"V1" "V2"
"1" 329017.208244001 381906.249313023
"2" 328949.937773621 381689.688657082
"3" 328988.315931545 381622.856931498
"4" 328980.621946896 381641.060891999
"5" 328981.287140998 381541.340340993
"6" 329111.036849854 381614.158978478
"7" 328986.503708919 381588.131306653
"8" 328842.160782302 381912.157779882
"9" 328851.584998704 381766.041769398
"10" 329096.615915141 381735.009455361
"11" 328987.571202498 381958.453825615
"12" 329086.820413463 381848.194884909
"13" 329089.561107293 381721.655897641
"14" 329171.262317499 381796.006251323
"15" 328956.112660591 381660.837564974
"16" 329089.951990725 381722.357648492
"17" 328896.327762718 381918.584870966
"18" 329014.661033714 381682.329632452
"19" 329185.990971782 381626.234946666
"20" 329048.704062218 381566.611444087
"21" 328948.869119124 381597.87715786
"22" 329084.46712814 381868.216097356
"23" 329196.223059133 381792.542729708
"24" 329048.035045404 382048.308977692
"25" 329028.572441826 381975.463733877
"26" 329000.792018218 381687.728845568
"27" 329149.86491797 381816.059696923
"28" 328867.463437047 381897.495744165
"29" 328955.399149326 381589.492918522
"30" 329070.774749763 381821.306978637
"31" 329128.712965681 381983.551954616
"32" 329204.217321509 381753.337425812
"33" 328996.796460496 381885.214110096
"34" 329040.626114082 381688.304555483
"35" 328973.947037308 381918.282778167
"36" 329229.788171519 381638.858247535
"37" 328928.217787368 381810.868483678
"38" 329071.295456961 381741.896088814
"39" 328879.243112055 381797.636349487
"40" 329164.97909186 381796.700564227
"41" 328994.412572053 381559.66299318
"42" 328997.02313435 381645.35310391
"43" 328929.801390799 381862.490092733
"44" 328993.780342712 381955.005653235
"45" 329218.453569017 381634.368479885
"46" 328996.565718914 381884.559284298
"47" 328808.082487428 381872.353870535
"48" 329153.353605447 381602.780379353
"49" 329106.408167878 381738.568488879
"50" 329098.353439421 381895.343170959
"51" 328817.191651604 381826.081867824
"52" 329120.286386767 381798.962212809
"53" 329186.053098711 381763.486702444
"54" 329107.918951857 381688.419310358
"55" 328940.936322578 381946.286478633
"56" 328960.798567319 381854.00575245
"57" 328901.459342802 381572.889882043
"58" 329166.744306578 381808.404309268
"59" 329052.463738234 381626.040354339
"60" 329073.938931167 381585.268985914
"61" 329155.743517074 381764.590833435
"62" 328999.215025336 381877.777184603
"63" 328847.302917122 381693.677701343
"64" 329088.394013418 381936.811828007
"65" 328965.900212885 381568.825698477
"66" 329092.394595335 381667.912516952
"67" 328969.565001989 381904.17981187
"68" 328902.9243967 381810.034789978
"69" 329026.210889349 381919.117258117
"70" 328963.208481221 381729.290120743
"71" 329088.331037252 381706.439416064
"72" 328907.167961339 381866.513729953
"73" 328869.854780492 381703.587431401
"74" 328978.992275168 381509.690483488
"75" 329033.810940616 381601.145949827
"76" 329081.909035016 381907.197806621
"77" 328962.526431668 381693.808578198
"78" 329182.565012736 381840.195961401
"79" 328964.563306789 381699.492542162
"80" 329127.976622219 381857.41016009
"81" 329092.799953112 382049.720992038
"82" 329046.239857343 381956.535781471
"83" 329165.191632957 381804.641066665
"84" 328894.391077868 381765.757175831
"85" 329041.599552261 381772.9736556
"86" 329139.782029927 381728.190694353
"87" 328975.0224098 381921.529608524
"88" 329001.932209992 381883.450025489
"89" 328931.166565128 381849.999147724
"90" 328872.768250338 381825.206089944
"91" 329015.117361856 381855.348512596
"92" 328914.221491035 381622.38726196
"93" 328860.626643632 381916.883440041
"94" 329084.584475756 381853.147110916
"95" 328949.993620932 381798.238685393
"96" 328985.156858182 381915.794529669
"97" 329054.952043997 381808.565848574
"98" 328966.488172672 381504.446599508
"99" 329065.203663384 381823.582471937
"100" 329098.87804524 381764.679016497
"101" 328987.190219554 381502.574086655
"102" 328991.028527554 381698.223229506
"103" 329167.477817725 381706.459149186
"104" 328962.392912429 381728.884826115
"105" 329009.416907596 381682.445532412
"106" 328961.250242978 381476.56970747
"107" 329065.177159964 381600.059861046
"108" 328949.114236413 381949.891128685
"109" 329127.092786842 381820.070820755
"110" 328962.660206581 382011.975572874
"111" 329182.83606435 381788.198315452
"112" 329044.780823801 381664.805115415
"113" 328837.770577597 381861.780860264
"114" 329155.864568536 381846.698522408
"115" 329028.681371776 381993.810728489
"116" 328981.894334733 382019.811681876
"117" 329103.211882696 382042.098142042
"118" 328936.761871043 381736.888942423
"119" 328913.614758622 381921.725174698
"120" 328941.744661485 381526.326384192
"121" 329191.017361543 381710.341337254
"122" 329006.841997953 381753.590017795
"123" 328959.446865411 381567.66754351
"124" 328978.619357863 381489.05959699
"125" 329161.90541089 381663.037062182
"126" 329077.164570245 381614.002381044
"127" 328947.963718391 381722.057826351
"128" 329120.843609453 381718.467514468
"129" 328907.46395786 381860.177398445
"130" 328876.375202312 381907.492738815
"131" 329061.15482303 381594.534480179
"132" 328974.585884374 381593.586377831
"133" 329094.225090331 381694.08888978
"134" 329029.36038902 381695.160152944
"135" 328993.308258267 381781.522494606
"136" 328997.734941158 381496.027816287
"137" 329191.38916056 381701.44503684
"138" 328891.964784192 381796.755530684
"139" 328884.741470115 381664.837096139
"140" 329104.512646321 382007.69281579
"141" 329177.707648381 381619.08184875
"142" 329048.344027249 381946.51312042
"143" 328976.863730103 381814.189402352
"144" 328897.762240574 381857.622393772
"145" 329090.192674339 381959.154533433
"146" 328834.347336895 381850.154596171
"147" 329164.678604351 381611.858772814
"148" 328930.588192081 381593.616744181
"149" 328886.852385094 381704.049278495
"150" 329033.763923573 381850.024467148
"151" 329156.384817675 381820.701549503
"152" 329028.257267908 381601.993276035
"153" 328949.895384811 381481.685302216
"154" 329094.040605838 381878.983940378
"155" 328838.276746179 381755.255344192
"156" 328901.166116173 381882.51344032
"157" 329064.595339941 381971.754780584
"158" 329088.249534019 382062.105949347
"159" 329017.083632786 381972.976333162
"160" 329015.348941475 381643.38804857
"161" 328936.846286088 381716.338704992
"162" 329101.94173274 381626.629000557
"163" 329005.650164059 381650.340289511
"164" 329139.334355441 381981.320056319
"165" 328931.452754034 381882.075075262
"166" 328884.878734636 381843.023134799
"167" 328969.358050159 381569.760953217
"168" 328932.015262243 381969.658376249
"169" 329063.153650904 381846.333472323
"170" 329108.108171702 381806.120985122
"171" 329036.035192685 381598.811548309
"172" 329130.470495607 381764.034825126
"173" 328969.615428381 381857.474566516
"174" 329068.582803858 381784.933821528
