"V1" "V2"
"1" 327754.909708248 378401.635698849
"2" 327755.391976807 378775.916345092
"3" 327799.841046383 378289.443557934
"4" 328156.862821497 378553.092586247
"5" 327858.557956146 378734.001899752
"6" 328004.439898888 378307.883367733
"7" 328067.592871895 378419.14208052
"8" 328169.635998437 378732.732183567
"9" 327855.236511844 378254.008461464
"10" 328033.314220577 378557.576627636
"11" 327985.096007022 378257.689178895
"12" 327630.0168067 378410.001886316
"13" 328267.288534065 378614.341358643
"14" 328250.47590345 378701.530170086
"15" 327957.372567754 378819.167874832
"16" 328232.749182604 378461.33128392
"17" 328175.9151482 378332.639273702
"18" 328022.17634445 378383.113648882
"19" 327809.652901048 378584.710475007
"20" 328080.712190345 378523.096256578
"21" 327973.676237439 378245.324675805
"22" 327869.7441842 378440.304427457
"23" 328254.317900233 378559.973191499
"24" 327839.576515659 378295.607332466
"25" 327960.958659262 378688.05815266
"26" 327847.833862166 378627.677180626
"27" 327966.690624802 378285.099783347
"28" 327667.657094909 378413.390619763
"29" 327893.197251791 378225.51682248
"30" 328128.267924869 378619.635940613
"31" 327973.062468865 378545.624833474
"32" 328078.650615188 378221.967647537
"33" 327627.905883452 378388.365547597
"34" 327994.097707582 378718.702634422
"35" 328034.313767924 378505.658360982
"36" 327832.817091698 378776.995933817
"37" 327748.503473807 378733.584948395
"38" 327726.633242747 378423.139656488
"39" 327819.768155455 378689.733459889
"40" 328019.428814171 378718.660276158
"41" 327757.957585758 378480.282640042
"42" 327883.854123467 378732.740161524
"43" 327982.640942214 378639.490920844
"44" 328157.946782206 378748.283234064
"45" 328134.208380648 378223.410074874
"46" 327779.816071829 378385.988464693
"47" 328083.138641752 378189.12623
"48" 328019.516293763 378325.582772815
"49" 327896.249681987 378400.55227901
"50" 327700.368889655 378600.471083271
"51" 327926.766046129 378309.327239893
"52" 327981.570595192 378570.53108492
"53" 327950.390685062 378575.818045852
"54" 327982.902816349 378502.321718986
"55" 327880.535684256 378518.754280185
"56" 327789.055823587 378602.89646514
"57" 327930.632226751 378867.957716102
"58" 328046.988533541 378334.171696855
"59" 327881.220937389 378602.314908102
"60" 327909.762530396 378719.962943791
"61" 327880.75107584 378691.625715534
"62" 327645.671208815 378363.456454201
"63" 327917.906768508 378314.352984796
"64" 327749.42823953 378630.527041472
"65" 327646.03020207 378366.611534005
"66" 327850.76218534 378674.61844143
"67" 327983.616541469 378534.946760833
"68" 328005.056142631 378497.980482643
"69" 328083.093376377 378675.926428161
"70" 328018.269946174 378370.622406043
"71" 327955.85165128 378203.843799149
"72" 327978.504432419 378267.811597632
"73" 327822.555085219 378676.655261094
"74" 327947.925117507 378571.840811902
"75" 328078.759142613 378450.993546652
"76" 328331.593044231 378688.692065439
"77" 327988.108093731 378477.344075462
"78" 327911.971284407 378907.050086868
"79" 328084.886933254 378317.504531674
"80" 327785.504838165 378551.196937015
"81" 328166.959193484 378590.088620761
"82" 328081.857205352 378292.129847198
"83" 327674.367286111 378381.589281535
"84" 328215.076218751 378464.408168901
"85" 328089.264443789 378182.221981378
"86" 327996.342734726 378551.037643336
"87" 328212.472582794 378499.225438779
"88" 328005.197105872 378632.67321828
"89" 327828.915762143 378411.042757705
"90" 327917.109115745 378626.621856284
"91" 328038.437901701 378552.801422921
"92" 328049.78207708 378786.259736107
"93" 327922.538857906 378197.056842073
"94" 327830.053727616 378747.419821382
"95" 327852.576117698 378315.038589143
"96" 328155.465556641 378468.777674372
"97" 327985.336123375 378767.750572867
"98" 328002.871001721 378803.829528548
"99" 327906.398829367 378434.489768386
"100" 328276.85314223 378686.691591008
"101" 328231.68635102 378499.382401743
"102" 328229.94722298 378717.180433619
"103" 328218.530131457 378482.04389242
"104" 327869.584893696 378658.12978837
"105" 327964.155030015 378273.759094032
