"V1" "V2"
"1" 327360.009623028 381437.559148967
"2" 327323.917936777 381211.11588464
"3" 327514.076070238 381303.609652783
"4" 327200.310256236 380814.719353559
"5" 327541.30939786 381319.48939277
"6" 327150.828014507 381482.546869028
"7" 327003.224013345 381370.058289221
"8" 327286.853106674 381397.371742425
"9" 326763.172068195 381356.200206935
"10" 327453.966492214 381384.229466551
"11" 327073.912646768 381223.762371478
"12" 327416.63920433 381442.992551494
"13" 327089.229562365 380873.171799881
"14" 326813.248082148 381405.302500173
"15" 327119.705999625 381386.859121125
"16" 327147.948982979 380951.834833732
"17" 327464.244766213 381330.362959139
"18" 326714.229630934 381528.879850327
"19" 327056.090088404 381382.319712083
"20" 327863.212221248 381394.267260566
"21" 327390.159998928 381381.80085034
"22" 327313.458499961 381045.163949119
"23" 327108.079134909 380975.728592196
"24" 326946.203769232 381468.423470627
"25" 327473.231879694 381190.163980332
"26" 326978.11317638 381383.756614288
"27" 327025.901615081 381295.876989316
"28" 327406.214384808 381165.729956795
"29" 327211.64537467 381509.918864644
"30" 327487.669073173 381383.454021905
"31" 326804.485994579 381372.310681706
"32" 327071.010742761 380926.940329286
"33" 327777.59617117 381440.522894319
"34" 326968.799177428 381383.190001553
"35" 327672.223118197 381289.072325233
"36" 327125.040588109 381411.188030265
"37" 326868.639223663 381540.03891752
"38" 327588.070471761 381400.659249147
"39" 326876.247448266 381452.272408357
"40" 327109.012759623 381577.276871714
"41" 326964.294687881 381281.000347699
"42" 327192.987996419 380933.543875363
"43" 327339.219710895 381149.665112677
"44" 327098.820960443 380865.795125686
"45" 326906.873699256 381313.71483021
"46" 326874.305185236 381114.845713196
"47" 326779.288103808 381245.716812903
"48" 327394.133529852 381293.820554511
"49" 326919.797244416 381188.967605874
"50" 326943.646332548 381314.290259343
"51" 326976.872785847 381440.759869404
"52" 327001.861817048 381154.357812843
"53" 327104.058013776 380837.639145483
"54" 327134.471352285 381019.062177886
"55" 327336.234392386 381468.034350069
"56" 327367.366371992 381318.104349219
"57" 327044.424698385 381532.47563536
"58" 327490.809897234 381118.365884273
"59" 327220.793239341 381411.167268457
"60" 326965.46559684 381319.958956319
"61" 327288.227646321 381299.168024933
"62" 327011.643320288 381458.586628244
"63" 327465.861480779 381350.307878206
"64" 327100.413399743 381115.982152114
"65" 327618.692147945 381410.451858175
"66" 327349.315917603 381281.271440851
"67" 327450.899680162 381434.539490674
"68" 326984.642620501 380996.623572805
"69" 326869.929820708 381066.214665184
"70" 327098.892186116 381416.326345825
"71" 326869.5976353 381114.815821838
"72" 327468.641514173 381162.391758543
"73" 326855.178546809 381109.828768381
"74" 327361.243189517 381108.854553739
"75" 327228.316723604 381095.666346153
"76" 327262.38868137 381532.697035856
"77" 327198.73039548 381544.742446426
"78" 327116.796340416 381270.229645081
"79" 326955.253697556 381110.427909241
"80" 327044.322761875 381333.802934077
"81" 327067.697010019 381069.565054654
"82" 327120.314467452 380984.988171572
"83" 326787.286217066 381214.780622594
"84" 327478.477992347 381259.289819683
"85" 327572.646510542 381259.010918597
"86" 326864.598558143 381339.434554311
"87" 326971.855381539 381021.31457746
"88" 327055.21593772 381569.784344451
"89" 327259.835031064 381339.386037953
"90" 327350.31857243 381362.751915207
"91" 327014.41935476 381422.653467046
"92" 327023.558418266 381210.726704871
"93" 327688.549411513 381450.418073544
"94" 327083.491133679 381391.619378583
"95" 327156.960215965 381094.100508368
"96" 327300.358320556 381153.077285322
"97" 326952.897050303 381468.77536287
"98" 327101.141160356 381467.754826849
"99" 326951.554311515 381412.655213704
"100" 327557.518635528 381451.449555893
"101" 327297.795230214 381444.503719977
"102" 327595.505362596 381419.140173623
"103" 327011.985071707 381607.650085346
"104" 327332.913988568 381309.379371713
"105" 327520.730032303 381392.805990934
"106" 327567.95240453 381115.933522547
"107" 326717.590512974 381518.646096964
"108" 326938.637588227 381432.867964938
"109" 326778.407035064 381279.912384691
"110" 326965.040060131 381420.402262118
"111" 326999.159762006 381003.373950373
"112" 326937.553697701 381352.338872905
"113" 327216.135165511 381047.858620123
"114" 327495.893203696 381464.735594292
"115" 327706.806743387 381349.375947126
"116" 327292.653296793 381055.811381027
"117" 326751.533858618 381429.718511462
"118" 327465.740647441 381353.276333338
"119" 326919.832400982 381321.838069701
"120" 326994.148586931 381285.800366203
"121" 326723.396547885 381444.677642395
"122" 327296.616438215 381557.342536412
"123" 327150.357817587 381432.334067553
"124" 327058.914169201 381055.540203645
"125" 326977.417425138 381494.578656888
"126" 327502.343991498 381096.771280212
"127" 327529.503137075 381161.745452755
"128" 327023.521521015 381183.662782828
"129" 327110.276709912 381237.990300087
"130" 327102.604230444 381135.106230641
"131" 326907.254293087 381488.222053366
"132" 327082.187570237 381022.373945706
"133" 327534.734387814 381129.440048675
"134" 326965.079132773 381209.707635365
"135" 327311.050227584 381370.417203601
"136" 326758.021514814 381338.775016107
"137" 326725.449855149 381473.910493752
"138" 327491.292555101 381478.992124542
"139" 327367.045288494 381381.408320978
"140" 327060.330873456 381462.826221776
"141" 327022.367616161 381143.454921998
"142" 327036.918690787 381608.129776485
"143" 327225.470653083 381256.116355088
"144" 326965.197027425 381527.284704537
"145" 327443.301939076 381278.964987854
"146" 327638.299400097 381369.84626867
"147" 326802.204368995 381193.43968029
"148" 327191.412568981 381055.637015986
"149" 326743.887454987 381379.638980483
"150" 327570.793759067 381400.544993318
"151" 326754.871969951 381322.666838682
"152" 326970.484011118 381417.702697446
"153" 327578.47026414 381277.261721874
"154" 327187.707329459 381084.081789898
"155" 326911.867186984 381311.940964241
"156" 327576.220067386 381409.484877078
"157" 326945.026348993 381562.962578594
"158" 327189.46121312 381539.907638726
"159" 327258.157965608 381610.903559482
"160" 327285.968617375 381207.059126037
"161" 327149.106601295 381157.334941557
