"V1" "V2"
"1" 329204.773846805 386316.019456758
"2" 329145.354750972 386146.548451107
"3" 329495.361694374 386044.584313938
"4" 329115.968898808 386045.100737001
"5" 329443.379039428 386313.543030754
"6" 329534.458280128 386270.810473035
"7" 329463.307998344 386346.857587294
"8" 329534.209456684 386115.317121266
"9" 329164.529429885 386395.262834005
"10" 329162.489117879 386019.176195236
"11" 329203.681750374 385985.411713629
"12" 329338.46708537 386416.259152471
"13" 329331.925568316 386106.145290776
"14" 329620.107596275 386372.821414612
"15" 329535.105832989 386112.920240395
"16" 329455.174612485 386266.151928852
"17" 329099.262729762 386136.915666127
"18" 329553.661956427 386061.035899501
"19" 328991.610230951 386364.704028769
"20" 329580.393690728 386136.915642003
"21" 329653.559084221 386054.303526018
"22" 329005.906050944 386411.03384552
"23" 329146.446707387 386408.792299031
"24" 329259.25765723 386384.943145611
"25" 329467.647543094 386316.633353836
"26" 329393.648220997 386202.792917694
"27" 328849.75768507 386204.878179145
"28" 328779.629218142 386167.664812816
"29" 329105.062083931 386293.415530315
"30" 329539.832531624 386310.007818294
"31" 328880.478502522 386160.883743564
"32" 329300.846816101 386141.366600987
"33" 329487.970631195 386319.905387075
"34" 329523.985471438 386212.225279588
"35" 328852.060237081 386151.637063928
"36" 329046.388060611 386291.475741298
"37" 329630.983335905 386298.679304244
"38" 329150.136188355 386407.188740503
"39" 329177.105157556 386361.61755807
"40" 329448.668048186 386343.126283606
"41" 329734.069863894 386004.005556902
"42" 329442.053865119 386380.103053659
"43" 328975.365736106 386317.20709341
"44" 329404.636404226 386143.143076592
"45" 329576.939553401 386318.142758636
"46" 329293.291406032 386080.933453434
"47" 329360.012072374 386220.605501178
"48" 329181.695760282 386266.941356595
"49" 329431.505238752 386024.393027549
"50" 329438.064305705 386100.825606645
"51" 329377.600932843 386431.191001914
"52" 329212.655152935 385886.05454786
"53" 329473.928342623 386313.456829669
"54" 329350.905690433 386241.993878312
"55" 329568.979021841 386337.802181975
"56" 329075.106298314 386108.06183387
"57" 329224.910529495 386347.842121533
"58" 329307.606524564 386155.233737488
"59" 329485.98901092 386307.806879381
"60" 329661.567133029 386109.823936848
"61" 329171.124021889 386034.020702807
"62" 329149.748532962 386103.463971868
"63" 329023.07091039 386405.891397505
"64" 329412.70923182 386008.563905073
"65" 328875.409327369 386203.17714811
"66" 329289.755482126 386295.75601412
"67" 329304.040968254 386307.736607708
"68" 329287.816116784 386092.011036729
"69" 329148.712826324 386283.28340197
"70" 329088.100512767 386172.64994447
"71" 329616.369841243 386338.706600687
"72" 329621.50455382 386375.52927485
"73" 329417.319150001 386154.721650353
"74" 329642.291268541 386100.896391868
"75" 329208.125815321 386275.782071444
"76" 329019.640840218 386195.103506029
"77" 328795.649026705 386147.040090461
"78" 329093.623934762 386139.387074686
"79" 329357.375461468 386431.560684499
"80" 329343.909326915 386416.131396923
"81" 329440.166156348 386137.93372951
"82" 329153.831507318 386092.37861234
"83" 329320.90796557 386382.334678643
"84" 329622.293924513 386264.401259383
"85" 329143.173292849 386124.864718994
"86" 329725.784194911 386042.600737584
"87" 328901.600426456 386259.261894329
"88" 329234.212970932 386251.820954078
"89" 329144.492691364 386365.789453203
"90" 329145.269015575 386054.249472196
"91" 329288.846806266 386204.295017744
"92" 329305.257062475 386059.123546231
"93" 329269.232524686 385987.973142785
"94" 329513.634932199 386056.664660703
"95" 329504.57661716 386086.394200644
"96" 329542.059797394 386308.27750237
"97" 329224.317314852 385987.505382923
"98" 329461.413451947 386218.861898229
"99" 329443.769899576 386418.739587516
"100" 329290.563808865 386054.817578698
"101" 329345.831137934 386372.643880406
"102" 329565.129802022 386074.528852086
"103" 329119.513786607 386062.533735846
"104" 329376.78416532 386139.358874796
"105" 329484.300120067 386372.827877417
"106" 329056.267959935 386231.990835529
"107" 329318.89953039 386451.816301146
"108" 329535.863681581 385998.869749609
"109" 329119.510402017 386323.7121774
"110" 329708.527675408 385983.802903648
"111" 329351.540211387 386197.099150969
"112" 329140.29570981 386023.896876158
"113" 329355.048795978 386121.976248977
"114" 329418.349223724 386091.707284462
"115" 328944.145524168 386081.30053012
