"V1" "V2"
"1" 325843.754665293 379048.128999529
"2" 325725.889758444 378764.850533583
"3" 325712.856190577 378615.982311654
"4" 325701.477944018 378558.85411592
"5" 325751.448425076 378698.082382093
"6" 325677.135814944 378742.464374359
"7" 325547.691027915 378512.390567444
"8" 325943.550144206 378742.639986585
"9" 325941.762407851 378647.813316779
"10" 325493.930928491 378509.196015443
"11" 325748.130263736 378698.754156799
"12" 325883.015070623 378604.875431829
"13" 325891.06154322 379103.376580021
"14" 325862.463177479 379080.202934613
"15" 325734.901055399 378745.250945633
"16" 325575.296981041 378598.942591344
"17" 325664.034925999 378449.013280009
"18" 325465.127667853 378481.657685658
"19" 325768.801711021 378511.548407725
"20" 325875.620372348 378497.671096467
"21" 325899.93524592 378717.23501367
"22" 325771.195437821 378732.843291037
"23" 325474.032688696 378414.690701343
"24" 325716.792683827 378644.107101102
"25" 325622.63634438 378637.098821221
"26" 325753.927323372 378581.115726121
"27" 325886.023687007 378891.933648774
"28" 325811.10284124 378532.263836695
"29" 325820.967598018 378597.67917123
"30" 325722.976459088 378826.504716462
"31" 325635.921810691 378584.326056892
"32" 325932.846317224 378744.808553731
"33" 325852.200465508 379064.861917915
"34" 325784.725447743 378751.821573855
"35" 325888.187245144 378870.834870522
"36" 325526.823661904 378470.813600844
"37" 325763.913949045 378538.172873413
"38" 325847.704232072 378843.444373122
"39" 325897.467497847 378447.527104504
"40" 325619.218829177 378487.531825913
"41" 325868.721083534 378613.852716605
"42" 325680.140264406 378526.616206369
"43" 325642.146146339 378387.231015292
"44" 325762.526435867 378547.314357556
"45" 325828.380167278 378684.745978248
"46" 325881.747420892 378903.313820623
"47" 325729.379485327 378493.139569231
"48" 325944.28963168 378728.893532533
"49" 325778.503277631 378817.934441837
"50" 325565.504168952 378435.638317252
"51" 325537.27439265 378475.071546713
"52" 325838.198851965 378576.982932055
"53" 325643.926889438 378606.167706963
"54" 325940.596474291 378731.215932039
"55" 325615.747433636 378594.967770463
"56" 325743.878825442 378539.517699928
"57" 325770.519654861 378499.456687171
"58" 325594.796333925 378624.462692008
"59" 325875.739600676 378966.904448153
"60" 325885.866498114 378483.389252119
"61" 325533.626676425 378422.999568643
"62" 325919.141290789 379107.335860853
"63" 325851.677902861 378668.197442014
"64" 325756.621936781 378688.783097736
"65" 325715.082426661 378645.446464298
"66" 325838.699933875 379032.500046057
"67" 325774.504095298 378734.985641425
"68" 325847.12452375 378592.823747718
"69" 325447.329504523 378391.537925746
"70" 325860.319052972 379050.890216468
"71" 325898.982406427 379113.723672435
"72" 325837.395023024 379002.640306768
"73" 325795.325242884 378833.401889124
"74" 325895.010423001 378742.941586326
"75" 325806.90001735 378848.702506813
"76" 325864.070698328 379061.586061876
"77" 325609.87311071 378505.198089588
"78" 325904.229737785 378835.100144059
"79" 325643.841854059 378497.566048622
"80" 325746.736167614 378858.335798546
"81" 325557.125296403 378506.860591989
"82" 325726.886696809 378602.488291211
"83" 325732.269377103 378675.771390387
"84" 325861.011979176 378588.161373922
"85" 325919.214040643 378747.624560577
"86" 325791.617755091 378926.149686372
"87" 325883.604558708 378444.546721959
"88" 325604.2413211 378469.220662548
"89" 325682.306155375 378659.689345142
"90" 325698.131343532 378588.026378505
"91" 325941.992027336 378696.009132376
"92" 325921.052790392 378734.891487156
"93" 325890.480724881 378747.37142276
"94" 325834.30388082 378569.996860356
"95" 325595.537407888 378475.475035071
"96" 325523.439613482 378414.225407698
"97" 325581.590385394 378424.661717444
"98" 325898.939621681 379101.491944623
"99" 325824.522882108 378852.815975285
"100" 325785.416401776 378731.704545471
"101" 325429.18671454 378407.320634246
"102" 325780.657301511 378676.708724452
"103" 325693.100127905 378503.780767067
"104" 325957.839744151 378714.632879466
"105" 325670.684725709 378669.603346071
"106" 325554.087523351 378536.242042637
"107" 325902.895927956 378684.30473232
"108" 325505.738963635 378513.176786238
"109" 325864.245476673 378937.313767414
"110" 325707.486868619 378653.157028704
"111" 325689.22688641 378563.688265963
"112" 325530.847561226 378463.364980607
"113" 325906.368069317 378985.213696144
"114" 325726.539758284 378574.344508473
"115" 325909.438757743 378784.984651089
"116" 325927.096445854 378580.759198993
"117" 325883.739420824 378466.527379385
"118" 325899.361675513 378985.896141954
"119" 325658.095175693 378671.259894635
"120" 325867.089800601 378746.989941594
"121" 325914.304991296 379058.371553482
"122" 325824.30386157 378625.849851211
"123" 325856.862288233 378931.504414782
"124" 325943.936344451 378761.090130033
"125" 325865.063627502 378666.683372351
"126" 325696.90654654 378523.267784649
"127" 325917.673629821 378645.901894532
