"V1" "V2"
"1" 333418.775358392 381897.05078681
"2" 333514.400275322 381685.913683292
"3" 333292.008607487 381524.052680697
"4" 333351.369289196 381681.180894768
"5" 333606.894528465 382003.635349477
"6" 333297.290694141 381766.908558565
"7" 333568.251141241 382019.859700133
"8" 333399.937682911 381666.017644629
"9" 333417.659126818 381378.888993541
"10" 333299.861009135 381627.873650344
"11" 333391.868053288 381728.543863845
"12" 333277.925581898 381700.338951239
"13" 333529.37535282 381837.002349654
"14" 333627.216851905 381712.998085619
"15" 333685.271818142 381592.891399465
"16" 333748.956022062 381873.341941807
"17" 333678.402533379 381886.691206929
"18" 333474.451191405 381523.294491705
"19" 333549.443705229 381544.680284054
"20" 333417.029313837 381791.82698216
"21" 333541.612027976 381934.708304591
"22" 333511.264141565 381403.741381403
"23" 333625.673155183 381615.98657447
"24" 333420.285680605 381298.136439064
"25" 333669.630311397 381528.543147275
"26" 333383.496243959 381921.906240706
"27" 333704.967152818 382043.505616212
"28" 333697.481346519 381845.888489039
"29" 333315.119914432 381463.490680422
"30" 333446.612676499 381744.424334596
"31" 333738.884770545 381870.283963999
"32" 333622.438699766 381916.814744244
"33" 333612.106364936 381366.097073449
"34" 333440.530349924 381757.713661785
"35" 333355.684163658 381427.350673734
"36" 333616.154091536 381393.831591678
"37" 333410.208435639 381462.71287138
"38" 333657.439890745 381822.309303604
"39" 333352.828661143 381637.357028803
"40" 333246.616748455 381438.567265334
"41" 333697.985330766 381902.463385395
"42" 333562.329043756 381556.811364401
"43" 333654.362929952 381523.426403704
"44" 333512.693683164 381264.784489725
"45" 333415.580582403 381780.291056152
"46" 333676.429833452 381727.938373703
"47" 333397.585846178 381589.197324397
"48" 333494.969525123 381737.149498293
"49" 333614.469981349 381445.811643457
"50" 333573.583385043 381939.703473305
"51" 333553.445881858 381608.012623733
"52" 333389.669687184 381385.648705376
"53" 333717.675788237 381848.37105948
"54" 333412.691032188 381501.455228083
"55" 333294.04900548 381838.602080067
"56" 333536.067883319 381265.208241759
"57" 333500.126652052 381962.603599106
"58" 333499.089135801 381966.992024349
"59" 333601.684229015 381499.965653007
"60" 333681.432751028 381551.052270133
"61" 333462.673534872 381809.057528818
"62" 333721.253561715 381965.912587359
"63" 333390.24374833 381696.433397383
"64" 333472.548125713 381315.247647983
"65" 333514.356849956 381288.039320543
"66" 333599.507445955 381773.959478505
"67" 333634.859446999 381327.377804462
"68" 333518.242818087 381467.628416642
"69" 333577.131497571 381573.539986654
"70" 333680.11277201 382010.798464692
"71" 333392.010350212 381751.023752371
"72" 333671.216181903 382055.535985127
"73" 333494.827422463 381384.673478304
"74" 333545.720805818 381876.842177161
"75" 333680.055734273 381556.818841112
"76" 333458.011075783 381356.295623101
"77" 333357.584219027 381434.877920832
"78" 333364.232040332 381547.142980984
"79" 333396.008957685 381690.028558838
"80" 333739.147932487 381904.001944647
"81" 333379.652039326 381892.007775068
"82" 333514.812118497 381694.672243632
"83" 333639.68390441 381806.128205539
"84" 333536.257694877 381899.800946406
"85" 333323.683547898 381508.14795275
"86" 333340.582765288 381677.674575015
"87" 333682.311471601 381700.946086005
"88" 333618.314379599 381630.417930455
"89" 333696.70812037 381883.302129268
"90" 333377.972500959 381623.811176099
"91" 333342.509624753 381708.695516783
"92" 333442.781986976 381962.526180991
"93" 333282.274008298 381717.733565728
"94" 333390.41502835 381497.023123921
"95" 333530.53239224 382042.464815916
"96" 333426.74689209 381592.97189395
"97" 333623.624330774 381798.125267039
"98" 333591.501807702 381368.778242312
"99" 333422.597675116 381540.732572236
"100" 333710.554801193 381992.487612117
"101" 333332.390799676 381373.269843913
"102" 333557.510166398 381774.501878535
"103" 333348.788791894 381441.640023316
"104" 333282.028123461 381515.223394642
"105" 333568.713757383 381816.584659524
"106" 333618.809997262 382016.577010929
"107" 333607.440150326 381550.865507604
"108" 333325.566428085 381667.062941174
"109" 333599.635417816 381995.785784063
"110" 333273.214087603 381584.097608071
