"V1" "V2"
"1" 330891.659309071 378762.632648957
"2" 330741.993708371 378591.852893031
"3" 330890.455025561 378764.626331674
"4" 330885.660421999 378933.112354809
"5" 330910.210870746 379043.764700467
"6" 330805.555081994 378981.895517998
"7" 330730.068397161 378802.63684634
"8" 330745.124037887 378821.839325241
"9" 330910.925827469 379040.988547379
"10" 330892.670056467 378896.074292898
"11" 330724.452783069 378633.24380371
"12" 330854.071620914 378654.680001871
"13" 330766.813405149 378666.489399257
"14" 330762.610580847 378583.379251919
"15" 330689.691209887 378598.764124418
"16" 330790.823683469 378599.5070172
"17" 330843.182432291 378937.025260316
"18" 330679.047086629 378676.476782132
"19" 330889.454490382 378832.759036355
"20" 330909.147991787 378925.07037789
"21" 330776.925829672 378955.428116595
"22" 330804.557197331 378729.076072566
"23" 330757.76914921 378967.596484555
"24" 330766.328453775 378671.961002318
"25" 330796.202633631 378748.341884788
"26" 330784.240129894 378777.81920668
"27" 330721.901526786 378956.187553236
"28" 330722.631928579 378978.393217604
"29" 330875.347654329 378754.480319323
"30" 330726.154364508 378814.663118419
"31" 330750.20127154 379025.250519367
"32" 330897.26046067 378896.567316942
"33" 330738.762101394 379006.092873328
"34" 330889.729394316 378957.976553764
"35" 330802.100500007 378841.954642474
"36" 330709.92312941 378942.177709408
"37" 330736.31849849 378849.745412828
"38" 330741.262374849 378577.594698438
"39" 330829.95958758 378909.813853871
"40" 330753.56622636 379021.281253515
"41" 330818.496031247 378618.733611182
"42" 330878.579504462 378634.347589689
"43" 330899.49282871 378928.378844636
"44" 330745.171545274 378580.399522412
"45" 330828.316868872 378916.461560784
"46" 330794.513745302 378709.389616935
"47" 330879.41220032 378980.988487177
"48" 330713.302853896 378970.698235356
"49" 330888.767712481 378988.214837111
"50" 330901.041208049 378973.077886897
"51" 330716.037270377 378609.531340117
"52" 330755.038062177 378734.85933022
"53" 330773.890497854 378582.459570266
"54" 330691.450171117 378732.287523213
"55" 330779.874068963 378889.095760841
"56" 330820.358762172 378607.764501137
"57" 330816.946338213 378938.888456037
"58" 330802.317463613 378921.911598892
"59" 330818.757746308 378712.486576573
"60" 330745.0128206 379046.232095344
"61" 330850.146177279 378633.146576319
"62" 330902.287874344 379043.608065815
"63" 330787.049791765 378944.036371032
"64" 330791.465772925 378658.961623908
"65" 330674.205451533 378692.938912841
"66" 330725.768566655 379052.951121361
"67" 330822.474136044 378825.5625433
"68" 330705.200207835 378623.68330873
"69" 330864.334598976 378618.338847627
"70" 330867.049403157 378835.2722362
"71" 330830.799208299 378767.711144112
"72" 330879.69094906 378669.410963534
"73" 330898.401387955 378897.532890628
"74" 330781.135364223 378711.109359602
"75" 330828.590312045 378817.724194118
"76" 330856.755109196 378639.04508332
"77" 330756.22989252 378588.537750604
"78" 330698.714758351 378954.00153408
"79" 330725.743659249 378683.906996814
"80" 330734.013846844 379050.416567264
"81" 330707.940869236 378987.145265383
"82" 330759.180514092 378998.461812148
"83" 330701.415088067 378852.734406014
"84" 330846.031057457 378977.452631181
"85" 330912.773954255 378983.872276391
"86" 330782.397151906 378651.133585425
"87" 330842.581108405 378679.045914313
"88" 330771.662756448 378904.867924179
"89" 330917.79237067 379009.024770246
"90" 330709.89067952 378626.815566447
"91" 330894.688584747 379017.73372009
"92" 330888.26698013 378982.313152479
"93" 330708.091266887 378987.021114893
"94" 330703.630982525 378866.840890783
"95" 330726.309455836 378587.112338627
"96" 330824.070707625 378862.888799833
"97" 330710.544448254 378895.697736519
"98" 330847.019864965 378573.174966038
"99" 330764.348410796 378594.586356375
"100" 330705.535538156 378915.876365718
"101" 330802.510520789 378997.515783226
"102" 330715.006927821 378679.15057289
"103" 330843.691825112 378989.556924116
"104" 330713.5558267 378658.497827234
"105" 330811.115002883 378954.129537839
"106" 330744.123507183 378619.847475096
"107" 330841.295954477 378893.351331253
"108" 330680.620659061 378753.424389528
"109" 330864.442724111 378951.947365228
"110" 330862.44704911 378778.050033812
"111" 330888.37298668 378703.340107836
"112" 330863.27816619 378982.535982267
"113" 330785.199500145 378869.55237827
"114" 330775.50736659 378705.374758113
"115" 330703.823281628 378709.941739856
"116" 330739.55438498 378648.754607399
"117" 330783.313121194 379005.153148233
"118" 330805.354220464 378765.575004041
"119" 330735.480480935 378868.335718824
"120" 330793.360599498 378812.788774383
"121" 330687.159685748 378607.664639976
"122" 330790.191572022 378830.083797465
"123" 330784.502734657 378898.995683517
"124" 330862.179014651 378930.457617571
"125" 330825.945521534 378798.170138197
"126" 330691.513551979 378616.871717658
"127" 330773.600696785 378882.313053126
"128" 330709.516628618 378988.069981816
"129" 330801.519618136 378640.449203571
"130" 330767.777745438 379057.040627099
"131" 330848.794564262 378824.272899782
"132" 330736.032158749 378751.61304589
"133" 330862.596211829 378934.078760448
"134" 330729.143847803 378820.624723618
"135" 330680.277325213 378585.64196496
"136" 330729.625410941 378869.680922705
"137" 330750.253977187 378766.90046083
"138" 330709.890425967 378890.737652415
"139" 330815.250010862 378776.913142066
"140" 330729.781460336 379023.036094295
"141" 330797.471394882 378745.394429802
"142" 330722.206144338 378880.506867787
"143" 330791.993665603 378717.160793565
"144" 330900.277356964 378932.083331715
"145" 330886.238949376 378673.334820811
"146" 330780.672590978 378654.609617594
"147" 330794.850902156 378876.072908185
"148" 330746.277010791 378692.069481891
"149" 330868.10895815 378568.014369538
"150" 330700.210686539 378789.637774427
"151" 330728.455481672 378938.724281544
"152" 330685.756221121 378695.051972228
"153" 330717.18304187 378631.018276569
"154" 330724.24801681 378865.125114051
"155" 330880.912633912 378859.3800682
"156" 330741.093530016 378646.070293943
"157" 330797.996749203 378884.718774106
"158" 330838.432684971 378799.203962246
"159" 330850.419798707 378902.312713176
"160" 330748.031284015 378760.732345079
"161" 330720.696935093 379036.223459439
"162" 330796.776924784 379008.230804127
