"V1" "V2"
"1" 329051.137038936 376291.247688891
"2" 329012.505786477 376435.430950729
"3" 329229.71018693 376483.085972188
"4" 329096.605626057 376292.979659554
"5" 329333.294526196 376302.14074393
"6" 329011.653638366 376145.522238504
"7" 329008.71701517 376157.790693351
"8" 329298.21978463 376379.191114019
"9" 329393.123243501 376048.650868705
"10" 329471.368425265 376578.376140576
"11" 329202.210295954 376057.271016822
"12" 329441.432848591 376541.711331363
"13" 329082.732483031 376429.317960188
"14" 328930.91462093 376312.182495739
"15" 328905.211647635 376391.719682683
"16" 329447.279787213 376567.504683271
"17" 329461.173268425 376617.575541991
"18" 329330.871589249 376534.363939625
"19" 329338.061394599 376248.567042821
"20" 328962.875532897 375957.585423214
"21" 328940.445088533 376134.826376873
"22" 329466.160148771 376585.88523191
"23" 328804.648435687 375810.870456193
"24" 328999.595646762 376408.513269575
"25" 328826.08299885 375919.878344087
"26" 328824.144341862 375917.413143176
"27" 328957.283452483 376345.263229687
"28" 329382.715586572 376574.951297283
"29" 329127.407412185 376381.008637026
"30" 329196.590208802 376311.52236987
"31" 329107.480053874 376482.883194857
"32" 328997.558917938 376311.658059064
"33" 329271.331708176 376063.655466028
"34" 329281.004131124 376336.357536124
"35" 329184.260282164 376422.934584143
"36" 329210.807090318 376266.985684666
"37" 329023.953712998 375888.280021596
"38" 329332.833948089 376246.15109885
"39" 329017.50260044 376355.079529549
"40" 329111.9287084 376507.198571863
"41" 329104.344303068 376220.558054691
"42" 329471.590672774 376571.187593524
"43" 329193.351971806 376286.867677561
"44" 328909.349062003 376173.152407411
"45" 329462.953147134 376615.322747295
"46" 329378.684046783 376077.48957075
"47" 329216.289712016 376476.99350485
"48" 328814.913539631 376108.359583753
"49" 328913.017529937 376127.485186992
"50" 328961.586112434 375939.70315537
"51" 329012.343502326 376338.914406259
"52" 329261.042552322 376280.962408998
"53" 329276.211059817 376154.190440393
"54" 329057.268201816 376054.962891575
"55" 329411.448080237 376410.352475684
"56" 329238.518800364 376062.835710524
"57" 329341.636522541 376054.132822486
"58" 328834.233919446 375839.915454229
"59" 329286.756573522 376393.047812102
"60" 328991.504306727 375869.176762273
"61" 329138.324786553 376454.575892014
"62" 329297.117311169 376372.568928393
"63" 329106.776389112 376113.65283602
"64" 329013.713155616 376204.37174758
"65" 329122.492233841 376509.036811716
"66" 329042.38792149 376415.487044405
"67" 329252.097921923 376260.560635079
"68" 329335.520694037 376271.815186042
"69" 329101.559084072 375874.29110873
"70" 328957.661821372 376078.356651857
"71" 329046.30625951 376484.626586336
"72" 329103.637750195 376046.312958684
"73" 329122.060293192 376076.605664058
"74" 329359.366559685 376271.758570674
"75" 328957.969757883 376333.849836778
"76" 329025.436778297 376366.019190639
"77" 329364.886040358 376399.537102943
"78" 329438.375045938 376596.938586405
"79" 329385.80451307 376088.3282286
"80" 329150.155494953 376511.733455754
"81" 328925.891591104 375860.478652063
"82" 329333.193839747 376449.770069495
"83" 329309.762841675 376494.166572366
"84" 329486.681456678 376572.524784996
"85" 328962.446524521 376386.960344821
"86" 328950.691999147 376252.493017903
"87" 328918.011174957 375844.517701155
"88" 329466.685806581 376589.959206114
"89" 329286.027187208 376252.345912201
"90" 329382.302202782 376582.289852329
"91" 329102.705138214 376355.7276059
"92" 329313.354881389 376489.121393992
"93" 329015.005786456 376322.63587112
"94" 328884.146668645 376003.551546322
"95" 329353.775700639 376589.48315528
"96" 328957.062649882 375860.079642882
"97" 329095.598540592 376520.532395727
"98" 329188.951121173 376277.451782323
"99" 329164.422512607 376246.798171156
"100" 328993.894971098 375870.265390947
"101" 329378.686773762 376040.41520871
"102" 328889.601744155 376335.7830836
"103" 329165.342188276 376176.385107477
"104" 329185.575351201 376377.681153982
"105" 328933.670126716 376267.542772969
"106" 329406.350945572 376402.116539224
"107" 329164.809147177 376249.336983559
"108" 329296.234948205 376041.514917905
"109" 329357.623048539 376316.934337137
"110" 329421.485426276 376467.294878153
"111" 329214.283271363 376041.689966522
"112" 328882.695757588 376072.132251683
"113" 329393.599289323 376394.416626682
"114" 329220.076573602 376204.632309185
"115" 329045.977388537 376202.856407052
"116" 329017.496530085 376477.615748777
"117" 328946.924862419 375988.116942281
"118" 329396.202101678 376194.655279311
"119" 328961.897969499 375829.964864335
"120" 329411.421267587 376410.766869778
"121" 329382.741820509 376359.284262788
"122" 328822.531397986 375847.652568711
"123" 329231.001957714 376381.906772844
