"V1" "V2"
"1" 327396.073469156 374711.903930568
"2" 327489.667084575 374821.566742173
"3" 327682.407216142 374762.870469992
"4" 327681.532844335 374733.538111073
"5" 327675.541239667 374788.479652631
"6" 327567.416797069 374685.023187094
"7" 327457.160446728 374812.114210825
"8" 327708.660630989 374834.859685588
"9" 327609.212174998 374768.905018839
"10" 327704.468048513 374805.506951861
"11" 327605.347318432 374825.745310239
"12" 327797.957044481 374773.005823235
"13" 327532.451784273 374848.70304002
"14" 327631.39070722 374833.397401809
"15" 327413.287658377 374817.09091907
"16" 327649.332227081 374699.533387055
"17" 327870.784078868 374778.982284439
"18" 327807.972508377 374732.744960151
"19" 327651.576751453 374758.665758953
"20" 327508.488148146 374851.166382694
"21" 327612.241380618 374748.093836347
"22" 327387.151518951 374824.368840529
"23" 327538.077276629 374816.367778753
"24" 327461.663377615 374840.5343227
"25" 327512.181314325 374794.662187064
"26" 327373.231853117 374846.640442179
"27" 327457.585037718 374789.198860501
"28" 327613.353402716 374750.532383573
"29" 327422.033723591 374841.805910824
"30" 327685.641349108 374752.659772356
"31" 327634.917528664 374819.518413531
"32" 327517.839170772 374837.648107808
"33" 327431.215459127 374835.027060558
"34" 327820.02588113 374743.184044164
"35" 327765.290745125 374731.253573558
"36" 327484.949889781 374793.150971532
"37" 327564.249277692 374712.970896078
"38" 327867.602519476 374805.027793002
"39" 327725.483581194 374769.138165082
"40" 327634.378985278 374824.927877185
"41" 327801.926946219 374751.150574867
"42" 327476.806427345 374813.076860948
"43" 327831.290492916 374692.63869793
"44" 327451.094485072 374766.513086839
"45" 327669.942924523 374721.224299231
"46" 327396.818617214 374851.772155871
"47" 327671.621443535 374725.645849833
"48" 327425.452855566 374740.203407516
"49" 327777.813641667 374726.821830458
"50" 327671.439429479 374807.70381128
"51" 327734.819009625 374796.678171589
"52" 327423.377379865 374730.224772278
"53" 327635.352060975 374793.802759954
"54" 327679.520031331 374725.019477126
"55" 327624.230943111 374789.650755576
"56" 327844.220723387 374731.852992424
"57" 327460.115017441 374810.522115349
"58" 327651.3855893 374689.599385881
"59" 327440.003948898 374711.503254277
"60" 327842.859913062 374788.83983747
"61" 327669.434319727 374829.72858028
"62" 327640.952725071 374729.543886602
"63" 327411.513319095 374817.709548136
"64" 327531.199736368 374809.123586285
"65" 327878.119318381 374709.741487294
