"V1" "V2"
"1" 327778.96729122 375284.924414506
"2" 327604.347377777 375145.945148734
"3" 328010.395409719 374765.747373144
"4" 327303.84220216 375133.660578005
"5" 327591.28094633 375093.580236828
"6" 327775.402018654 375240.032843434
"7" 327602.068585794 375140.055485994
"8" 327753.324445182 375345.109001786
"9" 327953.679843872 375155.788363152
"10" 327581.67569128 375272.137093739
"11" 327514.723457813 375131.404535345
"12" 327981.477150799 374811.585593212
"13" 327932.97855205 374956.322265446
"14" 327987.11454985 374994.701328882
"15" 327362.05140083 375229.823876708
"16" 327426.614596079 375274.212516013
"17" 327812.023861281 375209.759672723
"18" 327741.881670908 375290.781068175
"19" 327930.404647512 375234.181807101
"20" 327921.966208434 375264.968587257
"21" 327832.307500563 375149.036036183
"22" 327874.86535233 375080.255836986
"23" 327866.508297898 375092.279798839
"24" 327670.999165333 375251.463533014
"25" 327407.603071466 375184.541603104
"26" 327941.182613276 375057.516897035
"27" 327875.102940452 375240.823813921
"28" 327414.86068144 375184.615338684
"29" 327748.629051003 375160.758443758
"30" 327381.132644159 375154.175480771
"31" 327879.176903829 375009.470613071
"32" 327652.710591262 375102.36297857
"33" 327772.760724352 375066.274906185
"34" 327359.537385449 375170.934931951
"35" 327706.520946451 375067.48422605
"36" 327353.780419973 375234.465433494
"37" 327825.84729933 375062.047722186
"38" 327432.959033206 375258.033244373
"39" 327978.76132712 374712.440391969
"40" 327589.248656947 375262.502171592
"41" 327857.352248388 375173.662062158
"42" 327677.560994531 375214.982427133
"43" 327383.872679191 375181.102111881
"44" 327773.762458506 375322.394696475
"45" 327384.565843204 375097.029968733
"46" 327699.199524914 375167.597343142
"47" 327447.039309137 375158.643859185
"48" 327753.052960874 375106.210365898
"49" 327749.265042818 375077.604986231
"50" 327421.500336976 375139.75409061
"51" 327288.587022895 375145.807222524
"52" 327919.561629878 375367.463877774
"53" 327911.461043389 374955.519197949
"54" 327524.796772855 375077.257605417
"55" 327610.495972526 375235.067256413
"56" 327885.561641257 374905.404837979
"57" 327941.546534393 375016.861924994
"58" 327920.542349444 374957.554577002
"59" 327506.578988076 375166.753676848
"60" 327850.076236574 375155.698249096
"61" 327294.38140764 375137.823276894
"62" 327520.245845228 375160.63254212
"63" 327908.763597641 374871.28127608
"64" 327603.837055185 375188.7845415
"65" 327954.379867169 375067.39050689
"66" 327415.779018278 375110.001695142
"67" 327845.629798963 375121.645034676
"68" 327433.06549355 375157.25137711
"69" 327857.202728443 375168.837859369
"70" 327786.288240616 375222.176462564
"71" 327990.125387715 374778.209546698
"72" 327706.224122724 375318.111078025
"73" 327749.751300062 375194.497942166
"74" 327527.492385518 375074.292126076
"75" 327931.720158686 374874.626331941
"76" 327643.583867818 375174.551992142
"77" 327685.776750888 375152.904086442
