"V1" "V2"
"1" 335172.030246235 384627.077885653
"2" 335042.338136087 384879.116915923
"3" 335001.262533808 384854.923786952
"4" 334940.486488225 384831.375925278
"5" 335304.036002339 384650.486987655
"6" 335196.129710813 384764.819287224
"7" 334929.905064816 384655.180819733
"8" 335086.432857326 384654.031303665
"9" 335277.797150568 384743.493145268
"10" 335241.864922397 384834.073377702
"11" 335124.553793922 384619.640664777
"12" 335200.543204332 384678.743390654
"13" 334971.74400828 384598.525646026
"14" 335103.219238529 384840.215835277
"15" 335237.519408909 384717.979039538
"16" 334868.690002269 384830.733198498
"17" 335159.714811539 384726.941929664
"18" 334936.863848529 384720.732782978
"19" 335119.659520385 384622.82390106
"20" 335016.129091496 384791.948978592
"21" 335120.337516656 384698.252380247
"22" 335025.974521932 384662.69381445
"23" 334997.91267693 384621.910013324
"24" 335270.259588833 384640.725381452
"25" 334969.612493362 384857.266323879
"26" 335172.02768129 384787.894949819
"27" 334963.190121409 384638.176404814
"28" 335277.566408064 384863.350698771
"29" 335246.824234641 384665.497290605
"30" 334893.66491352 384766.160686839
"31" 335000.335323319 384586.642264433
"32" 335050.415442161 384736.142059322
"33" 335246.127967106 384940.717742107
"34" 335024.359385295 384749.523238978
"35" 335198.329483022 384781.314751226
"36" 334901.006074397 384772.120563961
"37" 335217.189003156 384702.806980503
"38" 335249.062240593 384909.932058403
"39" 335105.28847874 384613.901306222
"40" 335212.40570213 384677.569417477
"41" 335072.343562266 384697.603343693
"42" 335082.751624577 384724.853372681
"43" 335009.098173501 384735.67899577
"44" 334960.72497861 384656.468476291
"45" 335200.261672838 384939.562064785
"46" 335236.357180235 384777.386847099
"47" 335033.093384762 384597.906051579
"48" 335044.125251472 384865.221739536
"49" 334944.333019107 384615.935721217
"50" 335191.362740579 384753.827967554
"51" 335148.707564252 384604.861985076
"52" 335040.303570675 384632.255744052
"53" 335245.427719858 384682.003023034
"54" 335260.402951218 384809.126036211
"55" 335209.775246324 384905.205503976
"56" 335068.777851368 384686.50402042
"57" 335027.622751732 384576.950888808
"58" 335255.866125277 384864.64534917
"59" 334985.13378724 384737.800588115
"60" 335111.90363869 384746.284651613
"61" 334967.831227161 384818.4971934
"62" 335093.675633011 384800.067875331
"63" 335023.901407172 384864.404068242
"64" 335105.522334433 384823.403356488
"65" 335039.407905761 384853.114963721
"66" 335097.79539688 384862.053714116
"67" 334904.622585672 384763.834185225
"68" 335289.591477878 384706.823872299
"69" 335067.83080053 384673.907807865
"70" 335209.25588686 384614.762802067
"71" 335245.383036164 384888.590295046
"72" 335132.252337321 384660.095338343
"73" 335281.399456168 384915.249405085
"74" 335124.008310094 384648.507488004
"75" 335185.857781126 384922.720248558
"76" 335025.167426443 384754.845263002
"77" 335032.892379717 384681.566812358
"78" 335207.269934774 384855.490742371
"79" 335106.975500869 384753.132944027
"80" 335203.466754973 384689.857321383
"81" 335168.28767886 384781.951057115
"82" 335089.669408921 384725.725349761
"83" 334999.598120909 384668.704050314
"84" 335298.221063204 384705.155358727
"85" 334915.639658604 384784.160850874
"86" 335282.008591822 384677.916537105
"87" 334897.232498304 384745.632639199
"88" 335008.923223563 384573.350532292
"89" 335167.907220437 384610.89612782
"90" 335126.246405871 384835.402950472
"91" 335255.015588533 384638.933350918
"92" 335225.591734007 384613.117572225
"93" 334972.678896752 384677.245473339
"94" 334960.717355938 384561.127310045
"95" 335302.934009361 384698.287854633
"96" 335182.551905498 384881.690932242
"97" 335164.512181238 384888.629825509
"98" 335295.999096957 384680.44278431
"99" 335185.100602525 384719.577565106
"100" 335191.903392695 384770.8728364
"101" 335219.900267783 384613.005042677
"102" 335182.207016752 384920.213865152
"103" 335141.149338289 384626.426219489
"104" 335193.864377216 384638.593468595
"105" 335078.511354106 384634.460885767
"106" 335049.912418719 384760.384286053
"107" 335091.112635486 384687.879121308
"108" 335169.140407072 384897.721622777
"109" 334999.31459061 384567.745864533
"110" 335102.752202978 384814.876366604
"111" 334982.420139875 384673.850938941
"112" 334995.575591823 384627.692050335
"113" 334948.090056635 384755.400755386
"114" 335158.166643272 384735.192691546
"115" 335070.595372145 384865.429919919
"116" 335191.985799072 384694.071476885
"117" 335122.680236669 384847.005778129
"118" 334987.941010977 384789.338105172
"119" 334943.597018581 384730.248547584
"120" 335061.008065776 384675.720903357
