"" "" "ptsT"
"1" 332291.307514578 382908.679371016 388
"2" 327161.426954986 381420.867945039 14
"3" 329297.733199748 372658.438115227 426
"4" 326707.457212144 378217.017251691 149
"5" 330489.67932243 384754.459485331 67
"6" 331253.554840525 385831.802149295 334
"7" 328597.329939184 369938.094062075 238
"8" 327288.045806282 379310.512757957 543
"9" 329597.530539622 376648.190570819 315
"10" 331379.232977936 373086.118898874 319
"11" 335543.815008286 378734.747062016 613
"12" 327356.331992064 382275.433594931 281
"13" 326748.346243741 379653.927026265 14
"14" 326389.340317227 373719.084953296 602
"15" 330702.618455137 373808.089870488 312
"16" 329315.095071778 369398.801760514 375
"17" 336244.688987886 377394.00004916 223
"18" 334213.067319459 380159.925062438 493
"19" 334041.059316473 380900.389769932 639
"20" 333063.710452655 381228.47778038 713
"21" 335979.182208433 378871.207753785 122
"22" 327584.556517566 376606.974640659 118
"23" 333805.225040044 385647.397767745 238
"24" 327767.397117094 377117.119162796 665
"25" 334989.977174119 379396.385261775 345
"26" 331899.786271718 385574.381783738 339
"27" 332726.584646772 381672.448978977 130
"28" 329121.318143374 370127.447608757 283
"29" 326425.623371433 374646.317062486 408
"30" 327733.615984087 381486.599595268 693
"31" 328393.271218987 375732.497755637 61
"32" 333683.499417324 378771.551975057 684
"33" 331977.351602003 377624.558178929 354
"34" 327953.60356054 380990.21064402 537
"35" 331811.698130912 381193.274547595 608
"36" 329219.330683914 379202.982414419 221
"37" 327085.324451196 382742.085134583 193
"38" 328688.196362348 376372.711604384 514
"39" 333826.43582703 382602.798534487 266
"40" 332374.863065813 379970.444517027 184
"41" 330938.863414367 378386.613162122 268
"42" 331283.64489084 378652.477059491 631
"43" 329938.585403973 381823.095482961 370
"44" 334542.3540277 382374.23803034 403
"45" 328233.290274551 377040.303996386 33
"46" 335349.829557833 378464.500749838 131
"47" 331344.169351536 375696.721238688 44
"48" 327074.814618268 381292.472827889 651
"49" 329667.09839261 382267.957880409 359
"50" 330630.527176295 382061.935854324 537
"51" 334458.105152806 377941.684313461 114
"52" 328505.679012626 382790.952969501 92
"53" 331769.591997071 386230.246124356 443
"54" 335387.305741268 382211.671522183 362
"55" 328861.385288759 369226.25754621 316
"56" 333593.358103909 387402.502603313 319
"57" 335531.204784307 384276.142542295 654
"58" 323018.59790771 383562.69199802 465
"59" 334275.436675512 379058.716880441 297
"60" 329929.93363779 370424.65541568 361
"61" 331046.767823966 374771.801309037 536
"62" 335596.990993658 383618.570920795 246
"63" 335959.515023844 377699.54855365 534
"64" 325935.011417756 378344.206580321 96
"65" 327746.645700127 381411.931273631 184
"66" 329624.292947805 378971.873725915 484
"67" 327481.394334769 378769.656924472 544
"68" 327842.968206023 370454.267535746 5
"69" 328115.708246852 379933.609003982 689
"70" 333539.921414126 383345.7605321 118
"71" 326786.581339182 382165.73056175 389
"72" 329287.133948256 383213.162720976 502
"73" 330129.36301277 377204.437182722 397
"74" 334461.07603867 379456.975588503 253
"75" 330016.402738209 384261.399722419 42
"76" 326572.153999388 382804.74464634 352
"77" 329079.107243616 381707.401856627 167
"78" 328851.889676534 375982.66332824 707
"79" 334501.844844799 386012.078421864 716
"80" 328404.686674965 378819.729327842 21
"81" 327341.705722878 380362.783874036 70
"82" 335207.317247112 383551.721563757 92
"83" 326532.980444226 383074.902139405 367
"84" 330322.332970941 382665.335315515 464
"85" 333683.622141752 380650.070231983 168
"86" 331514.374033698 385917.64148337 205
"87" 326420.66896764 377576.467790576 11
"88" 332661.943243226 384765.125930658 244
"89" 336212.634398137 379608.851728182 312
"90" 336584.109753494 380291.988542171 338
"91" 333338.847981962 383362.152574637 128
"92" 326153.251177493 378697.601616117 369
"93" 328084.914618642 374028.101984068 322
"94" 332335.290955455 377424.385767887 211
"95" 327252.120599726 375967.571890884 36
"96" 334331.984638303 383153.27193527 543
"97" 331634.083543213 382412.910754734 430
"98" 328838.493300186 371365.760476962 381
"99" 326755.507841069 376137.947679077 395
"100" 333813.626080656 379507.833652665 592
"101" 332914.551235136 385221.684161667 130
"102" 333546.594208108 380289.993513102 717
"103" 334495.962660514 379247.832826831 367
"104" 330326.279341931 382320.90056591 431
"105" 333989.434651375 384200.043908467 172
"106" 327762.780943267 372800.165551631 510
"107" 333677.482941996 384090.904541922 589
"108" 334043.542806569 385172.150992303 248
"109" 324822.6880615 381798.650392724 674
"110" 334429.52374665 380647.245525846 412
"111" 329516.775618587 382185.898873557 372
"112" 328166.554406059 377974.853591219 610
"113" 334689.254974305 385083.74482427 245
"114" 327440.140631831 380681.894030216 610
"115" 330021.453870448 369405.939453819 366
"116" 326733.643397586 375616.016403782 396
"117" 328019.12725331 373784.473080832 170
"118" 334724.859620412 383382.682844221 696
"119" 328555.400694301 379560.587308175 190
"120" 329267.0726148 383264.425114557 338
"121" 326816.365520212 378532.194563293 311
"122" 329025.586959377 372926.038704699 561
"123" 328225.969257185 370437.801962925 375
"124" 332880.722587893 383920.105300983 647
"125" 331679.052461655 375496.987765862 485
"126" 327543.455900568 368995.321700579 702
"127" 329187.715710502 378731.911178633 85
"128" 336616.957693295 379927.42901884 173
"129" 329307.305888734 386326.181350221 303
"130" 334440.941840985 382530.268798705 679
"131" 327638.563017793 374459.464166695 242
"132" 334593.508514353 378344.462262636 207
"133" 331241.988100578 376246.726231937 703
"134" 333280.985107299 384828.28244779 102
"135" 332032.751355643 385331.102128128 161
"136" 330089.194443197 380327.062966236 581
"137" 325882.389130487 377535.147488795 336
"138" 332781.650100784 384890.324323925 500
"139" 334611.597117907 381444.127800199 383
"140" 327699.474579269 370175.961999555 356
"141" 335576.710428325 378569.410992084 139
"142" 329043.613887921 373682.485328874 421
"143" 335841.684742334 379786.785248025 114
"144" 334144.606964676 382239.063115241 590
"145" 330064.768824266 374164.17552568 567
"146" 330519.123457923 377131.545641113 375
"147" 330515.129936491 379683.996023558 492
"148" 328417.016291253 369035.524022936 535
"149" 330935.074800843 383213.862936833 134
"150" 327662.366915913 369355.399357973 416
"151" 327331.682748526 380850.091010554 677
"152" 336028.730438495 380263.013341942 289
"153" 329563.291318376 379944.561499233 249
"154" 333206.866767428 381893.514815101 190
"155" 332229.773831098 376924.494083782 149
"156" 335717.428485876 379392.436793185 504
"157" 328163.042952681 370203.297947711 482
"158" 330518.558390403 380641.478374841 694
"159" 328615.130495966 368951.840516547 102
"160" 328097.079697975 373130.756648636 199
