"" "" "ptsT"
"1" 326566.527382196 374384.093466151 676
"2" 325529.258516969 382417.23440967 298
"3" 328211.662484265 372390.845726574 227
"4" 330881.854197988 376970.426240066 493
"5" 328734.488236933 386192.709086005 364
"6" 326916.868738332 379121.043130584 433
"7" 330514.962332784 381115.252479857 521
"8" 326771.976057859 378390.832521412 146
"9" 334125.927219421 380625.692147129 460
"10" 332570.054470089 381607.149505198 612
"11" 326755.060061464 375925.405416546 76
"12" 334211.148822085 378472.241598845 104
"13" 330083.003554071 376297.669624838 54
"14" 332595.990368553 379698.358338847 484
"15" 335853.291278641 377899.073394963 261
"16" 326533.932473129 373288.44367851 721
"17" 328236.663751347 378820.359222237 217
"18" 332081.210984396 384971.336021406 309
"19" 330289.470632371 381405.570709586 100
"20" 328226.250476866 379419.077356593 463
"21" 333277.3815834 378224.392531879 668
"22" 324302.847471066 381976.412817117 5
"23" 333281.313596421 383991.475852137 631
"24" 336045.330766962 378148.92758672 78
"25" 326907.12153015 378874.922523618 289
"26" 335833.877957773 378426.416674412 562
"27" 326245.825719611 373032.815158356 175
"28" 335982.791015847 379127.678786293 59
"29" 332776.061756777 386779.04581175 35
"30" 328581.296347611 381208.053687937 646
"31" 328537.433798592 382204.392770325 482
"32" 328413.855705437 373910.510183241 479
"33" 333589.244554205 386258.698465402 168
"34" 330939.308018424 376430.66201825 270
"35" 329180.888052408 371636.727947253 604
"36" 329811.468205685 383822.390354415 228
"37" 328144.217047175 377541.012173681 368
"38" 330454.3001505 375971.387188902 503
"39" 334598.255953272 380998.922545955 329
"40" 333454.322363127 386597.281213459 159
"41" 336403.052656508 380210.190562691 406
"42" 328410.958156395 373342.772865507 197
"43" 327964.014608056 382178.35073262 665
"44" 335413.468528286 384311.31988105 468
"45" 330778.523547899 375136.315453015 163
"46" 332080.600935599 376692.011094457 127
"47" 334429.118983154 380778.281637383 723
"48" 329031.589029136 371743.900583139 34
"49" 329135.850179674 374071.363225266 604
"50" 334274.559530406 379740.984143954 475
"51" 330203.181028667 379486.537243366 109
"52" 328126.443462159 374057.070967763 678
"53" 328096.87398088 376955.109827657 476
"54" 331316.861714514 379604.258451774 492
"55" 331152.737069659 373540.099038235 700
"56" 331340.872839305 373908.949779695 659
"57" 331080.72527134 372815.040371173 302
"58" 330087.816866931 377952.276102286 272
"59" 328394.855158337 377614.696535597 531
"60" 333712.05027497 384173.706332914 306
"61" 332981.096281694 380282.134098578 10
"62" 329905.21854411 379023.81820417 43
"63" 333738.950176944 385389.639510575 523
"64" 336234.209859864 379055.776665659 263
"65" 332108.415351478 381055.095277031 628
"66" 328728.909487572 370970.456365282 429
"67" 331634.381341028 375455.932187407 301
"68" 331073.322706284 378107.461489127 616
"69" 331320.123452104 374269.26840709 700
"70" 333469.565243005 378613.768515172 43
"71" 334081.105974206 384937.63445911 458
"72" 329920.571374822 385782.17808715 301
"73" 328033.506972057 381017.148023442 328
"74" 329601.12480207 377358.066509992 447
"75" 333733.821964544 379911.011591752 524
"76" 333591.994035627 379544.586893843 122
"77" 328905.8501789 377324.351929175 219
"78" 332607.809360646 380556.613736019 341
"79" 333139.918558748 381986.925672502 156
"80" 326958.002453798 376742.181688667 8
"81" 334025.905056171 383247.855071795 591
"82" 328402.743823782 372562.285525206 706
"83" 329409.780313581 371785.731252938 374
"84" 335296.867480024 383661.297093198 442
"85" 335130.625270994 384946.369980296 307
"86" 330479.452868148 383102.863754176 302
"87" 329676.724640936 377392.303632686 536
"88" 326358.165480342 373402.584060814 699
"89" 331620.194195186 377148.68444083 273
"90" 327224.589035501 380695.863667059 591
"91" 327160.295595964 373924.303772859 319
"92" 326852.282250704 375143.795493636 657
"93" 336043.377535746 377506.401965123 19
"94" 330606.913726115 376580.046905579 297
"95" 330212.709052571 371038.036359417 521
"96" 335123.401087472 381764.023684208 262
"97" 334987.450460518 382992.760310986 406
"98" 330281.360562483 374251.009992254 726
"99" 329446.780460465 371146.796803438 153
"100" 329554.682755298 373381.930997933 39
"101" 331738.152848434 376993.08230491 413
"102" 328542.990149113 378682.714788074 499
"103" 326443.753858913 375367.999262486 554
"104" 328684.250154556 369596.921821668 453
"105" 332900.285152763 376880.321783003 145
"106" 331033.056622877 382510.545288587 19
"107" 331525.27637672 383739.317248157 138
"108" 333245.715301412 384984.762670189 364
"109" 334536.587540156 382318.730727561 9
"110" 327010.534968909 382336.515327238 397
"111" 328203.358396495 376398.634991659 295
"112" 330605.908430268 377953.304149788 444
"113" 336407.976725989 379463.786111591 504
"114" 333552.857703067 377164.727731813 116
"115" 329618.235608534 376073.888039505 36
