"" "" "ptsT"
"1" 335670.012891947 383459.203786702 729
"2" 334318.493294681 378232.858109817 284
"3" 326283.955647941 374774.162340428 202
"4" 335600.58311414 381465.620890608 712
"5" 327365.490781901 382710.58501172 366
"6" 328025.820287167 370976.237687839 232
"7" 328561.11958261 381701.203731363 260
"8" 326927.921199142 377525.993310219 486
"9" 328153.329182961 370357.967898563 485
"10" 331604.901903902 382894.379976343 654
"11" 330696.661917446 378079.141661695 222
"12" 328983.567343945 370226.957689994 490
"13" 334198.902439859 381232.187093428 621
"14" 328224.030009945 381342.439912187 196
"15" 329306.408646551 383135.182028268 331
"16" 330969.363929887 376220.125577691 677
"17" 325506.618379349 381993.335235882 661
"18" 333738.170691869 380004.093687934 439
"19" 334941.015506032 380944.797083388 596
"20" 328621.73223789 369741.866052733 647
"21" 331270.450420248 385171.082718333 679
"22" 331511.244584582 385986.51662143 388
"23" 329869.033605527 370310.516414332 260
"24" 335139.856207672 380127.314280556 140
"25" 329237.689474326 373676.499200363 108
"26" 331130.629672879 384849.238342108 691
"27" 325437.27585774 382293.933176408 281
"28" 328595.164646576 378074.276819751 172
"29" 323834.094191165 382544.998595592 183
"30" 333113.138623846 379796.386672893 395
"31" 326952.878351932 378906.848119264 685
"32" 336100.245086602 377399.641412564 159
"33" 329697.505379033 380203.603959945 302
"34" 326724.535073138 374991.062410842 380
"35" 331972.823007368 383394.424369974 44
"36" 329150.228660841 371592.836118948 286
"37" 330308.326032404 385376.745682625 361
"38" 330622.389158856 378046.360928455 538
"39" 332490.083076665 380138.256032064 564
"40" 326963.716061992 376870.787582503 514
"41" 328785.615925217 382075.743356285 331
"42" 334075.044843996 386358.832331758 72
"43" 329733.596451923 382640.093793928 608
"44" 329612.435077337 381608.530094059 286
"45" 331650.149498866 378462.237967385 99
"46" 329905.690140333 378274.978740013 47
"47" 327141.426133758 375327.053440931 68
"48" 328320.600450057 375103.854810919 224
"49" 330522.266398023 377026.444214763 407
"50" 334512.982834635 381930.902464476 87
"51" 333009.619949978 379890.902205175 92
"52" 332031.451661926 381215.722365269 674
"53" 332289.402300791 381529.938035892 192
"54" 332342.669207502 383112.580812825 370
"55" 335966.778133341 379469.871257727 688
"56" 334425.716409626 384645.302219997 415
"57" 335092.775834756 383624.824132322 111
"58" 328436.182415693 371134.233698647 351
"59" 330304.136677518 374514.512746505 169
"60" 330877.785598962 376261.179520451 161
"61" 331297.767124925 381060.42982702 180
"62" 328197.299340252 377013.143871999 551
"63" 329242.461426851 369120.911860594 483
"64" 326676.091213331 382641.915461709 562
"65" 335599.481647438 379243.653501838 478
"66" 333277.212099524 386420.048155275 346
"67" 329527.312069688 376265.00924476 659
"68" 329870.284802423 383776.53934825 231
"69" 335006.558330294 381848.085170138 15
"70" 332263.489076563 383318.134301772 614
"71" 329914.880811457 384158.475754253 237
"72" 330036.116015857 380975.327699635 697
"73" 329186.335642077 382908.268011686 393
"74" 326781.827545766 380156.69684473 266
"75" 333155.644322667 378676.906664259 234
"76" 333410.977139595 384451.701931782 333
"77" 328696.671637368 370993.665965288 299
"78" 331281.931940563 378169.233859987 3
"79" 326807.573468882 373159.679712215 660
"80" 332758.754307672 379615.308749052 87
"81" 330117.708047642 377340.369075858 382
"82" 333767.936859988 382731.149832002 174
"83" 334600.597784643 382002.958470013 320
"84" 333118.465828249 384443.272678778 235
"85" 329703.923061514 378272.611742359 406
"86" 336301.749662439 378533.561002949 305
"87" 333373.094805486 377772.701118161 85
"88" 331696.419522002 384690.28269695 656
"89" 335373.748020512 382901.447866601 431
"90" 328330.685191216 373528.929581048 417
"91" 327564.618680326 370605.637834617 363
"92" 329126.734188349 377407.24691901 113
"93" 327456.004423333 379715.064671621 233
"94" 335072.824394335 383179.562482366 440
"95" 332854.092423985 386054.091047052 43
"96" 331376.067193604 379225.47710413 496
"97" 330555.07167871 377817.342143781 216
"98" 328419.338671537 379511.736960888 256
"99" 327511.365043602 374524.887229273 88
"100" 334047.565955125 379698.390185733 140
"101" 334411.292709186 386752.782901637 392
"102" 328930.369704322 379981.275944058 581
"103" 328747.08927766 370102.277659984 562
"104" 332044.738906828 381421.961263908 566
"105" 327482.570219475 369357.027294257 649
"106" 328866.328989524 376148.569102578 602
"107" 328661.065097492 369198.789920165 35
"108" 329041.504589013 379732.26218205 586
"109" 331397.034184107 375270.282045609 256
"110" 329945.105343211 371762.234298027 721
"111" 325970.635820945 377467.516493165 86
"112" 334278.680631388 382390.95801178 674
"113" 327655.161690486 373049.253389156 109
"114" 325244.641222582 381827.137177209 370
"115" 332158.288521119 383519.980828422 358
"116" 330285.497092418 374945.139291101 76
"117" 329531.82283501 373002.22807489 304
"118" 334125.784860308 377760.609795082 70
"119" 328560.823250172 379232.928131282 675
"120" 327043.887093409 378892.076294857 613
"121" 330034.165626996 375237.659876431 611
"122" 328698.01831153 379769.573458786 273
"123" 332480.469472735 383446.523104067 412
"124" 325528.315616919 377597.254949135 354
"125" 326789.25764358 377946.334445901 395
"126" 329847.301868712 373451.159839322 39
"127" 329775.058517113 384640.943254614 233
"128" 334091.364316575 385753.20932244 187
"129" 329232.03700395 382395.091282583 277
"130" 330877.891996852 382243.244294915 147
"131" 327504.149737337 381519.087123536 7
"132" 327824.09103274 369277.977777878 393
