"" "" "ptsT"
"1" 328945.397082063 371719.587948417 241
"2" 331224.673861783 383430.319635674 405
"3" 330243.142459969 384132.606885665 63
"4" 331081.240934254 385266.903736064 57
"5" 329941.441160887 381450.264962319 511
"6" 326812.968417196 378803.424124604 702
"7" 331452.211248126 384770.936007475 4
"8" 329484.246512063 382784.546002676 236
"9" 326388.369534225 382028.514255023 313
"10" 333489.115527272 382205.553242057 554
"11" 327552.632526519 374314.124338855 604
"12" 330526.594273483 372488.414868393 218
"13" 333790.806891714 377147.121324533 313
"14" 328500.621852284 374903.671946626 291
"15" 328380.794211667 379376.115036358 413
"16" 333565.86540106 382352.642212944 47
"17" 334653.317640144 377978.936588992 566
"18" 333468.296471792 383697.417074742 49
"19" 333034.347684654 376860.81689733 472
"20" 332714.690702883 379082.90670846 571
"21" 326859.045496833 379440.182747145 239
"22" 332332.952252033 380360.85513976 614
"23" 331068.11195001 384229.138206037 17
"24" 331593.094247226 380921.277309195 704
"25" 331598.541296304 381044.213210502 559
"26" 327925.698372919 373868.628601328 450
"27" 330900.873985379 381222.782984284 57
"28" 330743.947446465 385071.625993813 726
"29" 328986.57551701 375590.495933688 149
"30" 330082.83870092 386424.231708047 394
"31" 330910.983712737 375760.607887908 388
"32" 331077.51951385 381245.476205317 540
"33" 333066.978973137 382663.39134604 191
"34" 332487.773058582 377956.900944026 14
"35" 332948.087810073 382700.745615624 439
"36" 330372.996512282 376344.602227393 382
"37" 329411.956125621 369102.912859781 170
"38" 327835.314789597 375864.430326168 711
"39" 335145.044021114 381268.795142126 112
"40" 324121.155723278 382576.205254274 181
"41" 329294.340979054 371839.687233406 55
"42" 330732.684423639 383771.333736585 212
"43" 327754.267140066 374583.240676515 323
"44" 333461.747381422 385862.432498225 376
"45" 331640.438540901 382847.137642043 491
"46" 327973.499942247 382234.886578973 411
"47" 327387.334217122 381803.324305304 383
"48" 326779.22710435 375900.882416295 99
"49" 331764.678413022 381101.394240078 225
"50" 327958.193020997 379555.351105444 153
"51" 333462.501349907 380124.978825887 499
"52" 333304.686055074 377533.996849107 466
"53" 329755.870252229 379839.126538653 313
"54" 329214.778177464 378192.063451476 19
"55" 332209.763133028 379633.729933383 421
"56" 332922.99762762 378584.151269036 357
"57" 334590.177519875 379488.831255967 299
"58" 331444.267306369 382423.840238532 239
"59" 330377.772796337 373360.24195041 460
"60" 332850.926857249 379065.714462644 568
"61" 330264.100012225 384930.921889998 624
"62" 331511.203958635 381557.209651194 27
"63" 327486.836759921 370069.631451458 32
"64" 329389.734055483 375513.885635799 585
"65" 331459.454396543 382853.368789569 104
"66" 331906.450028645 377685.817942745 22
"67" 330708.49082038 378919.621531485 367
"68" 333533.925454069 386998.241463424 399
"69" 330954.474814324 379112.114217553 438
"70" 329947.759666962 371052.551116085 505
"71" 332596.029080331 379499.093984143 38
"72" 332212.0614043 378934.070873774 156
"73" 333577.743572602 377166.102041573 319
"74" 328623.107083999 372584.044688613 246
"75" 327170.274996616 379183.775962578 171
"76" 332979.849674725 383632.550041091 710
"77" 329773.056418483 374691.70814349 684
"78" 326810.671410704 376766.983266488 536
"79" 330004.443066577 374662.999927957 9
"80" 329227.871057688 378630.410381019 314
"81" 326166.854120921 381717.870539319 370
"82" 329860.109561518 380005.711841334 673
"83" 327594.989239733 379306.286069325 265
"84" 332436.027365629 377235.592915883 663
"85" 333736.7310938 385178.615798365 631
"86" 332897.433492783 383919.227214505 700
"87" 331153.83234846 376461.37663227 213
"88" 330208.280752925 372758.731680799 529
"89" 333634.303683398 379335.051847008 28
"90" 329667.903163079 384252.668728441 28
"91" 333300.172488197 381855.786659683 579
"92" 329074.322065304 382382.629881353 664
"93" 333178.494284515 381265.206950926 202
"94" 334878.301072524 385253.949298028 405
"95" 335100.80960307 382402.586107024 147
"96" 335210.145311471 381974.214604381 604
"97" 328794.967427357 373653.3219165 284
"98" 329743.503658135 377875.326156424 625
"99" 333380.136711137 381088.713977539 605
"100" 329871.385419139 375994.42689118 700
"101" 328692.374368216 375512.907704909 277
"102" 328433.601221367 378938.689355969 712
"103" 328015.679582907 370856.42311651 161
"104" 330972.05915498 374775.397070911 456
"105" 330435.452862737 379974.985697007 14
"106" 333040.055771337 379291.694367971 357
"107" 330373.985661789 376429.071577808 665
"108" 334211.085572902 383291.034094757 488
"109" 329306.015466669 374812.906172849 576
"110" 327206.902642085 377036.872308988 292
"111" 328748.442149923 376703.651957952 256
"112" 330373.163952792 380561.766925011 146
"113" 327784.730273186 376394.570849066 188
"114" 332357.339063987 378469.662510585 600
"115" 331808.130048044 383217.595265803 470
"116" 330489.695370172 377963.519022722 131
"117" 330170.588071169 372728.81329255 656
"118" 327476.220148308 380049.842990538 600
"119" 334789.435119416 383969.83830665 390
"120" 334865.272597464 380493.386039354 370
"121" 334769.802362674 384173.005844441 89
"122" 333767.786456605 381251.482914084 309
"123" 334007.602728652 379649.005399796 716
"124" 328815.885849641 378539.03148989 668
"125" 329787.488754785 369502.276461709 249
"126" 327837.493345392 374145.045307936 335
"127" 328655.542624026 383123.223991959 243
"128" 334487.92516926 385273.825607055 301
"129" 332283.204628775 385969.608932856 277
"130" 334080.544527627 383926.306487589 705
"131" 335794.137050327 380681.934247747 644
"132" 335235.795152131 377762.675565711 387
"133" 330558.789753568 385326.144386771 107
"134" 332986.018423406 385525.819922042 252
"135" 334047.707715847 384617.041125623 249
"136" 330893.046920144 382352.92197036 532
"137" 334578.030722049 382166.369367551 390
"138" 326925.40205382 382577.053156377 683
"139" 334042.250558732 377511.17091782 160
"140" 329874.242100838 376232.404929681 453
"141" 334832.998184248 384066.846271127 556
"142" 328215.337403617 377464.638171103 335
"143" 328302.918537769 379216.669464897 667
"144" 332567.569633615 386455.372447341 675
"145" 330935.725781583 374010.245887551 143
"146" 331495.593143468 384172.630975403 307
"147" 328261.496149941 376393.26690546 394
"148" 336415.72873403 379738.363953279 567
"149" 331607.446657613 386300.41465892 145
"150" 329206.389805048 385895.250195482 158
"151" 330241.927394293 380105.025388941 588
"152" 333578.009132135 378077.157380838 69
"153" 327985.514910591 381971.751668318 381
"154" 329803.800801884 371556.208200582 284
"155" 327633.038092967 370553.557423879 305
"156" 334579.381414947 378886.959868773 691
"157" 330696.145081551 373879.566768609 468
"158" 333965.439152733 378811.96507857 488
"159" 332301.437114616 380484.926794146 281
"160" 330764.096974504 376809.026478273 188
"161" 334029.017168966 379703.152220245 630
"162" 329468.353396033 380891.968637304 240
"163" 333073.374644371 385039.16740304 173
"164" 331924.513683399 379013.492533034 44
"165" 334759.15723232 384372.319055468 490
"166" 329693.430201112 370897.875368797 456
"167" 330814.874601012 380397.068914539 396
"168" 330182.40780785 374786.040160662 159
"169" 331346.120546185 383436.902377108 491
"170" 329945.439455843 379405.98298622 264
"171" 333229.14951299 386760.88179348 272
"172" 331406.461426831 375326.112076308 81
"173" 334329.095092732 383388.62815634 630
"174" 327140.206236759 376102.71660373 502
"175" 335177.947199828 383947.573253274 19
"176" 329084.457197053 380587.227736941 145
"177" 330887.756642548 378331.551385027 382
"178" 335716.196328674 377752.579888439 156
"179" 329097.773052495 372691.322236883 707
"180" 327580.059460824 379359.259591693 445
"181" 330912.509332823 382640.903954387 406
"182" 330471.616728459 376877.246605535 293
"183" 334710.410158585 383924.874307309 314
"184" 333756.678964279 380297.40469366 81
"185" 330349.979092925 373155.055411237 40
"186" 332272.199886198 379466.170994628 470
"187" 334280.956109426 383349.161753568 424
"188" 332636.114065648 380495.117846718 156
"189" 334442.939162692 384687.178398755 140
"190" 327830.01462496 374352.098103211 587
"191" 330062.524629126 384365.756340121 225
"192" 331424.664526945 376065.339063485 222
"193" 335281.145881038 384412.192299299 317
"194" 329398.929918325 374540.214707201 115
