"" "" "ptsT"
"1" 332049.536433741 384020.302588495 295
"2" 331205.922622476 381274.633548638 442
"3" 332638.274843128 376751.40802551 463
"4" 335831.406517084 378435.264088733 352
"5" 328036.101239173 374206.774596565 224
"6" 324864.444436161 382135.356525279 558
"7" 328247.939445769 370160.5108792 257
"8" 332261.785561135 385662.641061027 214
"9" 331845.989157126 380903.457448232 319
"10" 335161.221797571 384008.600627783 231
"11" 334911.341915025 381988.52900633 481
"12" 333436.329060042 380473.357646477 217
"13" 331493.597161339 379234.600110656 623
"14" 333924.61022877 380889.38383752 25
"15" 334422.195959993 382899.969095838 643
"16" 327111.343818319 374685.424095096 451
"17" 330453.321027433 378676.646110613 471
"18" 327795.51177195 374236.540369139 135
"19" 334763.777948474 383741.012913819 657
"20" 329625.652215365 378830.803351632 74
"21" 332693.856310249 376439.797153944 135
"22" 328654.326031775 372481.921777327 394
"23" 332896.941102495 380688.318064577 650
"24" 326647.679216253 375660.801102385 592
"25" 335626.503910046 376911.109176497 190
"26" 336759.010338202 379021.29949807 278
"27" 329488.478549863 383519.002437214 693
"28" 328760.028269558 370773.165042683 211
"29" 327149.001263041 381286.738171791 79
"30" 331505.294561186 384355.998608091 8
"31" 329470.813021911 382167.632664592 430
"32" 331124.515187326 380581.52074911 282
"33" 327497.876875529 377959.838164504 397
"34" 334841.586429252 380081.677791723 222
"35" 330281.298323083 380083.032334605 123
"36" 334758.837579656 381758.789269122 169
"37" 334451.148296788 385483.987831065 414
"38" 335916.520419679 378840.352045458 546
"39" 332173.97247931 380045.157552121 252
"40" 332518.054145027 378699.87691655 316
"41" 329653.294818405 370520.196917327 86
"42" 327667.920655276 370340.053757231 621
"43" 334632.607403315 381006.74676176 676
"44" 328717.986449083 382537.861523494 479
"45" 332270.787538692 381437.404563319 216
"46" 331315.633290452 374572.314866326 552
"47" 328559.107596939 378669.808366168 360
"48" 334142.543204636 386928.598858323 622
"49" 328682.30250945 378434.402225128 670
"50" 334393.289400062 380016.630581389 102
"51" 332808.353261519 378844.910847144 258
"52" 330448.668130795 379739.531115271 432
"53" 327015.30151552 380315.924042016 62
"54" 335041.484962695 383256.481855039 392
"55" 331026.865369957 385057.723907585 628
"56" 327228.786179662 374700.98472208 103
"57" 332102.631272617 379874.087045076 401
"58" 331187.822931701 385114.103513814 421
"59" 328996.672542172 369124.343029575 191
"60" 332678.958487426 380257.609185548 346
"61" 334135.62794355 377923.625542756 707
"62" 333731.058104754 377932.178393496 152
"63" 329080.096464521 375012.671354018 542
"64" 332820.419416041 380876.277262005 693
"65" 330030.22401253 385317.471808545 7
"66" 332673.470795402 379474.328816169 694
"67" 331735.763570824 380155.113139239 401
"68" 330208.840846326 372184.985343768 645
"69" 330502.447222276 373766.222205387 441
"70" 332661.958362783 378121.011284266 326
"71" 327351.718446394 381859.350784719 7
"72" 335226.352096261 378465.976338593 625
"73" 330793.882270716 378518.850820991 380
"74" 331577.605078705 382492.220494045 400
"75" 333189.939697411 382425.154738179 343
"76" 334729.554720571 380423.850697388 99
"77" 331716.563083137 383024.614016511 710
"78" 330180.42811486 369103.412086305 366
"79" 328315.264048802 371306.882615286 213
"80" 329624.879734177 371789.292906556 367
"81" 325831.505935676 377923.994794122 452
"82" 328985.098900336 373423.112734925 514
"83" 332496.695079623 383551.862613372 698
"84" 335269.122854823 378015.137144139 556
"85" 331417.761481863 383040.910889327 137
"86" 337071.067150092 379532.801561863 389
"87" 328141.699588225 375220.172521802 405
"88" 335283.371526076 380233.654280823 490
"89" 329757.019542563 380431.918528908 533
"90" 337000.958600392 378705.605235449 420
"91" 328253.376737003 369313.058816227 502
"92" 329770.539697322 379462.731490755 648
"93" 331891.557186742 384567.751455777 431
"94" 330802.917679935 379916.875516889 321
"95" 328897.873512669 376627.547246132 79
"96" 333919.974784052 383303.335184503 263
"97" 331059.485612017 374959.409828724 398
"98" 332902.179479925 378025.493723648 385
"99" 329593.19718005 371293.853860402 82
"100" 331669.435386382 380031.440473684 355
"101" 336630.843345581 377771.851897671 473
"102" 326234.220091089 373132.033688193 466
"103" 331110.57042359 381714.05278329 110
"104" 329557.225054248 385568.621658176 612
"105" 333268.750842479 379410.711439831 115
"106" 328627.365365977 371253.930844082 395
"107" 329842.939630004 383855.85698001 383
"108" 333053.743754199 382137.333986272 288
"109" 327337.618594149 375480.837091077 228
"110" 328932.132168003 378988.704148028 463
"111" 333433.334884552 384348.608807761 569
"112" 328062.84660683 372544.438353504 388
"113" 334591.274903243 379391.768169474 492
"114" 331518.601427172 380385.196908618 589
"115" 334717.021824949 378728.870341815 95
"116" 328392.23047871 377599.187835214 29
"117" 330704.672535532 381346.450349472 230
"118" 333450.064332744 380605.144389913 382
"119" 327925.837991676 379408.253956084 182
"120" 330295.112709114 379092.957663337 429
"121" 329151.744094692 382481.075272847 552
"122" 326206.437597296 378762.349695439 345
"123" 328207.932567398 371252.261912642 98
"124" 326637.221711884 373503.774223923 299
"125" 327989.741049486 373135.257472543 629
"126" 330241.588270142 371825.386274543 117
"127" 324713.806415803 382187.121921783 462
"128" 332004.742282691 379722.069037934 218
"129" 335689.74641627 378092.371160111 581
"130" 329411.860719753 377670.022191357 378
"131" 329787.152432189 372742.509723693 48
"132" 329734.213314212 378566.109959149 580
"133" 326885.454273298 374309.014991843 537
"134" 328537.762767106 377639.394506017 102
"135" 329898.178719226 386504.126462938 399
"136" 332747.512310107 382691.043108401 21
"137" 327361.812907997 378837.92357965 231
"138" 332442.111608667 376407.057983437 518
"139" 330875.613802258 378669.478362536 619
"140" 327752.46454003 375475.937644806 570
"141" 334069.06561167 386645.084564213 415
"142" 335032.14741733 384841.555984827 34
"143" 330863.955909777 373950.925069929 455
"144" 332274.450439237 380363.962168583 212
"145" 328082.886864024 379707.190035305 665
"146" 324644.888061179 382117.064221174 193
"147" 328709.050920058 375235.638953332 466
"148" 331361.934596486 383944.617097173 44
"149" 329443.035471639 382623.290150729 72
"150" 334008.694978101 385199.384343076 306
"151" 326561.309322839 373902.263305723 519
"152" 329272.082801497 375590.773948151 8
"153" 330593.226474241 375798.117114981 240
"154" 330080.612722687 369128.250940982 582
"155" 328238.744429514 379700.568162334 138
"156" 332518.942302556 381335.014426005 217
"157" 328016.526913892 380016.206426993 421
"158" 329770.374099582 373540.040988951 85
"159" 334666.65374566 383563.197248906 591
"160" 330584.239204848 380906.346934134 631
"161" 331174.22757355 382973.974974545 165
"162" 334216.300242513 383118.535340251 654
"163" 326494.659095571 377850.715159375 385
"164" 327153.182135063 373131.671591874 333
"165" 329961.443685488 369618.58086358 465
"166" 329645.784121487 377771.760361337 514
"167" 332478.729577892 386668.167755411 240
"168" 324424.134779629 382167.613939016 598
"169" 329387.888677335 376125.668470099 638
"170" 335800.004563848 377023.139843402 626
"171" 333827.518672231 386162.830919756 239
"172" 328441.026511658 373650.229381004 697
"173" 330165.906302195 382031.110236522 96
"174" 328025.916039828 370322.932288728 409
"175" 335716.596655242 379600.110330114 199
"176" 332313.455176911 380519.6301792 565
"177" 327906.012396832 377317.116491942 524
"178" 327426.885659212 380664.803934873 81
"179" 329578.330803322 383306.239655334 342
"180" 327130.904574418 377858.795955787 104
"181" 330376.205139326 373454.617125789 381
"182" 334824.437652198 379463.229586594 57
"183" 325833.183410922 377425.912523495 465
"184" 328473.195965161 381045.042038438 553
"185" 332010.571924221 380010.620847034 580
"186" 329609.85024847 373188.913834864 122
"187" 329158.153535705 379678.31637328 593
"188" 329833.09109665 378882.573172556 443
"189" 331619.759083777 385321.036505628 459
"190" 326984.229676581 379350.540905647 35
"191" 331869.399086577 378195.230361918 4
"192" 336487.943131693 379819.060162801 644
"193" 327706.398782212 380191.025199858 627
"194" 330901.271897986 372982.676495945 451
"195" 328843.296865403 374911.989525482 645
"196" 330055.735584211 383310.893957454 145
"197" 327327.113225349 376844.981714974 53
"198" 331831.96476327 383914.892060546 323
"199" 333595.620056964 382398.696617293 553
"200" 329145.521705073 382819.430695098 453
"201" 330197.844324817 383594.468218097 160
"202" 335067.11018775 384591.733698054 619
"203" 328431.213830728 380888.541682694 250
"204" 328953.12134315 371229.894096525 521
"205" 334151.339067305 385380.629979249 32
"206" 332532.568018819 378323.2272768 375
"207" 334489.288452155 385588.823582168 407
"208" 333380.78192557 380841.149163916 521
"209" 328250.539978984 371866.547265921 247
"210" 330058.002677984 375857.384450751 137
"211" 331467.832909118 383377.297145255 267
"212" 329875.268772141 383225.188147011 31
"213" 332840.600311975 376435.794010248 626
"214" 334826.265843623 382898.316811837 466
"215" 329586.029558019 377964.312160337 352
"216" 331494.82443282 379155.136839503 562
"217" 329293.525318559 376928.606229097 707
"218" 328557.932922613 374193.336113576 464
"219" 328969.989199718 376972.647245269 175
"220" 328647.299476877 376045.310871718 350
"221" 334140.079974815 379530.87693917 392
"222" 335815.950066237 380166.641649281 330
"223" 330880.611436357 376570.618824122 686
"224" 327957.407572418 373667.456360752 66
"225" 332066.468736274 376154.729539829 231
"226" 331355.226993863 379405.084534002 233
"227" 331836.905070889 376264.894241124 380
"228" 324013.643966571 382658.646910887 677
"229" 327730.972121969 381439.686384185 492
"230" 327475.110157943 378195.752801005 654
"231" 333398.51538783 378512.533446435 151
"232" 330026.3610592 378270.971140614 142
"233" 331719.61056637 382061.307376638 280
"234" 334426.789207989 386351.264817225 490
"235" 331295.38313423 379388.337956882 30
"236" 333186.288298882 376614.481241207 478
"237" 334223.640700767 386030.296708551 498
"238" 329748.291464605 380334.035673366 666
"239" 328559.550932815 369182.389287997 232
"240" 327047.485945783 377191.945690967 241
"241" 328403.866733939 379048.960962871 202
"242" 331668.826775761 377871.737268043 15
"243" 331254.511751749 380374.511357842 102
"244" 332077.143847347 383051.568615417 302
"245" 330221.774677105 380222.704551952 438
"246" 328664.234172971 375571.346172521 431
"247" 331429.782294713 385498.090763615 383
"248" 331304.017451895 381209.303068166 312
"249" 333537.673737442 379523.777465704 435
"250" 329856.979435813 371354.849714271 551
"251" 332014.859238332 380493.260184716 238
"252" 326720.80451368 375000.998187789 599
"253" 334195.627510481 383274.275160545 177
"254" 328560.231744676 371288.230118703 514
"255" 328246.400769893 371707.537133361 502
"256" 334012.33087628 386414.978270514 589
"257" 330015.140797486 371718.129869638 323
"258" 330975.25248567 375067.297960358 119
"259" 332517.002385527 384165.379820306 695
"260" 330824.849102342 381533.770097546 556
"261" 327551.749523307 378311.924738423 303
"262" 331693.358347189 381656.483119813 194
"263" 328344.318356759 376340.494417116 332
"264" 328684.745815591 379830.526087411 352
"265" 328417.431149187 369162.376916883 663
"266" 330589.158534804 385891.863284108 284
"267" 328479.848781064 375132.169941316 116
"268" 331838.627282617 384065.894685647 654
"269" 327875.366503049 381102.63505749 226
"270" 329859.951773454 382206.275361028 286
"271" 333940.554564977 383703.025827043 236
"272" 333073.622388191 380927.730540259 55
"273" 335769.641637318 377088.938726939 288
"274" 330776.285663057 375484.364828611 103
