"" "" "ptsT"
"1" 327932.454312565 382314.470761927 562
"2" 328443.68449035 375470.881529376 253
"3" 332304.14417492 382834.647513366 354
"4" 332932.608334796 384258.953795793 230
"5" 333709.673556759 383747.920832246 243
"6" 329019.5922369 374325.609006917 524
"7" 330625.932252126 381689.183940877 619
"8" 332167.452125279 381464.075288758 685
"9" 331859.569150924 378778.050875967 646
"10" 337107.626031666 379991.36463611 321
"11" 333934.420845934 379385.27984695 67
"12" 327018.872212947 373613.849645786 638
"13" 330080.533007568 380726.24438932 71
"14" 333399.301846193 383527.958088937 169
"15" 335653.445274354 379973.934387782 520
"16" 326689.640199627 383021.970264683 708
"17" 329634.95487389 370780.88180765 144
"18" 335158.578261847 378633.433327985 259
"19" 328631.021555029 378116.290370045 209
"20" 328577.151957003 375130.735267272 229
"21" 326533.258617556 382924.142397084 524
"22" 332327.793205528 380017.823244128 399
"23" 334603.37309205 385002.576953702 326
"24" 330490.613151425 385072.141420865 66
"25" 328230.162950401 369416.532404613 249
"26" 329584.579797514 378669.911414932 483
"27" 336470.323214009 378576.415085781 506
"28" 330944.702075952 375876.516764508 101
"29" 329176.931576781 372252.8977772 539
"30" 330672.706079167 380947.147688343 274
"31" 327952.864361418 373687.321054559 155
"32" 334839.883304818 383007.976570615 333
"33" 329792.624569463 378267.210557923 494
"34" 335862.148387925 376412.43836863 393
"35" 333277.339512476 377836.746671095 454
"36" 323596.660743632 382231.952308109 285
"37" 335536.528340568 379124.745029377 274
"38" 328908.821010365 378651.50084474 78
"39" 327814.279259595 370015.809995704 646
"40" 332554.513700597 385674.140879376 322
"41" 328830.481237124 368835.686017601 587
"42" 331468.276397992 380087.668527887 209
"43" 334730.987253553 379755.470870357 310
"44" 334702.776152447 382094.072602062 286
"45" 333987.846360096 377388.196868181 195
"46" 333537.050428857 384649.896408104 24
"47" 328240.265078881 375102.074138294 724
"48" 328274.801764747 380719.397380408 372
"49" 331901.231479696 379886.846442165 11
"50" 326885.701527525 379059.9938619 487
"51" 333827.328567686 382786.414855331 209
"52" 328659.348305277 382613.408378521 248
"53" 329406.816961996 377373.447250787 434
"54" 330056.695439789 380393.779537045 29
"55" 326366.059878095 378928.689764586 308
"56" 334900.627017792 385020.116109798 372
"57" 325484.073195404 381776.479905739 203
