"" "" "ptsT"
"1" 331203.544027495 377459.188966068 265
"2" 327746.114224066 370080.436948707 212
"3" 335892.089809628 379511.274684974 18
"4" 332039.242279747 377105.182180469 412
"5" 330657.384997145 378808.151040841 151
"6" 331304.073187199 375237.076979209 248
"7" 333090.996024032 378940.318945824 569
"8" 329958.256563098 375936.640274705 481
"9" 333624.138496131 377754.842514473 482
"10" 335434.185983199 383945.431208326 346
"11" 335026.712223862 380427.179505849 120
"12" 330585.032707898 376367.127298122 386
"13" 333915.635624173 387881.216930769 219
"14" 331195.793695627 377685.347765443 321
"15" 335132.921716495 379670.569651861 726
"16" 334658.643770164 381774.509483595 81
"17" 329769.963967572 369928.044376426 101
"18" 330532.368465303 384533.870691064 111
"19" 332416.29545968 378704.413019621 11
"20" 331923.009040976 378026.201268847 469
"21" 333727.193913843 384068.66058722 720
"22" 329619.603290959 384279.275867367 613
"23" 334014.08158635 382297.013730217 207
"24" 330565.6523665 375787.854596853 699
"25" 332115.69806166 379469.943760116 415
"26" 331185.658115085 386455.243544769 220
"27" 331457.073268603 383275.061371038 598
"28" 329650.55554022 374729.525220811 295
"29" 327928.661551107 371329.473408762 391
"30" 328230.613140567 371272.298653818 49
"31" 333053.468719019 381310.768005632 704
"32" 332238.924988057 375481.400409123 402
"33" 333793.729467754 386067.074065053 57
"34" 333515.031743452 379980.355365271 568
"35" 327344.263069986 381649.566678791 497
"36" 330174.435469749 371293.438577192 649
"37" 335518.812789221 382173.214347486 219
"38" 326183.734135694 382300.873290311 85
"39" 329690.513666775 380333.048764032 28
"40" 329379.417591048 369365.916803135 217
"41" 327753.167509335 381723.302645534 277
"42" 331833.467896117 384400.271901843 631
"43" 334254.268469441 378977.890369516 329
"44" 328774.804075141 372637.863096434 435
"45" 329262.138474681 369102.626604277 568
"46" 328527.111683447 374268.504779015 268
"47" 333198.284431529 379938.294357486 450
"48" 329604.646234288 380777.869924992 730
"49" 334452.400207673 381031.107064022 443
"50" 330889.85014531 377945.45138977 680
"51" 334097.657533856 383676.993599037 287
"52" 332735.08240903 386186.4165463 562
"53" 333685.942842463 385177.815201803 84
"54" 332840.146398869 377319.167720083 326
"55" 329556.821375335 378617.707540531 422
"56" 326282.291588879 378024.032190246 520
"57" 333144.790425467 376586.896671932 180
"58" 329076.19873315 382591.18382423 605
"59" 331058.9888154 381333.039172752 549
"60" 331217.829693554 374088.672633299 277
"61" 329171.548745872 378644.04915169 237
"62" 329641.101686124 376782.963484906 270
"63" 333932.784435227 377310.076095655 620
"64" 327284.600974833 381759.028612367 683
"65" 334564.02516049 379809.239268825 602
"66" 335232.816130197 383100.216641576 341
"67" 331970.855948574 380248.555387676 449
"68" 331049.420950936 381721.565721038 422
"69" 336284.867607699 379195.650819791 367
"70" 333647.941632664 379857.384305468 595
"71" 333951.901559655 383764.122280602 274
"72" 334566.72869505 379919.159755544 519
"73" 331046.041660234 379934.58010607 481
"74" 331803.188526644 383260.262624705 198
"75" 328397.243660758 374023.117106269 54
"76" 329487.911646372 371029.294384833 584
"77" 326705.012389627 381684.840867653 238
"78" 334889.966560483 382791.130737334 61
"79" 330111.454337726 375843.409687838 260
"80" 334341.740138952 377692.31646825 614
"81" 329031.401076756 373282.148810398 475
"82" 333869.288296479 385695.784556484 360
"83" 334687.438155697 386633.420756302 42
"84" 328109.046009701 375850.894993073 600
"85" 328930.357743314 375362.976482156 170
"86" 329927.889019442 385582.39998131 710
"87" 328921.73706623 369483.521229201 681
"88" 326903.448922761 375525.771057991 700
"89" 331128.449712906 378112.246360797 347
"90" 331755.506625194 385878.855105012 449
"91" 329830.249194513 382847.834497128 176
"92" 327252.69039997 381523.450955781 43
"93" 332819.543124321 378844.323708736 347
"94" 331105.918159342 376486.467357111 530
"95" 325913.068853728 382237.96432618 226
"96" 334064.887004011 387072.450619649 231
"97" 326972.967160346 382314.666146995 540
"98" 334103.525315973 384144.661405614 508
"99" 324095.934955724 382732.3408948 265
"100" 329529.626670897 381603.637972661 62
"101" 328805.996819538 379639.150813191 28
"102" 334738.584434882 383437.81031278 38
"103" 326235.111203171 377499.907126635 327
"104" 332712.265481051 382723.77054749 319
"105" 332471.878327577 386607.389122688 514
"106" 332066.202574951 385389.842823846 637
"107" 328113.940312659 379370.17359449 711
"108" 331399.375243691 375028.35628039 549
"109" 328417.629155206 377453.519299784 560
"110" 329640.375692389 380734.072962508 178
"111" 335182.992487561 380373.715006936 361
"112" 329718.180341428 373511.434280339 16
"113" 331622.033310635 377644.859491482 601
"114" 331673.786038076 375469.75139397 550
"115" 330038.828414075 386228.153355828 410
"116" 329464.49308786 369681.324881758 615
"117" 331635.989491388 379196.961529631 281
"118" 329590.803271715 379081.168000788 221
"119" 335102.061972947 378433.090715317 663
"120" 330671.276833932 373580.180109139 498
"121" 331117.65534195 382241.854347736 542
"122" 331803.732337706 377989.210150292 468
"123" 332031.944569006 376264.245415575 70
"124" 336297.930830199 377443.74017412 386
"125" 332721.822441891 384905.101471044 406
"126" 328021.400045391 376679.386963953 532
"127" 328138.165583009 379586.441375066 562
"128" 333512.730310231 381475.024396423 33
"129" 334506.277581374 378268.020834579 310
"130" 327303.794332835 381654.22878398 373
"131" 328793.004139103 370077.633023937 285
"132" 327923.035797501 379206.062592822 558
"133" 334244.256973306 378623.753742833 409
"134" 329185.669817175 371965.461507391 48
"135" 335524.92377623 378146.719819024 660
"136" 333067.855533452 382534.987925282 691
"137" 333470.352007363 379608.581038592 572
"138" 333455.25696731 380037.305744023 148
"139" 333523.758978223 378564.894334116 73
"140" 331264.682154532 381695.022418895 78
"141" 332661.12021165 384389.101524019 643
"142" 333895.275789114 379307.839165874 282
"143" 331371.002240587 373597.174024743 400
"144" 329777.212759899 381810.484956432 637
"145" 330638.699227187 384731.37449755 78
"146" 334779.336941673 381115.319592498 391
"147" 327124.083287822 376221.206499246 35
"148" 330739.862718099 380364.407350147 235
"149" 330816.925026466 379188.685012969 578
"150" 333570.437470796 381666.579655154 716
"151" 331488.093904365 379510.561343338 359
"152" 327447.315771142 376103.32650779 543
"153" 330191.207998649 371241.074105284 584
"154" 328053.832335071 373567.421024888 482
"155" 333177.701056861 381670.021000301 368
"156" 332726.367733657 377576.230391395 89
"157" 327139.685137332 374576.537599795 638
"158" 328539.954371891 371367.550659855 285
"159" 325900.364342463 378968.23020712 282
"160" 327391.781359265 377742.387329777 584
"161" 334998.105022321 380639.354756039 698
"162" 329419.536728816 381554.536698193 335
"163" 331765.598621837 378101.102592061 565
"164" 328589.538019184 373189.894782404 478
"165" 336091.041393686 379552.189817144 164
"166" 328906.851615809 379032.768403578 165
"167" 331886.082162914 378481.716418265 393
"168" 326789.69763051 374554.870290028 147
"169" 335087.709198767 380334.536254031 92
"170" 327667.609903669 369193.107338149 686
"171" 330393.236291871 382877.838138141 197
"172" 330125.583126905 369682.144351376 522
"173" 332109.611183664 375323.690367796 378
"174" 329151.453232765 375750.928030139 557
"175" 333009.639197069 380593.132634888 600
"176" 330346.255085162 377044.457834038 342
"177" 330316.24949289 383374.377979986 128
"178" 330331.066152217 377814.654634886 100
"179" 328165.841859108 380325.398959757 543
"180" 330096.638422987 378941.49151544 341
"181" 329986.904084592 377534.229256291 89
"182" 328341.555414954 373507.413126126 124
"183" 334877.590201746 385490.668785685 168
"184" 329809.096515993 374204.176040857 441
"185" 335467.841297827 381132.530595174 319
"186" 330643.539437015 378631.125322597 375
"187" 332895.459413102 381227.183378326 241
"188" 329451.450084834 376197.218277298 711
"189" 330002.301549786 375105.277673102 49
"190" 335076.082371586 378493.084674921 674
"191" 331463.039713735 375614.161387494 235
"192" 332434.705177873 379672.131105648 402
"193" 333710.939672615 381814.03419039 493
"194" 329029.494890584 372944.138144315 389
"195" 329594.975674474 380353.050981326 631
"196" 330210.933590899 379635.343979669 238
"197" 328331.096533606 374842.085808096 223
"198" 333438.185362215 378610.532284348 202
"199" 326846.2829859 379747.026377685 571
"200" 328234.397085967 374085.786646711 414
"201" 330765.739212717 377026.179504844 550
