"" "" "ptsT"
"1" 333403.085781393 387038.877950986 532
"2" 327727.150324977 370892.099261693 131
"3" 332346.021645435 385195.483148743 363
"4" 327103.6650791 380984.491267813 642
"5" 328905.312412941 373734.32094852 717
"6" 335209.908206081 378480.025807167 396
"7" 333463.539428027 377523.540398373 167
"8" 327597.106338116 370351.030904099 149
"9" 331639.33950176 376639.094289578 197
"10" 329703.62640608 381101.862745932 217
"11" 326578.266978765 375599.743163626 721
"12" 331555.202916862 383386.607139389 528
"13" 325825.608312238 378767.922878084 343
"14" 333280.227062279 382033.654081372 215
"15" 329277.344097958 371559.240577373 50
"16" 325883.790169776 381641.87427048 217
"17" 324604.570155805 381844.257085993 404
"18" 330490.472764281 372338.488297985 61
"19" 334464.058113754 383201.150590546 561
"20" 334721.761290995 379988.37393378 595
"21" 328489.014129396 374440.769396791 384
"22" 328853.492278184 379906.570644996 179
"23" 325893.856238435 381883.86478418 214
"24" 336229.603984471 377724.067218863 495
"25" 330607.127256284 374280.231677368 181
"26" 327800.243224325 379531.623991312 555
"27" 328967.641782236 383015.973249418 225
"28" 328450.779268552 372520.249736615 364
"29" 329390.154091534 372139.621260664 695
"30" 332244.592802387 384244.640305543 171
"31" 329078.538939347 372539.372942324 80
"32" 329857.400277651 385300.082282758 484
"33" 330168.175381536 385950.498204905 206
"34" 332475.695136849 383410.294925344 641
"35" 328057.405528057 380107.467011813 454
"36" 332454.137113442 378242.944410894 402
"37" 331635.401093443 378927.897717434 574
"38" 328087.083593391 376912.05622136 409
"39" 326905.350828401 382147.417221539 238
"40" 330971.661976762 375357.046092399 385
"41" 335433.5075649 382619.82880184 656
"42" 329463.799410606 376493.153066864 200
"43" 332702.8275183 378967.835557796 115
"44" 326618.838322867 377751.310933504 48
"45" 329073.465207672 382748.80446546 324
"46" 328335.15846874 381088.084950153 353
"47" 330015.6564808 384921.912524029 118
"48" 330113.865456584 385880.831810726 499
"49" 334584.397480149 386317.268914803 132
"50" 330221.642796625 379946.823571098 384
"51" 327841.914851948 376739.355856314 515
"52" 331799.46150993 375729.043762905 233
"53" 333615.065422317 387413.538300005 23
"54" 331492.911994149 385002.719808838 282
"55" 329917.487661771 383971.336687872 417
"56" 330996.204261418 382180.460452488 692
"57" 334725.827040867 380861.835021133 116
"58" 328648.198330634 382388.876214919 245
"59" 334004.484278359 381127.585635475 13
"60" 333887.341839796 385211.364604275 674
"61" 332720.800992903 382332.901867684 15
"62" 335303.498913671 378383.696517432 115
"63" 327917.853444371 369837.955744485 542
"64" 327576.720435676 374188.769794846 20
"65" 328657.43374504 370048.313349094 199
"66" 330671.042009905 382294.685068597 658
"67" 332203.546978909 376032.0173801 394
"68" 327534.097285742 382354.485636357 132
"69" 327555.452941 377330.822156268 245
"70" 329614.709871986 379500.315034676 689
"71" 330273.638858155 379288.910670398 134
"72" 330774.150347767 374550.538858839 469
"73" 333449.100478832 377581.99693907 30
"74" 326946.09165638 375794.065941748 504
"75" 330355.994374872 378037.412235139 422
"76" 328867.968249384 377416.005255009 654
"77" 328184.003666886 376414.8932737 513
"78" 333017.684596596 381201.068815887 338
"79" 328235.133418936 372204.106413242 395
"80" 327479.794884869 370150.069176532 463
"81" 327023.560656013 377211.668128498 115
"82" 328123.471297916 374782.400999251 61
"83" 332253.886539456 382819.531924934 501
"84" 328137.273756939 370161.805339352 594
"85" 328186.48348504 368789.385606562 539
"86" 329161.688125711 377333.150201151 478
"87" 323849.862216406 382463.380252032 285
"88" 336837.686804633 379369.945745799 188
"89" 334444.627351167 380322.76656394 279
"90" 330474.016620697 372720.653567167 445
"91" 331328.287557324 385407.372004886 209
"92" 326401.517663562 377776.398918779 566
"93" 332655.493257864 377041.767844787 545
"94" 329609.962082873 383619.725658658 188
"95" 328720.138563503 375502.248687245 139
"96" 331915.027475423 382787.737296588 396
