"" "" "ptsT"
"1" 329648.240068625 380114.737951665 458
"2" 336040.375904176 378589.706199832 344
"3" 327255.657902889 376015.583064242 585
"4" 327579.725113597 382120.012873638 660
"5" 333615.744439007 378852.521148946 87
"6" 329554.197134301 381353.929357729 245
"7" 336201.344107749 378451.09388581 422
"8" 331351.659601184 383158.500477944 696
"9" 328949.05481809 369795.617897613 678
"10" 332257.559191044 376632.430098594 16
"11" 330524.018267474 386116.365008595 154
"12" 329821.701990249 380106.535881454 717
"13" 328300.419992715 377196.136130639 534
"14" 325969.096376681 378966.325780341 273
"15" 327825.888104465 375741.099757661 587
"16" 330617.439749583 383099.812942302 490
"17" 331224.955618655 377208.773762327 234
"18" 329524.656209162 377403.951369674 368
"19" 331801.252958145 386185.647421219 69
"20" 333177.057943594 377803.250714723 419
"21" 331874.740689749 383752.677141827 341
"22" 329440.774698365 371466.933639573 401
"23" 325955.745253606 377308.373493932 272
"24" 330763.654934007 374483.728879139 111
"25" 328986.774872807 378248.394643824 247
"26" 329121.288366652 369594.790006516 83
"27" 335029.882533522 383910.935998936 176
"28" 332891.057741828 382306.569476301 480
"29" 335922.915795118 376460.233907378 24
"30" 328969.706929454 373223.764200044 141
"31" 327924.564004946 376617.07695903 495
"32" 325221.058079514 381860.202333616 526
"33" 334896.420999774 380794.311650637 38
"34" 332226.570181574 382046.239160783 11
"35" 327505.431853336 379594.687680538 560
"36" 335645.112603243 380286.248393536 203
"37" 328127.832492841 374931.647884898 723
"38" 331080.687232751 379206.498250709 321
"39" 334410.312022143 378079.498721326 101
"40" 327360.704043014 380420.609380715 546
"41" 331147.119649319 377149.709342077 490
"42" 330156.092839277 376324.769478793 405
"43" 327770.785999042 373797.861916466 232
"44" 326669.51231224 376070.745543817 664
"45" 329147.813761244 370446.69581131 223
"46" 328775.976855697 374367.487478328 577
"47" 326356.514755866 382142.731796529 193
"48" 328596.146642597 379797.775712844 634
"49" 330718.283394034 382502.232992221 49
"50" 329864.855093068 374605.384835966 697
"51" 331625.881763199 378501.231708028 434
"52" 325711.975185088 378012.764922094 154
"53" 333478.944600898 382423.700310664 97
"54" 335590.027225551 377267.565419319 93
"55" 331109.681232477 381938.441944275 35
"56" 334996.621853953 379282.212496293 102
"57" 326744.819664006 373463.21094487 152
"58" 334494.472083664 382063.506541295 668
"59" 329593.544685067 377179.12564804 655
"60" 336333.157245984 379747.90614008 511
"61" 330987.854270985 378109.873673964 14
"62" 330256.47580473 380985.229819705 240
"63" 330345.578856428 382280.276234331 23
"64" 335214.840574828 383305.242315095 45
"65" 327305.926836371 381114.662038776 290
"66" 333816.707270948 384282.144607656 122
"67" 332281.954526661 384536.205819487 52
"68" 327054.683568932 372902.394586429 719
"69" 330838.560085835 382455.818230037 493
"70" 329598.538178032 386199.62344889 321
"71" 326743.909464631 379497.244634688 140
"72" 336797.038672765 378270.124194901 206
"73" 329028.411739388 382413.523778234 246
"74" 332169.761055379 380276.150401264 702
"75" 326232.460680559 374624.987890133 664
"76" 334065.614823517 382873.19429374 31
"77" 332216.896191215 383524.025995169 27
"78" 330377.267057863 372193.343475338 624
"79" 328866.392048311 379558.934192919 455
"80" 333765.903434261 386643.806465476 662
"81" 331785.155366 381113.847972313 282
"82" 330169.063015473 378211.009327325 129
"83" 333750.376040154 380653.073639996 67
"84" 328819.038013793 381766.99436939 630
"85" 327484.596280921 379150.373446381 265
"86" 332516.511940007 379894.726933017 182
"87" 329394.05281909 383956.563017722 628
"88" 328885.398569115 375083.97001952 421
"89" 328305.415253652 371645.064662842 204
"90" 326468.830982176 374111.902576698 726
"91" 326330.933373106 373246.021383315 281
"92" 329655.862004956 378340.178758194 525
"93" 332666.598815621 376695.135105902 160
"94" 330807.971787126 383369.074280271 40
"95" 335284.937823109 380578.968895613 693
"96" 327426.303153371 375618.904128854 511
"97" 330604.917961583 381312.71618501 72
"98" 327634.577873826 378407.584595538 152
"99" 329591.348269359 377945.076721842 300
"100" 331280.15031479 380805.160234586 110
