"" "" "ptsT"
"1" 331455.199072518 381450.270995619 117
"2" 326687.797850829 377924.829664297 672
"3" 330160.860242675 381710.089441497 372
"4" 330160.633326921 374099.290494919 118
"5" 333876.596720448 378396.333398309 167
"6" 332728.092835338 384955.786634236 364
"7" 331204.978858841 375512.985807095 460
"8" 335378.348799387 381091.991628085 721
"9" 333193.841784113 377124.928974657 446
"10" 327016.232243766 378342.8879825 365
"11" 332834.762167182 384767.226488847 361
"12" 329616.675676199 375075.723472716 607
"13" 334490.533736546 382076.926633891 697
"14" 331563.448583371 381668.644947588 367
"15" 336957.379331421 379250.070059376 43
"16" 331988.563795646 375743.577709936 536
"17" 329436.803691371 385813.58118561 483
"18" 334767.07299533 381106.465617522 463
"19" 328728.751655308 378402.481152222 322
"20" 328384.37505793 377913.831266806 338
"21" 333457.15263745 381959.178901309 475
"22" 332975.08518848 382379.538422914 605
"23" 327104.977396814 380228.288612413 205
"24" 326483.15113728 383165.57687292 332
"25" 330346.901948568 381457.744511338 246
"26" 328740.122772598 369095.424618341 96
"27" 330209.351841115 382353.68290803 498
"28" 331845.949374366 375015.945174536 589
"29" 333672.680403563 385218.909455945 467
"30" 329963.677395197 369399.119259574 92
"31" 329473.379766469 380229.634900847 500
"32" 323674.600261704 382307.474793073 337
"33" 329683.256966175 373646.416692947 553
"34" 333724.918507204 380268.5840487 613
"35" 329915.998910692 375487.690490818 605
"36" 331324.777892317 381661.897403213 78
"37" 328528.216587493 372243.816708813 426
"38" 332959.505268618 382460.54410944 210
"39" 334242.838026505 378928.453084931 366
"40" 334135.323696039 378689.943785318 632
"41" 329778.413579805 372423.801644499 597
"42" 326655.715191132 375131.748240462 49
"43" 332763.718744703 384703.810101842 588
"44" 326793.128287586 381563.827855024 345
"45" 333087.067094762 382933.55851473 136
"46" 324206.254482517 382401.436030444 128
"47" 328141.417460758 375021.167822453 369
"48" 330832.811393605 382990.147235136 550
"49" 334681.971471936 385943.146016614 40
"50" 331542.219154484 381914.398265128 398
"51" 327334.208091949 379670.946442617 333
"52" 333620.884034424 377932.255186232 679
"53" 333911.812219008 377759.240115321 244
"54" 334990.350763516 380235.419280275 140
"55" 336070.365928098 376537.949639896 624
"56" 327839.181153073 372888.671219954 346
"57" 331056.010626453 382306.250904655 323
"58" 327234.62277068 382637.703101046 688
"59" 329195.796119266 375440.42687461 272
"60" 330423.461700811 380209.968081403 583
"61" 332813.336966041 380300.855852975 76
"62" 333089.308386349 382363.579262947 657
"63" 330994.157640503 375446.103490363 622
"64" 330935.650343595 374976.897442561 489
"65" 332111.682549381 384936.39393219 528
"66" 327616.344170804 373832.272257437 407
"67" 328640.790152268 374118.619127788 427
"68" 333942.996466941 380207.416567558 248
"69" 328552.724726498 372932.267206512 519
"70" 335323.381056406 380477.18211958 363
"71" 328856.97273766 377746.233902634 452
"72" 331391.312011451 377269.574664631 672
"73" 332855.710723182 377995.962986095 120
"74" 334690.241788049 384174.154960163 317
"75" 334402.426277251 385576.217600725 672
"76" 332386.23808284 377269.287930932 625
"77" 332240.311992371 381942.395976909 237
"78" 330896.966363567 379237.690331152 617
"79" 328299.816482012 373254.182123186 549
"80" 328805.585963339 380699.26688175 326
"81" 333695.396927755 383607.449157961 702
"82" 332515.924987038 377716.673360579 432
"83" 333570.36626914 385986.866369596 33
"84" 334460.191553082 381479.476797511 406
"85" 331478.26533549 380399.448010077 554
"86" 332933.242706803 382347.542840988 586
"87" 334485.904901321 384040.83772941 692
"88" 331478.85349884 380549.764774106 59
"89" 327103.919405214 377152.342175867 131
"90" 330071.932991953 381308.028109817 435
"91" 332717.25001856 381005.488805307 169
"92" 332876.243465863 377665.037881135 153
"93" 330816.351649479 376888.880349736 138
"94" 330357.988204835 372826.783224252 97
"95" 333625.79717648 381400.596852615 118
"96" 333719.520825334 387170.975212729 53
"97" 330186.242293438 369666.773813563 148
"98" 326782.528155509 382653.61194776 230
"99" 330537.656094342 384558.175026647 459
"100" 332972.568681515 376380.178322586 545
"101" 328903.521641315 375588.47822388 36
"102" 328879.636637498 378022.015696037 449
"103" 327000.676494114 374245.112124219 419
"104" 328407.58091926 374197.158249334 454
"105" 330300.554144882 382394.660040177 661
"106" 326663.137768266 373378.705957763 653
"107" 329763.32853899 372807.159880321 438
"108" 330825.699047886 374906.01546804 191
"109" 328015.972960793 370827.72851389 302
"110" 326918.156433642 375887.356414704 128
"111" 328447.511139064 379146.77847107 78
"112" 327401.30873038 377645.165388729 497
"113" 330339.944902154 375102.583558861 313
"114" 332952.057732484 382800.007406456 279
"115" 334288.468285321 382836.970820991 549
"116" 330145.274423907 382711.709203209 490
"117" 329854.905016945 374097.95981709 441
"118" 327962.199635619 377873.73627909 728
"119" 327809.96914545 377394.502770528 200
"120" 330868.104839312 380038.775540811 9
"121" 331989.612719592 379106.330897304 135
"122" 329452.409692215 378845.407240251 630
"123" 331977.468906918 375296.89061912 532
"124" 335253.910275258 380536.7290921 470
"125" 334917.403242432 385625.706646554 695
"126" 329613.306976327 380236.99361851 721
"127" 334674.241356143 381915.621326761 629
"128" 334708.359107541 384853.399442066 76
"129" 331368.201107196 376494.068345286 311
"130" 330810.171034989 379773.242022479 115
"131" 328460.16326737 376748.080741016 171
"132" 332063.204656121 384834.371763607 536
"133" 328825.797360184 381670.921401052 104
"134" 332498.851467775 378552.396263829 712
"135" 329414.916138459 382827.645993877 532
"136" 328654.782797435 376099.152585953 209
"137" 332708.763642719 382778.371572639 654
"138" 329632.632537805 382734.806570428 710
"139" 327839.506249049 370393.902054467 364
"140" 334476.311843262 383940.060762437 303
"141" 334116.358562769 377866.097397322 576
"142" 329625.118651738 374725.108769253 339
"143" 327547.275640593 375219.209897618 232
"144" 327313.31299329 379843.12073072 227
"145" 325917.390089094 381720.217198049 238
"146" 329932.288422953 374089.141148091 308
"147" 325605.167805263 377668.965344903 505
"148" 332435.938739253 376994.64912163 726
"149" 331458.614134045 377672.769175182 681
"150" 330496.746309478 379074.019653123 413
"151" 327755.638647429 374515.608232893 213
"152" 326185.862015304 375295.977441181 572
"153" 331531.833191765 378326.118577161 622
"154" 335813.908365043 379519.25500683 394
"155" 326757.093395393 373364.827991328 549
"156" 335081.234485602 384736.341959223 633
"157" 330720.72635678 372886.463863416 698
"158" 334629.783170694 378220.476571603 264
"159" 331864.859850113 378380.198124081 364
"160" 326030.517341772 382375.760580516 375
"161" 333795.733949746 381078.873808287 305
"162" 333807.198534934 383577.61951732 181
"163" 326784.730011129 376682.595070662 131
"164" 328938.903322404 377789.7727382 74
"165" 327671.42549916 375594.469907495 368
"166" 330204.099241713 380668.321983374 640
"167" 334251.302064705 379603.958909603 41
"168" 332209.44625132 375554.625583282 436
"169" 329860.429057785 374901.157933093 502
"170" 329396.497879603 376424.020239858 541
"171" 326996.392267153 372903.699464079 451
"172" 335423.483961558 384342.747505993 185
"173" 332832.768007424 385409.690025552 155
"174" 332040.900280106 383604.630261669 249
"175" 335330.545812283 381266.05665408 108
"176" 326881.468840336 375917.236198772 40
"177" 331546.551772868 382089.675962073 570
"178" 326994.533149825 373136.038731261 638
"179" 328598.774154379 376106.197478165 717
"180" 332833.364327242 382706.874983614 423
"181" 325581.863331918 377629.332061055 219
"182" 327978.089946695 375912.423676711 105
"183" 328078.562439509 377178.647913471 519
"184" 329948.990627383 376100.21207812 332
"185" 328586.853922112 383204.59270438 36
"186" 329942.41373566 376211.704981356 284
"187" 330106.895837172 376651.062345634 197
"188" 332983.795987916 382420.263157543 392
"189" 326967.645497854 373478.567766981 357
"190" 331226.947004058 382191.872966751 146
"191" 329418.342640802 383961.144687848 136
"192" 330057.798059072 377841.110539092 83
"193" 331976.940888602 380519.30584687 189
"194" 328872.081363895 381277.429464761 17
"195" 335616.249440214 382177.184035416 330
"196" 331635.148089908 381816.995847967 301
"197" 327378.435754302 381008.504065403 357
"198" 331356.049532446 375904.452807025 570
"199" 327532.376852186 377064.000202146 263
"200" 330672.314789654 383085.611859134 646
"201" 332106.537490252 377972.259290105 170
"202" 330334.976680983 385315.904603012 608
"203" 331218.074938414 373831.830682446 492
"204" 331275.463544497 386404.582492431 592
"205" 329446.581947855 371888.224228968 654
"206" 332778.770408254 379767.963086108 267
"207" 329478.27704098 377250.312147791 563
"208" 334479.251238832 382350.392158519 71
"209" 327801.430923841 377410.492289167 121
"210" 325731.713540734 381883.588342844 635
"211" 328193.212143524 373711.339831819 536
"212" 327027.827444655 378354.520502165 181
"213" 328780.697101852 377010.265286259 157
"214" 330711.614496389 383153.11818891 229
"215" 328567.161176734 373266.287179843 276
"216" 329138.268611815 375061.695764244 721
"217" 327478.127878055 373991.261979566 644
"218" 326235.945651763 377728.887660188 517
"219" 326437.412508606 374406.859430905 152
"220" 329130.402403009 371115.792291589 688
"221" 332498.163958022 384884.062674716 542
"222" 332226.28787731 377106.915668219 281
