"" "" "ptsT"
"1" 328888.920776521 370197.234534863 414
"2" 331469.761184734 386092.023700056 345
"3" 333679.467677106 385764.632781557 515
"4" 326214.71039537 378359.637393036 82
"5" 335820.274939545 379805.204068195 429
"6" 330188.857252621 382448.199821267 172
"7" 332911.855483051 376155.319109433 330
"8" 334537.655666993 380054.795847156 170
"9" 328414.96832736 372240.974953017 274
"10" 335607.621772843 381383.77161914 311
"11" 328593.740283663 383275.464163083 113
"12" 330215.217777061 377799.347987485 48
"13" 335404.13723542 381242.146315331 721
"14" 329669.219764724 383058.959886085 701
"15" 330017.307885265 370573.362508682 328
"16" 327518.342244893 378433.623670222 494
"17" 326879.70541787 377223.829884767 64
"18" 324370.358129309 382313.576242527 253
"19" 332240.221329428 381026.444199084 342
"20" 324553.294393101 381946.684942605 93
"21" 328943.689731496 382010.13591606 572
"22" 332940.823493595 378049.716176177 524
"23" 330501.410939327 382896.803298205 640
"24" 328983.805037526 375922.706743811 656
"25" 327325.066808431 373158.666953542 502
"26" 329424.038463882 376392.815757633 704
"27" 333944.792413284 386640.355583246 312
"28" 328323.099165108 371691.772737256 420
"29" 330608.335940263 381793.580065521 729
"30" 328257.009551432 381424.003428692 580
"31" 331175.930147194 373460.779882508 541
"32" 333362.415774276 381429.284894579 18
"33" 326803.011133189 375089.168610211 700
"34" 329791.114470127 378077.992487875 321
"35" 327305.615918166 381563.454031758 700
"36" 330317.999883365 382058.087337403 183
"37" 330685.224392424 376906.928475017 555
"38" 332807.836160427 381295.570672688 690
"39" 333749.197442292 380304.215779857 336
"40" 326688.499303758 381477.941420987 644
"41" 327953.854670306 381559.228509563 355
"42" 336119.038182636 379397.680879427 348
"43" 328711.615801446 379507.554780133 582
"44" 332208.930381009 385001.110441711 535
"45" 333166.608061902 381859.214347227 340
"46" 330624.82546451 373668.961132803 327
"47" 336235.658821382 378761.894820373 521
"48" 326873.279816916 374767.756178043 655
"49" 331159.982200244 381615.558839373 67
"50" 332313.623946799 378670.716158829 205
"51" 326982.582841642 382579.396038708 525
"52" 330591.298589618 380386.61822002 629
"53" 330659.745031825 373988.56628326 294
"54" 328478.472119385 378566.921433526 219
"55" 330698.319183417 384790.815498508 347
"56" 331247.473103246 373140.282903056 161
"57" 332109.931805312 385310.746761676 73
"58" 329236.798794038 374048.237711586 699
"59" 328093.743028988 377342.202144341 482
"60" 331394.748985626 379215.975514734 160
"61" 334382.570582691 381091.088720163 438
"62" 330508.06190226 384583.68700543 190
"63" 333381.747700452 378464.888253053 512
"64" 330780.657683407 380964.422192618 186
"65" 332569.436873413 380894.280606793 502
"66" 326759.382524211 373055.433191065 64
"67" 332976.935299353 386752.686100691 497
"68" 332508.535725969 379938.691612302 282
"69" 330400.821760388 378763.699116719 711
"70" 333308.98678877 376885.523609331 374
"71" 327136.224275141 379139.178747654 14
"72" 329979.487681758 370228.495864181 377
"73" 329592.585067486 379958.159802104 154
"74" 334114.369764725 380905.945165515 521
"75" 328129.663434821 378985.42500033 543
"76" 334458.38870825 386641.424768915 611
"77" 327500.035116651 370381.131596328 499
"78" 330460.960782878 378212.254636194 451
"79" 330269.25340122 375159.915622046 113
"80" 327586.022118417 381933.648384653 202
"81" 331316.153573892 383233.852743405 64
"82" 334449.835724079 384925.853743721 450
"83" 328514.95561057 371208.271241006 55
"84" 330088.701624515 384299.727064969 499
"85" 333172.61147804 379242.389293099 375
"86" 330480.809748946 379391.80343076 70
"87" 328493.561892923 377294.103818848 97
"88" 333635.23026711 384682.617206095 658
"89" 333671.415283891 378167.755831096 513
"90" 330953.53596701 379554.152825032 227
"91" 329898.669266743 382657.439169367 17
"92" 329665.107731396 379279.567211559 406
"93" 326916.913957606 380167.506574227 719
"94" 330686.080536067 380172.124636326 66
"95" 335920.026589542 378001.280280846 352
"96" 332021.029479589 376436.390086878 298
"97" 333122.090537207 382989.496997348 713
"98" 329763.052007833 385580.96931159 311
"99" 331368.921885414 376284.913070103 348
"100" 330411.592110731 380825.33474505 35
"101" 330280.102208702 385691.894347225 33
"102" 329820.575006957 374542.63094999 508
