"" "" "ptsT"
"1" 334006.713411741 383041.258840909 716
"2" 325920.633657377 377283.41269509 439
"3" 333078.822067442 381607.672833638 69
"4" 330502.949054213 386384.731737782 10
"5" 335457.322910636 377390.099659266 590
"6" 328313.25331091 374659.656031778 192
"7" 332085.558722337 380686.839401073 198
"8" 333997.444242677 385960.824528532 12
"9" 334444.753781535 385824.4328309 668
"10" 328492.926902126 377062.317546066 47
"11" 329788.931419605 380482.356831811 294
"12" 331363.567270652 377244.332932996 443
"13" 334472.058103611 382732.378462148 111
"14" 331803.801026803 376594.405431062 272
"15" 334128.061538527 386072.070924539 495
"16" 328941.879331986 380600.490606209 719
"17" 329394.89550235 377069.876095562 711
"18" 327825.83987284 370438.081796316 19
"19" 334513.777983258 381349.137773454 414
"20" 331049.240036443 374752.716823707 662
"21" 328319.449993542 381727.250680621 194
"22" 327958.684248504 370867.19824168 240
"23" 331634.231315038 378053.710654267 119
"24" 335494.216102039 377295.474066186 157
"25" 329317.860339146 371934.183007747 422
"26" 334552.679722988 381130.267625018 176
"27" 333776.060325661 381775.960085551 458
"28" 329246.900337727 386281.533701379 467
"29" 330116.487844648 376384.558006768 300
"30" 329153.215795044 378571.69321517 281
"31" 330314.557255081 373372.381892948 272
"32" 327456.49502865 378263.140641239 25
"33" 324761.967182559 382424.833020278 541
"34" 333447.698348161 383653.891677794 340
"35" 329181.948964562 378363.672575789 323
"36" 324353.467227911 382174.757258932 609
"37" 332459.835598679 377630.755526568 83
"38" 324628.853143627 381784.961818278 69
"39" 329531.763767759 370880.73063857 32
"40" 328392.219697483 369985.081393366 508
"41" 332618.881728136 386736.310969271 489
"42" 330056.684298168 384713.375961525 303
"43" 328967.900042087 376575.589870022 408
"44" 331205.227887839 380240.973080385 154
"45" 330163.880703142 371139.117342142 535
"46" 329325.108794878 372090.971813329 712
"47" 326789.117640629 377728.728716252 143
"48" 329990.722937231 379367.261517231 581
"49" 332188.402836844 382689.898202582 708
"50" 334032.206593118 377562.044248466 374
"51" 333579.074807612 382445.433749868 301
"52" 336119.020856514 378688.604441883 409
"53" 330411.157774509 375074.707809121 357
"54" 331911.354446441 384537.342059699 285
"55" 327909.515741341 376297.802831163 674
"56" 325919.50141777 382269.07350908 369
"57" 332035.373050118 377764.165880188 89
"58" 332175.871063204 381010.566801505 565
"59" 332086.528985147 384552.57797001 229
"60" 332024.081569748 378613.395541037 712
"61" 328430.684166838 375936.106501952 400
"62" 333856.789849104 377789.071994987 78
"63" 328402.701722259 374492.743254982 242
"64" 334281.504384616 385280.992193163 486
"65" 326681.16039588 373910.795334874 431
"66" 329866.981769096 371967.181301784 546
"67" 334313.213509316 383080.220757013 505
"68" 330505.923907813 374990.864956576 156
"69" 326891.612862942 373870.162243837 114
"70" 327252.611885032 372921.843541176 25
"71" 333637.798497443 379610.292189725 185
"72" 329097.576545852 376856.356970259 156
"73" 328611.048769751 381990.919408719 712
"74" 327247.027954154 376393.506776059 112
"75" 332123.026072714 383224.987774415 236
"76" 329094.372522334 376011.274143965 33
