"" "" "ptsT"
"1" 334872.988205691 379911.002461358 238
"2" 336161.764653509 379176.352067399 112
"3" 335357.329371526 383444.093346685 50
"4" 330986.967062041 375453.95484261 412
"5" 329677.765333614 369576.202437179 26
"6" 331393.722021927 380168.199125559 393
"7" 334239.672755565 378327.265766695 462
"8" 328174.75578488 381119.874094899 280
"9" 332245.41040085 384226.938625753 167
"10" 330263.518839163 378845.108435484 220
"11" 330593.57442465 376861.761457367 289
"12" 330132.858010413 370170.285714517 446
"13" 334289.897333359 380849.476766987 570
"14" 329822.574202034 372964.929369765 136
"15" 332882.03160766 378336.932588067 350
"16" 335745.743907505 378648.687230938 485
"17" 330709.207892658 385191.9425357 414
"18" 335925.85071296 377345.138667637 106
"19" 334618.801003755 382805.452633981 618
"20" 329231.07174586 378736.603736344 214
"21" 330553.708593012 379685.095424888 549
"22" 335507.962988955 380961.509351141 208
"23" 329371.165529241 378681.028391348 50
"24" 333781.565173809 379910.120589542 336
"25" 329278.591412117 381854.341148045 86
"26" 325313.589333528 382304.857900603 222
"27" 336991.455797283 378550.62204907 540
"28" 332148.615054352 376528.201293 149
"29" 329869.604082361 379759.103958247 422
"30" 334846.603701435 378162.667100094 202
"31" 327248.211097743 381606.704627534 395
"32" 330989.75468405 374006.546049018 729
"33" 327847.591900529 378790.536432743 215
"34" 328676.317259221 370472.888793242 529
"35" 332676.693841614 385039.242148923 192
"36" 329927.336926113 381985.521504611 448
"37" 331016.506746199 377427.775539492 675
"38" 331557.990525271 377166.412649263 184
"39" 327474.338210547 378332.1722831 525
"40" 334163.086786343 379580.602365224 725
"41" 329957.543087963 386525.565414535 285
"42" 328154.328607103 381473.541420226 58
"43" 329695.98820441 373548.691083079 397
"44" 335574.528921377 379103.10949499 61
"45" 327240.106736364 374788.545892933 193
"46" 329696.81908646 379786.268967373 445
"47" 331342.871575389 374410.765286522 311
"48" 334215.985417771 381507.836587735 143
"49" 328904.860774398 370478.214534613 313
"50" 333925.465522427 377909.532451189 217
"51" 328020.912357227 375598.430876189 722
"52" 332141.764535026 378886.865400702 265
"53" 330538.24500568 380209.26723987 448
"54" 329898.596762909 379042.419900367 708
"55" 331784.96428227 377737.496392693 129
"56" 330369.548991477 377875.937830252 654
"57" 333452.760489423 379394.67186268 660
"58" 328714.321307974 381367.733320154 253
"59" 333692.150993111 386875.89886343 411
"60" 330014.188465988 378542.602962145 515
"61" 330210.01370508 381286.295595719 517
"62" 331158.013744073 381452.418184513 32
"63" 327398.556563002 381244.441927874 55
"64" 329830.570805545 380672.152847306 243
"65" 328941.33264457 374526.705420085 525
"66" 330834.840871995 373107.431526577 332
"67" 334031.967998552 379079.176895599 318
"68" 330294.785518772 385036.724899753 145
"69" 331863.583884615 384796.17251025 541
"70" 336007.485879851 379799.040422123 350
"71" 326871.96079451 375183.472355787 658
"72" 331293.813206056 377321.804236421 340
"73" 329091.170314387 377144.680179856 383
"74" 330332.282560872 384583.414720367 563
"75" 326597.521600383 374485.752296002 111
"76" 329052.68478577 369008.99008805 578
"77" 331722.728166676 384451.260043953 412
"78" 333956.747052997 383637.791262633 466
"79" 331802.104977655 381657.391323631 143
"80" 336504.843121145 379020.51367639 695
"81" 333248.762247454 383872.456867496 443
"82" 329716.655969122 385773.747631955 34
"83" 332484.190825141 378370.459059529 429
"84" 327833.768858237 381178.368238697 513
"85" 331042.686940937 385816.428277524 132
"86" 327676.765857952 376781.05557222 347
"87" 326716.38205854 376200.277334682 469
"88" 331035.307951102 372366.612011884 152
