"" "" "ptsT"
"1" 332314.3769191 376893.075200421 412
"2" 334265.249208404 380425.579640052 462
"3" 329599.280046111 384094.991463574 4
"4" 329431.162515613 371915.709449904 564
"5" 328320.742003382 380411.096748146 47
"6" 326301.204039995 382764.823069073 90
"7" 329086.876203785 383227.374212703 444
"8" 332017.026839503 384731.553266463 730
"9" 326392.95230699 375266.632654402 376
"10" 328839.564884768 377362.608699992 284
"11" 330251.800159058 373072.466421439 298
"12" 328174.206703903 373980.755528417 440
"13" 331755.501817671 377136.591124527 151
"14" 326442.453498807 382242.602427773 49
"15" 334383.37224901 387057.505581434 280
"16" 328649.078284095 375160.002720552 349
"17" 327216.669590351 376018.935871829 531
"18" 328608.56752362 369430.111427739 656
"19" 328547.796383286 377725.638098005 401
"20" 333650.882449411 380881.109814621 508
"21" 330794.849303577 381177.68571605 432
"22" 330834.716308197 380851.807046425 3
"23" 335021.820824457 379405.355969933 603
"24" 327595.60494604 374152.954682654 46
"25" 333023.606607841 386567.937557365 566
"26" 328084.280984424 369940.442401191 532
"27" 329262.913437829 369022.091322977 488
"28" 335247.061619102 382451.221691177 465
"29" 333889.792231423 381788.234396383 201
"30" 327330.009105018 374856.926331679 142
"31" 330898.123827369 378550.118299806 37
"32" 333167.303898122 378198.136723184 324
"33" 330796.528077603 382756.691937063 266
"34" 335385.18896588 378066.605130238 306
"35" 335414.302426087 378732.958362868 161
"36" 326675.456215734 373754.371928285 446
"37" 332983.675269455 382082.410693523 557
"38" 329814.547352609 377254.283113887 687
"39" 335931.710984598 376561.890735067 450
"40" 330902.230968175 377573.319628055 349
"41" 332221.933536675 386243.834362789 321
"42" 329698.643480146 385917.441276131 460
"43" 333992.502037889 377490.887495118 158
"44" 332787.899536968 384608.507889811 92
"45" 327035.557162654 378588.901706205 231
"46" 331811.282473991 384247.5877871 327
"47" 334442.409325406 385326.510630426 602
"48" 332811.525920541 380969.062345532 680
"49" 332319.89478564 375712.485375585 665
"50" 330540.54832587 380467.741140269 286
"51" 329068.172427716 380627.414931357 189
"52" 329363.922462423 377168.153305467 288
"53" 328635.604011599 374624.801666743 707
"54" 333885.923015394 387543.048876 380
"55" 333439.539727053 384286.579065263 384
"56" 326770.171751051 376764.284718889 322
"57" 329577.115744446 371445.497959365 669
"58" 333932.38407466 382287.463083388 610
"59" 328775.870559805 374396.90037436 566
"60" 334497.938691763 384288.263620715 399
"61" 327235.104151945 372982.092552951 353
"62" 329575.405405328 382543.334785753 315
