"" "" "ptsT"
"1" 328094.167267371 371577.666655381 291
"2" 329254.653760145 378261.439197015 142
"3" 327952.860529679 379637.979132928 215
"4" 334366.941010026 385215.867881724 349
"5" 330541.374937588 376759.092930185 67
"6" 329963.781899318 384336.140211262 245
"7" 332387.559369609 380221.609570573 602
"8" 332664.254804884 376793.06981207 361
"9" 332946.917402679 382509.770778227 207
"10" 330268.255017462 377911.759757838 147
"11" 331204.6453378 376207.07956757 719
"12" 333437.444758915 384896.074121372 592
"13" 323953.233087849 382164.170122451 640
"14" 335380.614825577 382242.904816767 206
"15" 335546.491292284 380374.330939827 524
"16" 329084.857343424 378403.287464777 430
"17" 329698.999998417 373394.631827321 387
"18" 336054.289133419 378951.075327542 172
"19" 330786.823004943 384772.923282636 553
"20" 332184.613703128 383109.633635168 534
"21" 331718.143438944 385840.82350142 671
"22" 329366.593867499 375949.185047203 6
"23" 331807.402038142 379913.023898405 277
"24" 332627.817155162 376382.206427546 143
"25" 329085.110938549 369951.072347287 305
"26" 329554.867824524 373862.355698897 464
"27" 325639.287243034 377328.809603815 172
"28" 334080.359128606 380851.577834655 418
"29" 329166.675066982 380621.548315816 470
"30" 329820.554342089 370685.484220319 509
"31" 333408.212375419 381555.508014799 541
"32" 326490.32382523 378766.105420206 309
"33" 330983.95803219 380918.359596388 537
"34" 331502.494046585 385579.114201451 439
"35" 328155.212783296 374160.587218284 123
"36" 330186.968752965 372591.10414119 193
"37" 329722.404725951 383444.917584845 4
"38" 328553.816180361 380171.598438716 66
"39" 332896.816671294 379481.744501591 117
"40" 336433.929277385 378665.91378165 364
"41" 330714.58747662 382190.567307007 220
"42" 335035.058946948 385090.945585671 726
"43" 328095.106600878 375625.559131346 665
"44" 326763.885292861 375207.680082596 82
"45" 327666.786674897 373534.944638114 585
"46" 333061.092113926 377058.484572713 421
"47" 328803.158925937 377834.373170883 52
"48" 329985.094450069 382814.599116748 612
"49" 329922.191975782 374735.872980853 285
"50" 335566.553659323 377203.143392936 450
"51" 328957.615945131 380897.468052801 683
"52" 332595.572467668 376424.111011974 517
"53" 330301.619565363 379123.758057476 226
"54" 329996.408053883 385776.064580035 272
"55" 329365.652633422 375660.178733974 217
"56" 334594.826717372 380623.18650424 175
"57" 332178.507499842 379761.694112026 320
"58" 330216.868603536 380044.266545442 161
"59" 326745.717783375 374717.839398059 16
"60" 334976.232473368 378016.005648844 373
"61" 329602.377743138 377246.194469716 594
"62" 333410.222688318 378219.450812286 104
"63" 330924.092705302 377457.641000059 410
"64" 332462.954596363 386303.123355871 291
"65" 328866.490731725 371868.116192062 260
"66" 328178.921085152 377860.492014731 530
"67" 332300.012989699 380971.583558803 360
"68" 330304.450628473 385086.152343355 65
"69" 333543.985113831 377619.752172832 424
"70" 332458.019415862 380755.694048259 215
"71" 330006.003998496 385713.175570485 516
"72" 334524.012009219 378201.537363667 91
"73" 329050.976296222 380591.880412305 281
"74" 336261.71957264 380533.499663263 583
"75" 329437.303942333 369166.962372347 77
"76" 328253.783254871 377524.72090513 45
"77" 329054.739461156 369687.121068578 100
"78" 331226.322716289 375923.140042008 224
"79" 333268.044055035 385145.48647446 524
"80" 328547.840018185 369173.827266641 216
"81" 327206.865337885 378447.690420848 406
"82" 331019.752606045 374069.73906985 212
"83" 335645.706587299 376731.290947593 507
"84" 331913.773742168 382339.27424359 666
"85" 331383.300312183 383817.299496115 536
"86" 328828.11714971 372991.844475136 402
"87" 334574.105369522 380031.718063582 617
"88" 329647.297960762 382183.079436502 285
"89" 334915.732410679 380198.767483449 304
"90" 328476.662688858 382133.28668329 331
"91" 333378.784726261 382015.100669452 432
"92" 329510.961576007 379270.837808586 624
"93" 333634.101492047 385538.070256093 293
"94" 333747.32740094 378237.926390168 418
"95" 329977.859182725 375717.648267017 265
"96" 326462.577955649 374486.613949559 622
"97" 325845.565807962 378245.282614066 271
"98" 334888.681340334 382164.927051328 431
"99" 332290.893578029 382265.476553954 386
"100" 334681.55732799 384630.772384548 707
"101" 324537.86743678 382711.414849676 626
"102" 331145.396781402 378287.877604652 718
"103" 334037.00114848 384859.353178459 545
"104" 329322.09399532 370803.652804624 170
"105" 331836.05671312 383592.933024806 446
"106" 329401.253423991 373346.939024499 596
"107" 330260.718939951 376349.645145538 41
"108" 327460.958408933 379347.719055273 282
"109" 328795.056199931 372114.161659863 306
"110" 330889.323347574 375147.228289374 62
"111" 331968.088304645 375750.117100993 254
"112" 326782.924266144 377315.091072917 677
"113" 327782.383994686 379845.778645161 110
"114" 329174.768160942 383024.843666254 508
"115" 327929.492562355 382365.887089571 166
"116" 324572.649336906 382002.497655498 692
"117" 329646.800552155 374270.285170086 360
"118" 330773.846100256 375022.679079184 442
"119" 330550.021474656 382327.715727936 502
"120" 331224.825914139 377431.199750067 385
"121" 331278.844371974 373746.107715085 586
"122" 327572.283442369 380741.771162788 440
"123" 332948.152184638 384308.882508303 708
"124" 330793.972110872 385547.99813612 300
"125" 328274.674310995 370431.836535337 607
"126" 331356.516168148 378532.192239355 551
"127" 330803.470157458 382541.730535758 698
"128" 331723.835420085 377563.503909309 276
"129" 333645.857224756 383782.043666362 489
"130" 332964.708698009 383975.421736967 722
"131" 331245.092685894 384696.022488057 557
"132" 329338.549955306 378839.216904648 254
"133" 330505.701469787 376009.599353521 514
"134" 336036.189935636 379209.841092179 510
"135" 330609.040837336 381107.741316346 278
"136" 331234.617991401 384585.608678509 252
"137" 327803.749465587 373145.764178431 340
"138" 329745.373954483 380408.460160302 561
"139" 326993.980658703 379145.849584206 537
"140" 325564.470952177 382447.149651665 66
"141" 327951.280442468 372518.675483294 558
"142" 330706.392401297 384342.386276681 49
"143" 333872.557360952 383224.91781495 606
"144" 330771.798680353 375132.006778539 85
"145" 334112.459264023 383582.481476687 339
"146" 333250.70859378 377269.997710687 400
