"" "" "ptsT"
"1" 332860.751244191 378660.420984906 186
"2" 327731.594549968 368762.102764853 297
"3" 327866.35404006 376398.398749977 422
"4" 333687.3843955 384444.159082273 298
"5" 334454.216880083 382332.737449087 68
"6" 331575.87589369 378998.932598122 336
"7" 334789.831665245 381116.582009124 538
"8" 333755.260813066 380634.677630168 268
"9" 328205.857601138 376310.719661628 240
"10" 329264.185262194 381173.866029365 126
"11" 329485.771754756 379171.004811727 126
"12" 325937.446261433 378898.38081178 352
"13" 324979.021993335 381976.880563222 236
"14" 332160.438398375 376902.368582869 275
"15" 332814.015139544 377405.861020845 411
"16" 334835.081585772 379731.567950333 43
"17" 331818.629565539 382604.238455267 617
"18" 328019.731444002 381528.255683711 675
"19" 329883.870137535 380445.815636547 577
"20" 325532.346466352 378077.220274638 305
"21" 332854.894705694 378127.851576104 334
"22" 330478.779277771 375489.562869602 178
"23" 332853.486404122 385319.491230023 52
"24" 329142.755217124 380002.857934025 657
"25" 332512.155151412 385264.278455071 677
"26" 332687.043458917 385696.011073379 200
"27" 327929.800359409 381630.051210264 666
"28" 333214.720342037 380159.207358949 224
"29" 336813.97891077 379180.854491248 180
"30" 330338.797104396 384423.184600922 657
"31" 332273.720110572 379533.895341051 698
"32" 328436.548980803 372547.686136981 201
"33" 333487.513136419 382954.127897974 483
"34" 335934.882766434 379843.781622868 146
"35" 327810.543780416 368923.454550739 195
"36" 329427.728465392 370798.39173129 575
"37" 330949.721357503 380183.672935592 664
"38" 330208.915706323 378577.813005855 570
"39" 327731.274608309 382259.720142223 658
"40" 328763.722201404 374574.063924459 514
"41" 331963.367470299 382306.006176131 391
"42" 330134.759987452 386529.856900809 125
"43" 335117.694092171 381180.292070357 368
"44" 328621.370980094 380433.263927989 309
"45" 334340.332105976 383250.733608374 531
"46" 332304.961854981 379185.686190264 225
"47" 331962.362987039 380580.498046665 206
"48" 330498.731425381 382994.583726189 422
"49" 329995.083962158 369811.557862747 123
"50" 333419.674706443 383610.384429906 189
"51" 331706.17696742 378108.620664818 473
"52" 333700.495649029 380186.404880858 403
"53" 328482.089402862 371062.91555676 368
"54" 330740.095682355 378716.788274265 701
"55" 331484.779770217 380632.413274588 618
"56" 334345.631298229 378904.983405005 257
"57" 327220.338957591 375227.113198813 35
"58" 335354.624153994 379666.121205936 368
"59" 334069.947176705 382440.275135375 551
"60" 329691.043864456 377069.377181876 722
"61" 328884.822781567 374242.87128957 239
"62" 330252.365182379 383461.609111454 209
"63" 327335.193430117 378141.332377105 516
"64" 329269.343060919 381843.821620277 467
"65" 328886.590865357 372409.198207259 519
"66" 330254.055387021 378062.499871823 608
"67" 328475.372848183 370153.282525508 66
"68" 329706.281015426 381194.317749852 441
"69" 331805.751208267 381339.470138704 293
"70" 331993.480198249 378716.409941665 301
"71" 326637.185716662 377750.399923084 357
"72" 329059.915109594 372800.192844493 703
"73" 329803.353467672 372416.393815774 86
"74" 334632.58655485 380968.485705066 558
"75" 331947.584828693 381536.331939506 348
"76" 332166.748302588 382336.260181216 458
"77" 331115.589215548 375399.872408645 6
"78" 329882.575179942 377305.592115828 384
"79" 331919.82789909 380048.948234275 136
"80" 332434.678070109 380016.823700617 273
"81" 327516.700336475 381686.27437079 124
"82" 333002.912177358 386673.648820738 82
"83" 333315.421005185 381718.213878779 401
"84" 336685.552230323 379041.503973924 391
"85" 332003.436438473 376251.214864109 581
"86" 332787.828508709 381205.034901713 520
"87" 334743.679627013 379688.650575949 386
"88" 334742.533100835 383236.687732966 414
"89" 328448.592008896 369979.827108612 673
"90" 327719.112582127 377097.006942802 273
"91" 326618.885881303 375991.262613044 461
"92" 330001.132169176 369975.377366644 334
