"" "" "ptsT"
"1" 335194.595861918 383970.603409531 222
"2" 332848.768956122 376750.29706706 398
"3" 335126.6604927 380787.803378001 688
"4" 330341.918356244 381783.907452181 634
"5" 328292.056817294 379054.755420145 305
"6" 333674.186388965 379534.048269563 685
"7" 335355.14279526 381387.049104329 394
"8" 329456.856528364 381139.549048125 541
"9" 334662.268927915 378375.799691978 671
"10" 335227.901410567 384402.34733469 293
"11" 335237.888556294 382957.888431505 106
"12" 326255.368764473 382445.630037696 439
"13" 332870.540336301 379799.091057152 570
"14" 327647.601782758 380640.659285098 390
"15" 327673.531296125 381962.646730409 311
"16" 331235.990178753 384190.518065205 523
"17" 330797.290613951 378625.414629873 583
"18" 333770.38076792 383883.73850831 140
"19" 331081.022610162 379378.966449903 354
"20" 327980.103329744 379258.02580559 228
"21" 333684.20229823 384481.807843932 319
"22" 331127.491111909 382191.278355989 479
"23" 325274.23383369 382181.070419115 205
"24" 333912.382437445 378483.175877999 73
"25" 335901.927265961 380189.899560377 421
"26" 327142.728894225 378349.006276033 40
"27" 333365.338085121 387268.174316619 202
"28" 328375.827557871 372477.543594767 256
"29" 329861.333861446 376949.876087407 245
"30" 328424.156356727 382624.991063128 342
"31" 332932.397249188 382034.872718586 484
"32" 330358.292703942 384721.178292093 235
"33" 330866.757036368 373049.704420786 537
"34" 330954.036860561 375874.082681027 32
"35" 337128.561732473 379394.142308768 131
"36" 332355.976053088 379005.728833462 157
"37" 334612.379353538 381541.722281878 644
"38" 329957.595617118 382317.810099613 531
"39" 329560.533000496 376685.864153922 163
"40" 324155.106748155 382395.188347207 489
"41" 335165.632567099 381095.266396055 368
"42" 327126.764868934 374677.759538284 640
"43" 332901.53751244 379383.494052724 540
"44" 333963.603063235 381944.263555868 719
"45" 333478.265982002 384530.786074833 596
"46" 333519.044719372 382299.214879159 151
"47" 336051.357003533 378151.890339229 220
"48" 330728.859855692 379827.243252696 201
"49" 329853.858391362 371676.998664886 453
"50" 335199.556916004 378789.370240548 186
"51" 330608.099514862 373348.144620846 616
"52" 333947.349372799 382625.337553311 364
"53" 333923.669650883 381624.016484639 279
"54" 330175.236830073 379958.751700115 658
"55" 332639.125540059 376859.594935098 688
"56" 328282.413249646 373650.74694876 299
"57" 331180.932503816 375264.454628641 82
"58" 335144.921300086 379041.318997416 339
"59" 331299.365313445 382286.620039209 427
"60" 336407.609263293 380659.288041762 300
"61" 330578.331983364 383830.975986084 90
"62" 330415.624102545 376471.894653948 450
"63" 329146.803783672 381519.627841287 102
"64" 334374.729094888 383114.569893507 30
"65" 332060.3306449 376174.680809256 488
"66" 326718.120396209 380080.494813547 729
"67" 333915.802418693 379135.027801516 669
"68" 332249.599106346 376614.419326142 314
"69" 336280.232601574 380273.531931197 702
"70" 330538.974042365 375108.404155965 677
"71" 326598.366432408 372896.34726238 481
"72" 335024.394855098 384540.864438769 259
"73" 326179.372403578 377749.828779624 445
"74" 330983.652060906 373735.338784103 355
"75" 334000.524164789 379864.715336987 344
"76" 326334.950989951 382363.003033639 225
"77" 336275.349535434 379637.922437784 418
"78" 336458.571761831 380283.338448043 10
"79" 334968.466426952 382735.188420218 83
"80" 333610.712213864 386886.149073625 293
"81" 331818.071807901 376348.673203257 577
"82" 332376.252045495 381442.646808288 251
"83" 331244.799053012 372341.203198062 612
"84" 327651.115398502 369295.651418465 668
"85" 333759.589218917 386051.361363156 218
"86" 334230.872639564 383123.251499338 94
"87" 333762.249808767 385786.150005166 604
"88" 328221.624766192 381491.487198395 616
"89" 328758.891236027 379336.796757805 339
"90" 334824.922657805 385592.638035524 82
"91" 328896.891224252 386328.638668611 477
"92" 336360.362221656 379383.636107889 312
"93" 333234.901683365 384594.415714412 131
"94" 330576.717495506 376552.664107731 605
"95" 330319.70543196 382037.234071753 625
"96" 329893.949663178 372385.021026825 53
"97" 332907.211983863 378492.739091968 195
"98" 327431.211052711 381341.071461432 417
"99" 331228.616622031 385669.190954495 450
"100" 327399.672676668 374414.971269762 409
"101" 329153.59633393 376969.954386848 194
"102" 330741.071201481 372708.839950183 131
"103" 331474.987546758 375430.973377319 74
"104" 335104.439643143 383766.990073438 143
"105" 330502.479307561 383095.654166281 638
"106" 329576.453713883 374086.890856804 392
"107" 327403.168211502 376581.780464835 410
"108" 333938.63316065 381951.198503478 21
"109" 335698.218104347 376873.828030509 396
"110" 327884.435048136 382031.241999325 318
"111" 331089.762645728 379047.387808951 168
"112" 328540.115862497 381692.85275931 437
"113" 332447.175834096 385242.312657844 114
"114" 330361.712107199 381214.694179225 59
"115" 329956.612431116 381656.402380852 159
"116" 332863.364778797 379001.219013234 597
"117" 335047.821862474 380612.220865333 37
"118" 333367.295566268 385304.688439145 649
"119" 332330.707397303 380620.670863951 445
"120" 333826.748132412 382228.776973392 295
"121" 333923.641781531 381229.477516063 444
"122" 330723.814312963 376347.762241997 231
"123" 336607.02521529 379923.897268044 354
"124" 329335.885163124 376148.276697578 457
"125" 327895.737258733 379465.187517572 719
"126" 327333.701653086 374022.573336114 494
"127" 330106.987475899 378700.213498714 604
"128" 327053.323114792 373910.738715706 296
"129" 330272.951814194 370584.570297436 362
"130" 327044.336185393 379885.834268946 206
"131" 333442.035633749 380896.994979515 213
"132" 335274.363350419 382130.113104934 79
"133" 332816.672659243 384930.335547092 474
"134" 328501.122759435 370446.246343869 512
"135" 333862.979827043 387564.62803702 165
"136" 329842.325844666 384074.65783041 104
"137" 331179.152244821 374922.26682296 144
"138" 332120.5063868 378644.408968763 17
"139" 330812.363306163 378441.407020475 626
"140" 335492.38692123 379846.087259628 708
"141" 332391.03707173 381727.222167692 668
"142" 330965.60157754 373920.706402105 505
"143" 328064.144002183 368965.165376855 730
"144" 331918.081299554 382010.02988193 498
"145" 330287.378047595 373291.359929919 273
