"" "" "ptsT"
"1" 332203.745773715 377200.582726352 243
"2" 329414.590471292 383740.962287729 710
"3" 331629.393536172 384277.129594641 162
"4" 324370.098730477 382045.286895998 342
"5" 329507.838168594 369609.256300143 223
"6" 332933.021152763 386321.885569131 646
"7" 332895.523107679 381852.089574122 622
"8" 328468.532545693 371727.35330156 10
"9" 329706.61437327 372956.723161158 251
"10" 327317.399159834 376959.373694825 129
"11" 333141.033584432 378642.319123033 385
"12" 327691.488787585 369722.72587334 519
"13" 337016.066403841 379193.090068294 72
"14" 329667.365301921 371778.766080729 49
"15" 331382.418056959 380011.342420773 186
"16" 332412.116821422 379780.002500462 397
"17" 327347.194880278 369938.561236135 125
"18" 329831.810099233 385913.308934903 327
"19" 330529.954364693 382784.686265728 439
"20" 326595.693201561 378100.299738598 93
"21" 332045.95544468 383540.81319204 151
"22" 331761.268577212 385811.166582984 342
"23" 331308.633350327 382906.798344502 138
"24" 335053.078293614 383720.518593765 106
"25" 332618.045144378 382994.2547147 115
"26" 327807.416704462 376576.920740023 552
"27" 331618.257059312 382275.633815577 74
"28" 331823.052717668 375214.781634199 572
"29" 332255.042592281 383083.570896541 490
"30" 333469.166419213 377174.23388864 318
"31" 329185.039936496 375313.044954106 679
"32" 330913.52084037 381440.26227831 199
"33" 329829.67494714 384585.931728205 703
"34" 333245.580962771 379121.915872006 686
"35" 329921.495836968 382056.32475574 599
"36" 332293.513912526 380176.025111132 303
"37" 336000.500760088 378984.936522018 330
"38" 335636.163379238 383456.06895107 645
"39" 327182.813349151 381039.402565468 164
"40" 328928.786791756 371928.93155641 206
"41" 334889.480181298 380459.206630761 226
"42" 330305.689388369 379611.035791712 531
"43" 334319.971312132 378835.042133679 617
"44" 325569.291092128 381870.570774146 463
"45" 333807.886010688 380269.420576915 592
"46" 326644.491862667 379089.314805971 99
"47" 327071.943248805 373130.804521754 583
"48" 328308.387853088 371901.327841462 533
"49" 328727.180465754 375581.827927362 107
"50" 334195.905262218 386302.838892481 602
"51" 329010.529981711 371622.303815219 334
"52" 332103.464905222 385525.610253695 533
"53" 331814.828215819 381940.71517551 159
"54" 329750.830598206 385571.128708834 11
"55" 329952.37641538 377709.259713072 367
"56" 326336.649582258 377676.803700976 93
"57" 327909.457330279 376453.596137779 441
"58" 328453.998894419 379493.84376628 191
"59" 331355.512415877 380141.573980584 95
"60" 327107.702504027 381600.218450183 161
"61" 326522.616812348 374729.939663829 283
"62" 334182.554370339 382126.055031394 64
"63" 327793.554623997 369484.627061581 306
"64" 327170.268118527 373661.298488771 728
"65" 325736.086081276 378549.409990389 132
"66" 335544.199137514 379259.795006007 630
"67" 331850.745643299 376562.008724069 75
"68" 327917.598927861 375985.115449054 559
"69" 329546.161135623 378240.71607188 586
"70" 331841.421769115 386028.021586882 643
"71" 335374.480997735 380544.667623298 272
"72" 335536.036246075 380090.05544437 365
"73" 329469.940007739 372951.33606336 581
"74" 328730.041356585 374076.463388255 95
"75" 329263.39014077 370486.925506973 633
"76" 329452.104230923 370393.721810747 286
"77" 328967.149153952 372898.005441139 414
"78" 331815.102761407 381031.513878266 653
"79" 325676.409655353 377596.456815054 717
"80" 330020.351924354 376190.81846105 275
"81" 327947.301459202 377573.673496741 337
"82" 334082.804906508 386958.012697337 489
"83" 331486.903148298 377070.192352209 670
"84" 331710.80920939 379568.470677134 46
"85" 332482.137013341 376878.561306291 68
"86" 330750.481692673 385251.309984027 688
"87" 331385.100137863 377195.702211235 261
"88" 329673.168304879 381552.167358725 178
"89" 332204.13378568 380867.923282239 546
"90" 326878.141684396 374723.187444764 162
"91" 327288.860150997 379230.062130559 100
"92" 327727.95732581 379509.483787024 7
"93" 327813.723320928 378486.944460399 69
"94" 328743.091332899 376889.143718922 75
"95" 329490.533942637 368984.88171405 516
"96" 331695.485281613 377896.117493601 478
"97" 333229.561416372 382618.587653715 720
"98" 330355.605053927 376084.823065001 312
"99" 329083.513239621 370750.70253951 463
"100" 328988.787059075 376317.691193382 459
"101" 332528.39256971 378498.178272786 279
"102" 333384.16941354 384287.3432341 335
"103" 330266.064055266 370483.999030238 198
"104" 332682.21065417 381636.249617082 546
"105" 328723.145889981 376718.830954133 560
"106" 333376.528610912 377991.575110033 423
"107" 335159.974500412 378066.987082818 614
"108" 336913.382086766 379578.109986658 460
"109" 331829.559543316 384914.611145062 503
"110" 329273.41570588 381308.078315811 364
"111" 330664.37998355 376719.611363719 127
"112" 332782.194724433 383052.008054173 328
"113" 334850.363867617 379461.408620464 487
"114" 330347.634283201 381878.81389761 454
"115" 333821.970325182 378743.665494982 228
"116" 336598.712444059 379387.720254223 206
"117" 328339.11163282 379427.043649909 44
"118" 330407.874022273 382795.471441928 436
"119" 332323.478341659 382600.635502593 367
"120" 334265.738164747 378193.06142186 527
"121" 335453.641782984 381746.326933848 553
"122" 328070.661133067 380113.48432578 362
"123" 334055.937232616 380518.899586795 498
"124" 326509.4320384 377483.993444343 100
"125" 334537.210790942 378642.567842473 623
"126" 333752.928447142 378881.219778235 181
"127" 333595.680120399 385294.366687419 236
"128" 330258.908054249 376929.982250527 540
"129" 330552.59717467 384082.8345116 113
"130" 333651.873802082 380642.166269359 425
"131" 329600.836156908 381192.33495274 380
"132" 326902.354762542 381707.749486434 9
"133" 333933.333149011 380801.828051946 512
"134" 328741.063908076 377942.921546645 213
"135" 328134.042897652 372754.427645261 464
"136" 330552.688504002 382491.884501803 582
"137" 329243.409423419 377930.917760046 109
"138" 330058.502367955 379409.425739137 582
"139" 333033.11008754 382552.927196425 14
"140" 329372.907528651 369826.03308119 376
"141" 332945.297984899 381775.933337921 73
"142" 329485.206639636 379639.975225645 635
"143" 330280.128282883 384640.959155712 555
"144" 327750.288707591 373073.022253724 300
"145" 332020.51164751 378509.067847422 192
"146" 332316.198728828 382803.27667295 621
"147" 327927.95685463 377088.132834481 12
"148" 329148.308194899 375855.633242976 91
"149" 331233.014757362 383859.725263809 612
"150" 332140.663727913 382472.399610934 186
"151" 325948.896872845 377889.733551636 728
"152" 327885.894124492 382394.182439682 266
"153" 333507.056066605 384465.442441767 550
"154" 334674.067710733 381644.192831908 655
"155" 330879.763370983 380048.392982974 21
"156" 333291.264359333 381317.239975679 379
"157" 328581.772890754 370143.566883567 526
"158" 329871.108119594 370583.044368613 463
"159" 334143.870522909 386668.914508122 176
"160" 336587.863582178 378044.472451933 437
"161" 334503.823364809 382297.79335324 511
"162" 330319.445033544 384184.330996521 12
"163" 329094.489660652 376749.796553432 522
"164" 326859.6450024 378405.25587582 106
"165" 332490.60924201 384924.266963482 40
"166" 332243.327801713 384836.076447936 564
"167" 328198.564347726 379100.275327745 45
"168" 332208.402760487 383402.24672216 357
"169" 336222.981856475 377531.266173068 423
"170" 327420.770646667 375266.774468235 279
"171" 328910.95722324 372579.860604017 722
"172" 328515.637949006 381048.540682059 343
"173" 330540.199522075 381993.76898099 83
"174" 328740.673716745 382411.623704368 461
"175" 330449.850754193 383907.207486586 108
"176" 329556.226010901 378503.608577949 228
"177" 333524.900798877 378672.52615776 182
"178" 334728.348732749 378165.052662436 368
"179" 334610.04102751 386313.863957158 220
"180" 333865.093658079 387263.274923977 171
"181" 334454.139725122 381795.256424623 461
"182" 328806.22193672 382513.55779571 415
"183" 326188.048346774 374805.758567056 163
"184" 331361.251513461 374618.195967485 234
"185" 332586.149872669 383028.978496777 467
"186" 326315.817508387 373264.730146007 130
"187" 329955.92948409 385893.31249617 503
"188" 328703.560008286 381976.220636402 179
"189" 332179.229675438 376894.348450172 5
"190" 332907.315614198 377584.044967327 600
"191" 331840.181880437 377074.821475357 127
"192" 325787.008661055 377957.862701203 345
"193" 331599.97415568 380357.384226974 480
"194" 327808.136204301 380412.561637849 210
"195" 330789.208335216 379340.982656861 434
"196" 327510.71666382 381566.246506665 163
"197" 327947.238774409 373520.766579807 171
"198" 330483.187884934 381631.96520988 406
"199" 328627.777214959 373565.173035193 487
"200" 330596.062956864 375298.328904205 398
"201" 328448.401608556 371477.812273825 602
"202" 328622.668793641 378472.719315537 94
"203" 330152.322126465 384152.350033058 283
"204" 330773.11021608 378510.510159176 665
"205" 326712.217054063 374962.952680791 329
"206" 329866.244344745 376629.894602043 301
"207" 330813.342769226 377543.812098596 236
"208" 335490.681501832 383189.245267402 672
"209" 328834.915360876 381209.329163306 640
"210" 330809.748435379 381333.153264689 325
"211" 329976.912746732 385836.681135975 621
"212" 333621.284102596 382768.165897135 725
"213" 327819.021418398 378283.055929852 617
"214" 334378.036565143 382422.339864086 56
"215" 329945.428259823 370078.071363291 473
"216" 326652.220931277 374195.179429731 96
"217" 329573.936999522 376318.018533424 611
"218" 333884.356694561 381662.286747703 323
"219" 329653.798731108 379009.960232538 562
"220" 326890.251844411 382998.73777389 671
"221" 329079.156080431 381034.598257634 644
"222" 330246.377827584 369952.763673443 622
"223" 329711.940224494 376186.394420941 453
"224" 326550.456887616 382080.290904748 709
"225" 329556.409794948 381937.034916153 116
"226" 326317.079105716 373362.782488118 263
"227" 335409.268932765 379043.912561127 631
"228" 326423.814563097 375119.264457924 261
"229" 326889.132640194 378633.860360489 704
"230" 327232.528689927 379260.991793736 714
"231" 335657.37757637 379648.814215692 142
"232" 327701.178274895 373669.196051628 110
"233" 334620.826929203 384713.099323548 14
"234" 328123.902914181 377418.809443456 634
"235" 327243.13477191 374203.267841507 309
"236" 331666.030116697 384165.469725414 331
"237" 331263.820567576 384133.780930088 265
"238" 333298.13224218 385899.566387003 233
"239" 328641.869400327 373063.344746708 679
"240" 333434.627258186 380815.659392146 61
"241" 335402.876399679 378938.512821612 596
"242" 334891.710395864 383690.626345347 282
"243" 331412.013857215 385449.967974207 385
"244" 333050.883665755 384626.973483699 18
"245" 326756.898962717 378967.523390386 353
"246" 329106.315350638 380276.253825433 719
"247" 333186.81863936 377795.939539464 271
