"" "" "ptsT"
"1" 332479.404841042 386619.547384112 678
"2" 330102.197350667 372849.141771432 525
"3" 327507.6870609 376911.678147969 426
"4" 330174.740625046 372732.789612641 715
"5" 333278.182032539 380387.619948926 575
"6" 334064.197923483 383922.193546772 555
"7" 335773.812088507 376283.027324208 475
"8" 331122.501817877 379955.852659254 204
"9" 331070.502951391 373400.408989135 632
"10" 327177.92724686 381243.896468396 60
"11" 331405.214639664 379335.85108049 361
"12" 330562.056757674 372411.97845021 704
"13" 327333.96717862 375955.792565389 433
"14" 332115.706269128 377947.168319463 630
"15" 331674.519052698 379180.943238856 286
"16" 333566.431308367 386992.56571021 728
"17" 332150.62350748 380220.283098178 671
"18" 333726.357843477 383497.079985895 460
"19" 335033.31185442 380105.719674288 291
"20" 331549.686396701 382794.083590762 422
"21" 329185.828968618 369951.117400396 80
"22" 328062.929898692 374768.324135026 439
"23" 330846.963809005 374259.205819116 309
"24" 335649.127098938 380394.698533767 167
"25" 329517.577468503 376783.11354425 67
"26" 332155.841957831 384766.58615461 607
"27" 327915.549801186 374235.052754005 37
"28" 327673.041251799 378645.653406155 52
"29" 336125.397916448 377881.309371073 278
"30" 331746.135202774 385864.43659959 558
"31" 332512.311239504 378586.767969335 62
"32" 335565.653540786 379763.688148952 553
"33" 328333.862783558 379056.23382891 537
"34" 324756.146445486 382152.351522408 360
"35" 329545.260415295 373151.80209947 133
"36" 329768.83763027 377330.042372357 463
"37" 334230.795236408 379107.208912277 274
"38" 331881.094589254 375143.335841091 274
"39" 329093.052585343 380003.321313809 450
"40" 336644.527554504 379329.763185851 595
"41" 330099.274196636 374325.117860546 245
"42" 335545.505406725 380623.246591439 642
"43" 328292.423457203 372989.179991101 352
"44" 334397.395340688 385162.246454444 173
"45" 335657.418991105 379845.818733087 288
"46" 329208.244444647 378362.6871502 97
"47" 328950.447796108 371867.173580557 117
"48" 332117.643887795 386194.077107726 13
"49" 330438.391833314 380998.404727929 167
"50" 333546.901168776 378104.839314167 609
"51" 333798.716925816 378033.513637359 97
"52" 336039.212344272 380310.737365975 257
"53" 335087.03809715 379821.697313752 380
"54" 330470.879950097 386149.013764515 571
"55" 325881.761248976 378800.599927946 25
"56" 328407.785946166 377795.026701177 318
"57" 329761.287922379 385967.332600058 383
"58" 332349.56690447 377508.628605875 498
"59" 326925.262088268 375183.26283939 437
"60" 327992.49037791 375214.307546425 556
"61" 331452.039707282 383055.520712926 575
"62" 335432.464179465 384320.923933756 281
"63" 330061.034096475 374596.190346008 524
"64" 331612.262989624 377774.676706597 100
"65" 332899.256669288 376792.900325501 679
"66" 327187.235280699 377713.953678554 192
"67" 333306.528896863 379218.242140622 32
"68" 327630.948098949 377151.898813232 638
"69" 329743.971497418 378007.822134383 33
"70" 330586.050804539 381685.78683546 481
"71" 330007.351526044 375415.631227299 569
"72" 328598.125339404 369811.771003594 134
"73" 328665.236735262 374477.758012643 97
"74" 328226.128446027 381104.394327541 67
"75" 329662.099480132 380552.280231162 425
"76" 330192.352943852 376861.850996008 500
"77" 329088.496026158 377817.587864447 269
"78" 331232.290592797 377678.910681278 540
"79" 329811.716911689 378532.73510228 470
"80" 327145.829603603 379243.766842965 52
"81" 327742.551298915 380441.254948896 519
"82" 335095.692552691 381841.275531933 390
"83" 327286.581786406 375061.029406373 689
"84" 329610.237203052 371808.449054083 490
"85" 330200.961136336 381791.404859769 505
"86" 327185.04015017 376569.438536351 384
"87" 334654.00247074 378909.054738398 592
"88" 333565.323748963 382563.308499056 608
"89" 327414.42490363 381689.179230434 653
"90" 334620.15244124 379712.700958763 228
"91" 330136.313844085 374869.725320623 165
"92" 326740.072588882 374856.931323676 212
"93" 333310.083128354 378216.824440831 227
"94" 331735.89954144 376647.597341012 666
"95" 328754.652425536 375246.727416819 21
"96" 329930.116612649 381150.487961747 27
"97" 327444.85696805 379010.12769013 410
"98" 332335.417151227 378353.807643192 656
"99" 330317.126172204 382259.074610409 462
"100" 331398.345135043 384762.235698414 212
"101" 332327.90453674 383794.423564413 104
"102" 335821.322833308 380483.055952736 338
"103" 328093.376423079 369819.47766837 507
"104" 332507.11913193 386357.955456409 588
"105" 327964.988134814 381898.823761553 577
