"" "" "ptsT"
"1" 323181.922008228 383193.640955471 445
"2" 333972.415684235 378084.040294588 287
"3" 327072.397780701 378510.747728184 346
"4" 327050.374233374 374002.580007883 347
"5" 325875.200054801 377254.595647764 125
"6" 334115.122570429 382146.231459107 414
"7" 334758.460937108 378401.7250546 214
"8" 336581.66410819 378853.349083061 506
"9" 332179.217048041 385582.147936852 563
"10" 332178.848963155 380695.771893862 367
"11" 325707.148615841 377522.695428007 149
"12" 331132.068818755 375457.947671598 122
"13" 334044.394462284 384665.709736507 580
"14" 332297.633456333 376459.805686091 234
"15" 326345.980711926 375113.512461674 512
"16" 328613.436755381 379739.942572922 129
"17" 327819.118106045 377234.311854126 478
"18" 326876.603657909 377600.603381463 4
"19" 333397.648034566 380240.18059973 651
"20" 331303.679510925 375720.336745709 627
"21" 335866.549477809 376403.670352536 385
"22" 333057.820346497 385539.447055148 378
"23" 330597.234020448 380287.195930001 160
"24" 329377.942854544 373743.931687017 142
"25" 331141.235418266 378088.622764686 361
"26" 333931.93291211 378715.599164469 494
"27" 331603.584734466 376018.200148884 207
"28" 330479.714395346 373078.751064225 640
"29" 332317.401292905 375763.918998689 711
"30" 327985.395834304 378943.467322863 350
"31" 327848.538197124 369216.665350056 723
"32" 329070.020682218 374872.692761229 619
"33" 334944.796938872 384982.075389219 404
"34" 333889.401315905 384379.486262782 452
"35" 327645.084633204 370838.496783444 693
"36" 329891.88638253 381136.746978036 511
"37" 330189.563577671 379078.170143412 630
"38" 331373.19092142 373528.029962392 725
"39" 329347.157416802 380284.334818485 564
"40" 330621.788912101 373360.978258808 696
"41" 333469.835113669 379654.381467827 157
"42" 331478.81679303 383936.635680385 303
"43" 329485.895074174 378980.729846065 186
"44" 329666.129510178 376036.682877344 644
"45" 329885.757134415 375322.695431938 498
"46" 327727.109168639 374629.558204249 144
"47" 327233.437420526 380094.085733446 565
"48" 328499.60083849 380154.993036347 630
"49" 329884.657612482 374638.118612256 260
"50" 328900.072481736 381730.718978977 681
"51" 331458.782863133 376724.103374539 138
"52" 330928.618491582 381818.284230128 236
"53" 334235.75218676 385110.44913061 716
"54" 326040.262217592 374961.957400812 55
"55" 336649.338579201 378449.829306135 591
"56" 333937.875248228 378555.741317509 222
"57" 329354.198418068 382524.81869538 495
"58" 328440.074554154 381203.280029267 616
"59" 330005.730180495 370812.281527463 711
"60" 327397.561449991 369767.593773385 168
"61" 331065.606271871 385356.352163371 291
"62" 330636.032153642 384841.874614572 263
"63" 330824.012770181 383017.872554596 664
"64" 332143.004716099 384147.182909378 543
"65" 329875.470422901 372046.748350166 433
"66" 332348.348510247 378972.292235824 102
"67" 331552.925276459 384825.655937793 321
"68" 328965.967856533 377252.419333672 193
"69" 336296.260338441 377015.180378888 514
"70" 336101.061277487 376500.945368747 184
"71" 334289.19461225 384707.035414628 649
"72" 332388.333707167 384343.23158223 570
"73" 324888.187958051 382494.590727336 500
"74" 324124.738011118 382104.420806456 532
"75" 333578.859727068 377622.805911974 42
"76" 330037.250931222 374806.707551513 385
"77" 332679.228483888 384005.861348705 391
"78" 330114.649599585 379695.83755908 655
"79" 328471.915117342 374306.747927981 440
"80" 331325.990873827 379524.399284414 457
"81" 331178.358299778 372697.181272812 451
"82" 331549.54832152 382373.324713859 452
"83" 331003.044115116 378683.872694537 55
"84" 327267.085384473 376395.992629724 302
"85" 330059.414627697 375168.28886368 281
"86" 330204.365947028 381859.657857343 171
"87" 336184.518135108 378393.369635781 66
"88" 332785.30043513 383477.731738097 63
"89" 331449.381415795 380810.181723343 492
"90" 331032.514164993 372686.715776597 635
"91" 331076.187190857 384516.976861203 271
"92" 328391.374940257 378652.303001022 678
"93" 330783.346554003 382938.415513384 702
"94" 328424.96024661 369999.17419891 195
"95" 329248.182953518 373094.882159833 704
"96" 330228.308736317 373663.590025485 677
"97" 332826.808957174 381602.330833641 492
"98" 335324.901879169 380066.515487672 410
"99" 333829.873664791 377473.879765492 647
"100" 332561.876724289 383793.194701873 181
"101" 331510.082945647 384600.456759359 274
"102" 329532.512017536 369689.595593046 561
"103" 328223.0743635 369358.726883799 529
"104" 332850.746129753 381496.883413179 185
"105" 328967.643186414 373136.66945244 207
"106" 329197.715619624 380196.204966653 684
"107" 325088.765963776 382047.979365606 293
"108" 333934.151760657 387316.836027196 730
"109" 328539.812077378 376019.811504766 245
"110" 327807.56183113 375725.123096655 33
"111" 329198.600044013 371580.751602325 79
"112" 327862.022927853 376327.75717788 728
"113" 333130.019784401 378172.225179054 670
"114" 330571.938324897 384117.908564728 630
"115" 332080.817600517 385154.430359013 328
"116" 330998.58838471 384855.510301556 663
"117" 331740.798617922 375226.21236009 138
"118" 334589.022228639 378821.195129245 636
"119" 330960.130769645 374971.287452317 230
"120" 330346.33484788 381422.768537321 427
"121" 332150.547923295 377006.965106924 532
"122" 331826.95167302 384254.480573116 657
"123" 326860.996514684 374538.144252943 42
"124" 326199.550739354 377774.726099213 238
"125" 325731.205677294 382051.930368183 203
"126" 325196.923023315 381953.273632426 573
"127" 332019.977485493 378386.406948398 121
"128" 330449.951997766 385775.238987735 636
"129" 332442.817365927 376066.627360733 7
"130" 334713.227475716 386695.969577115 598
"131" 333436.406905191 385466.934552259 724
"132" 326763.570529319 379700.377371512 343
"133" 327318.003058131 378327.462112622 189
"134" 327440.20608758 368890.971290472 515
"135" 329814.805918455 379506.833032098 265
"136" 329260.390729364 382379.13341419 621
"137" 331824.626633978 381390.33814217 179
"138" 331242.895243403 383651.771866674 654
"139" 333519.679937965 386742.510886649 284
"140" 330460.910392287 382424.140124825 265
"141" 332101.891900097 384957.988533989 607
"142" 331393.01981081 384605.919170617 141
"143" 330252.388703201 376498.685880029 225
"144" 331028.746331934 384961.931501103 215
"145" 329895.094870177 377419.92390569 709
"146" 327637.347924917 378640.305967249 174
"147" 328143.415010262 369203.785599806 383
"148" 335296.404370065 381054.003218451 346
"149" 334347.396308469 385572.246160903 105
"150" 335947.888550257 379502.230325865 517
"151" 335630.48486868 380328.799139922 578
"152" 328551.865669101 379380.54645497 516
"153" 330421.742936628 378623.602418731 693
"154" 335551.611637211 381852.340541525 344
"155" 328824.751251393 373401.299097523 257
"156" 334700.6008572 383035.418611 593
"157" 335407.040598369 377184.329458653 592
"158" 329704.094724755 375436.787512089 701
"159" 335188.321289938 381431.017497445 411
"160" 336013.364055601 377657.926390229 464
"161" 328764.566438438 369214.537257673 688
"162" 335513.202597165 378188.667937063 490
"163" 329707.121417323 378491.051162337 621
"164" 329595.498011481 377164.925154795 81
"165" 336655.662361991 378406.204279293 632
"166" 336147.972387523 377201.647085381 578
"167" 327001.668897369 380463.892337325 78
"168" 327647.979632287 374871.861564664 121
"169" 335809.061498122 377058.267297939 585
"170" 328079.909066071 381023.23753143 546
"171" 328524.807900864 378708.679934722 631
"172" 329762.226521497 372233.774660874 540
"173" 333366.99544969 382047.725524565 131
"174" 326593.524733404 383014.409377842 35
"175" 330375.189779641 382939.965182126 664
"176" 335012.716664942 380997.82573671 304
"177" 332385.979581593 377457.308475847 256
"178" 329408.357637041 374132.613921256 374
"179" 326257.544661511 375647.427846073 387
"180" 328122.257350822 381461.843088432 609
"181" 327745.832293797 375776.888171383 203
"182" 330410.223840116 383709.802389356 551
"183" 330803.463520765 374259.047469572 130
"184" 331438.977079772 377700.51969596 105
"185" 329932.987604719 383476.250209893 567
"186" 328840.84186345 379166.597454809 287
"187" 330205.666579129 370649.713231661 671
"188" 334426.798204244 384503.255908047 11
"189" 328080.633230635 377909.213025943 709
"190" 328226.092862199 381487.197781319 578
"191" 332172.788934528 382376.427492557 404
"192" 327878.178448267 382175.12368135 357
"193" 328303.011533074 382442.841973801 404
"194" 330578.060613325 373116.501676926 413
"195" 329884.702274164 384722.367656629 682
"196" 333833.048540578 377314.371756079 517
"197" 328829.079140452 378854.481823959 212
"198" 330265.553784665 382453.054241244 564
"199" 330148.265410248 384562.315854717 112
"200" 329269.973597787 372944.697864726 287
"201" 330686.803214855 376105.752175936 245
"202" 336100.398679134 377138.429515722 642
"203" 329563.014627422 370470.357475311 582
"204" 336365.601360673 377374.269236514 631
"205" 331191.118502148 385026.256109803 247
"206" 331568.563263989 376582.730352052 571
"207" 328043.375881284 378871.892662937 44
"208" 326817.955912658 381436.062471381 537
"209" 333736.014616513 386781.564651924 132
"210" 334203.362056403 378461.319900238 512
"211" 331226.604126367 382198.606053552 108
"212" 335470.709726338 380814.593500211 649
"213" 326512.41501787 373388.299919216 224
"214" 327947.624501612 381013.471294682 29
"215" 329757.65760011 384059.456823856 294
"216" 332330.075864251 379579.198407381 686
"217" 329466.829955311 374033.125112988 231
"218" 336854.427149651 378791.513478749 722
"219" 328847.383494339 378233.311487731 16
"220" 327778.599019103 370865.799128354 483
"221" 330556.800006939 378295.701690853 630
"222" 332542.462325638 383673.968399638 681
"223" 330636.745635577 372428.093179934 16
"224" 330674.157101052 383338.146543281 704
"225" 329429.031079661 382268.353919627 395
"226" 327836.101513156 369157.520302573 8
"227" 330853.362618389 376861.222786469 337
"228" 329402.057079278 385526.442281515 386
"229" 327827.043348102 373540.136878199 273
"230" 331790.727553466 379144.490491769 160
"231" 332593.004162535 385498.45107229 247
"232" 329549.088709583 379768.216462362 721
"233" 327812.07514641 375676.807147796 222
"234" 332400.436553899 385212.371508412 415
"235" 332176.773650101 383525.689112296 716
"236" 334306.861302983 379553.827916186 67
"237" 333938.30146878 387343.079751415 514
"238" 336411.747629198 376450.971759547 448
"239" 334206.982144835 383713.242505498 646
"240" 334966.804482656 380238.521299224 596
"241" 331871.039828814 382814.409081206 680
"242" 327240.437636047 374584.948538381 354
"243" 328580.765333943 374230.702668746 78
"244" 328006.163496211 379472.245821587 53
"245" 332393.082162669 376189.300245913 226
"246" 331955.170433208 376785.196462858 174
"247" 331219.825203091 385178.529781384 578
"248" 330769.58080079 380308.918598647 188
"249" 332010.626421945 386141.078397447 206
"250" 330369.930451748 384675.761093604 57
"251" 328088.586182248 375341.919867482 313
"252" 335470.418191222 381049.312841666 261
"253" 335656.827380211 381380.320602836 544
"254" 334819.278962687 386560.982887568 290
"255" 324186.723523539 381923.393861766 591
"256" 334512.214484381 380504.477698255 472
"257" 333144.801332492 377046.265102343 607
"258" 328715.12501766 370892.529668375 611
"259" 333103.455705231 376778.442715357 141
"260" 326984.880035131 374583.678984585 9
"261" 333176.886511549 380161.479200291 48
"262" 333971.476163731 378080.274912072 459
"263" 329186.656182126 381516.415117987 76
"264" 330694.094622097 375822.812251984 729
"265" 332650.374031519 384691.011389983 20
"266" 327532.416988541 381149.936898004 660
"267" 335498.747617227 382350.053569724 141
"268" 330330.989157054 385669.866719846 518
"269" 330536.438740503 383570.984107411 282
"270" 331932.813096245 380793.263939046 520
"271" 327491.465958939 379909.4726891 166
"272" 331662.913753971 381632.87571529 690
"273" 336358.35174896 379940.108883627 59
"274" 328781.013320571 371259.29028702 687
"275" 329467.238849741 370007.792370177 261
"276" 331160.707605789 375807.981819653 356
"277" 335590.470173834 381415.214229012 609
"278" 328766.301709356 377739.025713571 271
"279" 334893.92060855 385387.216617748 698
"280" 335823.013972935 377780.840669976 310
"281" 327697.768194288 378659.262649409 139
"282" 334900.171690308 383797.610702052 634
"283" 334170.005814569 380400.629012906 671
"284" 331011.062525877 379870.647308809 310
"285" 329291.241272659 372504.509648005 228
"286" 329506.803113025 376111.170226796 469
"287" 326399.886101178 378434.447121818 5
"288" 330559.388691344 374801.413205647 591
"289" 330611.858691659 384970.50588849 245
"290" 326877.892655398 374892.092488718 548
"291" 331673.451187656 381838.199259533 690
"292" 329197.717975786 373543.476332082 670
"293" 326965.180656459 372819.750894711 297
"294" 327230.563208709 376998.248735878 615
"295" 328711.189988888 378003.412042369 113
"296" 333857.637853278 385832.176093227 31
"297" 331964.117103854 380497.628991082 89
"298" 327436.827551666 374758.114044041 561
"299" 329687.914830133 378142.445288558 220
"300" 328890.69889355 372938.264860859 174
"301" 327071.997862127 380867.881187682 645
"302" 327884.233886968 375202.163040924 568
"303" 330224.716588635 371623.607508555 125
"304" 332663.854692513 375718.881817654 600
"305" 324728.495651977 381798.860414131 263
"306" 329098.869086084 375122.229494149 415
"307" 330783.060764795 382880.574279903 322
"308" 335027.661094216 384716.217954183 493
"309" 336218.037910914 376904.471688452 409
"310" 328988.1880397 370604.061118816 576
"311" 333146.903355516 384027.913658985 628
"312" 334779.165747624 384715.824346162 654
"313" 329541.870061171 382135.854138454 118
"314" 334822.655982226 380138.292352529 502
"315" 334152.580037165 384416.524499175 163
"316" 333248.41645941 386984.482084851 486
"317" 332675.553183742 377101.998090764 164
"318" 330987.474891481 384510.845553618 443
"319" 328867.864653049 373321.330481632 564
"320" 328373.276378263 380287.758541928 384
"321" 334457.332307824 381001.716352657 558
"322" 329866.135169099 380669.462715042 288
"323" 327127.575262913 374270.626386718 109
"324" 329194.502052459 381112.11606216 327
"325" 326799.740185147 374511.154683243 403
"326" 332485.834334933 384633.002479923 293
"327" 334790.549206715 386718.399545159 387
"328" 329857.090172034 383987.863760131 630
"329" 325812.428413812 377867.259826525 96
"330" 331354.866293659 379361.914847013 279
"331" 328232.143843572 375239.471256318 382
"332" 331381.369065014 374801.913531572 91
"333" 334292.293890251 379240.428783444 66
"334" 330617.736160221 385227.449538435 498
"335" 328386.786319586 371791.000616473 122
"336" 330290.429818159 384097.594778886 208
"337" 327946.330988996 370104.413273881 197
"338" 327194.51618891 374596.605387887 209
"339" 333108.690890112 380997.960198856 657
"340" 330723.418885717 383659.797782401 512
"341" 330343.701460993 372937.022358593 548
"342" 336086.429167195 379352.332894061 635
"343" 327224.803667253 372736.15703869 263
"344" 333891.733012039 386680.072658459 617
"345" 336180.135721124 378235.683146668 179
"346" 334738.153165412 383878.366900452 519
"347" 330351.395425167 374928.452926315 266
"348" 327741.593694102 379328.380795938 661
