"" "" "ptsT"
"1" 335265.07462487 378751.492959831 9
"2" 329089.969888876 383108.854400957 333
"3" 332045.749737786 383202.189413074 249
"4" 326184.522844821 375427.270035003 391
"5" 331790.080394265 379746.636260039 75
"6" 329951.66073708 381099.94425486 14
"7" 332354.080437347 384013.17535738 217
"8" 331424.36672913 380486.42250284 433
"9" 331711.9785968 379299.604019773 14
"10" 328119.982182179 371237.951872545 214
"11" 325204.476746542 381768.948591006 644
"12" 329468.233762155 383618.045205849 362
"13" 336263.211635265 380556.482250302 682
"14" 330676.960638205 379213.908671518 234
"15" 329209.840171607 383038.008009499 385
"16" 328844.746748306 380980.105948082 603
"17" 330423.008705689 372435.990496989 93
"18" 336500.314016519 379806.378112618 708
"19" 330368.645955787 377618.098431901 76
"20" 334126.898305018 383590.933933315 425
"21" 326081.855456075 377940.371217115 529
"22" 327824.344219872 373069.273835953 658
"23" 335612.899188446 378635.748667185 651
"24" 330872.255747615 375116.517085286 333
"25" 331961.34724316 383520.215492508 74
"26" 328033.370171855 376210.911271695 718
"27" 335578.614322933 382108.711014565 587
"28" 331228.194790809 378035.600341304 603
"29" 331470.391116413 381671.444702677 561
"30" 332555.80990257 380099.926754388 519
"31" 329249.818082445 376354.914254333 582
"32" 332503.931829344 378746.917072734 456
"33" 330280.420589787 372966.076148141 351
"34" 330211.571135055 378740.860184787 643
"35" 327780.890344286 370396.941827637 544
"36" 336436.609644717 376355.096477869 413
"37" 328948.844602868 375927.713953758 453
"38" 331486.573132601 378633.577993112 562
"39" 334206.060375446 382837.397361892 571
"40" 327333.958695756 382448.548036527 517
"41" 331044.073969051 372930.407368053 191
"42" 332451.252932985 383636.658101638 278
"43" 327522.135778138 373200.386333537 372
"44" 334462.779618697 384781.670512894 640
"45" 330323.921065024 378625.899707191 137
"46" 333486.214605484 385138.094940115 26
"47" 333074.482220775 382881.3657997 438
"48" 330020.091767334 378770.825382506 321
"49" 332127.8440027 384583.576256388 313
"50" 334296.595592932 385358.360595305 288
"51" 334649.341958225 384652.6666179 347
"52" 333607.538667456 382980.628086603 467
"53" 329428.758353043 374702.104024361 586
"54" 334256.625889563 383407.57633825 259
"55" 327028.787048636 377866.306681325 556
"56" 331125.163516109 376366.342307696 306
"57" 331336.195408661 381796.809811665 298
"58" 327805.775567832 381943.478435838 547
"59" 333369.730811139 379402.887259779 155
"60" 329416.14154337 386039.041655093 258
"61" 329059.061033117 381110.661697213 128
"62" 328734.391277291 378277.572160713 681
"63" 331392.525292156 381589.25696308 454
"64" 331049.316667811 380069.365435348 234
"65" 326739.582517356 373030.683481746 428
"66" 329774.771021133 381055.345243353 578
"67" 330321.131780442 386244.2205789 475
"68" 328438.193150185 379832.130042445 88
"69" 336243.65130416 379892.354845045 21
"70" 328589.334382856 380114.478957738 657
"71" 333412.547842957 386997.263970507 220
"72" 336359.386423735 379065.198114955 525
"73" 333395.697200312 377199.309373812 193
"74" 330066.322793097 379736.816992819 101
"75" 335370.209500169 378548.193846939 710
"76" 334071.286670182 383855.437603094 566
"77" 327638.850925167 380090.250306552 361
"78" 331785.573113888 380817.58410869 515
"79" 332137.558768604 376369.135841783 209
"80" 332325.216808526 384180.530629803 424
"81" 330102.588119988 370233.988678802 231
"82" 335148.571393037 379507.006952026 112
"83" 336492.056569199 379278.396299983 334
"84" 335501.508933858 379900.127818023 71
"85" 330554.36966479 375502.05761487 410
"86" 330081.433211104 377400.74489866 42
"87" 330716.421726747 380052.921488555 681
"88" 330651.387809708 381642.533991721 451
"89" 332000.032532167 380620.650082584 534
"90" 335043.195431011 381077.557744451 16
"91" 330004.002103862 380185.608847259 207
"92" 329286.112543467 370848.262997846 651
"93" 325606.371042529 382182.027877007 432
"94" 331262.268839309 380915.618869318 367
"95" 334783.607698051 384020.101491903 599
"96" 327673.469070324 368875.977007122 189
"97" 335536.183348111 384293.024073162 172
"98" 331411.716440194 376615.387416049 691
"99" 327505.034052928 377417.499631908 12
"100" 324569.436776126 382065.368734975 470
"101" 334231.037904109 384016.457852442 555
"102" 332921.729441197 380272.879874481 556
"103" 335479.055072445 384215.155465761 5
"104" 327238.53119148 376382.351101611 238
"105" 334764.524906272 385558.193479038 608
"106" 331573.997406873 380273.735114864 124
"107" 330089.495334962 373944.941506688 224
"108" 326204.040285616 378142.693284001 365
"109" 327273.141156369 380923.331433321 483
"110" 328976.432245792 370643.334196779 405
"111" 330521.954595833 385119.412585401 300
"112" 332349.524935544 375298.9851887 545
"113" 327370.216046375 374779.829043692 379
"114" 328341.876685992 379914.123263981 637
"115" 334463.841064642 382809.822401206 614
"116" 332728.442883514 383711.256830278 463
"117" 331810.273366806 379423.095547785 420
"118" 327549.268661369 374678.468205231 705
"119" 334943.833805748 379340.958689018 522
"120" 333464.627308547 386271.158914711 199
"121" 332372.68750197 382790.926320192 178
"122" 330632.994900844 373775.772302515 483
"123" 330497.769716834 373054.471331098 231
"124" 332222.813129742 376778.71891536 706
"125" 333582.091055547 376947.195881039 404
"126" 331441.442298561 381128.155657188 252
"127" 335579.6993067 381449.10095105 471
