"" "" "ptsT"
"1" 332575.533893446 375903.385757591 363
"2" 333127.612327284 382531.177958913 439
"3" 332872.835200827 377675.921350965 569
"4" 325860.886716587 377925.892973085 170
"5" 334872.654402454 379826.37520831 305
"6" 330986.065406729 374076.845957572 489
"7" 330614.854526322 376678.7104612 724
"8" 331915.965941944 376870.82822013 643
"9" 333202.048062255 379942.835877119 359
"10" 327216.762854252 381539.676836767 727
"11" 333502.711181218 381527.872059684 471
"12" 328090.066317865 377728.743196172 277
"13" 332865.514254859 384209.157132108 692
"14" 335210.874256358 381110.783136368 194
"15" 326570.309280829 375195.775787347 40
"16" 332133.848109026 379442.089801762 206
"17" 334398.539184308 380863.380417404 537
"18" 327093.03022338 377671.543668945 130
"19" 334986.091073961 378344.70005063 363
"20" 330679.724810791 379579.506682195 328
"21" 332011.830070605 382106.666615225 684
"22" 332867.768136444 385343.820087618 151
"23" 335948.92898114 378761.34662133 507
"24" 329943.021618693 370199.885312134 154
"25" 335883.642689556 378413.455555056 535
"26" 333420.96195636 386254.014403471 145
"27" 328968.506769138 376321.639527899 34
"28" 332444.422694333 382647.111004466 699
"29" 331363.417761454 375497.454948859 556
"30" 327641.39120115 378524.467747295 637
"31" 328732.376187469 374955.959831378 539
"32" 332303.602839018 380482.951648152 184
"33" 332743.421081045 384523.323816805 426
"34" 329221.170591551 376135.018668357 631
"35" 330300.605613255 373705.006104786 206
"36" 329589.920866894 376225.425903228 56
"37" 329015.661590657 379925.865629927 52
"38" 331142.026463156 383721.2900115 235
"39" 327697.73129128 379764.554213522 91
"40" 328922.610335399 386273.114115063 313
"41" 333223.221385243 386380.653982277 44
"42" 328777.597613054 375574.340387572 346
"43" 333410.795419315 386635.672169336 499
"44" 334763.444332235 383041.344924927 260
"45" 329204.563449593 378367.114877326 418
"46" 328189.692897471 380035.882796927 87
"47" 330788.257098501 374556.9496691 322
"48" 332218.074194087 380039.020787752 157
"49" 329003.277469844 383051.480859952 181
"50" 336175.559309658 377621.209013667 306
"51" 330110.560896682 377890.491325175 290
"52" 329559.520724562 379507.575574907 719
"53" 329487.784284418 380152.762793492 430
"54" 331397.061689666 380741.373268889 328
"55" 330261.752071151 385490.768089333 153
"56" 331096.025385898 377194.3944957 590
"57" 333258.690801923 382487.660262244 660
"58" 330160.339333645 382516.519417534 160
"59" 328402.416912235 375137.907940309 171
"60" 331765.474734627 378736.514224518 422
"61" 327187.597303482 373851.977908987 296
"62" 328466.713088728 376063.355596006 119
"63" 327455.765298375 375107.132743019 661
"64" 326607.813636211 374959.420465208 527
"65" 329801.568010161 378883.967557563 636
"66" 330039.597111123 373539.942288633 40
"67" 331569.245143432 376832.001052195 552
"68" 329195.589956779 373122.505324352 648
"69" 333985.361884016 383012.124982767 337
"70" 330644.3992594 383800.826772716 265
"71" 330769.680286592 385613.842528615 576
"72" 329749.257606681 376102.451259197 406
"73" 333968.685930564 377761.076133418 230
"74" 330072.31962354 382840.949549933 517
"75" 335278.121531033 383030.977360343 386
"76" 333532.296832638 385543.586622929 560
"77" 326333.728916987 382045.512644207 210
"78" 329058.024610771 372607.243535938 475
"79" 336061.555299467 378361.134335205 163
"80" 334487.12793307 386958.799167038 84
"81" 327153.579813073 378409.923326065 196
"82" 327611.76450219 373776.590243697 146
"83" 326843.244328925 373084.907090463 706
"84" 333332.23184807 381562.040559177 520
"85" 328130.952102515 378953.956214874 157
"86" 335171.065927996 378446.419575479 595
"87" 330335.234043247 385496.576374037 166
"88" 328692.459159454 382322.636011131 7
"89" 329495.0172194 372618.690940551 730
"90" 330073.89106809 384856.180087236 150
"91" 330092.887412858 379843.573947745 30
"92" 324220.605974918 381963.802272712 62
"93" 330120.990762895 372912.868971706 251
"94" 331907.304322718 378084.794595628 708
"95" 327345.330520235 372690.845119051 659
"96" 326486.264365257 374931.168912386 583
"97" 336635.036763402 378999.441491333 609
"98" 331848.608832034 375311.772861855 495
"99" 326998.213240494 380908.320650012 626
"100" 326782.777820297 377296.077954822 581
"101" 329845.391113014 379405.937861605 465
"102" 328682.161204321 376799.681053026 524
"103" 326297.723012728 378733.166842432 657
"104" 328053.905233299 380026.955103963 658
"105" 326790.095740313 376379.630096728 136
"106" 332532.019883027 376094.866315131 235
"107" 333117.56892606 378786.794119778 439
"108" 327912.628323328 377929.139974467 538
"109" 326453.586538322 378048.898757882 241
"110" 330910.450665902 383485.482182285 327
"111" 329467.760530559 373760.703076641 83
"112" 332497.121918965 376900.876802524 361
"113" 326764.725606359 376113.07297766 450
"114" 334308.269101363 380267.213318698 61
"115" 331936.114779793 381231.192291644 3
"116" 329895.976040818 374858.362864873 680
"117" 330948.246444202 375579.716348345 586
"118" 326967.881783858 380271.775137033 661
"119" 331686.28706941 385239.621095465 14
"120" 333018.681293981 378356.01590249 304
"121" 329282.543440616 376792.387687175 250
"122" 328131.86103711 374721.585844952 478
"123" 335761.156781252 379100.562240208 75
"124" 326247.402117881 381960.880837134 367
