"" "" "ptsT"
"1" 331219.859137945 385586.579248205 161
"2" 334586.101559968 382597.206836314 19
"3" 326425.117150167 374565.523193948 720
"4" 332466.493925894 375861.021507211 105
"5" 333001.835173263 378176.424043001 678
"6" 327212.862562722 376435.922372057 474
"7" 334379.623017052 383898.481667839 710
"8" 324703.822887618 381801.478285337 118
"9" 331056.602822138 385407.73166554 342
"10" 330783.344510636 380543.696972591 200
"11" 336526.285318613 379027.226728166 581
"12" 335000.142476983 382761.555487434 329
"13" 327625.787614267 374770.052796136 346
"14" 330596.039915434 381501.462540382 481
"15" 327740.445148357 382166.398027961 77
"16" 336751.551915444 379743.972884344 211
"17" 328906.799610245 381260.668903793 105
"18" 328982.642688003 374799.900465171 636
"19" 336390.290981962 379744.431768202 57
"20" 325339.536706807 382132.263332824 600
"21" 329168.979019562 371073.658057419 355
"22" 327651.809507549 376015.020720462 469
"23" 332346.36923545 377525.878333398 224
"24" 330135.962089137 381446.725377171 196
"25" 331357.608410798 384570.578682492 545
"26" 330339.217942834 373808.102795157 331
"27" 326631.043310758 373945.748154426 540
"28" 335126.780313574 383423.437369945 544
"29" 334629.117933983 386887.270404883 713
"30" 334527.570494041 380340.578469886 346
"31" 332367.955750399 377447.586210684 65
"32" 327629.719154695 379570.162727286 177
"33" 331480.292913311 378755.826795402 455
"34" 327970.132486755 381933.859273068 211
"35" 331683.561476004 379642.993529206 726
"36" 327161.735867222 382103.654224299 201
"37" 336104.099070876 378947.082681789 162
"38" 325601.90993681 381670.175868408 403
"39" 329548.660547662 376401.821155031 355
"40" 334252.100728873 385285.246903122 214
"41" 333677.022898788 377223.510660631 282
"42" 329414.461327767 380602.345077266 669
"43" 328988.821544721 381718.327532743 568
"44" 330480.026925124 383407.124716698 238
"45" 333187.200541624 382273.690275137 188
"46" 326838.480543069 377558.408081358 454
"47" 329842.384847318 374425.455464738 555
"48" 334587.210278753 380407.900989591 266
"49" 329079.345246592 371858.189911977 153
"50" 327174.315362496 379519.005460605 380
"51" 333650.616260888 381594.89307081 648
"52" 334086.48041745 379573.588318816 573
"53" 328452.222830957 372917.054732219 547
"54" 333920.848383015 379942.50686116 115
"55" 325558.783108769 382095.354320778 680
"56" 329896.66236739 381956.100331786 649
"57" 327703.361944208 376173.677020089 184
"58" 329998.316943011 375257.515824188 69
