"" "" "ptsT"
"1" 329668.735252109 380910.721389455 595
"2" 328298.628847095 380336.106605818 127
"3" 326631.317397354 373982.469539781 678
"4" 330106.29351985 383980.764201752 547
"5" 329881.014173224 377638.481484496 608
"6" 329545.432455931 380213.161748413 328
"7" 333538.058913853 384401.090741316 80
"8" 332556.74965087 384243.582940673 317
"9" 327839.749698737 373707.607525194 395
"10" 331970.117925833 375329.575887677 437
"11" 328980.310787871 378575.316792791 140
"12" 330272.321722719 383225.396327144 210
"13" 327511.851320788 374984.847414684 705
"14" 330471.627693282 374467.330754143 270
"15" 329387.013633395 385731.621638826 659
"16" 327560.590785446 379252.352412067 207
"17" 331207.159760598 385307.198913142 497
"18" 331455.453276233 377986.091832495 181
"19" 336240.512685391 379048.524773159 547
"20" 329660.146126519 371916.72093041 347
"21" 325815.075186284 377052.579585384 516
"22" 329145.647142657 373084.043068276 718
"23" 329486.894443916 382959.835734937 126
"24" 330898.700597501 375283.479254697 448
"25" 329296.191429921 373330.565917586 699
"26" 330829.443050727 384475.352954828 129
"27" 334392.754714453 383720.50886451 30
"28" 331123.682697102 373179.117891935 39
"29" 330210.826166225 369976.641360866 622
"30" 327384.576779828 374826.196759544 395
"31" 327836.950285718 376629.396676031 76
"32" 332490.039934758 376249.616263071 570
"33" 324401.389961092 382316.261852049 31
"34" 330211.843021887 375059.383329967 543
"35" 326894.654222874 374412.111606239 282
"36" 329121.239274841 373190.027765274 102
"37" 336172.985367416 380441.079250263 469
"38" 333054.877530582 380947.858737325 655
"39" 334289.359638799 380049.519730794 377
"40" 328235.875494412 378978.826822586 318
"41" 327086.796175349 372733.306737955 220
"42" 330251.411786698 379473.928987145 494
"43" 325088.424228467 382341.631824827 312
"44" 328894.355079203 370634.517632732 244
"45" 332668.267192613 383499.782064092 328
"46" 329399.344857858 383739.574110317 311
"47" 327841.345425697 372855.746053982 703
"48" 331539.166404736 376500.063541622 612
"49" 328477.763033578 378415.879261261 622
"50" 328041.325071637 370379.199291233 12
"51" 336726.856296651 379529.813192409 48
"52" 327052.988903562 378603.208363184 401
"53" 336656.987075906 377995.556444466 600
"54" 330163.348013302 378505.831567437 237
"55" 330525.80404118 382709.527454678 703
"56" 329951.813595224 369507.128030394 507
"57" 331088.697470043 378750.451572033 569
"58" 329879.337099172 380330.174455232 104
"59" 328297.301610421 380025.427199793 213
"60" 334486.380614878 380457.383988714 152
"61" 328268.478706146 374198.462867776 334
"62" 332797.062189143 386875.408275698 182
"63" 329263.119661516 377698.597281008 335
"64" 330487.840210381 384777.625256765 677
"65" 331688.83746703 375185.977444505 31
"66" 327083.697791533 381098.737228397 119
"67" 332488.257758194 380075.672423689 91
"68" 334914.562696874 381636.138224488 585
"69" 329459.29766194 377644.477065177 504
"70" 329868.886343694 385102.171429633 523
"71" 335332.583338344 380721.124937648 493
"72" 330069.532905917 383206.287498566 470
"73" 329185.902104843 377405.26934182 301
"74" 328653.731163733 369443.899171759 146
"75" 332475.32101706 378984.79181667 667
"76" 335536.790367558 381154.272699984 692
"77" 330263.605564969 383170.354290113 436
"78" 336344.955637808 379296.418048572 442
"79" 333022.495461495 383697.729161708 289
"80" 334577.206429094 382948.782698094 354
"81" 334240.262350291 379690.476324028 367
"82" 331291.817832517 377362.909855512 220
"83" 333323.391779311 377452.695463845 100
"84" 326902.975786363 373747.869438679 272
"85" 328921.233663519 376693.915132424 399
"86" 332974.549897681 384061.502139364 544
"87" 328997.860462684 380387.664988627 450
"88" 324083.32562593 382769.905878503 240
"89" 328859.257956541 382637.885543569 645
"90" 326713.47007673 377684.495617685 237
"91" 329082.661345909 371275.90724651 458
"92" 327790.244416785 381041.049008341 208
"93" 328189.642993073 375369.118466447 414
"94" 327052.016736783 380088.400805147 110
"95" 326670.952369302 375602.641122962 183
"96" 335378.655501659 379160.64052747 492
"97" 327835.917933106 377903.561924346 136
"98" 328569.768921233 369401.449270865 475
"99" 326383.771407308 375559.010223708 349
"100" 335895.562673626 379041.510878701 682
"101" 331456.981626476 383506.250472257 332
"102" 335297.192144208 383267.777676343 477
"103" 336629.675318149 377766.941001537 312
"104" 330693.920670693 376643.130133759 554
"105" 330468.626024313 385526.271637446 284
"106" 328262.662596399 381252.863257144 331
"107" 330484.793315338 376311.530881267 3
"108" 333564.468111911 385710.764569962 31
"109" 331398.421742612 379239.434969333 215
"110" 328207.481714242 376877.750381614 151
"111" 336724.934096737 378197.499964235 117
"112" 335683.124784665 379797.598123776 638
"113" 330021.807046573 383410.651573817 193
"114" 330900.024454629 381466.136920989 235
"115" 329355.693346847 381397.01964649 182
"116" 331618.10098142 385651.59930422 642
"117" 333442.996465111 379609.681284584 681
"118" 331687.045525823 381101.199833745 456
"119" 328016.881086201 374773.669142735 724
"120" 327325.511310488 373228.50826873 604
"121" 333887.957824899 381079.438131883 506
"122" 333618.332831017 385973.642368186 306
"123" 334162.361404599 378540.525424347 117
"124" 331354.151492544 379600.240443815 489
"125" 330206.689129699 374308.917480308 48
"126" 326446.563104575 382263.62790615 173
"127" 327324.728762062 381745.297402602 106
"128" 330471.863605292 373725.594334272 3
"129" 325524.028003612 378283.713362909 53
"130" 332448.310406065 377872.143496834 5
"131" 332670.47986006 375940.498605794 561
"132" 334288.114928999 383198.208248467 596
"133" 334238.426947582 378102.451821169 132
"134" 336272.72970413 377416.971905862 16
"135" 326182.246030605 378378.420235713 457
"136" 329517.092466296 375314.786709711 133
"137" 333707.206743396 381379.773319961 470
"138" 336699.054909362 377104.45090429 327
"139" 329580.224572893 371063.263852464 683
"140" 327735.285204266 370973.597453201 593
"141" 323481.715485765 382923.280278739 614
"142" 331388.884498056 373442.379233743 535
"143" 327172.214522652 374833.714725042 304
"144" 333830.665906462 379300.845806981 686
"145" 331880.274162037 377345.776722628 382
"146" 326947.262104574 375086.852913483 9
"147" 334993.48036903 384834.491723487 605
"148" 331383.045078284 379060.485879748 712
"149" 330171.815961439 374764.661054932 49
"150" 330090.11654578 381783.844343864 222
"151" 329607.835474843 374853.092683491 668
"152" 336694.707103423 379151.142061983 647
"153" 333449.348562645 377647.814574997 730
"154" 328959.01070132 369445.414732245 212
"155" 333374.59008106 377691.855188948 454
"156" 332336.905198517 380857.300147069 234
"157" 330641.476788758 382036.875376427 110
"158" 330752.652493193 375478.796597741 720
"159" 328536.55076138 371068.753203523 528
"160" 327191.788582737 378761.105150788 623
"161" 330615.390612709 383710.222096986 377
"162" 332581.537744777 383435.170113895 48
"163" 331873.382792367 381232.898254139 274
"164" 328214.206537588 373421.476865969 207
"165" 336198.927586378 377285.670096733 174
"166" 331417.545476533 383025.772110676 545
"167" 326730.976072444 375197.637927398 275
"168" 334731.52269395 380215.968287613 419
"169" 328010.166425292 370809.552750796 124
"170" 330742.895795763 378211.228416559 581
"171" 329325.194429302 379873.559354784 583
"172" 333992.812279504 385230.573004648 538
"173" 329413.011519663 373899.294948948 193
"174" 331277.137697997 383820.437402026 133
"175" 328180.738709547 370765.694597243 172
"176" 328701.909079813 382617.024179889 20
"177" 334627.663556352 382908.317574128 675
"178" 329909.334133781 371617.570861213 564
"179" 323609.115702306 382284.130020334 654
"180" 334403.764726945 382208.439688964 680
"181" 330955.822692067 384166.646594315 263
"182" 329185.98754887 373180.577785173 212
"183" 329577.096929148 369974.714740481 658
"184" 332752.55139634 380204.636726828 452
"185" 331361.44015603 374995.043839127 236
"186" 330572.957727118 382748.602475045 140
"187" 329814.150055393 383511.012010698 6
"188" 327236.479062653 374886.269420195 610
"189" 326468.930223181 382337.206283097 215
"190" 334863.837925917 383324.193160596 577
"191" 328722.638665731 369117.962881885 4
"192" 330025.248920069 383680.516568029 86
"193" 328336.009886459 370428.841471155 24
"194" 331730.68789438 377778.463295045 718
"195" 325657.722052824 382198.894539142 244
"196" 329219.62157304 373607.275444823 440
"197" 329052.953769048 375028.069256199 478
"198" 329452.948049765 373516.571514604 245
"199" 327342.303310876 378807.316684614 250
"200" 331582.7647542 385105.419226517 97
"201" 328681.43061386 373867.076849981 699
"202" 328961.615525266 371234.436880916 173
"203" 332509.846551106 376179.28044074 593
"204" 329858.527393541 386157.576791421 186
"205" 330747.87732772 375066.493556114 676
"206" 325457.611182594 377786.972956295 637
"207" 333201.944170124 383959.16855865 583
"208" 329507.262333446 386176.950052833 236
"209" 330520.711368409 386478.822244191 11
"210" 328141.083314127 374173.737331879 549
"211" 330574.888664891 377019.480865952 553
"212" 328105.984175298 379617.716496062 115
"213" 330008.770574842 370390.650257729 157
"214" 327250.765687497 379766.032018957 355
"215" 336601.129655619 378864.289694945 427
"216" 328849.912910897 375626.238060827 233
"217" 329571.958802507 370403.734898846 30
"218" 329990.376170003 379007.116130459 654
"219" 328355.4310952 370544.121257801 524
"220" 335694.205529621 380809.528133722 659
"221" 331806.43749744 375933.780955303 34
"222" 331426.047869517 378307.547172599 555
"223" 333804.240966656 379477.91463874 197
"224" 329871.339380478 380192.706251527 239
"225" 331977.405630535 384418.311862059 404
"226" 332526.875191091 382510.997875468 204
"227" 332457.848510808 385869.397911766 361
"228" 327425.776556233 379254.707664898 49
"229" 334467.89830105 384509.794396343 311
"230" 333924.100471561 383383.490850568 496
"231" 331547.509044487 377291.478403782 636
"232" 333250.753908252 379931.7750238 532
"233" 333714.080851543 377578.322596816 434
"234" 333329.906533633 378909.969288354 142
"235" 332451.991414719 386016.665723071 308
"236" 331231.292470835 382221.864554571 576
"237" 327726.027098625 382341.071536839 87
"238" 330947.767232101 384736.763458967 80
"239" 334184.453256828 383620.037370218 192
"240" 329888.727595286 370039.259542284 295
"241" 331126.508422299 383632.967317525 585
"242" 327199.17142131 379431.169198088 387
"243" 331578.437392132 382131.665772449 468
"244" 335206.89417491 380934.648514186 107
"245" 331229.414283214 382215.747405131 460
"246" 330878.52759624 374184.836096667 515
"247" 334401.224726357 380101.656800923 390
"248" 329069.350433988 372636.979244802 19
"249" 331825.49220227 375105.80050994 471
"250" 329511.13317805 378807.32294137 439
"251" 332714.541309283 382008.913985112 654
