"" "" "ptsT"
"1" 334231.675808659 379699.170447839 685
"2" 329317.024703973 369532.257918054 19
"3" 332461.98391876 375888.737419193 685
"4" 334754.77952046 380067.145757471 78
"5" 326991.668665252 373676.427328119 510
"6" 334611.929666563 379231.122829386 40
"7" 326023.903516443 377556.637589369 445
"8" 329174.324808066 380914.690737733 396
"9" 329597.542918823 378930.935519726 675
"10" 328178.282228617 378177.697181024 86
"11" 324823.653669784 382435.798708345 297
"12" 330646.108449336 379873.371370564 453
"13" 327504.878899821 370020.514177573 201
"14" 328817.210713153 379843.943132074 499
"15" 335337.703812469 377815.356182538 314
"16" 335447.307280167 379280.069262562 158
"17" 326711.452776943 377469.922711739 272
"18" 327048.773556094 380257.310143917 680
"19" 333240.220058109 386331.252732135 54
"20" 326902.985469408 378508.687552882 80
"21" 328147.340763983 368918.898068522 378
"22" 329530.582160945 375639.369095787 158
"23" 329894.723415945 382864.783305994 397
"24" 330814.924658408 383378.58500453 500
"25" 328160.193203471 372763.555831487 40
"26" 330482.837455965 374486.984456746 327
"27" 335907.739251574 377675.052671965 709
"28" 334245.024752369 381164.968547592 575
"29" 328501.096253461 370248.963110361 693
"30" 335320.342222634 381290.420116003 82
"31" 329324.987896221 378654.13011218 159
"32" 331935.254610615 382718.586543977 437
"33" 327314.570690882 374439.532230643 636
"34" 332059.393194963 375587.278678709 14
"35" 332431.480591486 376186.554812869 409
"36" 329758.64965657 374119.385763574 722
"37" 328337.297680367 373779.935842608 549
"38" 333555.476772784 386544.224628192 531
"39" 328591.442879377 368908.636815153 319
"40" 332771.264012267 379357.764633809 125
"41" 332263.929988279 381985.344652947 508
"42" 332624.355677581 379701.036940804 689
"43" 330382.383962045 379204.112844786 59
"44" 327193.879059547 379443.362385616 367
"45" 330856.72452177 378925.511426626 612
"46" 332369.731371868 379689.682511577 674
"47" 333613.71037069 377297.510961888 665
"48" 331535.035892704 380426.935983985 97
"49" 326268.531690372 377518.735062643 314
"50" 330289.129206457 378856.780126907 57
"51" 333052.578276726 381107.394330091 606
"52" 330889.893528613 374277.433785898 318
"53" 329699.87735432 373835.87767706 369
"54" 329479.912962094 381043.495136077 495
"55" 328554.377174747 370393.589895995 592
"56" 335101.094324695 382794.425155984 413
"57" 329773.209834218 379183.449753221 660
"58" 333411.482007683 378697.507594958 664
"59" 326829.730545663 375535.287480367 449
"60" 336761.962017775 378503.372077059 355
"61" 330929.333914887 373205.424617213 589
"62" 328499.982546956 374794.232568654 688
"63" 327483.381419241 381748.057909957 366
