"" "" "ptsT"
"1" 329762.891323015 378064.639668808 256
"2" 334744.446375893 379517.345431634 8
"3" 326612.769974573 375397.307424899 707
"4" 328603.01858158 378650.885036984 42
"5" 337055.787309408 379623.495557248 698
"6" 330357.745911128 373917.593558969 13
"7" 331736.010998449 383015.619161746 20
"8" 335719.214698175 380682.738562609 575
"9" 329375.607044475 382333.564122912 485
"10" 329246.268889673 373991.512571564 603
"11" 330396.997658233 378517.884541074 74
"12" 332899.818313064 382395.346634184 100
"13" 328251.28146967 369558.804049145 571
"14" 329948.346589331 372465.36890489 108
"15" 332313.193510315 380683.499822055 694
"16" 326020.859314157 378612.518062357 627
"17" 332082.894100152 382182.430570732 636
"18" 328190.56365068 369631.609609525 406
"19" 329975.138971433 382413.623801409 448
"20" 331256.539254771 374611.705128852 720
"21" 335052.098759153 384559.0784798 30
"22" 327360.183052385 372716.664697813 334
"23" 329865.8364159 384030.496014165 102
"24" 327709.178070954 376134.37390523 349
"25" 329277.762661833 381924.738706676 561
"26" 335014.536380303 378359.180377266 558
"27" 331899.203106288 383426.366630935 278
"28" 331823.993390753 375491.406932098 280
"29" 330298.727381434 370917.972210579 141
"30" 335219.150916769 380515.167257824 487
"31" 329930.344412389 379964.205655815 248
"32" 328974.694023721 371522.089965182 705
"33" 332897.601603082 384213.758059635 452
"34" 330148.815524809 371313.001069707 121
"35" 332376.116802468 386539.394797264 542
"36" 332144.926610018 383222.184318902 380
"37" 328083.641855893 376197.406784404 131
"38" 329320.792533632 379055.964287881 433
"39" 335235.765671204 379524.850378612 105
"40" 332710.961197408 380370.489314275 674
"41" 330647.7475392 382088.192793705 506
"42" 334771.226504591 379606.551186209 730
"43" 332484.535198808 378542.456375301 631
"44" 328140.938309857 377065.491598147 322
"45" 328753.449045472 375528.247119833 641
"46" 335094.783798293 384198.124385029 708
"47" 328964.818736197 379360.43839125 138
"48" 331020.571744683 380193.963711908 683
"49" 334155.789425797 385984.497016719 157
"50" 333918.990241472 379065.249679559 110
"51" 326694.679687052 372717.666140696 567
"52" 336212.102391686 379157.202002332 521
"53" 328396.583017374 379402.648922084 97
"54" 329499.48698138 369468.015192408 220
"55" 333500.429719276 383394.324521094 217
"56" 333699.905238316 386303.758072436 682
"57" 327333.442594249 380360.408461045 496
"58" 326812.046199014 378625.738613612 207
"59" 326246.407001471 374688.493426966 276
"60" 336099.297919621 380565.373707713 163
"61" 329960.383568922 379803.567770205 526
"62" 329305.30525548 379696.54062623 463
"63" 333649.562808215 382888.572513956 691
"64" 333805.726246391 386056.090916169 673
"65" 332187.670624609 378503.373873642 171
"66" 335371.946596858 377240.934281267 585
"67" 328779.601540855 376877.281920451 508
"68" 336625.704154758 380202.479187472 325
"69" 327299.580457544 379455.049075376 593
"70" 333334.129666976 383219.266914463 76
"71" 334652.893099165 378609.61075364 687
"72" 324254.413919894 382863.055297374 428
"73" 332169.099225414 383733.709420963 636
"74" 330579.766675312 382894.814123671 269
"75" 327344.16386638 382076.700152748 443
"76" 335229.607465754 384036.312611415 467
"77" 328073.43288753 372916.816407932 385
"78" 328629.337239093 374595.342685238 233
"79" 326587.03066435 378012.761744556 454
"80" 329923.460373002 380946.928420345 255
"81" 327108.351624997 381300.681954826 470
"82" 332646.935812964 378647.283349069 199
"83" 330633.977485056 373967.123957484 531
"84" 332486.884000067 381571.947479073 587
"85" 326583.162570303 379131.219743458 148
"86" 330325.512824247 380084.608089547 3
"87" 328807.741712301 377152.426963843 665
"88" 335548.161641245 379236.487957034 391
"89" 334562.529150528 378050.006328746 81
"90" 330095.544544964 371145.846746395 626
"91" 334421.958983801 386184.177208803 105
"92" 328817.201417703 369472.594958694 334
"93" 328273.074140307 372613.888473991 598
"94" 331747.380242368 378010.274764675 132
"95" 333669.954711559 384541.601533731 121
"96" 333717.075095032 387439.637671936 562
"97" 328359.851279177 369031.023905148 623
"98" 333182.726206717 379322.760245185 161
"99" 331606.19277136 385373.655962669 370
"100" 328485.134801929 379849.672791706 517
"101" 331120.657775907 374886.121644568 94
"102" 332338.721915127 381428.188541184 222
"103" 329412.954723575 377498.198178775 333
"104" 327684.272335538 370365.312922869 278
"105" 329910.01630222 369240.332850715 668
"106" 332820.551612716 378918.896181347 444
"107" 330627.424967541 374793.190152961 445
"108" 334535.854335137 382935.722985677 561
"109" 330488.214112573 377575.243218383 13
"110" 326940.397060681 379544.038073594 622
"111" 330598.089664299 372944.288029363 480
"112" 331115.448553008 379336.646568858 581
"113" 330677.590413486 385578.112669186 180
"114" 334380.023795813 386169.277330956 503
"115" 332558.958132984 383670.747104583 93
"116" 336411.989470712 379196.672905498 384
"117" 332858.900684526 384123.868879653 120
"118" 336196.808675824 379539.503230813 301
"119" 327383.832613385 375326.668109703 254
"120" 328366.249102577 374864.174939382 300
"121" 337080.412277335 379890.41741388 318
"122" 327826.912922798 374477.126411049 32
"123" 330245.07297275 378272.855013952 274
"124" 330837.831902536 384579.137955345 534
"125" 332415.190786829 375798.027419921 605
"126" 330025.869172103 374129.754038746 188
"127" 329865.72252793 374650.045069826 110
"128" 332614.013342961 380051.437609599 599
"129" 334627.116494942 386717.82452698 345
"130" 324749.053323058 382425.49424761 461
"131" 327070.146010482 373878.173724335 5
"132" 327843.927062016 370961.138304403 533
"133" 331526.225865863 383738.900905767 553
"134" 329472.761224608 375271.823129188 115
"135" 333370.365747536 382030.356467307 43
"136" 334552.463418463 379785.538039784 225
"137" 328618.598776838 382723.48261607 290
"138" 331731.083597022 383809.53551052 500
"139" 328747.493272769 369329.277604734 75
"140" 334885.398489083 385247.638108723 45
"141" 326834.595768889 375210.873418892 60
"142" 327757.854990217 382264.307649009 64
"143" 336632.481435861 377582.515552598 491
"144" 329395.688648405 383495.704657177 247
"145" 335240.200607544 377757.317222174 519
"146" 334084.331339181 383076.629491065 375
"147" 328526.579850392 380600.858887778 631
"148" 334507.212756748 384811.443252813 49
"149" 326780.683365551 374340.850740479 135
"150" 336081.69210151 379423.855788274 105
"151" 330699.73802142 382150.127236878 142
"152" 329995.661279682 384236.551428979 496
"153" 323925.755089764 382496.997316846 624
"154" 334187.020031985 385535.909065473 513
"155" 329584.656445882 382985.562521545 420
"156" 328717.426654878 380850.89731864 454
"157" 328919.999024357 374561.242858106 57
"158" 328983.256262544 373112.269813063 528
"159" 334841.212588259 378433.111948063 223
"160" 331747.717941942 379957.050363151 17
"161" 326495.990619576 375029.828606695 107
"162" 333960.499790299 377616.838209609 147
"163" 336610.327908622 378499.414227805 374
"164" 330831.415512034 382141.70831199 474
"165" 331130.18091069 375413.702126557 6
"166" 329474.427986626 377644.870266509 437
"167" 327725.764850639 373093.830278562 684
"168" 326000.9350053 382204.470944016 553
"169" 330139.598415709 374998.397822091 427
"170" 332205.28266462 377848.626994031 94
"171" 336347.023056189 378099.785245591 29
"172" 326160.86276439 374770.514982667 269
"173" 328502.130564442 381381.202613194 605
"174" 333624.78897368 378773.808867222 677
"175" 329469.388631799 381889.80667296 449
"176" 328156.820957456 369205.086392688 298
"177" 328733.864064762 371029.828381042 280
"178" 328912.025975668 372696.731550631 10
"179" 333251.63906363 380754.305249641 406
"180" 329332.770972963 382692.699137517 490
"181" 328944.619184762 373219.030204735 94
"182" 330670.629440135 380025.918422139 52
"183" 323810.976874613 382255.453231591 280
"184" 334548.842473244 380407.153651427 627
"185" 326680.438271283 378284.829054148 195
"186" 330192.778538814 382022.120793851 252
"187" 329794.418581237 370281.976250784 490
"188" 332899.102621164 382138.500102492 175
"189" 330896.048439516 374387.549706845 380
"190" 334031.37254912 382132.838498484 255
