"" "" "ptsT"
"1" 327292.092672857 374203.614729441 4
"2" 328879.098201749 382923.938762037 82
"3" 333837.286698279 386896.317056646 618
"4" 334938.245380142 380861.08702154 650
"5" 328819.775189948 371247.207370339 270
"6" 325814.659556562 382029.149195043 64
"7" 328096.3935278 370249.132082982 262
"8" 331889.665008346 379349.476345508 613
"9" 330687.159641328 380695.974751284 521
"10" 329642.354987586 372797.224836309 616
"11" 328777.138168237 374144.788923971 100
"12" 327668.015901346 374974.989766738 573
"13" 329575.407625492 381449.787562933 438
"14" 330633.246476402 385833.091000712 459
"15" 331200.347449858 379730.694181015 640
"16" 331639.993583251 382731.681656223 507
"17" 327869.888514469 373026.145470366 698
"18" 334427.766311489 387056.304606148 553
"19" 329158.078284714 372597.646852796 645
"20" 330761.836429026 381958.473948194 283
"21" 325430.316295366 382496.342113875 475
"22" 331169.273200357 375087.22793894 87
"23" 335754.377738977 378306.257467581 520
"24" 331461.122977533 385391.901944438 391
"25" 335226.481654579 383451.294666725 134
"26" 324078.363796656 382578.140513452 384
"27" 326415.253432656 374041.472661703 219
"28" 333035.104879688 381275.777493597 564
"29" 332030.325501421 378926.687321261 19
"30" 333961.644755901 382820.157403846 147
"31" 334496.221287558 380478.12802482 144
"32" 333407.94097478 381854.576089215 705
"33" 333841.947135995 377643.166382151 502
"34" 328052.715990208 380650.1098149 671
"35" 328887.029135315 371318.438672929 481
"36" 335168.301065222 378920.66655714 59
"37" 324290.329678002 382117.586973099 271
"38" 334839.396004248 383681.19600252 329
"39" 326625.676860786 377782.419088509 148
"40" 330339.178962461 383122.413044936 476
"41" 329723.124507986 374114.933849619 446
"42" 336834.856115517 379416.914288946 165
"43" 331522.249531155 381714.006693347 555
"44" 329742.545648728 381753.988911982 591
"45" 334377.149091003 382470.489298335 463
"46" 328835.998699069 377186.657548227 172
"47" 334523.77914696 380089.132094734 48
"48" 324737.178031269 382291.823581676 175
"49" 327169.561191685 373655.797982811 681
"50" 329357.351197609 371101.727963221 188
"51" 329441.51997999 381357.136923675 677
