"" "" "ptsT"
"1" 328226.96039566 378823.173644949 152
"2" 330205.631376095 381551.077516824 195
"3" 329454.750020811 385882.185598328 97
"4" 331958.976464653 384655.504512383 325
"5" 329324.724784648 372448.823746139 605
"6" 333924.172329406 377430.820367226 599
"7" 329558.980942435 371962.457125112 464
"8" 336071.113623685 376679.119979257 299
"9" 332706.186596326 380224.221645342 698
"10" 331143.574223687 386262.539737894 82
"11" 331205.101433671 378635.351300641 384
"12" 331520.140388645 380603.216303659 335
"13" 332922.614181781 384261.397974996 117
"14" 330738.471409454 384249.515810786 23
"15" 335165.633053291 380503.742087038 75
"16" 336985.311800204 378160.8180456 678
"17" 331953.380120575 377964.419195548 449
"18" 332934.465918748 376629.334220203 643
"19" 329243.03156369 378018.788443657 408
"20" 331122.747249733 375292.917498912 634
"21" 332756.779724799 381665.696111891 541
"22" 333790.311662471 379131.738544688 574
"23" 333239.769565348 381096.580891232 480
"24" 329522.087611635 379719.163659873 385
"25" 329456.402350061 379467.886185837 341
"26" 325137.517797435 382005.342673745 611
"27" 328731.860626553 376876.869823717 368
"28" 327424.041088118 374158.523110165 13
"29" 327402.725123822 369096.424278049 290
"30" 328549.100564931 380117.592998596 371
"31" 331588.375548046 378885.167701594 22
"32" 332038.749685462 375042.226001316 322
"33" 327995.208685232 372895.991883135 426
"34" 333564.238673398 378613.812638706 662
"35" 330147.111094795 386144.356548534 394
"36" 328835.990644599 371668.247287293 677
"37" 328626.888996231 378215.003733909 510
"38" 331150.029988956 375708.648456007 723
"39" 329632.308094619 384131.121375483 196
"40" 327996.715490021 380849.202023914 61
"41" 330330.511808124 384085.528049325 631
"42" 328500.998154838 379759.170172597 351
"43" 336140.495475861 376990.575298943 521
"44" 335316.063653181 380199.304925342 235
"45" 330410.824042672 382113.272453026 631
"46" 331039.426933919 376019.192313893 551
"47" 328963.779148501 374800.549500768 436
"48" 332993.086430437 380138.195462201 423
"49" 334080.2786315 382069.589573541 599
"50" 334229.533537081 378591.843436016 15
"51" 333126.767277662 378058.577471558 444
"52" 332834.414509168 376176.662681262 573
"53" 329340.638171153 380668.434041865 487
"54" 331722.205584873 385399.518413614 459
"55" 327589.489981095 380441.985947991 17
"56" 331136.046877236 374472.311238805 228
"57" 331850.719793515 375881.694506796 652
"58" 327011.884271229 382695.621958518 383
"59" 328884.105059899 377707.36032745 536
"60" 334024.893225629 383647.30843135 183
"61" 331579.384290517 386040.993266748 75
"62" 330864.944195697 381853.449783837 289
"63" 329386.842432546 370387.813400079 117
"64" 331085.802168365 386172.172622233 717
"65" 333795.248049954 386176.86082703 88
"66" 334657.917140639 381289.989745074 462
"67" 335665.971502683 380934.179655272 555
"68" 330836.344899029 374560.809980005 258
"69" 335895.350629234 380220.991313744 377
"70" 332958.194688276 382354.670304497 38
"71" 326337.535954816 374873.449202973 311
"72" 334982.95066682 379065.139444465 664
"73" 328060.598219557 381947.710473997 381
"74" 328110.539836898 372816.243031314 73
"75" 329313.561040227 375323.836494321 186
"76" 332734.323731621 381162.880905134 720
"77" 331691.909654266 380802.073955846 126
"78" 327658.091097017 375541.788986769 459
"79" 333713.183473362 382837.323188055 434
"80" 330100.092736883 373498.134782236 680
"81" 329141.950365057 373259.433887361 411
"82" 324846.759827716 382449.886204585 484
"83" 331175.665594044 373730.76287466 696
"84" 334121.538984731 378256.306284381 198
"85" 330845.401323311 382369.95089698 661
"86" 327275.147144537 376927.929525233 20
"87" 327901.854161647 381735.81172771 193
"88" 331392.760473177 374724.728479182 437
"89" 332231.380060489 376327.116499521 134
"90" 330668.615288698 373757.394195947 220
"91" 330668.450561345 379671.867883943 521
"92" 329115.510451892 379704.139062542 76
"93" 327499.379862179 369546.736895019 54
"94" 325853.486211898 378232.252353092 675
"95" 333730.943091402 387759.85097903 116
"96" 327525.052785068 375763.397100364 593
"97" 333915.578236495 378097.872895077 48
"98" 330420.560248631 386265.853601647 77
"99" 332136.71945809 378271.114129824 546
