"" "" "ptsT"
"1" 329539.693943137 377962.201948868 722
"2" 327868.761483578 380626.049327425 444
"3" 330916.100871915 374766.073942059 126
"4" 333910.681414177 380843.949406138 303
"5" 329207.049435249 369955.667523068 562
"6" 329374.806282542 374333.730959372 183
"7" 335211.857279163 381644.412202696 16
"8" 327723.843986903 369484.256152175 322
"9" 332144.861031871 377686.220564964 656
"10" 336020.113215756 376823.731297298 439
"11" 328436.575258981 373573.250376981 280
"12" 331063.391683455 373318.031120145 499
"13" 326280.528792004 382306.496857715 605
"14" 329398.269580935 383352.424012496 367
"15" 334814.172537137 381601.250551168 475
"16" 334428.746175744 382186.588421646 728
"17" 333171.334567357 384634.472035379 235
"18" 331564.761326078 379301.38186345 421
"19" 328513.67543254 380999.019726776 127
"20" 333307.911875641 380274.861974412 460
"21" 330200.877055687 376261.510766496 279
"22" 335248.787118577 379658.205735351 55
"23" 328800.83607646 369718.664590979 615
"24" 331366.698273543 377545.765042046 414
"25" 331765.035434486 384863.541030516 173
"26" 334724.121165877 386570.969076087 695
"27" 328184.420415189 370054.272059607 9
"28" 332823.877371278 380719.172280221 656
"29" 329807.718246139 378204.729877647 133
"30" 332148.416708339 380262.842778317 597
"31" 324720.473202082 382595.807504001 645
"32" 331195.081815066 378896.068520514 488
"33" 334336.81304012 378990.719511553 177
"34" 329801.36700879 380691.693959593 579
"35" 330908.672025281 378624.745389424 576
"36" 333611.403218761 385453.206864153 34
"37" 329126.936352501 382028.33508389 17
"38" 331000.875874755 379764.304667297 528
"39" 336308.805127072 377658.318018434 119
"40" 326792.646097134 372947.904215074 48
"41" 332361.167089679 377003.280847712 562
"42" 332691.673480722 381030.205684536 420
"43" 332395.720006885 380987.348039822 663
"44" 328421.630404714 380711.306443584 97
"45" 331700.167900573 378329.612398611 245
"46" 332147.310192718 378255.243677243 614
"47" 331973.385293733 377152.934739776 632
"48" 330265.264262318 382975.664450489 254
"49" 327814.313622843 376698.683106385 188
"50" 327623.953421939 379749.797208687 474
"51" 332605.041400521 386696.005464077 186
"52" 333374.565135661 380073.765458454 133
"53" 331758.157402802 375153.721586019 536
"54" 328156.657467683 378012.668071987 599
"55" 329244.336700719 371002.7415322 320
"56" 326875.624167648 377480.030026576 436
"57" 331322.982962558 380995.046776395 138
"58" 327428.528329217 369813.141849793 437
"59" 326637.172572473 374617.957477841 278
"60" 330214.651992152 386813.334002977 383
"61" 330277.001397326 374307.37955639 325
"62" 328949.77924105 376839.974397769 52
"63" 331933.603641342 375763.3474977 665
"64" 331314.735096284 375137.138296811 332
"65" 332842.41294865 384517.20900024 133
"66" 336265.241341452 376662.211575624 309
"67" 333722.095053171 377439.302217198 552
"68" 328305.954512187 374190.244498717 509
"69" 329310.663552383 368985.309452673 48
"70" 336711.988155352 377030.981949059 209
"71" 329212.556833356 383305.958070051 721
"72" 331258.860870068 380523.033545842 310
"73" 333614.557008086 385355.370844895 374
"74" 332740.972508389 376177.989658666 654
"75" 330117.739075543 382844.341909153 553
"76" 331122.249256335 383695.819792091 155
"77" 329932.108977236 386253.320761676 538
"78" 330864.87427922 376575.615781929 352
"79" 335128.690521881 383394.446706591 381
"80" 330823.642689527 377506.591955974 151
"81" 334307.829984818 384441.897019346 724
"82" 330644.704401097 381232.265003442 248
"83" 331364.756153349 379502.455966815 583
"84" 333761.463323204 377101.960286553 107
"85" 327763.585312542 369634.489294666 706
"86" 331558.535689511 383984.859042669 353
"87" 327985.687474818 380433.86020126 57
"88" 327678.586909491 368830.08802692 420
"89" 330573.86187459 386550.708740813 637
"90" 327449.05846754 377376.42767863 213
"91" 333172.181976541 384459.239574776 268
"92" 328321.806454879 375626.036620113 137
"93" 333680.794947779 385203.874226599 670
"94" 327476.344219114 379106.551738429 39
"95" 331002.550082654 376614.758942833 362
"96" 324413.177768886 381938.661341877 96
"97" 335013.304433898 378605.616503476 457
"98" 337001.643437788 379270.059057039 146
"99" 330803.557981447 383397.045780716 308
"100" 330531.299097486 378638.32918556 369
"101" 329550.170313803 383177.486245079 628
"102" 333515.173436175 384002.185031103 547
"103" 333914.98109729 387537.451126652 95
"104" 333212.146161799 380792.498585895 349
"105" 332627.721110105 378512.671528561 247
"106" 330150.260144597 375604.19252125 128
"107" 324196.684561086 381803.630846103 131
"108" 332699.795011826 381491.418995291 586
"109" 332086.126333017 377740.203257308 320
"110" 336010.401554002 379747.471398361 414
"111" 329576.325209548 379385.502288016 388
"112" 331506.485368253 381502.978440519 298
