"" "" "ptsT"
"1" 331559.93110869 385076.755715503 314
"2" 333240.374096034 386776.752036012 423
"3" 332774.414663442 378237.227850227 609
"4" 332761.067650901 379434.831576532 85
"5" 333368.337044334 382485.630543934 126
"6" 331869.325712356 382935.501938974 654
"7" 336549.250174816 377161.421559399 279
"8" 336482.272617807 376892.495431577 646
"9" 329439.188222657 377408.959401938 519
"10" 331184.670995346 382252.883814487 349
"11" 329388.017011673 386441.860697745 617
"12" 333982.463212992 385586.819570185 522
"13" 331861.618661792 382734.945001144 448
"14" 331934.792044647 381731.794975571 458
"15" 331141.01177326 380571.170770478 361
"16" 329539.169640962 376742.529264844 458
"17" 327105.442159146 373433.164623846 685
"18" 335206.954224745 378223.320199956 53
"19" 335690.62018183 381403.836372705 41
"20" 329329.23488698 375030.117628578 292
"21" 330569.123156531 374488.484460255 496
"22" 328897.563611048 369010.525102576 586
"23" 331053.45355814 385088.780859984 204
"24" 332488.233788579 384980.29876114 600
"25" 326935.043659699 376393.658542603 165
"26" 327634.389102059 374813.992314325 265
"27" 328073.795267307 371455.099996502 418
"28" 329629.684815769 374353.000970911 285
"29" 327005.288530208 379110.421693675 203
"30" 333673.397180046 382459.868223424 484
"31" 327609.001570584 374920.299842032 492
"32" 329269.354073342 381954.133257007 30
"33" 335629.85567819 376448.363550559 103
"34" 328131.59657236 371595.681753931 36
"35" 328092.169830066 374891.837360573 419
"36" 332294.643989768 385085.581959645 364
"37" 331078.062726521 381009.923374643 495
"38" 328850.428879806 369399.184776743 578
"39" 326935.97401395 377417.948607747 3
"40" 334489.899350939 383227.872925279 15
"41" 333379.240594336 383720.517909991 128
"42" 331355.844933934 381234.747049424 364
"43" 335043.388748505 379011.881074363 422
"44" 335370.516753232 382534.799847211 242
"45" 328960.935131598 380274.682369775 539
"46" 327552.673720257 377512.460841824 199
"47" 330309.966886838 381698.372768471 591
"48" 330853.912790749 373996.701638579 633
"49" 331692.00400275 382540.778293319 499
"50" 331089.591251082 375465.290997642 424
"51" 326545.377025838 373097.008513732 219
"52" 326460.492126564 375530.130077003 685
"53" 336665.244023433 379865.832391305 395
"54" 331804.232360872 378384.074841093 679
"55" 334021.879541253 384604.026184761 476
"56" 332026.13587114 384356.514933434 600
"57" 332503.427845242 382303.292670417 227
"58" 332123.342845624 384232.935395217 67
"59" 326937.500133828 376838.670150263 383
"60" 331815.476724798 383832.702274096 542
"61" 326512.031388434 374593.990645059 44
"62" 333535.773480775 378109.360794306 662
"63" 333383.317574227 384025.784190116 328
"64" 332490.780922252 378702.869098156 272
"65" 327459.017536519 369106.440807363 683
"66" 330390.640321383 385514.298683244 644
"67" 329116.460753622 381462.023703088 537
"68" 333999.676595808 385785.517027085 233
"69" 330072.027949027 379416.673555808 427
"70" 328981.533707422 373178.032639811 641
"71" 327057.07603569 378271.475041828 465
"72" 330302.947091032 378517.684919288 254
"73" 333433.854535602 384402.778617318 528
"74" 334596.043292624 380381.765726229 682
"75" 330678.74402175 380833.094922962 397
"76" 335355.355958235 380899.79098949 701
"77" 329040.37834691 380176.274259607 431
"78" 328196.162646716 375274.541390036 632
"79" 327260.04978912 382817.996240041 152
"80" 323656.149638768 382814.835841094 417
"81" 333007.411416864 382346.24670045 66
"82" 331702.532327982 382191.151460049 630
"83" 328038.437858428 376234.205114445 323
"84" 336864.969421458 379796.969614806 64
"85" 325573.594110587 377988.425276064 351
"86" 335180.119632322 384057.424647536 598
"87" 334583.785942175 382223.28090079 163
"88" 327490.661994257 372927.222549883 116
"89" 333170.701806924 382723.106433113 661
"90" 332470.633719776 379188.199439579 631
"91" 333725.0992653 378803.539405324 217
"92" 331002.745871908 383755.587914105 392
"93" 326904.343601385 380942.351188046 176
"94" 332160.274663806 379105.948176037 60
"95" 328829.773378697 369722.383628813 435
"96" 327240.109813314 381472.373583399 195
"97" 331279.884126267 380835.599779287 112
"98" 328499.407687593 372379.521361058 492
"99" 333923.888950759 383708.573263139 543
"100" 328200.370623102 374630.735953565 703
"101" 328928.618565859 370562.538285858 333
"102" 328589.312001016 379010.544689479 341
"103" 333943.718339942 382130.22177137 539
"104" 336235.58738853 380612.680754742 215
"105" 330525.067422616 377044.811385417 488
"106" 328023.662896031 370735.766180308 431
"107" 331488.749413833 385047.273624224 38
"108" 330028.179628779 376960.348256005 62
"109" 330459.904933243 379472.19743899 240
"110" 326928.018631377 379173.165921902 77
"111" 331147.947090624 383903.696360738 414
"112" 333938.62571137 378323.732920968 487
"113" 327531.75484918 374708.555878939 323
"114" 335168.595323693 383622.596106146 86
"115" 329673.728190883 376317.926809388 559
"116" 327572.780738778 379605.143018464 602
"117" 331156.100149421 378314.581312131 611
"118" 333824.712717717 383642.521883763 631
"119" 328781.376349738 380692.207661567 43
"120" 332803.606998981 379916.989130631 245
"121" 330357.481412378 386606.122987762 574
"122" 325786.644139312 377310.714266843 505
"123" 328787.109919011 375311.200967585 656
"124" 332103.400656454 376871.833788003 378
"125" 327502.224069479 375596.854549201 380
"126" 332437.819599231 378013.824615371 429
"127" 328998.094222528 382746.617452316 141
"128" 333058.075675594 377390.598738309 709
"129" 330157.792067374 375270.611736404 138
"130" 326966.420820532 377903.733538212 95
"131" 331238.862143206 373215.735723516 444
"132" 332836.342944582 383461.868538884 441
"133" 330546.742091349 374297.082675268 96
"134" 327570.986737204 375536.419680502 354
"135" 335189.398382431 379025.187182281 532
"136" 326317.689664505 381967.565125711 496
"137" 331448.648540571 379161.356863411 505
"138" 327134.27637844 382455.135144282 500
"139" 329087.776213524 382465.799274609 299
"140" 332341.130647223 380550.635178183 690
"141" 327011.791976311 382474.006274249 521
"142" 330640.555743557 376052.095822552 729
"143" 331565.51988789 377592.45089604 109
"144" 329339.250633048 376616.537885911 444
"145" 326686.687187275 379036.924377465 613
"146" 330826.56885591 376966.098969619 643
"147" 326977.795633563 381678.689118355 209
"148" 331389.973038166 380755.235942026 538
"149" 329046.13073828 373918.876654171 29
"150" 327653.83456601 381905.922993687 548
"151" 327560.451567883 369639.96685621 8
"152" 327445.101230325 372768.637349344 374
"153" 329720.249653579 374879.539913152 575
"154" 329874.26998379 386514.234010169 521
"155" 327760.77048757 376229.889074874 97
"156" 330767.240540193 374754.662299272 391
"157" 334112.018916699 383883.996282169 703
"158" 331112.111013636 380108.317461309 360
"159" 328773.264525478 374967.691091583 378
"160" 329614.489970319 383676.315701921 127
"161" 326390.814819135 382070.285534804 11
"162" 329339.356721543 386187.926886863 391
"163" 331476.334938308 385058.2671191 578
"164" 327050.272564808 375176.396711621 343
"165" 335055.759816927 382112.818587979 66
"166" 325840.730188061 379019.285506563 679
"167" 334569.068619052 384749.907423066 391
"168" 333765.896379374 387821.204817635 676
"169" 329862.498366535 371461.798072286 269
"170" 328578.987781305 380469.607606419 665
"171" 329910.421895303 374185.422269748 320
"172" 335912.045867176 377847.987026261 722
"173" 328494.548475471 378798.463380005 641
"174" 328847.113776673 377715.846668878 19
"175" 333860.420385568 379469.172565837 432
"176" 331446.240889657 385567.428910523 22
"177" 327677.748292566 379087.942994444 297
"178" 334241.572923833 384585.359060778 371
"179" 332321.203101618 377634.075285078 492
"180" 330127.542957415 380159.991741576 337
"181" 328842.05047263 377197.792030151 204
"182" 326475.521877467 374810.799541137 29
"183" 335300.739198414 380418.715970294 526
"184" 335019.796272587 382059.767280733 201
"185" 327270.564273174 379349.737882359 93
"186" 331128.212842112 380112.706521686 386
"187" 331331.403821452 379579.987437883 75
"188" 328064.685882077 377541.652159328 19
"189" 328609.6329713 381782.277075763 210
"190" 333043.333492071 377039.384458902 637
"191" 332269.597517013 379180.628327411 423
"192" 326171.338441468 378562.331289965 252
"193" 329353.567707802 382999.510442976 687
"194" 330016.871155483 370121.492580791 534
"195" 328901.706468281 369363.255094419 212
"196" 328618.531182524 375461.065900013 42
"197" 333849.080068384 381734.599298092 40
"198" 332058.710101739 382870.018056263 116
"199" 329364.331227654 369477.346097513 656
"200" 330078.131568354 381885.708484679 539
"201" 329017.829174828 379532.00328477 609
"202" 327064.98181986 374147.88541463 330
"203" 327489.455452244 373277.845467572 496
"204" 334201.87664747 383344.394083507 658
"205" 335126.77933439 378560.964014586 120
"206" 334044.907687438 384088.313190422 303
"207" 332664.174266978 383200.85609847 175
"208" 331577.436356416 382907.967848308 434
"209" 329903.612522116 386964.144791484 251
"210" 335567.44816795 379880.025354098 225
"211" 332540.358480243 380898.527906966 266
"212" 330995.728129669 382206.554698348 330
"213" 331028.379311231 386440.124282727 291
"214" 329922.779363944 377626.471450079 711
"215" 335300.309509918 383800.65601245 574
"216" 327773.74855844 374819.536300268 239
"217" 335058.638101879 378579.950903468 481
"218" 328319.652800284 380399.660994505 484
"219" 328607.055003523 369737.92890887 215
"220" 326961.555175713 374294.417158868 265
"221" 327745.69206985 381114.161257001 459
"222" 331384.828682825 378647.961853985 127
"223" 326548.731690736 381652.189068269 501
"224" 334459.11123744 377931.004125618 27
"225" 326478.040805193 373217.740508655 685
"226" 335674.775708818 381258.98882192 341
"227" 335915.923712266 378341.591587223 221
"228" 331079.211217868 380291.582005012 586
"229" 332161.91995177 379067.75344542 456
"230" 331297.12697981 383620.347303073 47
"231" 331603.326586814 385417.859435498 617
"232" 328759.942628334 370522.557354326 493
"233" 334701.479916475 378150.360079837 378
"234" 328704.968833449 379684.684883404 470
"235" 334251.775785894 383904.728296366 626
"236" 332087.585093178 376119.435512583 136
"237" 326952.446507871 373343.293356062 132
"238" 333389.22790666 379895.508629708 564
"239" 334035.355843516 377676.690176616 232
"240" 332250.769649738 375714.25609103 395
"241" 336016.131709731 378362.236145385 169
"242" 333789.305683235 385848.333292914 615
"243" 333783.397472368 379027.491867119 245
"244" 331318.197590449 378713.447461772 388
"245" 330179.246028653 373730.224963511 439
"246" 326688.712232137 376530.660354343 717
"247" 324423.198400675 381762.816800757 335
"248" 333549.471082083 384859.19892709 310
"249" 330627.836476529 378736.433440866 573
"250" 331031.787569468 377467.223784265 641
"251" 329015.038156274 379862.574681933 340
"252" 329845.907200921 385737.466579179 241
"253" 329408.688523124 372581.366707863 20
"254" 328198.747720379 378796.498173314 581
"255" 328789.35672191 375179.33699344 437
"256" 328231.641889238 379191.40049403 606
"257" 335931.492262712 378643.529805228 292
"258" 329706.883057353 386059.789999422 277
"259" 327330.442693251 375896.301970705 411
"260" 333100.969699176 384003.637648628 470
"261" 329618.815867011 379296.63333906 699
"262" 331936.661593007 375876.166993997 285
"263" 326450.105575654 381704.794112427 161
"264" 331718.865186147 376449.212096214 266
"265" 335394.225316884 384142.433330278 119
"266" 326509.725147691 373161.370229461 478
"267" 331356.169339721 373544.353806293 357
"268" 330420.795518051 381435.784385412 377
"269" 326653.031437454 374150.926626853 522
"270" 332744.013314129 378408.363213011 479
"271" 334784.441803249 382234.445598374 577
"272" 325955.887214925 377987.476573161 193
"273" 334412.193249316 385279.621302272 305
"274" 333098.247318719 381211.673301457 615
"275" 327057.730967167 378110.440853323 481
"276" 327148.514904256 379647.605973631 290
"277" 327959.615173946 381838.662938747 70
"278" 331556.600913199 381102.046153782 624
"279" 327506.42491618 381085.589505776 599
"280" 333575.350068861 384963.997267263 484
"281" 329366.224392035 369494.106738925 137
"282" 329516.7872736 377541.842400449 535
"283" 328113.399660147 370555.211070959 140
"284" 327115.432507622 377715.842119323 19
"285" 329328.306392499 376095.487901447 182
"286" 332083.089828207 381380.88589176 99
"287" 329142.583778279 372603.525333827 28
"288" 329843.328454556 378755.022592268 513
"289" 331751.091966129 384184.937651538 527
"290" 326538.034235222 374109.718057319 163
"291" 327259.114916342 379327.999625453 121
"292" 331287.687024691 381320.718861359 434
"293" 331175.942016403 374708.276934901 139
"294" 330678.529026204 376988.612040784 247
"295" 333014.751966917 379466.496703445 343
"296" 326395.015914032 378731.615135776 56
"297" 335141.639961811 382491.149788878 599
"298" 332460.287597617 386531.529586303 635
"299" 329407.862078003 383598.275784553 78
"300" 334636.183329857 385851.977920048 118
"301" 329286.384814493 374796.809525148 119
"302" 328670.652171647 371703.762043936 280
"303" 327939.367975677 373258.760593429 221
"304" 331147.077455997 377968.185579145 141
"305" 330909.553804512 382061.064726251 128
"306" 329836.66524502 379551.768102883 205
"307" 332567.397725578 377143.948872393 656
"308" 332839.165116836 376071.340628305 453
"309" 334016.579607812 383619.124849238 701
"310" 332856.087603726 384194.195790576 274
"311" 329935.618298849 386737.153575477 142
"312" 329550.485876333 369183.032366269 260
"313" 329912.629116038 371491.485116999 151
"314" 329682.073479191 369329.782042241 410
"315" 325777.936124432 377077.810081674 71
"316" 329014.842588017 369264.50263924 301
"317" 334815.841033128 380092.173959448 685
"318" 332377.94390251 382168.057820068 508
"319" 330956.366125735 385716.148016496 603
"320" 329651.4094161 383861.432003929 703
"321" 334784.803394239 380197.592142984 507
"322" 329898.64149599 372115.519027223 341
"323" 330092.528045432 378606.727560247 688
"324" 330006.022932791 385526.828233949 196
"325" 332524.011644902 376676.282638943 5
"326" 327573.297928268 381889.134076209 300
"327" 335316.824761552 379041.937446417 94
"328" 335574.182296947 381375.447452815 14
"329" 333904.05440726 386227.687111343 169
"330" 331111.165332431 373866.917718342 406
"331" 329705.74930817 382492.567221091 49
"332" 330395.255346029 385085.769492484 13
"333" 333276.832291626 386136.292640893 171
"334" 335901.009760103 376658.096552202 515
"335" 335366.521450229 382462.738568123 97
"336" 330643.425311049 381024.247555006 365
"337" 330820.250400834 376092.45595816 98
"338" 327635.094087531 380269.398892788 445
"339" 330806.272443431 380884.637015862 522
"340" 325540.991422445 382378.829045379 635
"341" 330244.946681779 373568.981164757 628
"342" 329244.32920724 370437.724419378 500
"343" 324747.210953861 381999.520137046 327
"344" 334629.752710584 383732.348089501 668
"345" 327941.141023388 381902.098811076 629
"346" 331867.215896656 382585.731334399 103
"347" 329593.946364812 380463.403832198 457
"348" 326198.649628033 382572.512043433 427
"349" 335467.78015321 381902.514974702 627
"350" 331897.641813975 380557.955935216 570
"351" 327891.78609382 375566.801555794 98
"352" 331833.960504002 379804.236970431 87
"353" 334567.714798205 379522.297483812 530
"354" 331403.713033392 383219.416866547 380
"355" 334380.912028141 381014.282121039 81
"356" 329434.544975064 378887.763522206 497
"357" 329305.20508969 369534.562388376 334
"358" 328739.604314928 378048.606933865 164
"359" 328939.506938505 375488.854819393 537
"360" 328885.030841224 373775.250627646 564
"361" 334261.068176584 386667.898688109 368
"362" 334336.955389033 381227.060920213 53
"363" 329163.228406362 371104.156634609 487
"364" 329189.277669204 382768.399752311 189
"365" 332948.335768088 383966.539673627 224
"366" 333609.92147837 383164.180981823 437
"367" 328155.048960328 379346.487238651 645
"368" 332064.852327446 385708.923872707 220
"369" 334948.348317809 381106.510451644 306
"370" 330869.902512827 376224.68451345 229
"371" 332677.533536322 377481.115837339 602
"372" 327456.311553998 381463.118671059 180
"373" 331695.049089022 380856.129825415 321
"374" 328548.097275052 375043.241137555 185
"375" 327641.794104876 369594.476739705 176
"376" 329766.549766232 372397.441017272 554
"377" 333399.75077838 383335.98581298 67
"378" 325557.478114538 381782.006873306 451
"379" 328029.039671638 376592.396914215 543
"380" 330618.695182811 378705.572579654 71
"381" 332931.72682076 385490.015821739 97
"382" 336640.843115306 378578.392323319 416
"383" 334737.343801617 385624.642309871 362
"384" 327855.397726306 374674.545903285 132
"385" 333374.807946159 385915.14112744 120
"386" 331492.617422882 377954.899979978 261
"387" 326194.908674943 374514.098638671 659
"388" 331985.864694615 375596.687574272 593
"389" 328205.572338922 371385.373814554 450
"390" 331720.400628675 383176.549000976 286
"391" 327158.705155919 374461.512320088 156
"392" 335216.868465444 378620.78417046 551
"393" 335293.051602338 382662.331380147 187
"394" 329773.558270819 382893.297544228 568
"395" 334344.580473714 382755.551357344 467
"396" 330533.421309386 379035.321633561 643
"397" 326698.444218764 376529.853720013 439
"398" 327274.575409723 381430.816744975 227
"399" 334704.150274368 386844.525229819 458
"400" 330133.668659388 385768.493767298 205
"401" 334175.795673338 382479.255549129 659
"402" 335686.431282537 377778.924341953 313
"403" 331119.858390951 381151.06205929 608
"404" 335601.968564679 381456.485638717 720
"405" 330530.868344807 373706.456702273 584
"406" 331616.727488489 375540.5738444 290
"407" 327745.016099511 373548.073161434 413
"408" 331210.159851993 382385.566605759 402
"409" 330871.768328047 373627.435882056 343
"410" 330266.810006681 381994.8495763 247
