"" "" "ptsT"
"1" 334783.5299447 378491.672998923 293
"2" 328260.020172457 376884.087201272 450
"3" 329489.659483488 379761.653313511 135
"4" 331682.766164184 384240.292137533 491
"5" 330351.964004831 385873.09603416 39
"6" 335972.189108998 379463.325909345 198
"7" 332037.687042737 381230.677963994 258
"8" 326501.610331479 382113.592857008 87
"9" 327302.430352952 382352.14987332 559
"10" 334016.515518841 381405.675800733 448
"11" 329102.088052362 372806.238376428 327
"12" 330176.26016943 384757.038542307 35
"13" 335726.359523572 378660.43433861 450
"14" 326675.406868927 382579.014448126 544
"15" 326956.663432914 379749.105403697 87
"16" 327452.538209628 377078.05318791 370
"17" 333985.868040683 383550.684095369 550
"18" 330306.182319249 377153.003626654 56
"19" 333829.823168803 378994.741872426 406
"20" 330772.672860707 385477.583961334 457
"21" 330022.473534464 382159.273196758 317
"22" 329638.443153241 371317.850975882 118
"23" 335137.460371568 385016.929048134 587
"24" 333903.965604087 377850.60297128 395
"25" 329613.753123959 383406.84798487 394
"26" 328549.229803654 369408.87132477 615
"27" 328153.264203205 377873.831203009 161
"28" 329768.639780649 372477.30531964 576
"29" 330622.99323055 382307.179845149 558
"30" 332702.532858634 383413.690417411 247
"31" 328690.199831157 369705.868971744 641
"32" 327277.256321047 379752.047008373 610
"33" 332790.157488287 382872.391364303 94
"34" 327736.293488665 372918.02949004 461
"35" 332972.50924367 377088.572813999 495
"36" 326432.029558699 382320.766961834 131
"37" 328277.946183823 378689.32451847 225
"38" 334010.267925427 379916.750413062 238
"39" 328207.114900936 370042.478379328 98
"40" 328306.584090271 380739.950907246 484
"41" 333402.213671606 387182.794760224 348
"42" 331715.793148508 381057.445233965 53
"43" 323946.812427016 382624.701375347 390
"44" 330279.150886988 374097.11265686 402
"45" 329836.67521706 381435.070158892 132
"46" 329563.013253844 377056.351300631 349
"47" 334356.866815498 383093.872814352 60
"48" 327961.221736532 380408.065725495 628
"49" 327575.098586935 381293.202580102 429
"50" 332384.572476803 382682.326688195 256
"51" 334324.033131667 383937.162374065 315
"52" 335283.261323647 379448.287716978 23
"53" 329754.838025415 384839.800522458 333
"54" 336241.646288376 379090.954817793 563
"55" 334637.750541475 383368.856947399 606
"56" 326948.85429219 377035.544911487 71
"57" 334270.873214437 379042.27327777 606
"58" 328183.706423262 381029.295393642 28
"59" 331156.360564837 378943.958911676 448
"60" 329120.128155695 372907.46733589 281
"61" 326979.758374425 376254.980595216 194
"62" 333587.118054974 387125.017198168 168
"63" 327784.205542617 373223.623329193 115
"64" 326463.990490152 374526.691829518 256
"65" 327038.263539568 376289.375307705 250
"66" 331140.914460024 381676.302246563 564
"67" 329789.4545012 379233.087986917 518
"68" 330754.397219359 377846.209620556 223
"69" 334346.70107064 379746.593892866 127
"70" 329038.968392965 376846.607291567 584
"71" 329443.532489253 370183.679198026 689
"72" 328427.031340332 377235.738711694 416
"73" 328932.331027407 377762.676593607 73
"74" 330403.564428319 375178.988335738 492
"75" 333516.298141504 379215.619304234 681
"76" 333091.62968885 376692.334068177 304
"77" 328844.595579935 382761.008682753 288
"78" 330473.956227468 378885.170655677 542
"79" 330975.085470154 384278.603748812 727
"80" 328828.162253385 374491.856216874 703
"81" 327138.460133615 374565.758850176 537
"82" 334792.389121152 383189.719802087 329
"83" 333716.321269344 380175.179617881 495
"84" 332804.855044128 386644.19865679 350
"85" 331875.131938462 378527.955955541 283
"86" 331598.069526684 376351.981981162 544
"87" 329864.070229279 380807.332271738 696
"88" 331269.658324775 381940.645569105 494
"89" 330082.545795627 378046.050253729 71
"90" 329402.527624917 380624.526839818 357
"91" 325539.748205221 382389.880567193 278
"92" 330765.602980305 383044.238200635 155
"93" 326324.046392766 383072.193826797 376
"94" 330964.843814716 385326.373544912 52
"95" 333676.478730732 382173.485202433 181
"96" 331331.190226684 380960.306972554 183
"97" 325237.216442283 382209.815594196 405
"98" 331505.877546419 385187.916492279 468
"99" 331537.28971309 382616.31919549 662
"100" 335105.845921747 382163.512457 125
"101" 328607.062456203 381977.037183221 668
"102" 331353.706844289 380103.115344489 450
"103" 330694.714799332 378212.008379234 418
"104" 327068.531420626 379257.341057327 237
"105" 326183.510041895 375445.961502234 683
"106" 329809.986713489 383845.023117313 257
"107" 328691.580722368 381085.952478041 291
"108" 333630.683101973 386808.156372416 550
"109" 335529.484966141 377744.023350683 500
"110" 326511.184254646 373139.490619041 127
"111" 329863.543329545 386100.261643821 219
"112" 330896.761520258 377110.055165134 394
"113" 330782.793277493 372989.824611217 575
"114" 328075.789913258 373761.973242705 484
"115" 326536.069202796 374874.050410143 466
"116" 328244.731651712 373954.174828752 698
"117" 335119.74917555 381202.021174523 669
"118" 329414.530707052 383788.024253174 534
"119" 331108.686085467 385006.18380344 449
"120" 336235.159396607 378708.154568367 578
"121" 329995.93648486 378216.961843651 463
"122" 330052.928456716 383892.343795131 264
"123" 329098.676587977 378129.03022818 662
"124" 332889.686690058 380935.935394725 202
"125" 333227.695366555 377749.419677194 345
"126" 326684.761074024 377826.738574993 558
"127" 330010.969037318 371397.41060107 350
"128" 330561.578626756 376456.55119001 358
"129" 325270.361669907 382297.928633233 245
"130" 328675.588848125 377472.782621063 694
"131" 332195.001413419 378124.872100181 100
"132" 336163.255053562 376409.865380707 644
"133" 334038.956943254 386632.303751144 464
"134" 331320.918199534 376414.555583196 351
"135" 329702.67418678 381780.799936226 612
"136" 328620.28646212 381395.815413222 21
"137" 328480.988772547 373138.521550398 428
"138" 330669.361682105 379994.356536161 388
"139" 324702.675708651 382059.611541149 18
"140" 327657.043179455 377265.125758387 334
"141" 327885.494715909 375026.470485334 567
"142" 329089.501876196 368887.421234198 119
"143" 325958.833940777 382565.945609785 159
"144" 334256.381283893 384407.243451473 297
"145" 330576.467647121 375113.455493915 165
"146" 329262.935870669 370456.048226247 554
"147" 327799.228109436 369657.348248216 653
"148" 335528.617160685 380423.4716542 501
"149" 334623.85359457 378549.431142691 294
"150" 329705.476210958 376476.263768682 519
"151" 330262.129645284 377827.803206638 573
"152" 330444.931410637 373581.250036681 402
"153" 336686.181210016 378401.1717563 257
"154" 331850.504597373 385259.465070473 555
"155" 337042.32867326 378732.022088563 318
"156" 336479.945817594 377042.329428818 14
"157" 328293.391353651 369166.685367903 311
"158" 331377.264117172 379610.787143778 518
"159" 333598.954376588 386895.558000472 277
"160" 327156.028399329 375621.060609031 646
"161" 331442.658091825 380173.446080971 692
"162" 330676.882711457 386600.286650448 710
"163" 328464.315246656 374791.546302172 296
"164" 330240.405034754 385519.371446112 613
"165" 332201.282877089 378649.072481721 502
"166" 329380.288854248 369120.239675001 394
"167" 335441.674560073 378851.5930263 264
"168" 329171.834001288 386359.289003406 288
"169" 331229.737794816 382973.627608416 312
"170" 335075.345732622 382036.428420627 175
"171" 328062.096983475 371279.638087267 190
"172" 325921.940932972 377439.060107574 573
"173" 328058.97612942 381693.898424047 405
"174" 336470.067228722 378144.006684246 431
"175" 326667.936682357 377990.889655649 568
"176" 330228.949853815 386388.141727646 485
"177" 331459.020920508 385433.84410962 236
"178" 330875.256206204 374909.332540615 64
"179" 334660.84403801 378675.384766574 358
"180" 333883.336357356 380484.862532798 645
"181" 330129.651042542 378068.924665933 653
"182" 332614.438302132 375580.931012518 423
"183" 331327.446886832 376112.380328008 25
"184" 327227.750913296 376125.991971175 642
"185" 326566.094531751 377605.114479856 37
"186" 329061.795887974 372752.496788158 617
"187" 328999.516545475 378263.362979516 478
"188" 330040.919458676 385071.311859994 353
"189" 332283.124502262 386238.49961169 305
"190" 328945.062323442 373235.644321871 375
"191" 326811.192217736 375542.53960973 25
"192" 335673.115355696 376523.385557649 189
"193" 331171.320219066 374206.318993034 350
"194" 329172.066809147 383202.426253617 530
"195" 329558.643137463 374468.37018447 346
"196" 334099.711036261 377581.903342476 601
"197" 326886.60428102 381540.014187618 445
"198" 329848.067951202 370397.433756102 124
"199" 337098.688404876 379765.00510661 468
"200" 330831.299332501 379097.392782373 37
"201" 330225.063641459 369223.010450977 684
