"" "" "ptsT"
"1" 330012.459624367 379354.329804626 542
"2" 332585.322512963 386596.581842263 542
"3" 334867.438760459 385064.016728844 312
"4" 333036.42661865 378284.026553745 259
"5" 333577.766994826 381154.897754331 241
"6" 325695.040220398 381827.629052045 302
"7" 329404.967816708 375133.079329449 475
"8" 328494.865578175 380486.80646205 384
"9" 326187.982989624 377694.824783667 268
"10" 328802.823602925 377778.540275484 322
"11" 331642.584912813 375111.05109427 417
"12" 333052.200430597 386668.822319299 23
"13" 330260.097147742 377588.728667261 488
"14" 328576.450558473 371948.653149279 303
"15" 326960.516740599 374671.084330941 164
"16" 333889.715331459 377497.238700845 108
"17" 333157.132876549 378718.565688908 331
"18" 327584.203868432 376002.206062814 276
"19" 335268.292696962 382274.667540129 403
"20" 332799.059330653 382504.953559131 257
"21" 332594.676639862 379718.31068533 363
"22" 329866.429577169 385687.041898126 380
"23" 329508.832724013 371268.776095984 563
"24" 326755.283386876 372925.267926047 364
"25" 329357.708963661 369815.754201647 220
"26" 333986.253672687 378249.680103187 369
"27" 331209.600934974 381071.400136148 82
"28" 327878.922155717 372618.299862047 701
"29" 332053.077929037 385863.135726263 524
"30" 333083.55836134 384642.191714206 551
"31" 328278.460041366 378738.698364023 72
"32" 334181.369737574 384705.24953102 402
"33" 330991.602924952 381987.964937473 589
"34" 327206.673985559 381186.722634089 272
"35" 330100.422385387 376242.806356719 399
"36" 329911.296629848 372059.446658975 163
"37" 329475.833316646 377810.274865791 523
"38" 327732.016445789 375018.443157368 190
"39" 331893.089943314 380376.199466237 21
"40" 334076.37209767 384167.665596336 389
"41" 332641.532963177 377218.387021402 612
"42" 328445.99595341 379139.96971775 26
"43" 329449.434590419 375703.084524422 290
"44" 333135.386020176 380506.509525985 433
"45" 331408.08960287 374556.325946549 16
"46" 327875.223382348 373710.750253276 47
"47" 330533.774658909 374806.751978946 378
"48" 328174.694296868 369635.834617772 559
"49" 329858.339087566 379269.699820951 77
"50" 331716.576917514 379161.887373713 131
"51" 331669.938741494 386185.254926006 274
"52" 329956.187417545 385593.401073676 450
"53" 329596.154228137 374428.855291844 234
"54" 328718.055549573 378924.057303011 651
"55" 327627.449612962 377577.792631746 113
"56" 333925.504166206 385460.469594247 498
"57" 334560.443875634 378903.889201252 56
"58" 327005.905960288 375169.229656257 322
"59" 334405.957640709 379168.334942413 603
"60" 329459.935444092 382340.11159859 565
"61" 334801.01259979 381500.976596056 233
"62" 327958.508875922 372665.826056407 108
"63" 327428.730591967 381343.324662111 145
"64" 328070.360254901 375311.836765674 240
"65" 326947.235347004 376181.359801935 548
"66" 328619.545648024 374784.520671828 224
"67" 327055.140827585 373220.784455975 367
"68" 328497.728043182 371646.682248664 283
"69" 332308.650428513 378346.680179683 182
"70" 328971.34018841 369239.742825261 660
"71" 330998.277503905 379795.793027459 526
"72" 336061.329968088 377158.018170413 493
"73" 331595.650462153 383728.527012922 611
"74" 324851.431543051 381847.721089533 248
"75" 329313.428744952 385965.560972914 52
"76" 329454.360240874 369933.677266395 482
"77" 329145.076689623 370835.977465076 718
"78" 336286.418774974 380647.224458457 531
"79" 333526.012159419 378587.903619624 190
"80" 326370.400384352 373265.461136163 229
"81" 333450.590923083 378644.674349049 372
"82" 330751.259763371 377089.665842376 407
"83" 335192.151239998 379625.229617044 493
"84" 330567.554408138 375587.160618201 17
"85" 328810.74342207 383093.331006137 390
"86" 330853.451152966 375088.621077065 726
"87" 330687.632716527 373826.200295179 546
"88" 335386.812626791 381109.84959269 489
"89" 328769.966850465 374984.382430489 597
"90" 328089.862749536 374194.401277045 430
"91" 334098.117481866 380713.520182012 363
"92" 329617.806603428 370871.891496573 252
"93" 329885.788386713 380063.286054366 344
"94" 327377.731289021 379954.271000615 110
"95" 328352.829919396 373211.586806355 216
"96" 331446.329971626 377250.675973656 525
"97" 334849.409832746 382341.626528931 598
"98" 329906.784004756 374077.637414801 506
"99" 328767.029440463 368916.322591304 265
"100" 331134.3064894 381748.665807387 538
"101" 329015.887398029 379448.74095188 653
"102" 327828.86199588 372771.781270679 484
"103" 331740.343440035 385122.947075761 653
"104" 328552.717426815 371916.623383123 389
"105" 330273.292141926 376681.092425907 431
"106" 329511.125436374 382946.545040983 661
"107" 328359.179405773 382029.670610704 34
"108" 327797.000125235 379742.248352693 630
"109" 325750.325871872 382413.357084859 156
"110" 328749.96275509 378818.154457784 507
"111" 327256.637144954 382371.139054856 269
"112" 329754.323885676 377913.9070093 441
"113" 327173.797741213 373744.003469879 608
"114" 324663.137835743 382011.812364545 74
"115" 328827.6074299 377596.066996838 314
"116" 326619.949302616 382392.638871277 617
"117" 327217.256580719 379512.352361955 617
"118" 327701.535364357 377736.127182189 8
"119" 333083.378630028 382002.450403587 120
"120" 333150.535292759 379255.960057307 224
"121" 329007.895054649 381700.055326231 305
"122" 334715.677653147 386852.072459056 357
"123" 326969.190178035 376262.079393847 535
"124" 327107.860961881 378377.944789329 171
"125" 331841.963876804 379893.276469604 460
"126" 328963.335081636 378290.147707509 524
"127" 328517.131987 377571.009835022 372
"128" 332799.146396454 378432.152622083 95
"129" 336300.870541964 377184.973341365 451
"130" 332365.557513934 381427.665489829 668
"131" 326937.929009737 378692.563180491 407
"132" 330518.864290288 384434.902511892 628
"133" 325788.064582089 377062.481763553 99
"134" 325977.191463009 377844.243403846 295
"135" 331232.421640292 383095.831759818 692
"136" 331301.493893443 386024.802897319 540
"137" 331542.1310449 386068.844034156 237
"138" 334177.055890288 380925.807883975 132
"139" 330932.615542158 383995.640201139 189
"140" 327400.221941243 377460.723439832 529
"141" 331340.529842616 372739.42768167 405
"142" 329752.753127915 377358.579653328 293
"143" 335932.244504025 376906.616817086 483
"144" 332257.761956986 383763.104100897 452
"145" 327975.969669363 378978.622249026 245
"146" 329147.438567073 373414.244503484 629
"147" 327747.62946752 381981.410869855 142
"148" 337137.578390994 379159.10407836 644
"149" 327692.565251088 373773.451689765 508
"150" 336364.566410503 376600.807674037 111
"151" 328521.419226313 378320.382870822 148
"152" 327850.786098205 368920.827124574 392
"153" 328522.972379157 376572.178029947 574
"154" 334541.710934834 380304.086989013 632
"155" 328475.343748051 382317.878423384 271
"156" 328464.751337249 376760.246519486 276
"157" 332474.642585161 381772.066479768 498
"158" 330026.772697385 382191.330792069 125
"159" 328930.338193628 370519.024593512 469
"160" 333160.377549814 380720.743673311 719
"161" 329949.882766248 373183.044662991 306
"162" 330580.038908938 386306.470080998 246
"163" 328189.456540069 376847.988555264 175
"164" 332525.683965832 379586.931390752 625
"165" 329956.834542747 370891.750371597 112
"166" 328961.72353473 370851.047508797 137
"167" 327602.40484358 375849.991093008 187
"168" 327847.460618439 371287.100541936 619
"169" 333737.738830808 377798.558594985 523
"170" 329428.387269406 385964.55048455 306
"171" 328232.817760344 375104.16325556 655
"172" 330124.659065953 382111.247708837 481
"173" 330708.046988112 383699.458452963 272
"174" 332334.739637314 385270.517548677 354
"175" 327153.777203702 382622.186870211 74
"176" 328607.755545266 376636.415839571 605
"177" 330288.626354537 375877.422224292 38
"178" 330482.856679256 376499.400969088 221
"179" 331151.558787991 383188.524734966 668
"180" 328558.263825696 379823.554001488 506
"181" 331674.167389548 375015.550243658 368
