"" "" "ptsT"
"1" 326891.320661437 373630.028449155 7
"2" 326092.670502099 378837.044527843 420
"3" 332560.05937869 380230.472421204 91
"4" 330598.220718593 372867.74663176 37
"5" 330193.5448661 379131.965664914 383
"6" 327022.855055151 376065.215076936 131
"7" 328751.213526992 379249.704736359 443
"8" 334223.498025459 382329.765271222 225
"9" 330019.482432525 371114.044136217 223
"10" 334566.0969648 383125.907809368 166
"11" 334119.368969598 385053.662777173 492
"12" 326976.300157392 382644.353035566 540
"13" 327621.277688732 373472.661568523 382
"14" 334005.537153041 385244.905216004 198
"15" 328204.081194281 369867.298095597 595
"16" 328568.904287926 376436.748102899 22
"17" 329673.676215918 376275.063421866 667
"18" 333868.898744339 381053.889716437 88
"19" 329006.447772704 380590.796760123 533
"20" 334739.147210839 384463.50291012 411
"21" 329033.815163766 369713.087538083 709
"22" 333929.833847037 387069.261497725 472
"23" 330792.23210043 384386.578415844 14
"24" 333676.039824984 385977.551146601 643
"25" 335152.642212227 382829.518573771 188
"26" 331701.847334188 377775.184768553 99
"27" 331568.791087528 375409.225842539 241
"28" 332326.813616668 386560.781656902 264
"29" 331424.009942263 383752.997809486 513
"30" 336421.878657213 379416.831078567 576
"31" 331523.14978909 382955.207000601 130
"32" 332305.433206407 385016.57758383 219
"33" 327229.185629044 376623.059507782 396
"34" 331470.218701783 384104.454359407 224
"35" 334191.371543865 383394.279526083 123
"36" 332646.976143116 377059.271453573 333
"37" 336056.36966199 378505.871646426 16
"38" 331089.9697534 379151.236154648 108
"39" 327937.359743545 371291.665823832 451
"40" 326998.960126893 373770.733196522 258
"41" 332130.112439451 380315.986153722 104
"42" 332595.725152414 375995.809392821 570
"43" 329718.103563862 383884.936542922 390
"44" 334469.512384315 380933.096065657 539
"45" 333893.003357427 378945.903122483 30
"46" 333015.448636123 383115.421174258 638
"47" 333580.933768542 380137.425050016 614
"48" 331281.276930888 381650.955048375 16
"49" 325947.350489292 377981.789200258 450
"50" 335180.309886465 378212.967870572 370
