"" "" "ptsT"
"1" 330131.51017687 383936.704777311 555
"2" 335718.574403463 380779.005289259 694
"3" 332323.951736453 381636.33549999 446
"4" 330477.540402277 373782.85624582 519
"5" 333042.191334823 377255.890916825 376
"6" 328386.237459605 382220.981735303 339
"7" 331995.947508005 381582.271130171 516
"8" 328606.609328484 380500.358031426 160
"9" 335842.117987172 376740.447387539 724
"10" 327639.070480039 374477.409292374 17
"11" 333726.021799677 383363.38765371 256
"12" 333703.79161727 383079.257766361 445
"13" 334992.201564578 381593.070486861 191
"14" 332916.130173166 379817.203667238 415
"15" 330052.001740407 380079.795822226 468
"16" 335518.345140335 382480.039900472 425
"17" 329605.738079144 381846.530951841 684
"18" 330446.499043848 377180.043867137 125
"19" 329336.080248589 379857.13466986 652
"20" 329712.962081475 385712.201979102 253
"21" 331565.532692084 384501.733845005 103
"22" 330114.449302003 379567.533406217 211
"23" 332892.740330592 377703.026330991 61
"24" 331384.142597649 378751.21181699 407
"25" 331246.22252174 385285.210676507 167
"26" 332938.663855096 385172.639957748 466
"27" 327588.325805801 373811.943187234 667
"28" 332751.886040631 380720.164302218 43
"29" 328150.533367084 378952.550299561 581
"30" 328344.760689652 374161.067236568 331
"31" 334631.416541849 380995.894790225 173
"32" 334300.98827475 379338.05209089 55
"33" 331153.707747262 386022.381170929 613
"34" 330366.807574726 381906.819041524 234
"35" 335037.600708707 380619.342317888 486
"36" 333776.287914604 381947.150011713 265
"37" 327601.985106724 374209.872150872 167
"38" 330273.851201743 385043.01109779 202
"39" 332007.899505961 375732.020771879 241
"40" 329691.391821665 379352.026237065 387
"41" 332263.090592766 376370.939807414 36
"42" 331930.405982522 383775.472316692 396
"43" 335561.26318453 380486.142075057 678
"44" 329865.165783475 375931.351180045 563
"45" 332954.858131487 378195.751759702 217
"46" 327349.053018422 381580.683666157 118
"47" 333125.606617911 381840.673699087 103
"48" 335552.493678238 380143.455172456 533
"49" 329569.202167601 384112.834979543 245
"50" 328665.945865268 377092.756827089 319
"51" 336137.030622134 379495.134043344 634
"52" 336536.067556433 376782.344070578 241
"53" 326368.02247956 378532.672248702 481
"54" 336448.213746663 376341.008928 683
"55" 332183.006297356 380937.515949493 10
"56" 333455.323633438 383592.374073082 518
"57" 327257.542179812 376350.860077858 700
