"" "" "ptsT"
"1" 331579.83471528 382555.245234968 523
"2" 329786.106853789 370432.102818383 291
"3" 324599.586121488 381879.632674516 422
"4" 329117.309230389 375545.098265214 96
"5" 327688.180242946 373654.402091713 463
"6" 329078.427682935 370765.162670233 386
"7" 330025.357837319 373787.973583603 467
"8" 329992.224172909 373713.082521469 644
"9" 330800.085324845 376615.599542407 711
"10" 336221.79903928 380545.534228631 245
"11" 332146.392499864 381141.118877026 180
"12" 332516.52797075 378021.055024854 593
"13" 334222.46859 377458.734797122 374
"14" 333780.12438916 383789.105045125 325
"15" 327428.222385133 375304.402332332 380
"16" 327056.873609743 379636.555104307 256
"17" 331365.514432965 380040.723076637 642
"18" 329713.730061135 372377.856921074 690
"19" 335916.828141934 377710.876860922 668
"20" 334913.569950226 384670.96779319 247
"21" 335256.761034252 382669.781039751 690
"22" 330004.550552449 371756.722681857 384
"23" 328891.609851113 382989.448355543 538
"24" 331076.865615956 372740.375530973 57
"25" 333584.041580406 386907.023469233 524
"26" 330363.066652235 380407.468120429 515
"27" 332667.865682865 376360.442348117 455
"28" 332070.22489052 382610.546833502 297
"29" 329251.872924428 375433.063795095 84
"30" 329579.257910626 377790.103939554 356
"31" 333034.625412592 386349.33060382 353
"32" 333550.227773924 377680.990534076 449
"33" 330984.910907679 378417.505043433 106
"34" 326401.698996248 382424.175171594 726
"35" 331785.069320183 377648.573255765 607
"36" 329666.221108106 374575.376082291 664
"37" 328213.293635256 372811.392074898 532
"38" 334637.975260864 381763.787791118 218
"39" 332811.28949174 381215.691975314 659
"40" 334064.436354852 381995.332052595 435
"41" 330061.00705331 372564.067851402 306
"42" 333336.28583073 384916.414176649 162
"43" 332527.828127779 378984.799369468 333
"44" 330308.272653261 378215.531249906 62
"45" 329793.413618585 375914.495972242 622
"46" 330855.893748519 379654.293676609 254
"47" 335387.440572901 380667.00756864 169
"48" 331366.389697901 381411.991669198 193
"49" 328111.988631819 376669.14750197 146
"50" 332767.644841819 383816.886460868 37
"51" 329137.044155489 376024.508553934 260
"52" 334731.01920624 383841.656120298 162
"53" 327435.085606655 376043.820382945 7
"54" 330557.838873847 372994.493768662 517
"55" 333343.279038964 377613.269038946 32
"56" 335053.879895334 381034.534992897 659
"57" 331070.792181344 381909.39372324 146
"58" 335447.053396046 381155.123994142 367
"59" 332055.410832152 376046.061619814 34
"60" 327490.024708497 379673.621125163 162
"61" 330104.149990292 382644.870147472 449
"62" 327259.976795693 375572.617938527 422
"63" 329017.299731935 375293.862930426 537
"64" 337000.295624645 379128.192622342 587
"65" 330413.124676905 378459.043495934 552
"66" 324739.603096704 382580.162370595 562
"67" 330192.470986555 385653.99453325 284
"68" 332076.827900624 382716.221056882 547
"69" 327745.395448416 375549.95474992 27
"70" 336103.511036725 377626.373223487 311
"71" 327583.397044396 373730.212704739 469
"72" 334027.169393856 387203.32878833 345
"73" 334601.641350275 383273.554149914 148
"74" 329357.872453434 381851.642341237 227
"75" 328532.74507673 381027.599736918 451
"76" 330178.6954483 385403.101134621 114
"77" 332508.116917298 381162.163094386 423
"78" 329060.210894641 370387.72058558 638
"79" 328788.502363237 369485.439478942 234
"80" 331917.202328678 376869.920391717 11
"81" 335420.491649239 377180.163974497 579
"82" 328358.357145985 371783.295627614 469
"83" 331357.484380791 383716.75612064 676
"84" 330804.90456041 382538.216348569 166
"85" 328687.627932282 369630.859075946 61
"86" 329865.463299095 384131.141897641 366
"87" 327215.114081344 377887.066323567 575
"88" 333135.397525591 384618.834919557 100
"89" 328997.836754865 377383.369955583 306
"90" 332125.290857924 379792.810896884 473
"91" 326209.907115749 374628.33230473 641
"92" 329208.597647972 381559.472885027 671
"93" 333356.798527334 384761.097384535 239
"94" 329844.129920278 380246.523072813 283
"95" 334483.039182568 381409.755500302 729
"96" 329869.676558997 382015.655920752 678
"97" 328234.032091632 371443.510085343 109
"98" 333093.515155755 380438.190658183 693
"99" 327336.746086569 375918.378092409 582
"100" 332937.79541385 385632.170187857 322
"101" 329843.861457192 369531.385051497 691
"102" 326616.535227073 382841.519093451 71
"103" 329587.992081286 375123.431644811 498
"104" 327334.388414852 372921.000943909 421
"105" 331305.211482109 374947.772527111 670
"106" 332971.269045598 386916.644585005 107
"107" 332750.11236733 386395.975203449 39
"108" 328605.894064976 372952.783237508 702
"109" 329703.871402744 378550.088624908 94
"110" 333216.35635155 379277.133959333 157
"111" 331246.699377678 378116.569738649 502
"112" 328669.258007049 372740.397751394 226
"113" 329719.723535833 374130.829204086 29
"114" 328918.803991159 376310.406260744 201
"115" 327880.667527872 376491.887517392 441
"116" 331011.020896945 380700.486618365 197
"117" 334007.20827039 382229.816783594 89
"118" 327945.222736003 377743.93643541 357
"119" 323663.82378126 382352.447954092 312
"120" 327125.721850693 373466.598195896 207
"121" 331393.91163688 381635.861868065 684
"122" 332024.688374998 383371.334627059 449
"123" 328781.078242528 371742.370837695 688
"124" 326426.999863115 374111.321024679 494
"125" 330760.619316583 376768.898526394 279
"126" 329191.770311953 378739.700338731 669
"127" 327398.58528234 374517.532650007 319
"128" 330926.69740685 373213.939645866 388
"129" 334309.264125975 380764.106796835 584
"130" 332484.046936053 382648.343174148 135
"131" 327750.16553437 373820.731216007 572
"132" 330139.641581415 375721.81637901 405
"133" 335621.191614404 381507.701705493 201
"134" 333064.790622099 384051.45825462 190
"135" 329634.677812342 371059.836906793 703
"136" 329428.05962687 369635.706273839 36
"137" 334471.788912936 381548.9052875 10
"138" 332065.637034838 376656.601326172 552
"139" 327537.300435474 382179.527123327 87
"140" 330470.782769459 376549.308171766 312
"141" 333196.695025067 376835.442374997 640
"142" 328589.456991686 371106.265465123 553
"143" 334467.209907311 385529.137553256 230
"144" 335577.095750934 381437.141305861 719
"145" 333249.764204555 386697.825335275 424
"146" 327242.10350048 377933.084849892 35
"147" 333745.300197113 382962.315953052 490
"148" 325957.086855049 382243.951344043 20
"149" 328673.633366146 382925.736864195 528
"150" 330680.971900553 381021.564702925 150
"151" 333252.43190369 379234.223132197 84
"152" 335233.17941096 383120.334550748 280
"153" 334456.14944303 386715.480259225 299
"154" 330936.428125298 385560.467966093 20
"155" 333081.18715784 377635.577880672 542
"156" 332994.46479549 386942.779790268 617
"157" 333007.25550897 382241.829298368 182
"158" 335401.938242554 380613.274467212 138
"159" 332619.270851883 382525.983917777 91
"160" 330252.355240939 386462.361019815 541
"161" 334480.853371289 383262.364402962 647
"162" 335272.610029191 381579.669106433 86
"163" 327096.243518549 377227.869036091 319
"164" 328335.943811921 372140.184471452 61
"165" 328010.467432655 377454.288558938 352
"166" 326905.518506907 378543.880703353 594
"167" 333166.55590674 385398.567909659 192
"168" 332856.690679236 385679.963045139 242
"169" 328166.636045547 379239.567737686 391
"170" 329311.552369502 381020.203760276 703
"171" 327316.71727699 379636.562169971 648
"172" 333739.439449483 383329.962693637 334
"173" 329534.816524307 374266.330359827 17
"174" 336340.424816209 376946.797714525 617
"175" 336071.165659848 380589.854479333 271
"176" 325914.783252381 377903.567841449 295
"177" 334201.293108046 379406.50807549 718
"178" 326210.587917409 375541.620711329 48
"179" 325566.49034633 377962.44728966 699
"180" 330831.934557894 376362.318820607 194
"181" 327563.503403046 369988.950986614 529
"182" 331615.587010814 379732.240471109 661
"183" 333700.866858465 386998.130182558 447
"184" 330225.379193788 379360.232530585 490
"185" 332311.367525455 383150.527977032 432
"186" 334961.563014676 379351.385849198 351
"187" 336195.34886508 377326.494850069 491
"188" 332113.429713308 375689.307783353 233
"189" 336683.327646067 379863.092415046 139
"190" 335440.642632454 383215.926437153 245
"191" 334780.306102901 385415.856956421 723
"192" 329973.92123 386802.68752117 706
"193" 327360.779650999 374172.509407853 398
"194" 332843.82322219 386074.082779811 717
"195" 327180.887963488 377833.329870306 283
"196" 329846.482186082 385550.259457174 507
"197" 332563.367297738 380998.747776897 38
"198" 327593.051107675 381043.590203008 252
"199" 329089.714250383 379062.565866619 569
"200" 328477.538392388 375805.519969585 556
"201" 332388.615926433 377123.904001903 565
"202" 335496.276754528 381448.569689938 278
"203" 328115.809014433 374012.596908134 21
"204" 333254.962962421 376674.795247265 643
"205" 326215.822588899 382786.844341377 186
"206" 332537.127134764 386441.580900106 665
"207" 333686.538036899 386093.050844797 102
"208" 328846.803555458 369023.540901506 610
"209" 333424.155140852 378805.26778488 653
"210" 334150.719852254 377608.588016011 122
"211" 331356.199058644 380260.739815746 729
"212" 327517.366443572 373741.21547749 616
"213" 329144.931039363 377629.495751187 235
"214" 331464.611736275 377696.693560347 358
"215" 335797.102693475 379339.076218981 49
"216" 329299.981712819 371688.609924989 456
"217" 332185.970111333 376009.483862752 248
"218" 330101.941185183 377332.405964549 374
"219" 327728.870629336 369588.222790774 493
"220" 327702.396920713 369505.660852505 538
"221" 331722.367123078 377837.831427147 518
"222" 334539.045472862 378383.426712726 98
"223" 331197.071527695 372495.35772633 558
"224" 325738.412680892 377997.416113098 383
"225" 335279.650673463 382052.715260288 249
"226" 330325.617396367 381745.36759893 224
"227" 331789.927277725 378150.74171511 488
"228" 329884.553761151 370175.823001262 561
"229" 327145.092757243 374535.014047311 710
"230" 333830.72760187 382355.863923626 220
"231" 336234.099718634 379735.956724687 88
"232" 330676.396730066 382814.760755558 145
"233" 332771.236289112 378059.725447655 125
"234" 327899.173716116 374068.715531682 639
"235" 331112.187879601 381002.30774119 430
"236" 327533.842300039 382319.145706871 374
"237" 335569.754871086 382167.460156904 476
