"" "" "ptsT"
"1" 332438.79678433 384326.310629334 716
"2" 329158.383038817 370257.980529668 198
"3" 330656.69888477 372710.577495886 550
"4" 329704.305521368 371116.710975473 82
"5" 333551.784802706 386634.829294984 296
"6" 332952.073766626 384253.24601246 390
"7" 329041.441071234 380981.993767645 642
"8" 333670.907729846 380426.713024502 405
"9" 334787.893495787 378033.041860115 108
"10" 331938.489413838 384831.417234262 23
"11" 333719.159387342 378853.285930052 215
"12" 330513.798279888 377712.736136272 432
"13" 327452.178529407 382527.690117134 544
"14" 329153.548493299 374919.579220213 200
"15" 331130.845294014 376105.43219205 25
"16" 329985.226174152 369064.062787652 430
"17" 332449.659704985 384124.22022776 447
"18" 328833.105974549 372467.325530888 620
"19" 325916.484683642 378992.049210646 16
"20" 333442.076076099 382842.52528253 628
"21" 327315.949616925 372728.817216429 527
"22" 331588.576515417 382997.386363855 653
"23" 330673.989150551 383382.781321084 377
"24" 328766.118343503 376171.920114197 583
"25" 328682.949661852 371139.151191189 559
"26" 334336.474289963 386377.034136363 362
"27" 330863.431352605 381173.548342603 212
"28" 330885.855257099 377414.399463171 467
"29" 329320.373228569 379591.390062004 640
"30" 327816.042875857 377791.515101604 510
"31" 329442.683407296 373403.137832839 426
"32" 329028.914166315 371928.071355314 192
"33" 330626.6185073 373694.377262561 321
"34" 327355.779269745 377451.271319027 116
"35" 329069.701801342 372579.26938531 472
"36" 324072.737318862 382127.280470594 105
"37" 328753.249941271 368993.883848997 561
"38" 332907.462311641 380045.915741287 287
"39" 329276.663388096 375784.24943197 479
"40" 329580.921687492 378660.459164523 66
"41" 333061.92460755 377820.307787805 725
"42" 329359.659172325 377144.966104646 643
"43" 326864.217330532 377483.094656942 413
"44" 331601.561596974 379140.953704285 418
"45" 332502.657587618 375691.445238523 683
"46" 333906.462319969 384731.077131836 454
"47" 330236.6431176 372357.022653615 616
"48" 328642.459596844 381760.077141805 621
"49" 336053.186330539 377753.127533313 499
"50" 333943.487215056 385633.180448297 35
"51" 335497.951713815 378144.210301417 242
"52" 337203.022389044 379458.861151165 34
"53" 331703.384721486 382084.1107121 108
"54" 328031.234166377 374935.625496562 245
"55" 329239.858755071 380649.693494856 559
"56" 328202.036858129 379210.038568791 681
"57" 334252.730850948 381137.688396288 576
"58" 337235.370122082 379223.704390992 531
"59" 334014.144172544 383319.173946616 608
"60" 331684.613456501 385790.003366603 612
"61" 334309.078247561 379656.004219942 545
"62" 331864.49222082 383995.277483613 663
"63" 331588.482309731 384012.298048526 411
"64" 327890.4368391 376453.095101265 384
"65" 330274.586688125 384264.679839914 317
"66" 332700.078621669 379304.771380316 223
"67" 331721.047675679 385606.050307176 151
"68" 336604.371663327 380295.481335726 680
"69" 328268.567733715 375832.797725445 115
"70" 326360.037571861 374716.394284172 424
"71" 331845.426564766 379169.731275953 590
"72" 334512.644526471 379372.302486844 264
"73" 330289.795004159 384937.617083206 509
"74" 327736.381441852 378713.210554193 324
"75" 328958.435192567 372786.124029137 436
"76" 328686.177512187 379891.241191721 484
"77" 335411.459085773 381948.112515231 598
"78" 332282.326341287 380825.574758661 392
"79" 334086.855764619 384340.175903494 130
"80" 329592.696347698 378330.826624812 332
"81" 331214.486564672 374191.613847764 516
"82" 327086.50358965 375868.825665646 198
"83" 329305.511026974 378456.293120053 313
"84" 331078.970304538 381105.322803247 298
"85" 331490.95772935 381623.154915995 230
"86" 333445.440036447 377099.663775719 730
"87" 334557.691762655 379841.419563581 267
"88" 328900.607833734 377970.645011424 95
"89" 328671.04593972 380859.945999379 631
"90" 327827.498774184 376702.468993183 351
"91" 330033.573883504 385254.005617766 597
"92" 329832.050791565 373364.16337194 702
"93" 326292.61643078 372951.936828088 501
"94" 328124.293843299 370841.740669856 5
"95" 335891.369402004 376341.839400569 462
"96" 330123.244161688 381387.636385749 377
"97" 330519.415360233 374745.100926577 420
"98" 323961.886622005 382649.867087402 613
"99" 325902.123215801 378068.331713211 315
"100" 329677.360627917 379429.126724935 361
"101" 333751.338996482 385588.800816516 182
"102" 328545.758639629 372890.504100734 512
"103" 327805.743516547 375101.010798223 343
"104" 329324.299655479 385837.180139044 560
"105" 327410.725144278 369128.867852609 225
"106" 332222.304671312 380269.143130029 243
"107" 328952.642851838 381724.625466665 37
"108" 335128.064659938 383829.266899681 654
"109" 328014.345168948 369591.657436723 444
"110" 335655.37978207 380785.970309518 693
"111" 331553.255611751 379429.489116216 572
"112" 329918.499900306 378784.65328149 337
"113" 331850.775579818 384330.731170129 552
"114" 332492.801689982 375859.042039587 618
"115" 325510.637356172 377928.776139664 161
"116" 330265.775729699 385997.810422696 105
"117" 327702.934652673 377878.955329372 192
"118" 333006.85653898 379682.760309872 341
"119" 333910.276341286 384658.926519687 350
"120" 331400.710007845 386399.294836825 668
"121" 327426.872151229 381272.691585794 466
"122" 332696.989322508 378461.090648246 153
"123" 327678.568230191 381839.796850552 637
"124" 332746.637650361 377748.65147275 701
"125" 330819.251564883 379148.945931853 495
"126" 332782.513714107 382102.80730987 592
"127" 330652.153287008 380564.571511209 596
"128" 325679.852501234 382202.853197306 171
"129" 328487.050698344 372584.791289374 456
"130" 333289.149562713 384177.586942522 528
"131" 327588.64642065 378639.97941377 132
"132" 333788.079183542 383618.805267573 16
"133" 331041.179306562 384160.139143995 587
"134" 327088.317093311 375378.805354127 144
"135" 327477.612905329 381212.153918602 679
"136" 335949.574793963 380299.211237969 209
"137" 332260.881073668 377945.895387019 278
"138" 325932.615969246 377373.920020173 391
"139" 334447.598835421 382577.179779702 643
"140" 328085.120308537 369984.936907004 278
"141" 333506.817485638 384116.816792171 714
"142" 322726.326326512 383604.849507321 468
"143" 332003.457575933 385201.34696662 4
"144" 331210.977923048 375384.114667046 157
"145" 328802.17102421 383108.731518279 459
"146" 330138.150052581 376145.708929576 182
"147" 332518.014923257 379220.418485998 354
"148" 326831.960233237 382278.244040134 83
"149" 333956.644531045 384198.96490416 204
"150" 329692.304244604 374421.755974796 74
"151" 327811.39493974 375000.455816466 296
"152" 329699.969411241 374211.732364736 657
"153" 331735.585678883 381636.525678543 604
"154" 330610.753032825 383339.478132808 520
"155" 333126.477513918 386140.018293012 25
"156" 327526.329328557 381359.16183769 15
"157" 332216.474346393 379638.163340749 195
"158" 335509.568851152 379341.830143336 479
"159" 332245.136249655 384427.534109666 565
"160" 331976.785470299 379063.501984505 612
"161" 328394.865643768 371755.005747694 421
"162" 326223.643741629 382250.353676401 302
"163" 337209.841309278 379311.071539856 263
"164" 327605.385562086 369642.234451896 315
"165" 337095.894115574 378600.420527214 256
"166" 328118.476193377 377357.22117316 438
"167" 335837.106957289 376225.020595073 316
"168" 332039.946146637 383732.123154671 575
"169" 331031.515301843 380432.122226523 243
"170" 329911.647171015 384195.264279064 623
"171" 328120.881566328 373164.447100722 334
"172" 331546.565909841 376857.266018739 23
"173" 330511.109344694 376797.472494298 14
"174" 330450.549157371 376328.03299354 551
"175" 336131.947693606 378018.414128788 540
"176" 331224.956499241 386042.383741283 287
"177" 331353.466434151 385218.658028224 562
"178" 329577.51502723 381863.167182139 488
"179" 328491.621346904 369613.266670392 13
"180" 329256.000019514 375247.707841473 144
"181" 327410.738013071 370246.539457785 362
"182" 328049.891550191 377879.17278738 410
"183" 333991.201364988 387027.85895983 65
"184" 326624.198224544 382231.111409104 382
"185" 335451.364091582 376991.305739398 598
"186" 333301.004237233 381146.408986175 37
"187" 330168.329388861 375964.118751752 10
"188" 333423.283595456 383504.454962184 520
"189" 332119.777591511 385292.764528968 493
"190" 329888.010118414 382779.963112482 470
"191" 329504.838134998 378135.898952502 494
"192" 330524.82510851 374398.540176133 159
"193" 328606.138810044 382620.042081229 183
"194" 335910.327534786 377025.257040092 678
"195" 328915.035311514 379709.140936371 121
"196" 333856.431202466 379628.379643184 632
"197" 331097.054726159 385118.893797578 723
"198" 329504.576985194 369861.853046836 203
"199" 332213.362270998 386274.123812394 364
"200" 328518.251674009 374777.037574335 171
"201" 332540.839800309 378333.306539027 216
"202" 333532.631040468 380059.1088522 588
"203" 329080.561753845 386361.330305652 727
"204" 329558.115618939 375897.855062785 242
"205" 334465.245330478 381119.936237889 369
"206" 328867.328325267 370026.284260315 517
"207" 327387.436960071 381672.64177643 218
"208" 328922.32586537 381102.319748294 577
"209" 334961.175886696 382314.011019999 582
"210" 330826.402227987 373696.405733988 696
"211" 326762.086364766 379535.772215761 344
"212" 325877.559684887 378702.621911621 256
"213" 334668.013329414 383331.284218726 21
"214" 329982.765331093 382264.508683033 611
"215" 333023.184052431 377375.591668832 292
"216" 333848.991006815 385476.722410566 7
"217" 333766.507754151 386191.860214105 111
"218" 328914.095046422 382122.115644037 82
"219" 327182.316555933 372955.840860307 36
"220" 332495.066536391 383862.298703113 632
"221" 331393.597070535 383756.233861546 261
"222" 328353.575952408 369725.229943101 476
"223" 330636.522558362 385667.584697869 127
"224" 334474.757133243 382790.098421831 399
"225" 328372.55277469 375879.363387165 712
"226" 331940.738202305 382359.036031645 656
"227" 326853.255145072 377279.634852692 596
"228" 328723.288776085 374667.304477444 82
"229" 329915.589173075 372367.170427316 598
"230" 328891.549281086 373126.94450581 295
"231" 336640.220928703 378728.960050282 298
"232" 329026.19478461 382683.199116779 485
"233" 331128.541678029 380157.447315742 87
"234" 330135.65196992 372328.224702801 103
"235" 333738.92679892 380258.704216087 111
"236" 329901.996840876 372310.254643952 145
"237" 328904.285238445 369569.175542077 86
"238" 331262.633558249 375368.887319552 114
"239" 330986.320610028 384180.418633879 152
"240" 328208.702583625 379147.027579323 285
"241" 330022.939456178 381532.329171216 319
"242" 328874.528250179 378626.681672028 621
"243" 334031.886665059 382183.29423092 243
"244" 330558.241726573 373159.549585107 305
"245" 332614.851565492 386354.302632924 71
"246" 333647.738312531 379206.704446557 521
"247" 327995.039289754 374014.301248341 280
"248" 334279.126609022 378533.462972997 669
"249" 329722.883360061 375203.781221138 682
"250" 328370.343602387 368966.25570142 676
"251" 336604.390250828 379834.212911893 676
"252" 326798.9028908 373339.814555294 515
"253" 332639.501659016 377088.036118447 278
"254" 329941.28791855 386435.517004594 546
"255" 324043.748402054 382680.445496323 664
"256" 333447.331048663 378452.398459561 451
"257" 329659.380231025 380041.420168585 348
"258" 327292.650454295 377050.408205191 549
"259" 330653.010379237 373545.591133329 101
"260" 335275.126967949 384546.542404193 392
"261" 328371.189654993 379530.711318382 653
"262" 328421.6437291 378972.393885756 239
"263" 330191.162469981 378776.132331265 59
"264" 330512.667611056 378183.36568534 482
"265" 333262.194517025 379063.084533776 20
"266" 329144.219593995 381540.446435574 319
"267" 332635.87993521 382933.285863201 228
"268" 328885.200532497 377615.330537105 8
"269" 332228.460139806 378629.129636569 676
"270" 331956.233613125 375162.975273822 698
"271" 327610.295463994 381507.378517255 108
"272" 329584.582038078 371973.94357188 310
"273" 330187.270008524 373973.55002529 192
"274" 329569.503776754 374427.819293793 596
"275" 332843.291888927 383829.751731198 707
"276" 329709.800880269 378663.988332172 88
"277" 332730.480783569 376977.702453469 361
"278" 329556.108580188 378494.62455184 365
"279" 333871.104764892 386029.433553372 463
"280" 328614.71202049 372683.443301281 666
"281" 330636.929810618 381605.339059355 576
"282" 326860.15717017 382854.043120335 547
"283" 327926.670396901 377347.682834263 613
"284" 325668.859733265 381714.488400955 252
"285" 330075.572592672 374415.868997985 418
"286" 329041.398092524 374098.006403104 491
"287" 329774.138808091 380237.45319508 519
"288" 329050.163532482 372492.372029405 334
"289" 329727.11172252 370425.528456533 711
"290" 329238.948953489 381373.7304829 59
"291" 331084.41084612 384128.048191239 696
"292" 325574.365520792 382480.765089722 187
"293" 333780.810426736 386393.533777218 579
"294" 328129.394448143 382371.657078461 210
"295" 326745.122133346 378631.70530149 193
"296" 333291.100522765 384679.746669224 422
"297" 335112.428494779 381586.080305507 103
"298" 331100.768768682 379425.502928328 104
"299" 335565.44542673 379301.58231649 332
"300" 329564.856796022 371020.276049358 334
"301" 329106.232691166 373023.014205554 226
"302" 336246.222149051 377104.112422754 20
"303" 331010.46857242 385976.004753719 63
"304" 329800.033172822 379709.073676249 238
"305" 326575.635594446 373272.17543482 630
"306" 334827.066003766 383691.369160771 442
"307" 329872.869379695 370028.982709594 187
"308" 323318.634702337 383179.690003982 219
"309" 328275.398713556 370995.549628578 568
"310" 329864.04771484 374924.924849129 43
"311" 333212.028431891 384231.004059919 61
"312" 327616.911142294 380030.810807215 694
"313" 332688.152283101 381473.014815928 131
"314" 327137.845943684 374830.274313939 565
"315" 332122.311594594 385974.296762248 256
"316" 331723.21027893 385682.663648529 514
"317" 329903.966827023 371512.840889501 413
"318" 336208.910539972 380578.206179237 561
"319" 332285.591002831 381460.665142475 616
"320" 331484.930139601 375356.873924364 371
"321" 334936.503584729 382795.021027036 276
"322" 328124.720641842 380319.434099746 517
"323" 328285.367472378 369942.850791753 396
"324" 330495.197970957 384653.519726517 657
"325" 325355.584486352 381937.092952029 274
"326" 329263.605313112 381933.415074708 254
