"" "" "ptsT"
"1" 327900.924466985 377740.69947612 128
"2" 327309.004541718 381423.043334024 23
"3" 325741.26569745 378786.696862982 90
"4" 332178.338168963 378037.432551718 406
"5" 330885.994359064 382968.499021881 707
"6" 331247.152111003 379062.090670505 72
"7" 332826.68412478 382019.017241996 54
"8" 332777.557878937 386757.668359591 682
"9" 332301.972568613 384446.468660788 724
"10" 337089.945197161 379278.316857065 202
"11" 331960.103961337 384739.059768692 516
"12" 332021.555644935 381787.044937996 337
"13" 331599.023881149 379705.36416656 19
"14" 332320.50217568 376482.474550469 329
"15" 331136.464006333 374065.866272249 104
"16" 333613.365232036 379539.130323714 682
"17" 334234.822427499 384524.577496318 698
"18" 327167.858913837 381610.045846716 116
"19" 333687.862094624 381822.426197821 88
"20" 331302.586533887 383452.443965679 469
"21" 329306.522636519 369362.420514736 212
"22" 332397.78962163 381094.134919915 114
"23" 327689.92384373 369496.338756018 715
"24" 328803.632558726 377395.551139078 612
"25" 334198.635108955 382196.949465797 624
"26" 332471.022768724 379041.359599291 254
"27" 330611.03714926 380093.259466311 102
"28" 333989.579835842 379186.405681397 667
"29" 330727.459496393 385812.93673979 217
"30" 327849.350590271 378618.520252853 176
"31" 332501.199969839 381657.025071039 569
"32" 330467.766446725 379754.921554036 577
"33" 328997.132401783 386190.059828232 185
"34" 331062.352819947 385533.866780023 613
"35" 332882.741805248 377817.708584076 664
"36" 328328.541318264 380779.492900563 24
"37" 330251.575174473 370593.984926868 270
"38" 326680.704969797 382065.169019338 231
"39" 334380.478062513 379084.026336986 50
"40" 331338.039685228 377700.786425917 694
"41" 334705.346732143 385054.746751131 620
"42" 330787.924828639 374749.418467769 214
"43" 328974.189635026 377866.59665066 506
"44" 329854.531954539 380293.804663785 700
"45" 329857.383430922 378209.69039879 46
"46" 332255.793657213 378111.103090674 648
"47" 328211.221990743 382325.394534201 423
"48" 330259.592225255 385885.618756063 418
"49" 327623.798037636 374841.099546783 30
"50" 332206.226428256 382369.33893266 450
"51" 331392.222775217 376020.319012553 237
"52" 330202.278560768 380748.855745176 598
"53" 336309.740421444 378750.623798167 251
"54" 329987.976308363 377887.912929627 647
"55" 328946.123881585 368930.111488356 225
"56" 328215.438568992 368846.213670213 628
"57" 328017.859026088 381981.566667537 718
"58" 333940.081792374 380218.965014305 358
"59" 334851.022953827 382294.596750023 362
"60" 329374.35333502 370178.644404726 485
"61" 333755.743010318 377209.598514434 485
"62" 332058.361573339 385244.892112571 643
"63" 327521.563890328 373357.094400157 236
"64" 326718.006943431 375724.484532185 503
"65" 328618.957301077 381978.020182082 135
"66" 333897.029684932 377957.478411278 480
"67" 330894.186309836 373839.903693666 124
"68" 332372.500409776 386380.746506284 515
"69" 330889.001022553 383240.196803023 562
"70" 329695.912814022 376892.682919725 546
"71" 327823.320951913 370488.342903433 653
"72" 334034.746243511 383925.643932931 121
"73" 334821.180154339 385481.797421397 398
"74" 327931.90077426 376721.591899461 87
"75" 327707.236916345 373026.583581795 154
"76" 326900.926278895 373616.179581102 283
"77" 327709.167197929 372903.9382755 45
"78" 331311.614354428 382055.798701142 546
"79" 331770.56792079 385824.883621198 721
"80" 327901.288128542 378661.006290979 506
"81" 329022.716242703 381686.19488318 153
"82" 325638.364916054 378320.704718326 453
"83" 333350.011070194 383905.553370249 276
"84" 332857.229975171 380561.258384859 443
"85" 330143.86082862 371524.144201035 117
"86" 335180.447495853 384762.905220416 92
"87" 330584.959993266 379064.772105878 689
"88" 330047.296290814 377745.764096269 485
"89" 328558.300881701 376879.12752479 139
"90" 332671.346278339 377286.523947222 575
"91" 329031.155848896 375161.771858401 599
"92" 332842.463077444 380365.160444526 549
"93" 328035.985586631 372933.422096324 209
"94" 327304.604488818 369856.908632369 313
"95" 331521.283586276 379813.612294031 248
"96" 329769.990493946 377388.389839929 379
"97" 334160.420515185 384799.809222589 706
"98" 335168.648665436 383733.332040283 416
"99" 326961.383434273 376769.488104937 345
"100" 326966.215854826 382365.29332794 538
"101" 327740.471178339 375973.656299616 151
"102" 335585.704990601 380601.796167633 394
"103" 330756.53493501 380932.623184543 141
"104" 328261.421626539 381922.551206399 604
"105" 330956.857557239 372478.241683327 680
"106" 330700.314131963 386177.134394728 296
"107" 329766.758913871 376630.309107628 190
"108" 334692.52206001 386655.930274523 112
"109" 328604.601245949 378454.258789621 101
"110" 333860.537449087 379295.539354294 148
"111" 335199.856940784 384525.109910461 133
"112" 327450.078376352 377109.466936262 391
"113" 330472.260684912 376119.443954734 708
"114" 333136.365500238 384267.393073013 473
"115" 329752.810661791 375794.059233613 701
"116" 328086.217035715 375554.322751846 456
"117" 330029.941075876 378461.872975082 633
"118" 332566.467973117 382303.240873419 243
"119" 331836.647008236 376023.454464922 160
"120" 327770.666807157 375186.533473431 172
"121" 331909.533241904 380649.68100369 693
"122" 324422.915685018 381843.827202196 628
"123" 327611.518458343 377698.678073598 679
"124" 328941.187378504 370065.98181445 422
"125" 328954.679922307 377690.002661955 459
"126" 333026.919633608 382762.940500715 492
"127" 331890.956559193 378184.753532037 121
"128" 328394.125632059 370317.334490218 421
"129" 331945.593375292 385587.326219903 291
"130" 335254.654309103 384513.687649066 99
"131" 334624.455561698 380271.361391197 346
"132" 330796.949946224 375738.959808726 712
"133" 333565.464683499 381423.332619586 43
"134" 333465.67021799 376994.207390221 493
"135" 332995.949619632 385624.027324431 46
"136" 327221.602346691 378441.808771217 90
"137" 334871.071646286 382030.541104163 603
"138" 333446.149220852 379420.908297779 438
"139" 329030.771940665 372117.302886324 56
"140" 327729.834653246 373005.517438977 71
"141" 329857.037197485 373620.029251054 572
"142" 331477.756356869 382345.228283883 404
"143" 326247.683949553 375093.989373312 383
"144" 336299.002985972 379880.491196362 119
"145" 328352.732602759 376842.117774511 554
"146" 327824.291826714 370856.960147245 439
"147" 327844.043744741 376332.537589377 123
"148" 335453.194067978 380216.427385989 58
"149" 335864.339125725 378335.292960588 446
"150" 336076.673241553 379609.413432879 335
"151" 336234.064213004 376433.0455829 598
"152" 334133.52685891 380838.084274342 452
"153" 328905.303331687 373135.809456923 159
"154" 326829.173791009 372767.521086058 685
"155" 326842.356868384 382466.557182222 128
"156" 334255.019360976 382949.275185198 3
"157" 334097.716162514 381115.717428299 378
"158" 331015.07029988 382790.200733191 57
"159" 329440.310711221 379053.832025818 456
"160" 328618.859545848 381977.282407816 647
"161" 330641.704551098 383662.20538193 479
"162" 327365.910338559 378918.212934705 717
"163" 327272.261264107 381457.343667826 453
"164" 331026.732285896 384638.028714876 517
"165" 330789.410030175 386570.14568259 271
"166" 331134.378605641 381213.258745432 415
"167" 327591.330089329 381695.0328498 391
"168" 329878.26920693 381661.754503386 687
"169" 327286.015596903 381393.667183024 656
"170" 326872.227088432 375557.85033743 41
"171" 334821.940660919 379330.368080038 524
"172" 332442.300332835 385976.360579875 677
"173" 329143.318044081 369499.952430089 317
"174" 333633.77642667 382548.622347508 305
"175" 330994.624949394 378853.962169128 64
"176" 329745.499031673 371573.366396241 539
"177" 328165.858226445 374431.140911454 682
"178" 332409.73639727 381790.212804828 654
"179" 332021.026144243 376338.336815192 426
"180" 333339.931891346 382227.020576979 652
"181" 327445.318911827 377640.410692497 142
"182" 327437.525461852 377189.523642801 131
"183" 329541.062451748 374712.070110819 456
"184" 329042.713806784 372292.156835562 375
"185" 324902.819986745 382360.664285235 59
