"" "" "ptsT"
"1" 328625.114819739 374959.472199638 653
"2" 335541.875251054 381585.262373263 246
"3" 328654.582860248 371306.057393922 94
"4" 334269.074031347 385747.715462048 676
"5" 328306.585916042 372790.008124651 182
"6" 328451.373517803 371220.926534621 490
"7" 329874.440848044 381636.463620467 508
"8" 327595.537885518 373444.162234774 409
"9" 329459.918332167 376497.042208005 269
"10" 331023.675959405 384788.049516492 564
"11" 330374.816176644 384827.189280871 683
"12" 326485.404600672 377584.405982122 379
"13" 334680.893325459 384844.386147748 226
"14" 330493.827493777 383603.694349361 428
"15" 329851.042243812 374605.76390597 335
"16" 330783.318657451 386149.664359831 446
"17" 333821.770224797 385267.051556382 60
"18" 334222.438786079 384468.81367103 683
"19" 332645.09824109 384498.698831439 391
"20" 328540.077885107 374353.527995306 384
"21" 329607.784377064 370607.336668879 323
"22" 336699.303149574 379097.187337336 524
"23" 326628.159976887 382660.078898995 504
"24" 328911.827055064 376651.398181456 496
"25" 329362.764927222 382799.566850423 391
"26" 334252.744052936 386449.142394747 285
"27" 332804.573334854 379545.808905236 157
"28" 325907.323561443 377437.797547937 51
"29" 330032.208305646 383114.9933105 407
"30" 332639.684144284 379572.364935407 479
"31" 327560.547283145 369070.361995271 86
"32" 332004.386301611 383581.485709575 6
"33" 326497.900766684 382312.24027774 503
"34" 329840.522962435 378926.738112709 302
"35" 330472.128178841 384956.691816935 598
"36" 331772.313408544 376990.132919512 530
"37" 328802.00237672 370179.111020146 455
"38" 334019.933929315 378420.329959618 377
"39" 333556.185202401 383967.333870421 342
"40" 329587.642519302 372281.429565634 672
"41" 330594.778382705 378674.38518731 284
"42" 327268.882384799 374160.990823707 477
"43" 335707.835550214 377725.37014798 292
"44" 328895.110315867 381338.650240052 331
"45" 332211.396364786 375432.475164004 123
"46" 334730.456644479 385236.535406648 26
"47" 330597.576500345 381033.825056723 481
"48" 331700.347098094 383962.099549187 658
"49" 329896.553762935 377414.161952261 361
"50" 331496.988814243 381502.52338222 615
"51" 335996.097851233 378642.294761908 650
"52" 331815.991860721 384524.063937355 224
"53" 333790.777618184 382864.348792199 501
"54" 334836.873139385 381338.47946191 648
"55" 327904.834910752 374744.375594315 729
"56" 331281.489087479 376258.925336568 643
"57" 330862.627282525 379453.353834279 87
"58" 331749.715280649 378248.395707473 93
"59" 329813.959712851 369588.764800098 121
"60" 329426.736038338 369439.308116499 253
"61" 333144.615471078 378723.968674395 682
"62" 326449.033304284 375223.31476722 18
"63" 325937.290605134 377955.37080977 720
"64" 336841.25248034 378018.916121691 425
"65" 335137.193832851 380763.09214326 464
"66" 334210.45893917 377516.842009751 41
"67" 333725.522799895 387819.391784177 683
"68" 331968.196314109 382431.725944837 695
"69" 332182.954740584 376728.867710644 701
"70" 335400.912159441 379305.851913058 247
"71" 334759.118248546 380173.02366059 260
"72" 331595.070060879 383673.141980553 236
"73" 332848.927879768 385253.395628793 229
"74" 334706.663547985 385335.107662798 391
"75" 325897.826963233 377658.864925904 720
"76" 332344.636157497 381099.91036559 385
"77" 330825.454615613 378780.473013515 412
"78" 332663.425038017 380845.226092635 569
"79" 336205.825232347 378080.887314365 233
"80" 331829.952753798 385066.516454629 471
"81" 327381.085736322 372936.933897008 510
"82" 330999.256528375 372881.469846285 445
"83" 326627.303867243 381874.901816523 508
"84" 326574.940672812 374017.314738668 597
"85" 334792.251902757 380111.313312055 84
"86" 326895.355597604 377463.14944316 596
"87" 328395.338834565 371839.125586807 419
"88" 327311.301932404 368978.010571939 729
"89" 327064.076618405 377544.751541501 293
"90" 334268.285522816 380869.090466577 280
"91" 330391.478594913 378556.888667931 105
"92" 333068.328962245 383052.365976342 213
"93" 331502.587239087 375235.887109664 563
"94" 328662.172303301 369402.55563507 498
"95" 332071.502188797 381216.982873584 160
"96" 328148.884866172 370554.53278503 242
"97" 331814.039013699 383218.122093558 614
"98" 330880.721727185 383920.463093549 460
"99" 326733.432424176 372992.243209228 679
"100" 326650.523229756 382499.09010772 77
"101" 328318.423427637 379527.408001731 151
"102" 332822.24796446 381163.841160689 147
"103" 328386.387614793 371030.248236153 532
"104" 331237.836114492 378097.453147224 224
"105" 330269.09598375 385739.024001828 299
"106" 333934.629459782 382155.894472796 125
"107" 330442.040688685 373481.336948882 249
"108" 334876.001363075 380219.57926681 678
"109" 331747.159895309 383360.396705579 24
"110" 331203.786266803 382230.787916966 286
"111" 328494.690344991 380509.70287122 81
"112" 335703.71894736 376441.045725263 603
"113" 323806.172779005 382366.059986072 430
"114" 329246.355459082 375687.245950011 34
"115" 335611.863405289 380163.632114117 280
"116" 327223.831514073 373214.135763868 73
"117" 334042.629662841 378710.460281102 349
"118" 328676.086712325 370680.029165218 663
"119" 329299.679226479 377194.004927755 309
"120" 328253.199062658 370710.942458041 20
"121" 328634.721038986 373003.313327014 531
"122" 330884.19226562 385518.11816435 226
"123" 328109.633268665 374596.519804409 290
"124" 324586.131068883 382725.090901672 541
"125" 327383.075605349 380261.17297987 560
"126" 333190.08040075 383486.231777351 252
"127" 332477.947311661 382482.813095634 363
"128" 327832.617130143 379190.639118387 530
"129" 330173.127112972 378332.711128294 574
"130" 330978.911727874 384771.103974546 86
"131" 328008.978127385 378742.698683241 199
"132" 329496.94777298 374532.72350274 31
"133" 333635.417165506 384968.005268882 532
"134" 334166.957715945 380977.033943683 31
"135" 330259.737787117 373642.968291074 118
"136" 327848.107335647 377256.168162601 147
"137" 329811.338881963 380163.129558105 554
"138" 334307.322250577 382062.796882206 378
"139" 330956.157372489 384128.760746312 461
"140" 334439.66132636 385618.621568095 430
"141" 327897.839472154 369018.596138448 141
"142" 330029.610057195 370073.011096057 77
"143" 331698.225419985 377971.187025218 22
"144" 330634.853630578 383706.970215335 34
"145" 329742.613311041 371266.709538792 666
"146" 328741.923475464 382586.60518863 336
"147" 329763.03169656 380932.929206926 205
"148" 332741.993511983 380567.449279102 580
"149" 332431.656943252 376542.351464054 329
"150" 332307.538744976 386151.680572487 494
"151" 328114.722901885 371554.746653774 211
"152" 335225.946135984 381056.761638732 321
"153" 327420.011717662 382065.814001451 268
"154" 326964.560373826 377722.807304939 295
"155" 325804.519868886 382303.367519089 441
"156" 327736.291921291 374977.378336792 641
"157" 329225.80723305 380869.381763238 236
"158" 332862.432000385 384314.221031332 631
"159" 330187.386514452 380165.858826374 8
"160" 329310.26543238 373394.137798373 296
"161" 332231.323498998 381942.409326144 112
"162" 329342.553438579 385818.683247971 63
"163" 326998.930618767 373739.589234999 353
"164" 332291.86940995 377100.945087746 421
"165" 334138.703697329 378095.768712438 476
"166" 330111.884900008 382537.739650834 3
"167" 330280.510157947 377734.112381772 655
"168" 327263.798970079 376402.971374623 401
"169" 328367.599751275 371605.794324443 187
"170" 330598.535801731 385863.336563647 406
"171" 329572.865132744 378356.483478769 360
"172" 327220.522051449 382686.799387986 654
"173" 327609.075767592 369690.770768154 566
"174" 332982.146660817 383025.767275098 342
"175" 328743.990145857 374136.06926366 575
