"" "" "ptsT"
"1" 327986.525802748 370929.017837636 381
"2" 327973.400228649 369462.6006498 665
"3" 333251.022544736 381544.809552761 319
"4" 335771.370322542 380079.88031971 659
"5" 333835.822525405 384766.705243013 174
"6" 330072.109738113 375908.731891516 191
"7" 329212.616240602 374872.099871075 542
"8" 327736.368086867 380662.216265919 657
"9" 329861.729009897 371324.150907497 505
"10" 330869.274760514 382617.215793027 436
"11" 331521.221010281 383231.921363416 724
"12" 333967.150168441 385369.18390643 19
"13" 329730.13449835 377421.086384053 702
"14" 332887.864876931 381068.960443933 188
"15" 333193.23512846 386994.840398375 380
"16" 335645.188459424 381844.744518532 107
"17" 330573.420677279 375843.140133402 330
"18" 335310.386125207 382918.432276406 337
"19" 331264.844437324 377835.435375801 91
"20" 327435.767360301 369750.858261785 660
"21" 329308.725257128 378412.811605307 566
"22" 332048.097138268 378750.707446519 152
"23" 328158.723301689 377385.644263873 14
"24" 328658.169027426 370353.014626317 661
"25" 332504.033620308 382032.831590636 34
"26" 331610.325010564 386315.39743431 570
"27" 335579.077871485 380070.227473249 93
"28" 328099.337435097 377630.669956497 362
"29" 335010.647087596 383861.630950879 561
"30" 333378.280436164 378287.612626586 571
"31" 336249.128503952 378711.025203559 492
"32" 329599.44382488 384130.552917959 168
"33" 334568.577371145 381528.99575957 46
"34" 333644.160199824 387185.258152136 39
"35" 328617.502855447 372194.207577968 358
"36" 331541.010531704 379314.368219877 659
"37" 329726.766332269 375044.883518006 191
"38" 334357.362330336 380275.908381022 557
"39" 332054.723652193 386286.39257259 539
"40" 328147.44861705 373184.392993808 214
"41" 329193.883476599 374341.070066575 612
"42" 332378.105491714 375601.554901042 186
"43" 333537.978875739 379925.945372277 213
"44" 333004.549516249 386272.217553278 163
"45" 336170.50997939 380348.0883597 205
"46" 333035.621093393 382494.769599038 730
"47" 332638.3513113 375718.64649214 203
"48" 329500.350132311 370129.73060053 710
"49" 328494.914955582 373359.936848665 274
"50" 331511.309312742 381169.03909889 526
"51" 330430.558335382 376512.055753224 324
"52" 332481.316715322 385345.766908386 99
"53" 333179.178319524 383144.721587232 619
"54" 329451.062372064 371754.399669193 9
"55" 332243.97897625 379155.899658668 562
"56" 328365.816840323 382672.335163557 403
