"" "" "ptsT"
"1" 329556.664950648 371581.677758563 467
"2" 331623.174084105 377879.323704792 577
"3" 335230.432850092 380242.489731334 255
"4" 331393.334914347 383009.740256149 254
"5" 333357.827853995 383794.422375629 560
"6" 325409.100068467 381825.339794578 650
"7" 330619.39723753 381002.39924624 397
"8" 327607.286661939 382311.008023145 127
"9" 333270.457523256 385434.404920495 680
"10" 336805.302715979 379715.94617697 241
"11" 329420.084480415 376847.654055706 196
"12" 326787.905373108 373991.690853343 15
"13" 329695.382908736 369935.233643272 240
"14" 332518.351150655 382641.347634329 503
"15" 329850.917503216 380227.048769268 708
"16" 335541.952861607 380169.95739453 494
"17" 327962.695238856 378188.133382216 257
"18" 334961.420308769 379771.323638665 214
"19" 332836.291211013 384807.864737239 616
"20" 335135.01315889 380265.427904346 561
"21" 328287.626457281 374615.885329791 547
"22" 330765.870008615 385558.210743215 676
"23" 336363.969798289 380119.902657556 640
"24" 332976.543425049 383642.317028649 112
"25" 331769.88397418 384736.979361724 468
"26" 334610.394169635 381843.911074004 691
"27" 323451.941966964 383029.950148566 537
"28" 331915.239050623 378880.13538865 724
"29" 333979.0832763 383118.88994187 261
"30" 333161.333169059 379500.951453973 267
"31" 329834.573319833 372804.274470248 484
"32" 333259.505190837 378239.313021267 525
"33" 329469.037607839 371326.580159869 89
"34" 327264.280218746 376337.849275394 319
"35" 334209.347860823 380231.291323245 43
"36" 333246.172349268 384877.872330174 467
"37" 332842.939589988 386629.446031683 569
"38" 334683.179016933 381831.602301856 588
"39" 325318.333015507 381746.488483276 507
"40" 335953.712714475 376346.187769689 348
"41" 328741.906166342 377127.177312943 200
"42" 332364.447244774 378602.298876731 453
"43" 332796.605311284 375922.821792138 620
"44" 329023.008515607 382896.9045772 201
"45" 336080.253380627 378513.294813139 650
"46" 333482.911660556 382632.999978356 167
"47" 333346.13279671 381226.806516064 61
"48" 329812.361401933 383698.89265456 167
"49" 332783.302889027 385558.196866625 30
"50" 335426.594632776 380294.295962106 252
"51" 332170.84452617 381099.677846678 99
"52" 329051.860146021 373056.773584741 588
"53" 329950.63136622 380228.763316925 151
"54" 328037.098997341 373477.127837263 77
"55" 329607.988642382 375953.928829865 7
"56" 327286.579151448 377168.62865353 98
"57" 326021.418360374 377701.529044701 112
"58" 333017.430729475 384096.87655698 662
"59" 331981.595077219 385826.809472897 487
"60" 331947.92111389 380297.312174122 507
"61" 328674.134545293 370478.721997709 487
"62" 329148.832962867 371052.942663846 154
"63" 328107.878121666 376967.782130709 67
"64" 326934.409284292 373203.216746728 236
"65" 333442.438914869 379762.81038425 510
"66" 327249.177780411 379564.14249052 377
"67" 329138.311886319 373583.890137245 692
"68" 328460.762732138 370759.811517496 229
"69" 328342.515892721 369671.494727784 402
"70" 333094.309634589 380999.224546137 700
"71" 329504.248873466 375062.597099039 85
"72" 327105.438419206 373504.356182631 112
"73" 326264.53135545 375249.411113563 222
"74" 335525.562489967 379012.406789308 283
"75" 329880.628891415 386348.930640722 597
"76" 326810.552283419 382275.581960481 265
"77" 328973.968033386 386328.707139862 245
"78" 327931.34560058 376424.979016138 34
"79" 335131.324972951 381695.464784918 504
"80" 336961.656517096 379578.618450834 692
"81" 333106.59240983 382114.04508189 638
"82" 328115.49802143 369331.395141076 137
"83" 329620.389273329 381762.21643378 311
"84" 333622.023944308 380256.162936506 459
"85" 334116.796778328 385673.948381354 320
"86" 332567.500468527 379823.063632742 234
"87" 334941.836225645 381273.334829423 636
"88" 328999.940984455 370064.088725805 288
"89" 328976.344642799 372147.877612698 257
"90" 330607.355532016 381332.368180412 268
"91" 332704.135854678 385791.466902166 133
"92" 331273.21291666 375252.115998362 145
