"" "" "ptsT"
"1" 333586.825234679 383158.338043632 652
"2" 333417.115108571 386728.393241785 71
"3" 334297.048873649 384137.395716968 552
"4" 328548.917926666 382804.078176741 685
"5" 326844.628592883 376993.247429627 156
"6" 329214.229749276 382182.059326142 612
"7" 326959.710460554 379938.123427394 240
"8" 327922.257091014 380366.249745665 106
"9" 329930.331730593 372015.188077537 423
"10" 327930.22662756 369886.00353327 570
"11" 326980.893480187 378881.022073699 276
"12" 331188.819486289 386393.676851341 444
"13" 327510.553112848 380076.10354096 205
"14" 335531.316326314 379819.688595796 162
"15" 329455.503057711 370708.538827083 500
"16" 329602.258428855 379857.781533469 468
"17" 327294.077492965 374954.16052256 494
"18" 324072.70076945 382735.591574261 60
"19" 330458.976598559 372280.438701137 563
"20" 330965.793725453 374897.873695077 31
"21" 334911.550246678 381551.845381616 311
"22" 336214.748888762 378120.686250285 716
"23" 335418.260030496 381872.058845129 379
"24" 333361.150222811 385670.544616962 295
"25" 327487.057066181 370345.297137354 257
"26" 329705.040361761 371631.845112667 24
"27" 333733.882752167 381576.251295625 577
"28" 327456.90824781 380576.045265702 547
"29" 331281.668339399 373988.55984774 91
"30" 330080.602267855 386147.536052931 383
"31" 331729.420197549 379840.984643097 344
"32" 334414.169076568 385730.634144038 67
"33" 329569.409414671 379343.484478659 462
"34" 336900.973166752 378591.471967971 194
"35" 330678.558626129 378966.984777586 99
"36" 332102.614660483 380570.910020191 457
"37" 331894.897014278 381379.142567497 588
"38" 336769.594187941 379026.440852856 149
"39" 327378.004505231 377381.860844025 305
"40" 328713.321479239 378508.685510499 48
"41" 327210.092137637 378490.524781494 677
"42" 330431.274397877 377759.089787831 718
"43" 327039.448100935 378454.493328572 657
"44" 332299.732800201 381783.534621057 35
"45" 327955.069181791 375455.242272851 518
"46" 333940.429844781 378924.828318527 686
"47" 330161.607741064 386617.683764786 667
"48" 326935.258223451 380286.58663374 44
"49" 328297.46786775 369309.749890842 206
"50" 335320.491405436 380807.628453138 239
"51" 334077.86261332 387077.673629564 443
"52" 333413.636658462 385357.155700608 424
"53" 332391.195386786 383425.657490263 257
"54" 329598.084275125 385842.856611784 504
"55" 331674.179180559 381442.512734955 424
"56" 326928.348443077 382670.185159122 412
"57" 330176.262134598 371585.460668933 30
"58" 333402.849219994 385056.076097164 405
"59" 332166.107273488 381269.446461438 447
"60" 332041.241828418 382247.610603048 155
"61" 331593.265454875 378646.716031169 347
"62" 331667.959300099 375760.54427905 441
"63" 330907.24502741 372460.999182357 408
"64" 330554.404242234 380247.083485937 561
"65" 329335.807899366 383286.507211463 711
"66" 333307.282273758 380188.18501272 255
"67" 334897.946466863 377921.461840496 459
"68" 332119.223482014 380614.818942846 184
"69" 333946.196879717 381468.752781096 231
"70" 332092.648342822 376846.819887182 719
"71" 333579.567626293 381611.670431167 147
"72" 329545.930228333 377850.483838185 726
"73" 332738.020641819 381914.181280846 403
"74" 330493.330112369 378386.166675578 169
"75" 328539.849782772 370828.147202563 695
"76" 326892.670630146 377316.888826485 618
"77" 328083.6787487 378143.998630908 554
"78" 326039.742552942 382661.912798733 669
"79" 332195.542752721 383654.898143958 438
"80" 327933.202858138 370866.192320748 530
"81" 329719.421460886 378133.040026382 552
"82" 334046.379683586 386102.329094835 6
"83" 332430.244609345 377722.320310372 510
"84" 331875.732314415 377039.139533737 94
"85" 329116.773715193 369643.458621869 354
"86" 333476.650576158 380291.339314403 519
"87" 331269.683718967 384347.963298293 672
"88" 337038.358431254 378440.229329258 142
"89" 326505.033440677 374931.327543484 217
"90" 328625.64561241 381457.448951145 623
"91" 327936.481262261 377108.722771167 475
"92" 329437.056868303 380573.92586574 204
"93" 327018.831981393 375584.828479613 37
"94" 328936.239648804 379158.719538165 540
"95" 331077.997988162 376588.270244289 429
"96" 326172.406058313 374990.074661316 432
"97" 329864.040557955 376829.641862078 341
"98" 328611.951941439 374869.039946683 416
"99" 328841.390376636 372107.284421884 559
"100" 329717.735567375 373528.830188017 270
"101" 330431.139063051 383650.97384432 15
"102" 333179.129554108 382417.620000106 268
"103" 330079.931744229 372024.616324351 503
"104" 333448.423576908 379423.203588546 220
"105" 329505.519732246 370139.069617072 553
"106" 336405.446836839 379750.962033334 607
"107" 333500.896691573 386395.65725301 482
"108" 332822.724772798 377724.371011158 473
"109" 329659.187029129 384336.71232005 123
"110" 331940.38687575 380083.085132683 289
"111" 335131.259020811 384562.246342163 651
"112" 329545.659222087 376548.633425373 197
"113" 327622.504943213 373019.590620654 549
"114" 326839.436332311 376768.526414797 590
"115" 326153.395052981 375180.786084836 150
"116" 331966.873497364 379996.910704658 126
"117" 334722.295279615 384712.739935511 209
"118" 327868.612946764 375347.326508702 450
"119" 327584.901282226 380772.194797454 205
"120" 330740.055634399 373248.766937025 717
"121" 330558.698057041 377888.064329704 688
"122" 332976.204015303 384838.316567526 303
"123" 335516.648265 382203.400882401 608
"124" 328789.267507343 379763.108129838 19
"125" 329544.403309467 371748.086482195 511
"126" 336804.880514163 378106.718168694 217
"127" 336831.39189758 379755.864009122 520
"128" 331348.039257755 380389.437464902 272
"129" 326408.944466828 374352.285314275 202
"130" 329453.601332268 381146.288516816 190
"131" 331058.444426347 377268.765094094 129
"132" 328437.499656528 373189.85950771 311
"133" 333818.904179648 381078.193998391 532
"134" 331397.538787 374558.209936084 242
"135" 327265.895121398 381645.091042794 254
"136" 334562.934927208 386571.639183543 196
"137" 334033.528131484 384858.06418403 12
"138" 333721.201231333 384497.285604659 239
"139" 326853.949927308 381350.193980825 517
