"" "" "ptsT"
"1" 329203.08553414 381478.738044509 308
"2" 329669.498346048 374794.205762926 38
"3" 332238.269070597 377303.520986735 150
"4" 329591.299180947 383806.430586649 10
"5" 327910.449002545 372991.139709724 657
"6" 334313.349629529 378974.061485401 529
"7" 334821.553614538 382721.188531963 300
"8" 331145.878104868 385602.718088783 407
"9" 332701.748800633 377876.37177647 676
"10" 328474.39718286 377194.944455573 248
"11" 327712.860249189 381915.181356181 328
"12" 327970.274964865 379611.209975317 709
"13" 332048.756210878 383984.288091381 552
"14" 336414.631398262 378003.487217287 191
"15" 330266.348793891 385843.850913028 34
"16" 335311.811582903 380437.381463052 72
"17" 330647.066530142 384203.621744736 521
"18" 332521.2983253 380221.432428417 696
"19" 334746.428833039 380284.870106267 144
"20" 327967.596518503 380712.873939609 699
"21" 333840.747448272 379935.265614083 557
"22" 333771.750599109 381621.418268584 589
"23" 330350.863683911 373651.578458163 66
"24" 330593.15869633 384876.958097525 479
"25" 328114.296069343 382288.842671168 542
"26" 328345.884249198 377841.377657862 577
"27" 328674.462548222 376959.401050254 649
"28" 329478.174444229 377233.453941215 449
"29" 333578.436257072 381637.918973087 676
"30" 331581.398180158 381000.929829327 223
"31" 333447.351203539 378870.479427219 240
"32" 328722.082669265 373301.113939178 166
"33" 333251.816374181 386436.777714019 619
"34" 336307.430699156 379276.11260209 314
"35" 328346.918366382 373015.774871256 444
"36" 332275.45845164 386165.498742216 278
"37" 334872.80030771 382605.81405826 325
"38" 334362.945258229 386938.499999658 159
"39" 329303.781280967 380997.31291515 53
"40" 333039.143644193 384090.048818875 296
"41" 329732.775106721 373623.658218423 495
"42" 328836.183989292 370133.656406259 336
"43" 335391.147985531 382669.295229499 571
"44" 330919.223133546 377730.799358212 398
"45" 334439.029837507 379982.345478318 395
"46" 332674.522599102 376332.92998627 499
"47" 332648.042899776 379930.493005653 201
"48" 329590.071579672 375657.523635073 655
"49" 328151.219146265 371216.023200224 464
"50" 330481.71002048 385772.79164887 635
"51" 333343.302488387 385176.783315335 301
"52" 334704.082119063 380408.804706422 498
"53" 324484.931416153 381812.852798748 725
"54" 329064.325525528 370044.689619523 527
"55" 333266.338557439 380518.449618814 143
"56" 328437.220633211 373610.636019725 332
"57" 333032.641054876 382378.740923446 623
"58" 331308.928400986 375237.888900498 425
"59" 330185.196449842 371348.561098445 195
"60" 329767.364223145 370793.492941978 727
"61" 327884.368276609 380156.593509943 33
"62" 329296.309788819 374894.0396402 99
"63" 327216.640707815 377087.585904665 55
"64" 327834.102188881 380927.928901755 17
