"" "" "ptsT"
"1" 328248.11988767 372111.66881204 105
"2" 329879.302861722 382063.75488086 152
"3" 329546.668740666 378222.108458581 167
"4" 330883.252143326 375870.478347398 322
"5" 334085.792122309 387141.624692082 304
"6" 326730.714728844 375459.710999602 726
"7" 325687.389415131 378664.557267891 170
"8" 335262.731144525 379568.288614486 481
"9" 333679.798855584 379936.506637073 362
"10" 328882.758382338 382963.098288826 183
"11" 329556.52355032 381469.590962881 558
"12" 328319.548336962 378349.579971355 492
"13" 328757.097363651 372376.240483813 355
"14" 326603.734351157 379149.204152623 233
"15" 329485.199397752 369103.516462395 266
"16" 326235.834929142 373458.378012379 52
"17" 332240.146989622 382959.089607901 312
"18" 331762.830913308 384079.043534484 238
"19" 329730.564309244 375042.616887648 300
"20" 335905.613252134 378567.585033957 396
"21" 331810.93903871 383357.011514812 342
"22" 333645.327224272 381324.518642624 490
"23" 335117.162282916 379532.870189533 579
"24" 329988.855748433 381494.436910038 662
"25" 328550.260143499 381913.645063489 521
"26" 335313.561000994 384267.147995898 463
"27" 334050.423405212 384438.680626906 148
"28" 327654.810479529 373465.099059394 678
"29" 327748.601729497 377435.979786159 485
"30" 329930.475238887 375057.276483738 34
"31" 335417.494084003 379374.889744639 96
"32" 333574.543040828 381729.692880008 85
"33" 329116.781123674 377779.630689431 503
"34" 328701.882148846 372036.827039732 196
"35" 331366.436246553 383311.838852675 373
"36" 330265.390560088 378796.661434411 87
"37" 330698.002182711 372554.909999216 34
"38" 333114.186691006 385050.651825301 231
"39" 328158.938854826 374137.514466929 159
"40" 328957.865467121 375685.443012275 272
"41" 329199.361414179 370528.916894945 378
"42" 333583.387713113 384856.144794666 50
"43" 328677.066216187 379427.993572879 311
"44" 328068.257140494 374438.919305463 526
"45" 333669.121248951 381874.80459548 679
"46" 334801.734068198 386567.856858626 167
"47" 334089.659641766 380312.203408709 280
"48" 328212.658151467 375650.232235631 295
"49" 330058.719678863 371904.259314663 559
"50" 327497.663511957 379032.216691813 632
"51" 329912.149560543 379332.393646543 386
"52" 334661.549958467 380157.073975139 593
"53" 330102.087532431 371888.31652952 415
"54" 332037.221114223 382598.579081345 475
"55" 335162.075041061 384651.050502415 189
"56" 333104.787851426 380072.329318542 712
"57" 327824.993116445 373242.398221322 390
"58" 331165.767404488 384023.323796977 669
"59" 334677.780508876 379517.772928925 494
"60" 334393.303305838 385408.454083941 268
"61" 332196.233897015 384059.400709698 79
"62" 331592.431506075 381923.757258596 337
"63" 334759.041991171 378300.13685458 598
"64" 329365.866761982 376565.170329677 463
"65" 326903.39544842 373525.412158222 692
"66" 330455.881424293 380925.750598909 136
"67" 328671.348140464 374518.634849 475
"68" 333886.710823535 379488.47840177 194
"69" 333089.340957826 380107.642049018 634
"70" 328751.035210057 369780.61493078 39
"71" 328492.525671173 375975.25999991 728
"72" 333159.443435223 386892.985691854 577
"73" 331466.653131475 380308.897535726 330
"74" 332007.669571055 377355.121352374 385
"75" 331156.725980765 379147.411954161 565
"76" 327828.428465446 373720.862104261 139
"77" 328951.903050925 379078.192077809 496
"78" 328326.316944805 380546.609639772 679
"79" 334431.520745363 384701.684981418 149
"80" 330082.187624982 386703.060670998 687
"81" 327853.217779933 375031.962285466 712
"82" 333309.770686974 385824.864886685 257
"83" 328498.394945866 373654.239585896 170
"84" 328108.251969459 382119.203450582 354
"85" 326235.165119504 375595.07807754 324
"86" 332635.345851391 385586.798855855 155
"87" 329751.34444215 381138.963715238 587
"88" 329707.305055172 377442.636031064 516
"89" 335451.802422739 380610.039961465 211
"90" 332022.51501432 379436.945577807 706
"91" 327671.011178418 373485.907075295 237
"92" 330642.005891656 375414.236310468 56
"93" 328260.46495331 377041.325286591 334
"94" 330176.016039752 380330.189408878 554
"95" 327907.137690351 372573.50427222 11
"96" 333431.95212677 380683.62659286 723
"97" 328555.814202457 372680.665364392 564
"98" 333347.708671389 385748.023768146 537
"99" 330698.053324689 381567.444581498 59
"100" 333742.307786194 377739.212812907 462
"101" 328988.796130129 382223.846918179 336
"102" 331466.321392005 380508.792330056 728
"103" 329962.333423992 386031.639381473 597
"104" 331330.240043952 379335.336153979 555
"105" 329547.120753204 383685.708450585 141
"106" 326337.62286762 382434.739439634 661
"107" 329820.22567277 385906.315392777 68
