"" "" "ptsT"
"1" 332939.197075328 383265.327057151 351
"2" 328905.175330543 370705.198372118 249
"3" 331081.034214176 376987.049085376 677
"4" 326412.771632334 381778.342957488 169
"5" 325571.81771393 377893.489830573 619
"6" 327755.253008625 376794.746282901 721
"7" 329380.882668307 373209.741997517 137
"8" 328464.765215826 375762.794829546 118
"9" 333406.280910654 378999.02023739 577
"10" 329714.659228806 376160.146795188 172
"11" 328107.308471019 381457.602134397 504
"12" 329200.487421687 376613.239391431 723
"13" 328325.09241708 372429.153422911 578
"14" 331035.541061557 378207.696992008 622
"15" 330345.841077214 377991.678878323 155
"16" 328168.925888354 373259.76039168 109
"17" 332805.602127724 382445.88597475 721
"18" 331652.405179022 383392.730947805 598
"19" 333710.077973461 386555.882563691 607
"20" 329806.208452798 371676.795664453 532
"21" 332850.569111597 379330.399408507 39
"22" 327808.528636196 378053.229031571 38
"23" 334853.94099094 378519.524588648 260
"24" 333938.139814977 385188.128256639 59
"25" 332576.849427508 376030.694599191 485
"26" 325772.978636889 378108.907751576 602
"27" 333977.372471389 382051.462836595 206
"28" 333713.143422006 386609.850789523 699
"29" 328829.96737958 386230.669179351 231
"30" 327745.574061146 373626.434300631 619
"31" 329336.319091352 370002.417267474 105
"32" 331415.496815651 381369.314227982 412
"33" 332883.521467121 385830.296934801 409
"34" 332724.667420978 376507.646559502 439
"35" 330653.030255317 379306.374857155 292
"36" 326644.751669493 382467.489487956 162
"37" 330513.862610254 383232.097987155 70
"38" 329149.368913256 380816.887843527 574
"39" 331572.965411255 381685.093037247 22
"40" 329635.792671429 376471.742185754 280
"41" 329126.768667195 373552.536020242 693
"42" 334214.973243835 380234.263009507 77
"43" 327504.32316855 381801.144952216 434
"44" 330351.858059134 382409.261283083 75
"45" 335697.12316214 379002.746533061 634
"46" 331510.044713261 385022.065866771 77
"47" 329124.859166077 379339.991984535 288
"48" 330363.456248575 385061.910950733 569
"49" 329717.156267683 384598.956161458 562
"50" 330179.216680325 379350.982225899 113
"51" 329682.995462777 382556.016027027 70
"52" 328698.352600958 370921.501194995 283
"53" 327501.662102708 373614.501076826 189
"54" 331240.340344255 377445.209979846 180
"55" 330043.439076591 380708.955355965 61
"56" 331006.519318276 379007.807171231 341
"57" 333374.376952085 377957.790346295 411
"58" 329380.262280275 373554.520859738 208
"59" 327643.008099569 372881.95383314 461
"60" 330126.443676878 383457.115339804 269
"61" 333799.027388427 379622.470159929 466
"62" 329197.549389495 377885.229139033 199
"63" 328894.822564891 372515.089043986 207
"64" 331239.058194256 380930.725957501 34
"65" 330722.678258617 374828.834781972 220
"66" 329566.612096018 377544.118304212 387
"67" 334327.413183957 385656.591149364 570
"68" 333510.906433337 386267.988058044 273
"69" 331711.997133302 377151.209452845 521
"70" 328288.678114783 372298.710715477 244
"71" 333721.420232014 383696.174407118 509
"72" 330156.642083452 386751.256248818 131
"73" 328515.817795916 377048.769878224 489
"74" 332580.825932214 383319.671568729 72
"75" 327401.685315129 378275.012982343 719
"76" 331056.108004289 375856.94021217 616
"77" 331844.450188854 384713.812173583 525
"78" 327659.578743113 382048.679880894 18
"79" 329341.305220035 380253.816648713 238
"80" 331194.286397847 375136.310635313 518
"81" 329579.789560083 371957.936386845 404
"82" 330555.005757169 384073.566294716 446
"83" 330088.826038716 386484.444520022 216
"84" 326341.275901523 382313.64304233 128
"85" 331017.744401113 375783.477996358 574
"86" 334424.986577353 384812.795440473 246
"87" 331106.385376435 377341.212196012 88
"88" 334866.157987438 379204.138939926 707
"89" 329479.205491262 378036.652213637 525
"90" 331514.980461554 376599.712411104 434
"91" 329219.426103381 373903.585523524 604
"92" 330157.810583477 379778.171778262 536
"93" 326263.161609259 382549.243696962 62
"94" 328787.674061747 380793.706903931 101
"95" 333777.643721019 381511.484499666 54
"96" 330533.690921654 385101.004491097 516
"97" 327148.618286395 375452.894581756 45
"98" 329250.704995594 383245.232476738 448
"99" 333021.322215147 382712.277312142 694
"100" 328984.582316037 369098.965879405 716
"101" 330936.919281406 384945.183846928 88
"102" 334847.655049542 381958.118703022 352
"103" 331607.505605866 380572.969087153 333
"104" 329749.247043051 383995.901291078 84
"105" 326512.290239875 378602.856912288 29
"106" 331377.462078991 385630.143705184 293
"107" 329017.107414026 386244.154699734 358
"108" 327967.911152847 376566.039652229 407
"109" 331274.525819164 377462.655811963 619
"110" 329162.137166696 375068.368969425 619
"111" 328713.320285859 378750.960286479 154
"112" 332505.28197825 384160.599449031 401
"113" 332996.571901433 386514.689631576 677
"114" 326844.019288673 373584.150967976 652
"115" 332526.752374865 383812.21278962 559
"116" 327673.552586582 375287.279223664 155
"117" 330003.218256657 370861.641554524 180
"118" 327827.7903093 371288.90826609 309
"119" 332722.374929613 380148.713318522 380
"120" 333787.48500229 383398.828232047 374
"121" 333548.825452857 384758.197338123 561
"122" 335379.527074255 378560.228385492 689
"123" 328399.607119183 381078.579141916 635
"124" 334046.579097182 386934.513141403 380
"125" 326476.682176823 382590.232386231 640
"126" 326592.393765376 382331.609320311 620
"127" 329891.000547164 372130.792192044 589
"128" 333401.96196685 379010.406736958 648
"129" 334663.130939864 381155.127788417 116
"130" 332582.663245692 383641.58791105 712
"131" 328884.839641896 377156.313410109 700
"132" 327618.657034641 373995.640667136 156
"133" 332930.897587684 381642.158791968 542
"134" 328987.336135789 382502.935004661 38
"135" 332374.676089217 380847.448451979 246
"136" 327257.128831454 373553.218337309 569
"137" 330735.895165449 380010.921287496 633
"138" 328112.997331011 371177.371529812 701
"139" 329134.373416803 370502.947489234 639
"140" 331727.870658847 385561.347679329 498
"141" 329056.146450349 374359.644112382 119
"142" 330318.234438796 382994.024542071 11
"143" 334532.474374646 386968.691647236 30
"144" 333842.503050863 377694.014949452 558
"145" 330118.436411138 369198.062205867 255
"146" 329612.534046347 369816.236105896 184
"147" 332977.584841916 384180.327504235 332
"148" 328434.092401275 381654.880161391 48
"149" 332753.082644604 379723.114407711 316
"150" 332272.153670741 386598.119927069 193
"151" 330950.906456061 376981.839831385 380
"152" 334816.247605395 385483.027280549 412
"153" 334509.854684298 380310.447351948 72
