"" "" "ptsT"
"1" 330326.240368357 373398.454597693 287
"2" 333472.162134878 385003.366440053 627
"3" 333808.213031033 383588.803315885 535
"4" 331578.061766167 379481.242432713 475
"5" 329868.585873522 380444.115179997 188
"6" 328284.034860391 375476.090470529 714
"7" 328873.703841625 381938.270772851 509
"8" 335616.856333863 379301.067166523 181
"9" 330038.570769615 380446.959666419 643
"10" 327200.735079985 382071.856963647 172
"11" 326699.603100343 375915.677328131 391
"12" 326394.405039047 373708.950153426 613
"13" 327640.126513271 377578.483739554 665
"14" 328653.691714167 379441.40534846 55
"15" 331669.74915714 383061.424439966 306
"16" 327993.614372649 369207.383149324 363
"17" 329470.590240491 371643.354754122 165
"18" 336183.114362263 378947.214815527 185
"19" 330205.105985937 379449.093408327 527
"20" 328551.257126479 370588.892835094 488
"21" 327173.963916943 382153.464009294 715
"22" 329146.031299084 377211.07209209 289
"23" 329151.601572382 374071.161574505 639
"24" 327887.45444782 369050.414394984 584
"25" 327366.392454213 377918.316359442 465
"26" 330455.245362513 372891.436540542 521
"27" 327439.26380292 375534.877426017 517
"28" 330132.506738257 382638.278132633 521
"29" 330186.791884407 370466.035965548 555
"30" 327778.900373261 379845.909639276 444
"31" 324581.803071025 382565.804274147 81
"32" 330253.101134554 372955.647200316 504
"33" 328169.140475906 376315.351980191 687
"34" 327838.575667002 379938.488093452 103
"35" 329894.259187404 375988.083841581 514
"36" 328322.160157996 375056.114452286 720
"37" 326418.36500486 378463.946231471 439
"38" 328104.496654999 373818.460045033 107
"39" 327862.420361067 371061.154275608 316
"40" 328710.870768017 380297.315289093 30
"41" 331777.673963011 385731.352723473 590
"42" 329010.398560223 370461.819502242 132
"43" 330338.980701446 385883.86623437 534
"44" 328641.144086581 382854.9762752 314
"45" 329817.372921408 381833.907093954 387
"46" 325813.212420815 377920.045418302 189
"47" 328793.495271412 386240.658304076 169
"48" 330357.664149242 377366.685807476 57
"49" 328186.909165 372444.36309954 334
"50" 327278.524592468 376262.527158556 290
"51" 329673.832868401 381658.769896923 653
"52" 326637.747880629 375057.065926038 576
"53" 331069.017773655 377301.704038336 176
"54" 329576.058480434 386245.658345569 439
"55" 335380.373222059 380116.413528673 608
"56" 330030.210439948 380336.929440677 563
"57" 328866.844723837 375184.016166163 311
"58" 328481.444004832 382513.55829625 634
"59" 328401.329500907 381324.894512743 285
"60" 333617.508813457 381637.552514916 57
"61" 328419.73617955 369664.902377761 327
"62" 329157.517759521 379906.384318816 391
"63" 329541.827153861 383564.474833694 500
"64" 332568.652519616 377613.979444377 68
"65" 330860.753593031 384136.420181522 185
"66" 336966.449817877 378748.943340889 564
"67" 336405.919854238 379548.328666046 390
"68" 330976.069852937 385284.828893754 312
"69" 334391.764062171 384318.036020981 662
"70" 333587.737045628 377749.050421359 76
"71" 330957.249727337 375144.100398741 538
"72" 324113.361535515 381967.727591306 495
"73" 334800.187732244 379546.935970363 329
"74" 327819.222055974 378066.623078188 613
"75" 327794.490350162 379202.677871312 151
"76" 328673.032558399 374959.846813938 687
"77" 329538.767835418 379935.617467199 158
"78" 336409.551070692 380503.230793914 595
"79" 331075.019075027 372745.711582584 545
"80" 331624.802926533 381681.740886619 79
"81" 327667.964446572 376553.124327854 301
"82" 327068.425121334 377725.122081031 166
"83" 336989.45757799 378199.026670683 255
"84" 330392.890765623 385490.283901368 375
"85" 332218.550567232 383058.320830013 405
"86" 328105.977297209 369117.48543334 184
"87" 333187.057291726 385842.080416569 514
"88" 331174.186777606 381887.115155272 394
"89" 329877.900401256 380437.822622415 228
"90" 328357.494950438 374144.289947717 157
"91" 336293.386915411 377400.944386372 383
"92" 327552.218447172 375273.654195509 341
"93" 336324.970129934 376335.258285891 131
"94" 331643.903615625 386238.382297523 240
"95" 330867.074485868 376703.698280288 189
"96" 333159.487525715 383575.980761318 697
