"" "" "ptsT"
"1" 327539.192409874 374561.910440514 714
"2" 326841.507973424 373100.185122145 129
"3" 334897.996527658 381200.938474262 346
"4" 326318.894914539 381641.719335336 539
"5" 332761.847159776 378476.682831624 264
"6" 329581.978407513 374835.827787804 312
"7" 330543.049125087 384383.173417978 321
"8" 329881.235754464 379558.800995532 196
"9" 329685.64215705 369786.00739151 4
"10" 330067.946980999 386238.086773083 312
"11" 327196.337335648 373979.317569577 56
"12" 327834.172129157 378101.63955129 4
"13" 333759.527091716 385993.219564077 550
"14" 330028.978483343 377500.981956792 248
"15" 329431.803510714 386035.546001308 697
"16" 329144.629025616 377876.2488491 386
"17" 332147.031794992 385429.858288199 386
"18" 331469.763581696 375998.858394705 629
"19" 331767.484557934 377756.972622425 519
"20" 330630.211049375 373371.540426366 611
"21" 332666.125720022 383064.777596144 610
"22" 330079.441200111 378182.965145727 211
"23" 331108.984801267 378113.8727463 197
"24" 332181.37793772 379128.019958234 621
"25" 324238.588921769 382039.274498053 45
"26" 329798.801229817 376120.804767778 623
"27" 329815.449796709 384266.673957285 68
"28" 332017.076315508 378094.404493931 310
"29" 330329.829204492 381237.589994003 180
"30" 329551.531804927 374923.51926006 387
"31" 333431.492001963 381522.307073389 515
"32" 335709.152315057 378232.771900664 584
"33" 326789.535303518 382060.45105473 277
"34" 327182.539854145 378663.671114666 609
"35" 327346.702513789 380775.783739464 228
"36" 335038.078822625 378281.080001764 108
"37" 332145.841089924 381360.862499818 501
"38" 329509.295466778 369986.706317469 427
"39" 327536.601223109 376153.294025592 138
"40" 334133.547217783 381961.179378225 632
"41" 330262.039573932 375097.607985751 329
"42" 332980.244180586 377716.898353508 181
"43" 332336.029063195 380807.262969232 42
"44" 329398.225000851 375233.923556544 523
"45" 336441.79990272 376940.348072157 53
"46" 330944.809932419 381460.290702471 123
"47" 326411.224929186 378227.422057377 263
"48" 332265.573508271 385276.782715077 351
"49" 330522.958871696 380755.570097463 346
"50" 331594.51110646 382000.893311652 650
"51" 325877.260901088 378214.844383284 84
"52" 325753.537569067 377378.316794235 607
"53" 334497.175611424 381020.793870643 570
"54" 331353.457448096 383156.096440296 432
"55" 328618.383621495 382917.68041997 640
"56" 329191.175076717 380611.672407082 521
"57" 330781.522207916 373259.053163787 588
"58" 327433.98996406 380540.306079238 541
"59" 330731.075137697 376052.124885182 92
"60" 332485.113913709 381431.954737078 37
"61" 329511.431455257 383593.897941645 140
"62" 328062.611521007 369514.962529623 65
"63" 333567.498571618 378026.043540509 652
"64" 329802.278972737 379256.734339743 198
"65" 331411.656247561 380461.906528032 437
"66" 330231.198513084 377266.431686279 457
"67" 336497.938756884 377345.152133069 548
"68" 332441.49715694 386265.519504309 292
"69" 328895.999816375 381053.713445757 353
"70" 331435.046117334 386040.121365519 703
"71" 329992.861982261 376025.736482429 608
"72" 334128.060841538 379172.502728161 501
"73" 329801.228430417 381734.006586702 306
"74" 330937.790269211 377629.736332375 246
"75" 332426.840907036 384952.312628825 335
"76" 333271.4381185 383961.042702733 153
"77" 329878.301319414 374800.748219793 520
"78" 327442.49262224 379619.340454837 602
"79" 334584.904310005 380117.609248284 132
"80" 330825.098576734 376884.26473671 524
"81" 333930.516131074 379562.768350586 295
"82" 332559.986184666 376738.96894749 471
"83" 331992.80928023 380868.69170567 492
"84" 336677.339410686 378265.756639887 419
"85" 334633.960357175 384086.898198343 148
"86" 327134.814882187 379842.289681635 15
"87" 327874.658563024 373659.888649578 623
"88" 333970.651180587 385587.472060405 453
"89" 328579.515446027 379176.295001319 401
"90" 329587.208013084 381088.118128833 503
"91" 332760.234569087 384511.051758404 721
"92" 329243.742111473 375668.651127307 490
"93" 328844.413346263 377742.781500906 199
"94" 327129.173376634 379682.956937352 612
"95" 331792.284286453 381690.126373617 352
"96" 326493.484727241 373652.725200786 145
"97" 328393.759226746 375225.228641701 484
"98" 331201.205786466 374672.070748673 387
"99" 330804.558938964 376684.152363707 407
"100" 336501.925152031 378825.123875648 6
"101" 328561.070188204 372819.735369019 336
"102" 332079.389858058 382981.724730491 347
"103" 329462.010444351 386064.866757676 285
"104" 335131.162754758 380332.011349274 298
"105" 335376.233312579 377269.35470839 334
"106" 336142.22443648 377339.048449061 451
"107" 330488.549442385 379359.536310113 525
"108" 330167.051250798 379118.281613209 721
"109" 333299.178752165 383870.104738574 333
"110" 328187.666040439 377854.838687517 565
"111" 327421.008469446 368730.528043589 494
"112" 330184.584313478 374614.550178382 504
"113" 327688.022220285 380657.100983928 382
"114" 328441.603676184 373232.702962996 443
"115" 327922.370404393 375663.060211229 419
"116" 334857.26375415 384125.801461833 59
"117" 334133.765654073 386421.617492574 440
"118" 327446.884423473 379835.427035304 658
"119" 330190.713214799 386959.291381527 126
"120" 330763.200925702 381945.720745293 50
"121" 331569.205020677 383971.052197667 378
"122" 330476.080778531 381284.600444004 469
"123" 332424.102499237 379181.171230558 668
"124" 330687.340287226 378281.928677022 447
"125" 329701.607433521 370355.415589216 408
"126" 328646.186603358 378454.659905749 575
"127" 332482.591718635 379959.751958684 350
"128" 335839.777138385 377111.254567293 719
"129" 334435.785065644 382540.110407012 283
"130" 327403.14658105 369060.365639524 45
"131" 324742.713135532 382611.08374804 266
"132" 327400.086201824 377758.089408597 309
"133" 329967.321609642 386420.544865689 564
"134" 326136.42096172 381577.659865591 621
"135" 332601.546110483 382912.576940901 124
"136" 336702.104670559 378931.364683995 345
