"" "" "ptsT"
"1" 327146.733604878 374867.726278292 259
"2" 326835.199697785 374997.27937341 136
"3" 335699.675188335 376732.251288061 482
"4" 332322.337486591 385550.470528821 394
"5" 326507.501471221 375240.529291555 145
"6" 333050.889731258 383652.48822943 282
"7" 328773.065332879 370967.514590781 122
"8" 333435.922049182 377394.368563122 385
"9" 332290.660695371 381807.84292968 652
"10" 335143.714506477 380740.420369491 221
"11" 332638.00963379 383401.635401391 358
"12" 328807.331461293 377961.969903681 234
"13" 334021.465611504 381450.222876699 309
"14" 329431.161869624 374425.292784625 154
"15" 333129.424763361 381145.325812188 147
"16" 330150.962777307 371900.756251092 648
"17" 331101.191215294 385417.015774582 454
"18" 326735.04219631 382288.431383343 714
"19" 328677.090770592 370981.698311452 641
"20" 334292.376451125 380850.925514262 368
"21" 334899.493061212 381267.47943135 323
"22" 330196.003529795 373562.193644183 66
"23" 331358.704417188 383744.709118965 245
"24" 330691.17811496 385556.111320179 684
"25" 327568.575744144 370280.32508853 284
"26" 335022.866379057 379976.397815447 460
"27" 327560.478141856 382411.35667498 281
"28" 330928.961423672 380409.703440194 152
"29" 334845.250757774 382509.6103282 710
"30" 327872.349326929 381748.409535149 537
"31" 332803.610140531 379980.855499025 30
"32" 331608.413761873 379421.851302565 345
"33" 331766.667663259 383501.214610839 312
"34" 329901.48875984 373422.124516141 3
"35" 326479.910411352 377739.502786712 724
"36" 330756.955144458 382192.338371042 572
"37" 329582.691716051 377168.149180477 71
"38" 331050.96972805 379108.522124819 44
"39" 333474.862565288 379425.245592442 313
"40" 335398.988296953 377421.212877774 61
"41" 328522.987070321 374496.033191114 514
"42" 328335.786027256 381349.268736286 199
"43" 329525.286882029 377643.870016878 353
"44" 334037.833798501 380880.43284708 597
"45" 336588.596868795 380256.170887055 656
"46" 328455.261185336 371007.376849536 104
"47" 336672.993916709 378366.4818769 597
"48" 333167.742208879 378534.513039809 151
"49" 326850.209749405 376878.415564109 288
"50" 333099.545747656 377087.094472271 642
"51" 329143.630941053 376050.95038491 506
"52" 332779.336964951 386089.928236653 243
"53" 330586.263396323 374065.271835782 532
"54" 335797.207357394 380619.517006503 227
"55" 330911.139974226 386528.916331688 396
"56" 330395.229027052 378370.047047708 19
"57" 328772.031994282 374032.777322294 610
"58" 332515.351202058 377584.296859836 448
"59" 328881.09780822 375150.841641669 55
"60" 327722.611214311 378322.919538279 504
"61" 326964.972810999 373412.243458992 476
"62" 336350.060475583 380544.172325123 250
"63" 331025.444417189 380298.210974931 269
"64" 330058.230926516 379220.034437405 561
"65" 330021.730269007 385985.980770541 474
"66" 328413.128076329 380926.899088955 242
"67" 333495.779161801 384607.599435723 250
"68" 332781.012583827 378848.803755745 490
"69" 334019.526048068 377933.904972 491
"70" 326320.563257532 381794.100663334 208
"71" 334645.328859907 381458.304937869 237
"72" 328459.124250865 369083.040461227 323
"73" 326837.388915809 379986.321132511 163
"74" 335291.815059206 383380.728269545 587
"75" 328904.080527735 382828.870396244 581
"76" 324246.720812506 382073.089213773 286
"77" 331197.070708308 383098.86986154 452
"78" 332075.372186814 377041.276045925 672
"79" 334898.168034503 382637.939204185 434
"80" 329926.113122577 375688.3276045 474
"81" 333775.001813869 379019.784304052 256
"82" 327576.671558061 379969.972140922 363
