"" "" "ptsT"
"1" 336544.812453921 380537.342258612 627
"2" 332005.418579424 377305.727181303 258
"3" 329591.145088623 383245.587292876 689
"4" 328589.222898648 376817.168791999 403
"5" 330197.875458117 380721.791304457 288
"6" 329377.790203796 379423.292143982 466
"7" 328158.602661427 382250.946016855 206
"8" 329973.966989864 384427.318269477 696
"9" 327346.535729469 381684.683286796 385
"10" 332766.007540327 377237.279473497 246
"11" 329799.986913166 379198.983672797 514
"12" 329121.37066233 371424.327556653 35
"13" 330071.332252205 380121.519041187 340
"14" 336240.305927913 379913.903218358 114
"15" 327277.851467884 375325.922809453 706
"16" 329847.288445727 386864.468039218 501
"17" 327890.835826089 377539.864143953 275
"18" 330224.828358439 376447.588964224 611
"19" 334773.220983944 383292.046111557 195
"20" 333362.27423455 377738.110359175 622
"21" 332714.142308695 386445.839323897 290
"22" 326362.524965094 381961.278060667 254
"23" 329712.712919879 369493.351955222 88
"24" 332060.904280283 384937.240667855 467
"25" 326637.860333822 378809.226322378 506
"26" 333972.315895838 381855.117816986 313
"27" 335976.60082031 378130.544331735 151
"28" 330835.713481574 385157.407926626 559
"29" 330938.933619839 379585.370343654 9
"30" 329651.389812015 371009.467718693 724
"31" 333352.068788531 383777.989717811 380
"32" 335185.295678553 380349.719022142 54
"33" 329474.590636613 376343.428455586 194
"34" 331086.532235234 373578.782256102 518
"35" 327441.102666774 377869.961936006 401
"36" 336017.585414172 379715.062535386 145
"37" 335929.344133028 376621.213840875 184
"38" 327211.488814795 382771.65612095 208
"39" 331044.292323742 384045.373510704 277
"40" 333415.27231778 378476.814169861 646
"41" 326221.419636766 378601.553907195 177
"42" 326893.06683938 379751.384029149 155
"43" 334169.334944148 384008.362768283 683
"44" 335827.864328199 378469.780454896 520
"45" 330969.298674736 375199.202540847 622
"46" 326931.746610276 379664.892093126 290
"47" 328923.745971551 370794.167223584 594
"48" 329710.920349682 377005.451789932 413
"49" 326740.770291671 376248.77910918 633
"50" 329301.157699523 376500.623154775 590
"51" 325846.824294341 382190.559311767 342
"52" 335882.948257514 376953.16923683 527
"53" 330966.046351594 386244.599586336 394
"54" 336348.566641586 377508.223396041 458
"55" 326305.940391692 378444.764610012 468
"56" 332125.241337719 378479.655179315 388
"57" 336884.001883846 378461.708350905 435
"58" 330843.016030437 386274.435590991 702
"59" 328446.494171204 381924.580777228 41
"60" 329608.256000486 377921.336557905 264
"61" 328516.005221305 377420.339537491 130
"62" 327825.365556661 373628.505970486 473
"63" 330534.104644007 382016.497910221 553
"64" 333737.099399682 381199.213826414 723
"65" 332897.376111905 378474.462291209 387
"66" 331686.645777246 379635.403628895 582
"67" 329473.457479021 373968.715868263 628
"68" 326116.024723445 382181.127967859 443
"69" 334209.224527805 377547.206187363 417
"70" 332880.489933031 380591.99542041 390
"71" 330109.38534517 377778.811295788 393
"72" 332746.234036047 382340.047274674 627
"73" 329561.419417253 377001.632076432 404
"74" 332781.682131669 385516.934882274 47
"75" 332146.494110631 385046.56564999 450
"76" 333633.42474992 377968.123878597 693
"77" 333521.792300224 385492.543050434 649
"78" 329376.50296408 380562.494844888 24
"79" 331200.692598712 385342.916066888 390
"80" 329267.961452318 380863.081380243 694
"81" 327703.504384919 378432.244462316 31
"82" 328555.531367801 377762.517046341 462
"83" 329944.758637182 371464.273110701 431
"84" 331996.16316994 376692.212329591 313
"85" 328396.367579835 372689.219269842 182
"86" 326579.687353542 379281.100992611 319
"87" 333680.799428907 378135.86452694 508
"88" 327497.244608088 382450.124497589 535
"89" 329211.553234082 371741.342892983 580
"90" 327943.095196388 375105.646115559 472
"91" 330578.385464505 381297.624019188 15
"92" 327878.400226703 372788.184508338 712
"93" 330834.148286124 377421.709445177 709
"94" 327598.941037036 381094.1880353 465
"95" 330253.443988445 382060.20535641 527
"96" 332877.229742416 386686.570160537 193
"97" 332419.183679272 376228.719034775 133
"98" 330800.101889379 373500.132425736 183
"99" 330468.356622842 381211.729290481 524
"100" 328694.473803883 370130.556876604 22
"101" 333405.426970175 380657.910956684 44
"102" 331706.271652499 375243.353845742 326
"103" 327185.08309148 375028.85270925 209
"104" 328679.723708686 382854.299173586 398
"105" 331706.429226367 381092.621106852 102
"106" 331176.254233386 376298.912167326 19
"107" 333597.370801033 377303.950468311 49
"108" 330859.719802242 382630.381776436 386
"109" 331028.375285696 385589.70893989 465
"110" 327280.082155041 372677.471786764 563
"111" 334365.125904991 386038.872396448 491
"112" 334659.728114741 378277.201613304 500
"113" 333618.573683147 385765.433252983 364
"114" 326846.112308642 372757.823517203 227
"115" 327268.773950341 378129.069654678 321
"116" 330179.957450222 369060.20698608 716
"117" 327241.399531591 377781.123743473 520
"118" 330504.540395243 374460.416856045 275
"119" 333952.021074534 379525.554035685 313
"120" 334993.576981877 377932.817614925 20
"121" 335466.995558017 379592.094210679 651
"122" 333048.606001552 384926.719718909 207
"123" 334561.341505411 383852.937948815 431
"124" 327534.038072293 379138.823386285 489
"125" 329086.707974488 372359.199428026 336
"126" 330700.077002773 375074.519896407 648
"127" 335272.506001063 380241.820544515 620
"128" 331226.49379814 385781.015331701 12
"129" 329934.809210449 374249.961686272 541
"130" 333202.582186872 385967.954995284 18
"131" 327885.168640749 379645.863713017 677
"132" 331429.086159298 378505.013156999 164
"133" 330420.621389849 382902.643353819 255
"134" 332004.116396948 377187.093849667 704
"135" 329612.282178394 377564.912912779 702
"136" 328999.991789838 376695.501555135 484
"137" 334400.580786904 377746.694645643 163
"138" 333050.990216643 380184.954801789 677
"139" 329088.619573372 376000.017726814 543
"140" 334972.735354159 381228.276880429 123
"141" 327311.998118818 374071.91449012 331
"142" 330535.554465711 385661.333966698 279
"143" 330330.526866482 372973.619511597 311
"144" 326632.171810425 377892.212710572 27
"145" 333364.912731555 384419.421104371 215
"146" 327867.234034321 381972.815307821 664
"147" 333883.330594449 377809.089465357 440
"148" 329260.566554139 378613.987166433 198
"149" 326647.495126211 373386.33272824 408
"150" 332865.733439138 380803.234950464 191
"151" 336270.559097407 378940.763112899 591
"152" 330781.022908939 380880.248876122 155
"153" 325714.201669913 381826.449157556 409
"154" 331370.578600594 375171.041232785 277
"155" 329871.697197529 380977.468636243 607
"156" 335461.456472418 379251.464806382 81
"157" 336653.02672434 379774.17017194 319
"158" 334088.931723662 378725.233633945 369
"159" 329478.276160394 378533.295099777 6
"160" 333719.535836093 383029.045216136 409
"161" 333620.326436583 379938.247820632 385
"162" 332388.085018163 381309.463686621 151
"163" 326801.569964346 380030.641968667 189
"164" 328644.550903241 377607.054100886 45
"165" 326400.66513066 375315.779638938 73
"166" 327373.371603672 380787.554649623 721
"167" 330896.370917534 376895.518356198 59
"168" 333687.140507219 385413.778851046 533
"169" 335238.423796094 378181.94592472 571
"170" 335069.795967795 379848.722189431 437
"171" 329391.959299328 378554.807228599 702
"172" 329768.882332752 383272.163080987 141
"173" 328309.31259063 372592.856104244 509
"174" 336530.826061253 377275.287274604 206
"175" 328204.785496364 382373.229910605 279
"176" 331756.166316594 382807.079131212 72
"177" 330557.542303412 375837.994023483 54
"178" 328768.122533099 381777.642272374 366
"179" 327798.291451686 374159.170157007 121
"180" 328913.970798818 376155.132966487 94
"181" 332353.545877536 377591.373884957 192
"182" 330250.108696436 374995.112104799 582
"183" 331965.248632872 378806.770563708 26
"184" 329125.40231075 379835.06662384 14
"185" 329096.138300962 375251.390894025 567
"186" 329858.51189659 380089.248926236 319
"187" 329479.133286622 377831.784147789 562
"188" 333394.834402976 383378.309555337 461
"189" 329701.266106205 382808.678389209 556
"190" 329306.888508041 375078.172947816 36
"191" 333383.23086542 379461.554818495 381
"192" 328533.038658613 374117.702244956 166
"193" 327504.396291175 380492.522303191 91
"194" 327259.726297918 375268.550224838 226
"195" 325540.759923565 382058.915119567 501
"196" 332284.764493111 378763.712398917 350
"197" 332309.915554985 381404.199925954 41
"198" 326415.015790075 377680.962780896 681
"199" 331806.3279988 381355.836550889 7
"200" 330450.867650654 379722.21973636 542
"201" 335407.63178087 380474.982606333 107
"202" 329157.918752478 378118.254365607 167
"203" 332979.763146115 379117.836185844 49
"204" 334052.285004499 379614.812172711 684
"205" 331793.629916832 382352.065331145 312
"206" 334788.991236149 383944.937085527 277
"207" 332744.447619751 385310.088332007 353
"208" 327926.27087952 380301.863087827 128
"209" 327302.405291955 375826.75933515 417
"210" 334264.3470397 380482.576457337 45
"211" 328626.886813466 376908.025078683 302
"212" 333890.273350893 384534.079854401 195
"213" 335688.77800303 377487.528640823 448
"214" 330344.452434127 372473.373485081 535
"215" 329233.896818267 381224.410925036 344
"216" 334285.151574014 386496.461490499 84
"217" 327217.443302319 373253.755175596 154
"218" 331490.656184795 381454.616987172 639
"219" 334421.024376218 384023.637398972 202
"220" 334867.29805032 383291.483182323 230
"221" 332386.475932818 380343.109644805 381
"222" 329611.638317139 378672.915622916 223
"223" 327788.903383133 379969.284559242 124
"224" 328349.727047652 380306.811797109 70
"225" 334726.686445058 382926.749855261 215
"226" 333185.565256299 384367.804565019 320
"227" 327162.323149986 374068.166050004 78
"228" 331082.977333954 385211.471031686 714
"229" 334222.371609958 381598.445446553 445
"230" 334191.665764938 384000.546561125 693
"231" 329380.292050197 380778.54660651 513
"232" 327983.142187316 380035.971517721 156
"233" 335096.406826814 378657.180320724 165
"234" 333457.812651845 383554.372193547 124
"235" 328989.806641493 369427.566385167 60
"236" 329251.739044779 378348.617096901 151
"237" 328482.833797101 371079.870805615 157
"238" 328137.185218962 369149.798165734 515
"239" 332982.157309446 383463.312280754 326
"240" 326336.703233396 375325.699555009 702
"241" 334812.560742035 385853.68253734 253
"242" 334144.692976494 382908.162254641 38
"243" 328441.387201663 372148.007060501 464
"244" 334812.705154715 384277.217260724 87
"245" 335905.485417588 380474.527422899 22
"246" 328849.521315389 376661.096094433 580
"247" 327352.545268908 372867.808153543 284
"248" 331131.818511377 382980.623255494 46
"249" 333292.666795998 379798.401678889 218
"250" 331346.892986573 376485.178818531 237
"251" 332718.28378555 386359.597774292 19
"252" 333735.030342528 380102.386419062 475
"253" 329145.145654115 377831.375586122 413
"254" 324967.859500094 382021.417320011 210
"255" 330113.189085052 386832.366816444 647
"256" 335813.873624401 380726.025219643 560
"257" 330200.830717832 384096.036927202 128
"258" 330700.058184075 376005.978564625 63
"259" 332714.507231631 379444.028806055 500
"260" 331348.586149168 380960.1294684 547
"261" 330632.609241641 385649.873610601 624
"262" 333076.170052255 386681.031340887 205
"263" 329616.777246167 373701.380435621 201
"264" 330307.289834453 382946.15490993 637
"265" 327708.191481607 373358.010103144 376
"266" 332647.940976214 384500.267261508 516
"267" 331476.94784306 375229.007319823 146
"268" 332607.547377855 385838.377606078 407
"269" 335540.881882216 384232.36494447 473
"270" 328433.898386793 374321.706896416 535
