"" "" "ptsT"
"1" 329864.545344445 370541.923505383 52
"2" 325588.685026507 382355.499606159 592
"3" 328810.868727056 373297.529770179 713
"4" 330094.161824581 372523.530868598 382
"5" 333916.292497019 386951.897983562 153
"6" 331465.389293582 378576.205734741 379
"7" 334418.130689513 377810.628823859 554
"8" 327728.393749598 373458.76981488 265
"9" 335957.767356725 378656.722129578 681
"10" 334752.999380464 380941.562130729 616
"11" 330541.849457763 380385.706606269 703
"12" 331936.043839933 379068.001534716 615
"13" 332402.18662138 385746.806561048 20
"14" 335079.301368463 384370.750759472 228
"15" 327913.112618346 373880.555014207 373
"16" 331118.499701383 385675.775769597 346
"17" 328426.466684205 374585.212224874 552
"18" 335449.977447663 378582.203317583 388
"19" 330933.025680968 372990.263129335 5
"20" 328515.86365438 376661.19973312 371
"21" 329358.474780956 386233.182164989 333
"22" 329536.890711979 376804.47691424 688
"23" 334345.795998383 384092.698166031 540
"24" 331321.03426007 375956.891117587 285
"25" 328813.975716133 370528.884963146 551
"26" 328740.797321759 373197.385674027 277
"27" 326417.437761559 375521.870855801 8
"28" 333875.410139514 383881.251094926 681
"29" 329835.382629229 380935.002432031 123
"30" 334030.64623919 379145.534498466 718
"31" 333326.231379685 377828.896503161 251
"32" 333305.29124195 383509.606341185 13
"33" 327568.008857653 378696.442744326 91
"34" 331703.575285024 385674.008338948 330
"35" 330795.499787925 381607.808019779 240
"36" 336062.483113959 378621.764617459 666
"37" 330491.157084885 384562.917338972 333
"38" 334215.069693485 381631.161520693 85
"39" 332106.841526966 380242.446282636 431
"40" 324641.186010263 381990.88918859 275
"41" 332632.083682008 379399.143615019 48
"42" 327102.483594684 382465.955675621 695
"43" 331158.567408177 383977.41191705 560
"44" 326674.188770499 374620.925275976 442
"45" 330960.956735373 374533.338492648 361
"46" 327678.875197659 379312.975805747 39
"47" 331607.634198599 385840.549294639 615
"48" 327503.716074305 370289.14822664 89
"49" 336191.884630143 380188.878904785 698
"50" 334044.923048391 380034.914550601 589
"51" 332039.012038847 380610.250635362 385
"52" 331075.563294082 374705.533034762 581
"53" 335151.743389069 382632.292956043 183
"54" 329087.564651923 378346.784533427 532
"55" 331345.724007156 385250.517239694 177
"56" 336034.5802587 377443.70457765 418
"57" 327979.335458882 379110.342518903 541
"58" 334855.062170525 379571.417300621 174
"59" 331618.50923326 375898.070237077 560
"60" 333693.656441321 384725.264883031 616
"61" 331574.321642663 380980.634121039 25
"62" 332778.774369191 381667.485387554 179
"63" 327561.772861452 374410.361305693 375
"64" 328667.089712289 382517.611851519 254
"65" 330186.801441653 373461.965314226 225
"66" 326713.807538307 375630.075659709 294
"67" 327882.050928244 379262.181663281 245
"68" 330408.569906091 383236.749889363 337
"69" 328311.120722377 368800.61252758 649
"70" 331102.609533105 381275.288630942 185
"71" 332447.230464418 380857.676736715 195
"72" 327264.538437797 372975.730339804 339
"73" 330194.610561977 374502.057383044 493
"74" 330606.011278615 379377.575626777 312
"75" 329245.155710159 379404.536965103 31
"76" 327705.463392642 368858.922222225 81
"77" 326853.372422787 373595.522174246 465
"78" 329531.813352562 381028.788734987 399
"79" 331896.1092546 380791.106010878 267
"80" 325953.544098374 377363.350648408 661
"81" 334198.88059861 381914.876844358 591
