"" "" "ptsT"
"1" 328123.741647972 378950.17830544 249
"2" 329932.326478541 370512.205042819 126
"3" 335533.845209081 377501.370264447 697
"4" 329213.606971083 377740.377069977 672
"5" 332802.980521648 378059.67489754 605
"6" 331024.547623799 380331.088786202 654
"7" 331137.098609536 382881.200420244 634
"8" 333940.937188029 385219.260585066 139
"9" 331013.876830656 374709.367447168 299
"10" 330391.367865492 373895.405955288 650
"11" 333312.959584135 385535.317663533 399
"12" 334976.670246934 383887.62534339 377
"13" 331065.280023313 375084.380779989 57
"14" 333580.351589097 384435.304410115 136
"15" 328453.415093199 370561.17834429 611
"16" 330261.041564168 381310.711444562 105
"17" 330735.543726696 382461.098091514 689
"18" 329600.385861343 369920.129004161 487
"19" 327934.390425056 373181.431702699 206
"20" 333204.476095841 385252.6821218 451
"21" 330357.401241666 385137.43151398 168
"22" 330457.982695929 377292.381713924 107
"23" 331120.689058804 384990.487945623 659
"24" 333169.938066996 378491.13425205 109
"25" 324579.39421993 382303.538011209 11
"26" 326902.685645225 381397.324489027 585
"27" 327741.883777441 369219.817534777 131
"28" 332732.800409897 386533.06821187 437
"29" 332056.111860088 383122.454147351 673
"30" 331844.891416765 381737.29574521 727
"31" 331283.40590528 379567.316520256 25
"32" 335621.643174748 378910.104908 240
"33" 337003.228930913 378690.667526576 319
"34" 335261.649394106 378818.381604824 248
"35" 330768.222519215 372660.637302229 678
"36" 335031.676426298 383996.939787361 300
"37" 330493.222334101 382770.527732967 145
"38" 329459.121476771 382468.335195725 652
"39" 328824.389544804 381360.759558314 518
"40" 326477.231033404 382892.648124288 675
"41" 334075.430282203 386469.09312788 526
"42" 325806.731315753 378233.687389134 43
"43" 333742.728407036 384139.938252368 615
"44" 333168.101110512 379195.856184384 644
"45" 332277.883024082 377361.85380456 504
"46" 326738.355137078 375254.033211269 57
"47" 329144.677451038 374676.129215495 552
"48" 332818.709270719 382307.075634416 526
"49" 330894.455769107 373363.716956902 435
"50" 336903.330535874 380162.599552813 551
"51" 326735.251775743 374162.327637625 279
"52" 328569.813242921 378521.609567517 192
"53" 333193.991646905 383861.482688118 461
"54" 331262.96952725 383424.714127948 710
"55" 331616.103748111 377086.392576028 152
"56" 334835.153841411 386597.212809244 564
"57" 327840.971156311 379878.024850368 723
"58" 333869.150564692 379074.869217735 257
"59" 336226.288687541 379396.611094897 370
"60" 331440.410007147 375412.225724423 526
"61" 326754.841951569 374461.241938867 505
"62" 326702.598200618 374984.59429317 622
"63" 331456.979736106 385838.924768287 250
"64" 330872.371162161 374005.670809363 600
"65" 329895.327028646 376398.894432496 242
"66" 326968.966182834 374894.212487541 627
"67" 327476.250441821 373265.089149701 179
"68" 329499.604803087 369894.402825353 259
"69" 329110.620256067 373980.197881673 612
"70" 330720.311951039 381966.729267863 161
"71" 335330.877442954 377176.675024379 342
"72" 324532.638912392 381800.491148078 317
"73" 327286.857413177 377453.483426229 723
"74" 326670.324718987 374656.525030643 506
"75" 332413.694739468 377992.485825491 31
"76" 334509.196903667 378981.178169414 393
"77" 324864.455904176 382467.675295719 245
"78" 327617.606342723 369985.214112558 708
"79" 335566.821286023 377239.645461133 398
"80" 326955.163951607 381305.307239008 439
"81" 334441.377261789 386847.111191571 208
"82" 332558.929692441 375783.117634054 687
"83" 330619.353283037 382922.545141248 181
"84" 327030.605370019 377288.190197196 297
"85" 328390.533259981 377998.537328159 618
"86" 330013.922131267 380838.406725176 253
"87" 332024.400593422 379650.261443469 492
"88" 334587.567422614 382277.453137074 652
"89" 336115.985582485 380098.113524289 656
"90" 335409.40301981 381817.762090471 364
"91" 330433.11325493 380363.521393563 68
"92" 336961.26724375 379857.836391808 569
"93" 334685.756056525 385307.920620954 356
"94" 325682.746378335 382383.142577778 339
"95" 334586.818798843 386336.830531371 322
"96" 332656.702237638 381128.605146974 53
"97" 329380.875072829 386055.056857713 502
"98" 334502.256941978 384083.873512892 537
"99" 328057.835121354 375385.351712528 227
"100" 334657.703409873 382112.645874712 670
"101" 327790.128917241 370247.048641488 600
"102" 335024.909450429 380287.994050675 73
"103" 332917.416168503 385124.107842455 588
"104" 330752.561650053 377882.145519414 386
"105" 327178.65476377 373388.938099342 263
"106" 328252.18386277 376708.360305032 369
"107" 331425.558287584 383162.478759974 182
"108" 331241.493272529 386075.484136631 199
"109" 329978.840753753 385110.328361821 606
"110" 328425.733567584 373729.196075816 20
"111" 329481.261128832 382980.947163259 344
"112" 329572.863973363 375180.667751712 656
"113" 333606.763245316 376883.908803295 655
"114" 330837.163177481 382073.689147247 179
"115" 327681.250345095 368987.334956611 396
"116" 328137.111725742 371415.732410246 529
"117" 336752.680425311 378639.473698097 639
"118" 330573.711148212 373037.626683805 578
"119" 335279.352083461 378198.839115498 362
"120" 332935.487401735 386381.800653394 127
"121" 331318.16020805 375437.570017689 140
"122" 333366.399017674 381810.79401334 724
"123" 328276.02889343 382076.503954302 16
"124" 328951.252297981 374591.255665265 242
"125" 329199.620048024 375348.203741581 165
"126" 333281.826308183 386931.325391496 289
"127" 332841.529472845 385756.329700498 251
"128" 330672.221461154 376251.735207183 141
"129" 333621.346386195 386119.570326578 201
"130" 332817.265596116 385761.152045664 161
"131" 326644.004966691 378546.15502952 530
"132" 333383.89370517 382428.858509529 69
"133" 332740.90770543 384802.79825794 557
"134" 336092.883681285 377318.446182097 456
"135" 329741.134436804 379246.297356456 134
"136" 329201.934887229 374023.182283785 583
"137" 333227.0017641 378762.028884768 562
"138" 328024.329071127 373419.975289332 563
"139" 333396.054446172 381593.157527269 353
"140" 331375.218009648 376143.758117892 218
"141" 330804.793045602 373611.689295359 501
"142" 334628.099211752 378967.301011887 699
"143" 336030.937424633 379230.676713779 58
"144" 329043.821491985 379532.95954941 274
"145" 329055.03734397 382074.286247303 704
"146" 331751.509047627 386170.465962557 201
"147" 329156.138201087 379519.090239642 132
"148" 329360.468478321 376806.448243613 108
"149" 329560.990143551 380843.15447194 543
"150" 328813.986572159 369926.136217938 123
"151" 333967.777053768 386967.506367468 483
"152" 330296.215770391 372239.87428246 14
"153" 328601.463704963 382931.580445938 195
"154" 328045.085533614 374711.289290074 429
"155" 330130.275007317 372978.715929471 659
"156" 329291.050420126 376812.408066936 687
"157" 328105.020413184 369624.741117597 433
"158" 331271.460421619 379329.909200649 659
"159" 331905.230821835 382200.975317046 322
"160" 330095.388698268 373386.265807771 231
"161" 327249.361299262 377619.501580835 678
"162" 332191.008483577 377576.575254822 710
"163" 331900.317856576 378817.507786347 62
"164" 332907.376327022 379036.551510588 258
"165" 329575.141192173 377516.835565293 88
"166" 332249.698802944 384510.424572291 579
"167" 326617.936500957 383163.44223329 106
"168" 334156.402153751 384294.493673309 683
"169" 334985.564167427 384552.49134076 139
"170" 327254.653242832 381765.373556869 545
"171" 335496.498679162 378646.860508592 474
"172" 329826.886536344 373146.132737085 643
"173" 330581.274455885 382723.407660139 103
"174" 331265.645291056 380243.771454519 567
"175" 330847.960866784 381267.468204943 330
"176" 331528.015257112 377622.171119434 380
"177" 329397.013188923 383327.937167354 172
"178" 328805.703686448 378130.723922965 460
"179" 327872.231328425 368777.359291174 89
"180" 332701.953817339 386840.969435205 672
"181" 328117.73604567 380328.161397768 459
"182" 326613.888889794 377507.160109599 9
"183" 328592.500452784 378037.212573131 263
"184" 329826.663112334 379426.241493627 397
"185" 334228.40650959 380629.450548893 249
"186" 330595.53918508 373692.819750529 38
"187" 325406.577128806 377703.891372134 674
"188" 329936.748620887 376564.212053938 351
"189" 334788.844120513 382712.409731904 201
"190" 333580.752109461 384306.400480198 422
"191" 330026.29943859 374105.287045396 47
"192" 329781.448609038 381583.151370761 36
"193" 327928.133250596 379416.725299176 58
"194" 326364.323634793 373345.784876559 689
"195" 327369.611168895 378652.674719337 597
"196" 330453.124972983 379917.678222871 217
"197" 324839.154109124 381739.032428374 132
"198" 328835.802651419 378695.8071831 304
"199" 335128.10805684 381529.618199487 726
"200" 327637.937288447 378894.826433875 721
"201" 330952.096851733 377756.579362994 300
"202" 326008.079772898 381765.755764188 288
"203" 331611.867487579 376626.496522361 691
"204" 330168.62199836 372592.878065456 423
"205" 328152.53143678 372916.615382846 155
"206" 332954.692509949 381143.055776367 31
"207" 330794.156646307 382831.234587297 321
"208" 327492.027119923 374862.787119499 284
"209" 328026.40258561 374012.515253005 322
"210" 333780.354341065 379382.244761877 226
"211" 325993.943891432 382376.351866259 666
"212" 327383.674730122 368796.677506545 493
"213" 333754.543019999 379705.819148884 132
"214" 332882.979733425 378055.350536484 586
"215" 331658.06249772 384164.352434233 335
"216" 333460.993508135 384575.135839545 522
"217" 329965.552832262 369583.195174865 278
"218" 329080.909204462 378951.503879543 46
"219" 330350.814524101 385952.470356595 96
"220" 334821.551761568 383252.690301409 341
"221" 329557.488624813 370839.502896548 415
"222" 329134.315539533 369406.912321206 412
"223" 328849.62269836 376194.2059981 91
"224" 335217.186214138 383532.747881098 93
"225" 328846.23272163 373442.725022275 386
"226" 335451.959150021 380133.398041267 685
"227" 331606.764472174 385954.559076109 186
"228" 331783.189180993 380832.11182578 52
