"" "" "ptsT"
"1" 334220.344025337 386704.132542603 188
"2" 328341.191739797 373056.586396022 589
"3" 329104.269919704 375795.393513545 568
"4" 326769.34593832 373454.381970101 364
"5" 334155.3349007 386708.907416872 146
"6" 334697.34718088 384690.795724089 139
"7" 328697.159801524 382379.602764706 142
"8" 329401.957566277 370650.82942344 94
"9" 327486.512799526 373915.649549272 445
"10" 330683.119353647 378332.150071618 50
"11" 330777.937720312 375732.114976272 383
"12" 330114.284200656 383959.635741648 61
"13" 332958.05564411 383151.262886599 329
"14" 330269.162595479 384489.349942631 330
"15" 327694.984142222 369915.619134774 73
"16" 336679.960054577 379662.877154167 678
"17" 332559.128514447 384208.035774036 664
"18" 335010.708664007 379867.186697324 281
"19" 329571.784113314 375106.425738582 583
"20" 330770.475839809 385154.9165983 518
"21" 326832.656824244 382170.883111659 727
"22" 327672.622273131 369672.829320554 248
"23" 329372.785208816 374419.991565267 368
"24" 329173.727818458 372694.851900603 566
"25" 330024.106371828 380647.699788643 12
"26" 334805.473844907 383152.592585692 180
"27" 336185.122859591 378872.10657247 181
"28" 329941.582013824 378725.300724241 464
"29" 329027.443108552 376882.431444771 441
"30" 331790.33900771 375208.845559732 95
"31" 331605.258238576 385979.267879654 519
"32" 330340.398373267 376779.427443764 375
"33" 328690.693309427 380076.595406858 476
"34" 330022.729237555 371242.394008086 537
"35" 323651.421902533 382284.66513382 16
"36" 328385.315323022 371004.708986854 133
"37" 330836.118129472 384758.246252544 540
"38" 325386.217966935 377867.432334213 501
"39" 332529.339634693 376911.537643585 565
"40" 333866.06571266 380424.392885477 576
"41" 333088.784668964 385748.759942471 463
"42" 330914.728504366 372323.620821193 105
"43" 329530.481879556 369741.177309084 477
"44" 332860.078649998 384972.42212713 89
"45" 325922.508424653 378302.690165007 688
"46" 326959.846730365 375663.730318685 561
"47" 328125.733087774 373643.314137705 409
"48" 332733.629904769 384332.03654832 512
"49" 326624.042119453 377571.162580301 35
"50" 328266.415989889 380497.353273742 70
"51" 328424.768663088 372029.024959434 438
"52" 328312.175133834 370216.789751665 84
"53" 330108.212884209 384236.751931179 375
"54" 326886.170050197 378766.968450249 323
"55" 329157.665657144 381434.360271878 334
"56" 334304.82946503 380925.94265002 215
"57" 329005.74971972 379689.463770935 396
"58" 331041.237581626 372478.253772273 307
"59" 333795.010050378 387475.059520228 707
"60" 328835.309179948 368913.97504769 55
"61" 327278.746564701 381265.036315795 451
"62" 334428.843461781 383265.413315464 384
"63" 331249.976795817 376599.571196132 227
"64" 331150.029859758 378422.170178679 163
"65" 330326.092259937 378094.394876404 629
"66" 331605.013099115 375082.123892294 179
