"" "" "ptsT"
"1" 332006.339981619 380143.74640208 360
"2" 333446.462083825 379530.251665837 693
"3" 330619.394364577 385499.756968897 376
"4" 332267.346865376 379750.548537768 31
"5" 334651.942297643 378534.631976262 365
"6" 326524.012088729 374893.311827582 258
"7" 330262.700468912 379473.888876873 568
"8" 335240.056293463 379055.368895025 8
"9" 334909.321919083 383625.275186298 341
"10" 329639.905275947 381751.890847557 332
"11" 330604.441452439 379180.875531823 457
"12" 328807.598054409 371403.755862879 445
"13" 335186.108901286 384198.20155764 211
"14" 327586.229535484 374777.022799454 142
"15" 330723.926283364 385249.931611845 165
"16" 327864.989533185 379329.498618944 491
"17" 326640.557945677 376009.233163496 583
"18" 333263.799474837 379457.429163057 135
"19" 334578.915904626 383298.098883452 659
"20" 332404.273701644 376228.173981985 133
"21" 331577.631118887 383988.576047057 404
"22" 336694.502640908 379879.469919564 703
"23" 327846.438244666 379233.430553221 80
"24" 334555.651523437 380475.684788599 701
"25" 329573.348700174 376649.15552341 287
"26" 330656.367475095 376982.776382775 184
"27" 333563.938488821 378799.268177531 671
"28" 327740.807684532 381237.187456697 190
"29" 329723.854486457 384367.389237118 640
"30" 335212.425467833 384862.226343167 663
"31" 332764.445619024 383572.123417903 141
"32" 328341.885947443 369225.287275377 102
"33" 327130.391988454 374464.049304852 140
"34" 333676.765662321 380391.723643152 609
"35" 333719.876119625 380294.616401841 421
"36" 333877.458922794 380247.895778162 180
"37" 336004.155140369 379989.861052842 525
"38" 332028.302867121 381685.187406996 513
"39" 335153.46168406 381205.189081577 647
"40" 333304.07389491 385710.293530122 310
"41" 330626.754896108 372993.402787138 441
"42" 328860.094305703 378944.144433415 285
"43" 330973.448413458 383638.921165646 76
"44" 330831.609822312 386207.514598572 689
"45" 335261.819350575 378389.715216824 649
"46" 327310.645793947 376851.200684173 193
"47" 327519.430499407 381836.392397917 556
"48" 324331.023195741 382400.16445661 340
"49" 329828.105205962 385555.625080892 482
"50" 331986.011279859 386028.254838728 688
"51" 329373.011216785 369979.288410899 361
"52" 334434.987540459 379396.573210242 509
"53" 328827.438071821 380988.083016425 334
"54" 326441.520594597 373724.772634568 555
"55" 325578.237524777 382217.039800553 276
"56" 332217.056199444 377871.029164204 436
"57" 330286.8735909 384015.450215371 130
"58" 329438.217504254 372277.735733586 140
"59" 335398.632060877 378682.817751924 186
"60" 329888.572601976 383751.470924273 647
"61" 335890.256586284 379276.334587308 235
"62" 329998.695513328 379337.336411908 327
"63" 329653.133497797 372920.541693583 310
"64" 330022.448225271 376081.532538946 5
"65" 328641.235725309 370752.98479388 286
"66" 327150.386247787 377938.361060105 498
"67" 330184.352505203 382375.151190403 451
"68" 331629.341921601 382841.751581079 36
"69" 325921.994295114 378055.584472105 656
"70" 329298.002363223 375675.452993727 395
