"" "" "ptsT"
"1" 332993.183665475 378765.623229933 323
"2" 332490.674820157 385485.187684605 299
"3" 329923.521946012 383548.052459301 707
"4" 331060.074948348 374337.395161213 265
"5" 331181.039795892 384747.767532229 345
"6" 333182.474308165 384682.4501105 350
"7" 331442.80221551 377245.687904912 568
"8" 328870.265425874 376341.851368848 462
"9" 326223.191718892 375626.329351359 579
"10" 326811.764438742 382731.256393487 428
"11" 329403.664675447 378928.05027501 492
"12" 330939.652932681 381651.176984432 59
"13" 329791.483693995 373146.67951942 723
"14" 330373.603820724 373825.329457598 77
"15" 333807.677468238 381391.335951666 526
"16" 325866.720954843 378129.681565369 197
"17" 327726.178287396 368806.537992377 663
"18" 327276.121375083 378550.758133503 312
"19" 332454.961627394 385576.515332906 193
"20" 326920.612700375 378190.374556517 223
"21" 330979.420590897 385673.24342377 374
"22" 327612.213638373 368750.65174026 339
"23" 327441.792332092 379902.741175426 157
"24" 333433.396430363 377251.288921181 310
"25" 326944.989948282 377961.572787408 80
"26" 332989.172127732 382190.836861442 495
"27" 324660.117266477 382477.760635937 248
"28" 327539.993161607 378420.213802952 346
"29" 329240.43075168 383212.081133523 66
"30" 334539.145618253 382142.668791001 342
"31" 329552.547735803 381771.35455484 314
"32" 331361.73145995 378660.929601033 394
"33" 328240.031669231 382244.826235108 20
"34" 332244.04805974 386113.770390174 716
"35" 333098.971255487 377591.180819358 116
"36" 335317.289462685 380950.425826022 428
"37" 333767.390209972 382527.024581579 703
"38" 331132.348443862 377894.159634129 701
"39" 330605.452038601 375020.130975271 54
"40" 328849.61580327 373314.312949318 710
"41" 334390.242872213 377721.527709051 580
"42" 329650.814962851 371446.485110031 299
"43" 331619.873257343 383526.214644008 29
"44" 330400.788784318 377025.196152923 152
"45" 329356.09587998 376028.466304868 100
"46" 334482.954683725 379391.993144526 239
"47" 336658.951815936 376842.035194277 518
"48" 328115.338791789 376203.576432493 131
"49" 332989.581542354 386805.211911979 528
"50" 329861.910781177 382449.56853123 725
"51" 328511.826644246 380043.866041582 623
"52" 330155.074871834 369312.454154434 186
"53" 330096.160363469 379312.961249853 212
"54" 329724.025949102 374106.577581669 123
"55" 329203.88341292 382356.068604445 608
"56" 329560.170760117 386269.939633946 8
"57" 332532.503358658 381755.67509866 483
"58" 324443.928278989 382465.101221802 348
"59" 332460.834138835 375890.030096169 176
"60" 332870.21174858 386233.775743386 224
"61" 329928.187466647 374904.003527855 531
"62" 331086.214374341 376221.341256353 702
"63" 331714.77732303 384213.567197307 194
"64" 328610.410022014 381077.674580423 576
"65" 331711.998863874 382742.896819009 534
"66" 332144.86051508 384054.248074875 301
"67" 326623.936129556 381567.953800955 339
"68" 333823.656776284 377157.534076299 214
"69" 328446.988292065 376620.077958192 227
"70" 329290.259875028 374933.621372852 616
"71" 329603.639864058 373563.054265376 128
"72" 333094.684917159 378545.063779849 91
"73" 331437.847356124 379366.062749686 720
"74" 331974.664339581 377210.555391341 645
